global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
588.9519523319044	n/a	n/a	346864.4021555618	834.2562027383909	n/a	n/a	695983.4118074792	552.6431412928831	n/a	305414.4416180656	n/a	591.8916008881736	514.8934408790174	n/a	n/a	n/a	n/a	-0.0671880384	-0.0476369106	-0.1057909737	0.0817538375	-0.0205915557	-0.0288588117	0.0885836597	0.0057688238	0.1529889512	-0.0502209056	0.0233223364	-0.007484288	0.0101891332	-0.072823039	0.0105245324	-0.0212235901	0.0531176969	0.01207929	-0.0133987963	0.0186756381	-0.0502872645	0.007724102	-0.0786103604	0.001627397	-0.0912209447	0.0035559295	-0.0998727402	0.0504926482	-0.0493333692	0.0412920324	0.0241651552	-0.0107693665	0.0260200157	-0.0381520312	0.0017551555	-0.0713513317	0.0713495402	-0.0371418918	0.053945205	-0.0367121129	0.125502518	-0.0406406428	0.0038895308	-0.0264346275	-0.0662146471	0.0140943615	-0.0620941885	0.0109312641	-0.0389732273	0.0903161494	-0.0246753767	0.0511974465	-0.0143104472	0.0430743421	-0.0059398908	0.0242346804	-0.0143193783	0.003968174	-0.0314278223	-0.0004891299	0.1373155865	0.0298625565	-0.0001467101	-0.0309720062	0.0105706305	0.0331010609	-0.040287897	0.0287564591	0.0335114881	0.0314279866	-0.0674214413	0.1022432988	0.0593369241	0.042566838	-0.0626382278	-0.0110995188	0.0290518422	0.0001150081	0.0691753452	0.0912907355	-0.0736302757	0.0185531907	0.0409089514	0.051247987	-0.0134792856	-0.0351059524	-0.0048874694	-0.1516943913	0.056413548	0.0075791703	-0.0341485797	-0.0517207102	-0.0044701136	0.0241461116	0.0734925376	0.0189577727	0.042115403	-0.1301106448	-0.0143144348	0.0860695055	0.1121442419	0.0885362772	-0.0065193043	-0.0840222872	-0.0610986593	0.0256032546	-0.0486828046	-0.0045535023	0.0531565344	-0.0106240329	0.0134695307	-0.0365110269	0.0182738347	-0.0272936645	0.0086444648	-0.1042742089	0.0316667115	-0.1237670118	0.0170166726	-0.1088183931	0.079942432	-0.0204763387	0.0377146719	-0.084986841	0.0389588305	-0.0020161757	-0.0881401638	0.0319975233	-0.0076849097	0.0242744992	-0.0798661462	0.0725580087	-0.0076649789	0.0542076826	-0.0058161545	0.0146453727	-0.0014516648	0.0815152047	-0.035145931	0.0955884322	-0.0756432342	0.0727614179	-0.044625884	-0.0594603596	0.022213918	0.0508294764	-0.0047535741	-0.0186596463	0.0265938055	0.0412732505	0.0409899255	-0.0614570462	-0.0885149101	0.0557615904	0.0211717368	0.0105538714	0.0489828029	-0.087641952	-0.046078214	-0.0022195953	0.083897831	0.0381356353	0.0284261833	0.0602362689	-0.0885625237	-0.0100308537	-0.0276263471	0.0107353478	0.0727997834	0.0100966763	-0.1133009545	-0.0017904161	-0.0671481196	0.0658009768	0.0495585768	-0.0385875943	-0.0478759912	0.0150468008	0.0079780954	-0.0087455695	0.0783022393	-0.0830134621	0.0058316677	-0.0692178463	0.0404882952	-0.064237324	0.0471747485	-0.011873339	0.0629776086	-0.0403650657	0.0308679721	-0.0502709049	0.006864816	-0.0633319276	0.0466275325	-0.0096415259	0.0950352208	-0.0698260735	0.0739020531	0.1017939482	0.1017838338	0.1017669771	0.1017433794	0.1017130422	0.11097	n/a	0.0123143409	n/a	-0.0382134	n/a	n/a	0.00146026393956	0.0510055	n/a	n/a	0.00260156103025	-0.00109465	n/a	n/a	1.1982586225e-06	0.00127181	n/a	1.6175006761e-06	n/a	0.00053334	n/a	2.844515556e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
587.1113873125458	-1.8405650193585643	3.387679590486392	344699.7811120622	824.1799380193318	-10.076264719059168	101.53111068855654	679272.5702335496	552.3753772091405	-0.267764083742577	305118.5573469403	0.0716976045425017	590.286583012897	510.80660276664	1.024257	45.702507	0.0846119999999999	0.0436196	-0.0552971254	-0.0683686307	-0.1082688864	0.1084166639	0.0187679359	0.0238764688	0.0522216139	-0.0350592304	0.0746167914	0.0021068288	0.0211930651	0.0534176851	-0.0470666169	-0.0414713104	0.0475219132	0.0203997402	0.0338260864	-0.0245145007	-0.0469382385	0.0300161541	-0.0130468362	-0.0133754108	-0.0451923213	-0.0164428493	-0.080169268	0.1183904253	-0.0274090689	-0.1330186414	-0.0410206309	0.0495609111	0.0057148394	-0.0044793091	0.0130098216	-0.0405065984	0.0245313661	-0.03387096	0.0681879444	0.0403089073	0.0753630065	-0.0705390514	0.0720801263	-0.0477679841	0.1457292691	-0.0404836424	0.0389427799	0.0356298355	0.010127421	0.0181498871	-0.1534935636	0.028006846	-0.0455799838	-0.0240592266	-0.0065091407	-0.0071153854	-0.0023645289	0.0524609192	0.0958361488	-0.0330021666	0.061648552	0.0105868024	-0.0869708862	-0.1089901832	-0.0247246115	-0.0674042031	-0.0242654329	-0.0969443215	0.0642687837	0.0679098393	-0.0975654496	-0.1089787102	-0.0180646866	0.0612732191	0.0198984754	-0.1046878988	-0.1514206891	-0.0529605868	-0.0396825972	0.0364069821	-0.0112382306	0.002618386	-0.1080936813	-0.0752150595	-0.0541765814	-0.0998798626	0.0461475674	-0.0298687113	-0.0600241137	0.0500236016	-0.0757161131	-0.0234195181	0.0617802071	0.0497204877	0.0535450388	0.1263784217	-0.0766594656	0.0222660454	-0.0372731239	-0.1115037828	0.0786821239	0.0169474903	-0.1549514725	0.0270183721	-0.00800553	-0.0794970265	-0.0421466641	0.0413115765	-0.0319582619	0.0135245296	0.024854716	0.0036274996	0.0109608072	-0.0280267685	0.0130302556	-0.0448659598	0.072996729	-0.1197766951	-0.0067556879	0.0531679742	-0.0965824153	-0.0493437349	0.0841806973	-0.0151835005	-0.0954129369	-0.022013544	-0.0068190101	0.0615872815	-0.1347070389	-0.0300732032	0.0516629798	0.0217584102	0.1220619454	-0.0622304122	0.0824368972	0.0211152443	0.020664448	-0.0122819019	-0.100976365	-0.0388243143	0.0313629036	-0.0047163971	0.0347316722	0.0208038647	0.0522348875	-0.1092495404	-0.0334772805	0.1011454284	-0.0164442618	0.0526482281	0.1209839707	0.0520319231	0.0881366264	-0.044931946	-0.0459973523	-0.015998331	0.1172942603	-0.005546388	-0.0213975112	0.0941576755	-0.0680634718	-0.1131980386	0.013290133	0.0560539294	0.0292109103	0.0265080408	-0.0176424822	0.019571712	0.152933983	0.0451459345	0.0673284566	-0.0293092198	-0.0138843864	0.0425024309	-0.0046748797	-0.0557196448	-0.0149740048	-0.0369914286	-0.0490444276	0.0175371959	0.0132031738	-0.0019105553	0.0961187039	-0.0639547264	-0.0066663825	-0.0620421029	0.0292123809	-0.0426075119	0.0625529895	-0.0270868453	0.0045678882	-0.0280664734	-0.1448596461	0.0106061918	-0.0337255456	-0.1227311843	-0.1069734938	0.033758828	-0.0359158474	0.0576340958	0.1090703257	0.1017669771	0.1016759675	0.1015243451	0.1013122002	0.1010396594	0.10579	-0.00518	0.0111915241	2.683240000000004e-05	-0.0730617999999999	-0.0348483999999999	0.0012144109825599	0.0053380266192399	0.033069	-0.0179365	0.00032171803225	0.001093558761	-0.00092635	0.0001682999999999	2.832488999999997e-08	8.581243225000001e-07	0.00120101	-7.079999999999999e-05	1.4424250201e-06	5.012639999999998e-09	0.000239498	-0.000293842	5.735929200399999e-08	8.6343120964e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
585.831130455315	-1.2802568572308246	1.639057620486548	343198.1134105523	820.8956149272866	-3.284323092045156	10.786778172941055	673869.610606848	551.8761213112015	-0.4992558979390651	304567.25327349594	0.2492564516269421	589.8086125727401	511.44291968706045	1.055733	47.106953	0.08590465	0.0604224	-0.0539218953	-0.0760330647	-0.0978478537	0.0953675806	-0.0043949489	0.0099914749	0.0172088763	-0.0360474519	0.0407694681	-0.0069208255	-0.0270033538	0.0022089694	-0.0146841756	-0.0353894772	-0.0559376413	-0.0723476312	0.1129302834	-0.0556714975	0.0001099948	0.0400108178	-0.077695032	0.0115758143	0.0505136913	0.0671800007	0.0248511018	0.0225696722	-0.0907658385	-0.0389157337	-0.039653167	0.0487929732	0.0009622305	0.0022104565	0.0457536136	-0.0460068323	0.0108083315	-0.026899072	-0.0302648127	-0.0058398576	0.1281699082	-0.0995427689	0.0916000948	-0.0529987864	-0.1076799475	0.0658173632	0.0684622747	0.0395395142	0.1213401247	-0.1728590751	-0.1168699094	-0.022054036	-0.1065693212	0.1352517317	-0.0492226657	-0.0496808102	0.0822668124	-0.0373262364	-0.0447692446	0.0172822797	-0.0571163199	0.0595342321	-0.1342633593	-0.0597224111	-0.0591364568	-0.0079170377	0.0683759646	0.1113228541	-0.0356863859	-0.1238363731	-0.0237906349	-0.0469863801	0.0674350258	-0.0871427399	-0.1419105365	0.0038777895	-0.0019559873	0.0574384584	0.0668417883	0.0160357188	0.0370009966	-0.0753570313	0.1292069252	-0.0122433182	-0.0448900876	-0.0376645599	-0.0068297306	-0.0522274769	-0.050683338	-0.0334469499	-0.1278683954	-0.0071581166	-0.0302227472	0.1170451247	-0.0448100306	-0.0228104904	-0.1097331832	-0.0232710238	-0.0926877471	0.0569546512	-0.0766106833	-0.0540639611	-0.0659682456	0.092800067	-0.0445172378	-0.0321016269	-0.0380884415	0.037058784	-0.020157852	0.018414595	0.0139379113	0.0236145966	0.0457899148	-0.0443843375	0.0038804634	-0.0506355075	-0.0705584202	-0.1247266917	0.0904719194	-0.0371905775	0.0004197443	-0.054598444	-0.0008744421	0.1314465561	-0.0134222388	-0.0615294765	0.0453957039	0.0598207018	-0.0129757411	-0.0569131742	-0.0354909287	0.1101588057	-0.0143846031	-0.1261734363	-0.1495624682	-0.0018706916	-0.0341166229	-0.0516909472	-0.0862281459	-0.0054101883	0.0490339394	0.0469932585	0.0775330182	0.0047246031	-0.0072104843	-0.0897379769	-0.0928448561	-0.1121999612	-0.10832787	0.0253711163	0.0361722575	0.0580498778	-0.034896564	0.0589320311	-0.0835242123	-0.1030907265	0.0816387262	-0.0115916316	-0.0977278937	0.0913464195	0.0981515005	0.0325154565	-0.0590406328	-0.0971133717	-0.012642173	-0.1354402513	-0.0379448363	-0.20652942	-0.0573148178	0.0307807689	-0.0415774995	0.061258303	-0.0021352047	-0.0560693811	0.0108230994	-0.0538450994	-0.0224326899	-0.0402319371	-0.0447371482	0.021865816	0.0049653574	-0.0155893256	0.0805258127	-0.0348278764	0.0087761521	-0.0772950664	0.0506423236	-0.0634362154	0.081166833	-0.0269811404	0.0544335658	-0.0644644082	-0.0544433003	-0.0622400614	-0.0473072568	0.0261207619	0.0592682956	0.0657451655	0.152006276	0.0241849665	-0.0432521971	0.1017130422	0.1014603493	0.1010396594	0.100451669	0.0996973518	0.112333	0.006543	0.012618702889	4.2810849000000096e-05	-0.0137313	0.0593304999999999	0.0035201082302499	0.00018854859969	0.0381248	0.0050557999999999	2.5561113639999996e-05	0.00145350037504	-0.00114509	-0.00021874	4.7847187600000025e-08	1.3112311081e-06	0.00113382	-6.718999999999996e-05	1.2855477924e-06	4.514496099999994e-09	0.000253075	1.3577000000000024e-05	6.4046955625e-08	1.843349290000006e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
585.7091231179594	-0.122007337355626	0.0148857903686095	343055.1769036089	818.8912457352975	-2.004369191989099	4.0174958577950335	670582.8723419074	552.2735914666773	0.3974701554758439	305006.1198315024	0.1579825244939915	589.878348950615	520.0466779610491	1.102376	49.188156	0.14670525	0.0790374999999999	-0.0526622688	-0.1197873186	-0.108174204	0.1782064864	-0.0045155053	0.0195529824	0.020648019	-0.0380257406	0.0216192262	-0.0041541914	-0.0316474404	0.0968890028	-0.0640021523	-0.0407534218	0.1053373555	-0.0525417088	-0.0302182808	0.0189288271	-0.0458841477	0.0009991677	-0.0202255934	-0.0759931926	-0.1335799856	-0.0495735539	0.0275453261	0.108960372	-0.0761831889	0.0767685312	-0.048191693	0.0731637632	0.0244550155	0.0013275467	-0.0092631668	0.0784512265	0.0598476984	-0.0434652067	0.0874693516	0.0333710633	0.0379239467	-0.0431126004	0.052916185	-0.0153879219	0.0627296185	0.0800511525	-0.018890295	-0.1536372792	0.0068941245	-0.0911465677	0.0372314183	0.0418494517	0.0301880879	0.0542470129	-0.0028207626	-0.0190141239	0.0982996718	0.0647392011	-0.0973704479	-0.0409261473	0.0360066896	0.0018857871	0.0119658733	-0.0653710017	0.0408600409	-0.0588367946	-0.1315977498	-0.0258214597	-0.1211545493	0.1077729494	0.0195534802	-0.0315142235	-0.0260750056	0.0513383787	-0.0956885969	0.0328451762	0.0417420733	0.1083038388	0.0779151249	0.0577300897	-0.0701064972	-0.0018950143	-0.0758966594	0.1079283226	-0.0397574368	-0.0191755017	-0.1235385458	0.0236117915	-0.0597639454	-0.0477141785	-0.018148019	-0.0517176244	-0.0616384944	-0.0280115107	0.0582059503	-0.2246107289	0.1161029149	0.038984914	0.0650551546	-0.0251679883	-0.003808797	0.0351765024	-0.0614398054	-0.0065714218	0.1481377577	0.1204925405	-0.0406615743	0.0399152968	-0.0422222228	0.0343944104	-0.0113970985	0.0369685807	-0.006781247	0.0598941796	-0.0240466861	-0.0138318604	0.0547482536	-0.1126963345	-0.1076990287	0.0002882761	-0.0482998576	-0.0679220693	0.0839254588	-0.0174212378	0.0873262288	0.1346277145	-0.0577708088	0.0595919675	-0.0026554589	0.0224043264	-0.0246832891	0.1466939821	0.012237316	-0.0327211967	0.0363755894	-0.0669279952	-0.1156424247	0.07170959	0.0314237176	0.0683555964	0.0028367881	-0.0409437158	0.0875051622	-0.0257201269	0.0778929606	0.0185733108	0.1220350786	0.1143926695	-0.0162359473	0.1100831428	0.0135015959	-0.0028499236	-0.0035100823	0.0409488976	-0.0788601006	-0.0273449029	-0.0284669229	0.0593006842	0.029007578	-0.0903563403	-0.1436614296	-0.0584048437	0.0128375512	-0.0046915193	0.0517598908	-0.066268718	0.0518990009	-0.0983139135	-0.0390244578	0.0439072896	0.0436520604	-0.0339456709	-0.079677556	-0.0102118244	-0.1045299256	0.1300391055	0.1221760053	-0.0469949217	-0.0530744553	0.0217178974	-0.0271739997	-0.1149647641	0.0651363259	-0.0081162471	0.0179847982	-0.0923127295	0.0402100536	-0.1038300119	0.0219048891	-0.1023194928	0.0238426876	-0.0530223465	-0.0497223874	-0.0776802554	0.0319125804	-0.0639622053	-0.1105574688	-0.0455377795	-0.060907177	-0.0691014898	0.0583355971	0.1016321577	0.1011372077	0.1003140757	0.0991654328	0.0976950062	0.0877378	-0.0245951999999999	0.00769792154884	0.0006049238630399	0.0460439	0.0597752	0.00357307453504	0.00212004072721	0.0505349	0.0124101	0.00015401058201	0.00255377611801	-0.00201021	-0.00086512	7.484326144e-07	4.0409442441e-06	0.00115383	2.0009999999999996e-05	1.3313236689e-06	4.0040009999999965e-10	0.00013971	-0.000113365	1.95188841e-08	1.2851623225000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
587.1401227228672	1.4309996049078109	2.0477598692463106	344733.5237110236	821.4577657783152	2.566520043017704	6.587025131211596	674792.8609575013	553.6570831572353	1.383491690558003	306536.1657301778	1.9140492578430413	591.3716360643751	495.4472142704142	1.069806	47.734882	0.18454895	0.118818	-0.056131783	-0.0332885444	-0.0890267115	0.1220737739	-0.0418110077	0.0059868446	0.0292992081	-0.0247257832	0.0409659293	0.0452687949	-0.0368234811	-0.0570831674	0.0129581987	0.0155217389	-0.0289467209	-0.0143709073	0.0551599058	-0.0039382354	0.037272415	-0.0027296517	-0.071361603	0.0331736708	-0.0920563736	-0.0998277258	-0.1050033631	0.0769366758	-0.0323142445	-0.0641296695	-0.0567726853	0.0778069653	0.0444192164	0.0416314706	-0.0199128108	0.0053293851	0.0545136624	-0.0034586621	0.0263594856	0.0396014808	0.0305471667	-0.1493319843	0.0338443435	-0.0152969326	-0.0320695984	0.0242489951	0.0904983673	-0.0318112173	-0.0152656258	-0.0249036978	0.039815893	0.0160196064	0.0046543365	0.0124694704	0.1947924572	-0.028262643	0.0006315345	0.1046183402	-0.0941028368	0.0075364783	0.0477725387	-0.089000166	-0.1392919793	-0.0007955453	-0.0881322642	-0.0884002218	-0.0059690803	0.0491133729	-0.1628542687	-0.0150004506	0.0633356591	-0.0847891751	-0.0514747577	-0.0142466882	0.031286123	0.1465473274	-0.0312192997	0.0207952121	-0.0835797108	-0.0255995785	-0.1356943186	0.0750156249	-0.0658762024	-0.0533047649	-0.0470768978	-0.0806311814	0.2802844839	0.069852563	0.0700904552	0.1415812802	-0.0463309063	0.087414391	0.0173274727	0.0775575326	0.1136614567	-0.0837156713	0.0065796235	0.008777013	0.0280637719	0.0457403853	0.0857660713	-0.0087408487	-0.05100165	-0.2187329529	-0.0748145594	0.0141886469	-0.0490790566	0.0484076325	-0.0534413232	0.0303878845	0.0267869002	-0.0070073871	0.0274289963	0.0343647919	0.0321714995	0.0084177876	-0.0368558509	-0.128582901	0.0469362087	0.0448935673	0.0502387401	0.0379534489	0.0008526224	0.0350701274	-0.0381361244	-0.022296183	-0.0296573587	0.0345818135	-0.0071707852	-0.0938673343	-0.0247420467	0.0117132945	-0.1034899295	-0.0969499902	0.1383657868	-0.0228935643	-0.0704278872	0.0664895013	-0.1735764268	0.0969166747	-0.0460990363	-0.0087475457	0.1473896089	-0.0524531673	0.0341485957	-0.0532219768	-0.0244429161	-0.0153451087	0.0102472964	-0.0036839377	0.0710905713	-0.0951864899	0.01122924	0.0168099475	-0.0990356832	0.0987948391	-0.0226901124	-0.0591103491	0.0045460844	-0.0058459655	-0.1080324604	-0.1087447874	0.1301047749	-0.1475859743	0.0379360489	0.0431730028	0.1608675552	0.0132033911	0.1487859814	0.003206046	0.0090465682	-0.1582055283	0.2291357938	0.0186215227	0.0858078506	0.0088005981	0.0076463783	-0.0348241133	-0.0562530313	0.0164564612	0.0135763978	-0.031553124	0.0717509264	-0.0806703569	-0.0155695271	-0.0587088182	0.0348918654	-0.0107472833	0.0263164338	-0.0235435939	0.0057488718	-0.0889535019	-0.0922635035	0.0122901243	-0.0547560362	-0.0081680865	0.0117251585	0.0481149857	0.0457524935	0.0517324461	-0.0029990348	0.1015243451	0.1007068851	0.099349324	0.0974589424	0.0950458787	0.100316	0.0125781999999999	0.010063299856	0.0001582111152399	-0.0649542	-0.1109981	0.01232057820361	0.00421904809764	0.0506113	7.63999999999973e-05	5.836959999999588e-09	0.0025615036876899	-0.00112204	0.00088817	7.888459489000003e-07	1.2589737615999995e-06	0.00122548	7.164999999999993e-05	1.5018012304e-06	5.133722499999989e-09	0.000397815	0.000258105	1.58256774225e-07	6.6618191025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
