ev_001	ev_002	ev_003	ev_004	ev_005	ev_006	ev_007	ev_008	ev_009	ev_010	ev_011	ev_012
0.0	-0.017472198762937024	-0.05677635577531216	0.2755732146459104	0.0	0.0	0.10160933962040285	-0.06895514016438692	0.0	-0.0023408165453668124	0.0	0.0
0.00031183616152120647	-0.00679893197695688	-0.09023981010520443	0.0778644797824071	0.0	0.0	0.32735606219856794	-0.038481929014928716	0.0	-0.0007290663934689334	0.0	0.0
0.10159730872547298	-0.0023409499198045196	-0.06895671130874825	-0.05677229425862392	0.0	0.0	0.27558186506530996	-0.01747297286752821	0.0	-0.00020877995454443517	0.0	0.0
0.32735040479204847	-0.0007291113700057483	-0.038483287598300296	-0.09023995614418641	0.0	0.000311651411302661	0.0778738654510501	-0.006799280790355667	0.0	-5.566157547043349e-05	0.0	0.0
0.275590515484709	-0.00020879366696898496	-0.01747374697211934	-0.06895828245310948	0.0	0.10158527783054394	-0.05676823274193596	-0.0023410832942422177	0.0	-1.3952139631359405e-05	0.0	0.0
0.07788325111969373	-5.566542177138927e-05	-0.006799629603754478	-0.03848464618167196	0.0	0.3273447473855286	-0.0902401021831684	-0.0007291563465425662	0.0	-1.919457812232696e-07	0.0	0.00031146666108410314
-0.05676417122524826	-1.3953145199374368e-05	-0.002341216668679907	-0.017474521076710423	0.0	0.2755991659041075	-0.0689598535974706	-0.00020880737939353385	0.0	0.0	0.0	0.10157324693561566
-0.09024024822215038	-1.9242281129965355e-07	-0.0007292013230793783	-0.0067999784171532416	0.0	0.07789263678833612	-0.03848600476504345	-5.566926807234453e-05	0.0003112819108655696	0.0	0.0	0.32733908997900946
-0.06896142474183192	0.0	-0.0002088210918180845	-0.002341350043117614	0.0	-0.05676010970856003	-0.017475295181301604	-1.3954150767389459e-05	0.10156121604068584	0.0	0.0	0.27560781632350706
-0.03848736334841511	0.0	-5.56731143733003e-05	-0.000729246299616196	0.0	-0.09024039426113237	-0.0068003272305520515	-1.9289984137609871e-07	0.3273334325724896	0.0	0.00031109716064701233	0.07790202245697972
