task	run	trial	onset	item	fixtime	fixcol	resp	acc	rt
2	3	1	12	11	0.700	1	1	1	0.344
2	3	2	16	2	0.900	2	2	1	0.314
2	3	3	20	9	0.100	2	2	1	0.413
2	3	4	24	1	0.400	1	1	1	0.302
2	3	5	28	4	0.600	2	2	1	0.417
2	3	6	32	10	0.200	2	2	1	0.464
2	3	7	36	3	0.500	1	1	1	0.388
2	3	8	40	8	0.300	2	2	1	0.386
2	3	9	44	7	0.850	1	1	1	0.362
2	3	10	48	5	0.400	1	1	1	0.418
2	3	11	52	12	0.800	1	1	1	0.395
2	3	12	56	13	0.400	2	2	1	0.324
2	3	13	60	6	0.750	1	1	1	0.470
2	3	14	64	1	0.700	2	2	1	0.381
2	3	15	68	3	0.500	2	2	1	0.347
2	3	16	72	5	0.650	1	1	1	0.311
2	3	17	76	7	0.250	1	1	1	0.431
2	3	18	80	9	0.150	2	2	1	0.410
2	3	19	84	12	0.700	2	2	1	0.362
2	3	20	88	6	0.400	2	2	1	0.334
2	3	21	92	10	0.150	2	2	1	0.377
2	3	22	96	4	0.500	2	2	1	0.445
2	3	23	100	NaN	NaN	NaN	NaN	NaN	NaN
2	3	24	104	NaN	NaN	NaN	NaN	NaN	NaN
2	3	25	108	11	0.800	2	2	1	0.354
2	3	26	112	8	0.650	2	2	1	0.368
2	3	27	116	2	0.400	2	2	1	0.443
2	3	28	120	NaN	NaN	NaN	NaN	NaN	NaN
2	3	29	124	13	0.200	2	2	1	0.409
2	3	30	128	NaN	NaN	NaN	NaN	NaN	NaN
2	3	31	132	8	0.100	1	1	1	0.369
2	3	32	136	13	0.250	1	1	1	0.407
2	3	33	140	2	0.400	1	1	1	0.358
2	3	34	144	NaN	NaN	NaN	NaN	NaN	NaN
2	3	35	148	3	0.250	2	2	1	0.550
2	3	36	152	1	0.250	1	1	1	0.491
2	3	37	156	9	0.400	1	1	1	0.448
2	3	38	160	5	0.450	1	1	1	0.377
2	3	39	164	NaN	NaN	NaN	NaN	NaN	NaN
2	3	40	168	12	0.700	2	2	1	0.382
2	3	41	172	NaN	NaN	NaN	NaN	NaN	NaN
2	3	42	176	6	0.500	1	1	1	0.453
2	3	43	180	11	0.700	2	2	1	0.325
2	3	44	184	4	0.150	2	2	1	0.479
2	3	45	188	10	0.250	1	1	1	0.514
2	3	46	192	7	0.100	1	1	1	0.586
2	3	47	196	NaN	NaN	NaN	NaN	NaN	NaN
2	3	48	200	NaN	NaN	NaN	NaN	NaN	NaN
2	3	49	204	8	0.650	2	2	1	0.366
2	3	50	208	13	0.650	1	1	1	0.406
2	3	51	212	11	0.250	1	1	1	0.493
2	3	52	216	NaN	NaN	NaN	NaN	NaN	NaN
2	3	53	220	1	0.850	2	2	1	0.343
2	3	54	224	3	0.550	2	2	1	0.290
2	3	55	228	10	0.900	1	1	1	0.352
2	3	56	232	NaN	NaN	NaN	NaN	NaN	NaN
2	3	57	236	4	0.900	1	1	1	0.449
2	3	58	240	7	0.350	1	1	1	0.359
2	3	59	244	9	0.450	1	1	1	0.347
2	3	60	248	6	0.700	2	2	1	0.331
2	3	61	252	NaN	NaN	NaN	NaN	NaN	NaN
2	3	62	256	12	0.300	2	2	1	0.394
2	3	63	260	2	0.200	1	1	1	0.400
2	3	64	264	NaN	NaN	NaN	NaN	NaN	NaN
2	3	65	268	5	0.550	1	1	1	0.385
