global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
9941.70777710311	n/a	n/a	98837553.52531248	6925.389465445903	n/a	47961019.24810909	n/a	6122.36577104088	n/a	n/a	37483362.63441299	6106.51588691401	9052.6192268302	n/a	n/a	n/a	n/a	-0.0595179508	0.0635288894	-0.0370123825	0.0286531977	-0.1064380407	-0.0245702236	0.030824925	-0.0438135849	0.0941554395	-0.0874977223	-0.0986187477	0.1341823868	-0.1738919483	0.105238634	-0.1166834226	0.0385707927	-0.0557461016	0.0741926635	-0.0969976548	0.0216026026	-0.0284670187	0.1278827368	-0.1030124382	-0.0375703684	-0.0481444151	-0.0115863808	0.00140601	-0.0620567466	0.0101873208	-0.0083495084	0.042336508	-0.1233271711	0.0231613544	-0.0136001103	0.0823262811	-0.0280732673	0.0926375606	-0.0293754472	0.0039534827	-0.0253818293	0.0163556244	-0.0606510168	0.0601783023	-0.0397434033	-0.0112387546	-0.0100278449	0.0318302282	-0.1290218879	-0.0275959864	0.0218259675	0.0189438611	-0.1443251104	-0.0877581152	0.0888941313	0.0352559408	-0.0447570457	-0.026081972	-0.0351704276	-0.0489871137	0.0561430071	0.1085353889	-0.0979080925	-0.122492537	0.0800994234	0.0601074909	0.0028577642	-0.0500163657	-0.1084190402	-0.0255196294	0.1248653081	-0.0732920593	-0.0013463689	-0.0299794749	-0.035934218	-0.0105598052	0.0242488308	0.0792734272	0.1443943195	0.0834746646	-0.1153188944	-0.046194979	-0.0387015418	0.0607111641	-0.0058194468	0.0047119085	-0.0555321162	0.0145859361	-0.0333877704	0.0657319099	-0.085263101	0.0539137735	-0.0194872935	0.0898789403	-0.0002963582	0.0428631341	-0.1034673736	0.0527381661	-0.0068365798	0.0017571427	0.0065096631	-0.0239827691	0.0283870658	-0.1115807004	-0.0264463157	0.054911276	0.0823346431	-0.0265779828	0.1012056894	-0.034450066	-0.0658485178	0.099031474	0.1165153962	0.0251735233	-0.1058369222	0.0083369474	0.0009278301	0.024002861	0.0085181113	0.0226220637	-0.0236750346	-0.1057858411	0.0277743979	0.0893772657	-0.1236601023	-0.0028843324	-0.0945206051	0.0261252112	0.0890792705	0.1822872028	-0.0023589159	-0.0418892469	-0.0567015025	0.0271211668	0.0507538398	0.0005140091	0.1440666303	-0.0352570204	-0.0310122358	-0.0395450637	-0.0939513031	-0.0050950937	0.1118862191	-0.0153276318	0.0074670292	-0.0757742003	0.0110383945	0.0110881158	-0.1161253709	0.0206501344	-0.0959863773	0.2404552956	-0.0651691478	0.0729854914	-0.1121630149	0.0838981317	-0.1545488771	0.0898112711	-0.1793020809	0.1773893817	-0.1302138953	0.1748847775	-0.0287303689	0.152404609	0.1186709048	0.1186491225	0.1186128217	-0.022401	n/a	n/a	0.000501804801	-0.0357012	n/a	n/a	0.00127457568144	0.0759983999999999	n/a	0.0057757568025599	n/a	-0.000664355	n/a	4.413675660250001e-07	n/a	0.000123556	n/a	1.5266085136e-08	n/a	0.00191944	n/a	n/a	3.6842499136e-06	0.0
9918.402800962098	-23.30497614101296	543.1219129331832	98374714.1221328	6864.180890666905	-61.2085747789979	47116979.2997967	3746.489626476178	6127.145759950585	4.779988909705025	22.84829397690304	37541915.16368043	6110.577567638538	9017.26070302564	1.008645	41.101616	0.0514043499999999	0.0359553	-0.0775348065	0.081148264	-0.0616066163	-0.0581801167	-0.0305262076	-0.1149495605	0.1066256545	0.0146969767	0.0657298148	-0.0377418561	-0.0174006096	-0.0008016645	0.0295529805	-0.0721281512	-0.0621284081	0.0321869331	0.0460684101	0.1664412058	-0.0054702524	0.0040177388	-0.128537319	0.0814556627	-0.0336531652	-0.0598243251	-0.0884789686	0.0567157691	0.0020123103	0.079809074	-0.0115663912	0.02563245	-0.0456643067	-0.0466821761	-0.154536217	0.0358504329	0.2075571242	-0.1584664703	0.1892509738	0.0297844226	-0.0436988396	-0.0355507918	-0.0037983413	0.0026573313	-0.0950633677	-0.0960954391	0.0179576534	-0.0006439434	0.1101649728	-0.1545194914	-0.0631334369	0.0740331744	0.1788675539	-0.0529801207	-0.1439480216	0.1313791464	0.0070831122	0.0317714934	-0.0678633967	-0.064043919	-0.0392941817	-0.0048339741	-0.0546052338	-0.0428848234	-0.1178586904	0.0496090425	-0.0408031447	0.1333366219	-0.0861248776	-0.1291275176	-0.0914217582	-0.058010698	-0.0958975468	-0.0328022742	-0.1708663102	0.0467671413	-0.0443104777	0.0247981364	0.0186287992	0.0297211535	0.0169399768	0.0975834818	0.0620004936	-0.0599252385	0.0834872937	-0.039880015	-0.0210251246	0.0841326854	0.0355521275	0.1243405826	-0.0813685926	-0.154976214	-0.0653437282	0.0120844175	0.1589532128	-0.0334799062	0.0282189007	-0.141816295	-0.023757659	-0.0172946263	-0.0679447602	-0.0230164963	-0.1116054866	0.1566618305	-0.0664281812	-0.0031496569	0.0285125283	0.2224819295	-0.0073209613	0.1166082218	-0.1052168767	-0.1223449371	0.181318929	0.0389142487	0.0494434266	0.0136895422	0.0566501792	0.0133090035	-0.0630419904	-0.0219602931	0.0614554781	-0.0078783843	-0.1089333168	-0.0070548139	0.0175079961	0.0055976728	0.1050275429	-0.1440267857	0.0961479704	0.023431744	-0.0189725374	-0.0255582059	-0.1388998884	0.0041126548	0.0293259269	0.0970774387	0.0556341646	-0.0775844108	-0.0889554553	0.0019362946	0.0405012656	-0.1138841971	-0.0062445882	0.1119357492	0.0324241887	0.0008453174	0.0303161045	0.0978089135	0.0546233067	-0.0969784341	0.0096130309	-0.0041270301	0.3099439484	-0.1088462104	0.0871437938	-0.0881643293	-0.0137614858	-0.1169828989	0.1492157488	-0.0737145669	0.2632576673	0.0211915713	0.0401019068	-0.0645524929	0.1153731781	0.1186128217	0.1184168613	0.1180905004	-0.0224037	-2.699999999997843e-06	7.289999999988353e-12	0.0005019257736899	-0.0684187	-0.0327175	0.0010704348062499	0.00468111850969	0.0816193999999999	0.005621	0.0066617264563599	3.159564100000001e-05	-0.000924102	-0.0002597469999999	8.53964506404e-07	6.746850400899997e-08	0.000125072	1.5159999999999902e-06	1.5643005184e-08	2.2982559999999706e-12	0.00191944	0.0	0.0	3.6842499136e-06	0.0
9899.080960440186	-19.32184052191224	373.3335211542097	97991803.8613494	6822.549637068563	-41.63125359834157	46547183.55026438	1733.1612761694282	6118.612983344637	-8.53277660594813	72.80827660701567	37437424.83995356	6100.607751945072	9027.71147048102	1.027885	41.885632	0.1237230999999999	0.0608103	-0.085161461	0.1200396139	-0.0539143991	0.0218722341	0.024334718	0.0230569425	0.0409111014	-0.0243329099	0.137113385	-0.0226700699	-0.0317130959	0.0320614495	0.0176751571	-0.0275918557	0.0103489681	-0.0605307855	0.0041898898	0.0350440412	-0.0693232628	0.1666704625	-0.0515851285	0.1569130764	0.0477433162	-0.0354663316	-0.1896206389	0.065752403	0.0379190203	0.0793983641	-0.1262684561	0.0389843269	0.0229743477	-0.0091624185	-0.1608039717	0.0081744648	-0.0636601247	-0.0997739757	-0.062601523	0.0683190306	0.0601499824	-0.0893589294	0.0561739122	0.0087185391	-0.1742849152	0.1712441361	0.0363597348	-0.0661366608	-0.1472455848	0.0628320693	0.0863992271	-0.0611554828	0.0754386477	-0.0027870429	0.0017475381	-0.0547841918	0.0378216976	0.0530029243	0.0182795027	-0.0271789065	0.055060856	0.009360243	0.0145230433	0.1043680019	0.0099508601	0.0107016304	-0.0055005857	0.1145689846	0.0042741424	0.0002839488	-0.0791562733	-0.0670895085	-0.1467516767	-0.1277363583	0.0195425801	0.1231583989	-0.0279220592	0.0228061061	-0.0092659121	-0.18110253	0.0540631973	-0.0760750146	-0.0015013241	-0.038231843	0.1545006669	-0.0737193981	-0.0528287419	0.0271311535	0.1033081084	0.1277313161	-0.0005057964	0.0462638841	0.0457660515	0.1454899103	-0.0105242903	-0.0897428945	-0.0125404221	0.0055626456	-0.2062987374	-0.0323446722	0.0563263238	-0.1191905882	-0.1433967888	-0.083340128	0.1335684244	0.1131655068	0.0085116112	-0.0113082465	-0.0678591163	-0.078278177	0.0543289896	-0.0678973655	-0.042821929	-0.0309797474	0.0882560099	0.0756049109	-0.0398631625	-0.0331658473	0.0976323204	-0.0538719913	0.0561007624	0.0119065956	-0.0961749115	0.0153355928	-0.0917517404	0.0489248191	0.0720811461	-0.0417369301	0.1224889101	-0.1025983025	-0.0856708944	0.0121959913	-0.0624902109	-0.0985472368	0.0215330881	0.0517042446	-0.0542207227	0.0456139062	0.0236079024	0.0737440363	0.0378297199	-0.1324995106	-0.0284565556	0.0675063866	0.0939400844	-0.0103623518	0.0138901229	-0.0775343108	0.013294334	-0.0732635712	0.0725216293	-0.0019338217	0.1457327314	0.0705809014	0.117545867	-0.0585941812	0.0484651489	0.0343279741	-0.0067617067	0.0335918088	0.2072109836	-0.0700956249	0.058243646	-0.0361837355	-0.054365263	0.118496684	0.1179527935	0.1170481578	-0.0470443	-0.0246406	0.0006071591683599	0.0022131661624899	-0.0423198	0.0260989	0.00068115258121	0.0017909654720399	0.0984345	0.0168151	0.0096893507902499	0.00028274758801	-0.00175607	-0.000831968	3.0837818449e-06	6.92170753024e-07	7.60289e-22	-0.000125072	5.780393635209999e-43	1.5643005184e-08	0.00175311	-0.0001663299999999	2.7665668899999973e-08	3.0733946721e-06	0.0
9893.494960253476	-5.586000186709498	31.203398085918547	97881242.52856094	6846.65278021969	24.10314315112646	46876654.292890005	580.9615097636944	6122.236772347519	3.623789002882404	13.131846737411449	37481783.096684165	6103.151730081399	9303.052732652117	1.084261	44.182926	0.09187445	0.0484563	-0.1438490031	0.0943030477	0.0927861108	-0.0154042199	0.0909225667	-0.1671995126	0.0298149533	0.0492469234	0.1051794133	-0.0387026602	0.0550316887	0.0221288269	-0.1797276717	0.1811204981	-0.1161948842	0.1237857286	0.0642139786	-0.0345175365	0.0280823073	-0.0224618534	-0.1282586704	-0.0343540533	-0.0065557159	-0.0464609612	-0.1793549379	0.0223916149	-0.0019967635	-0.002777174	-0.0047164869	0.082407616	0.01490647	0.0697214409	0.0042951833	0.0371487941	-0.0664195317	-0.0379537171	0.093510261	0.0246863601	-0.1316957696	0.1530492539	0.1252048492	0.1183414493	0.0145636515	0.071169754	-0.0099981977	-0.0129167925	-0.1775670265	-0.0591747194	-0.0415323299	-0.1033579377	0.0777775761	0.0493552206	0.0660417062	-0.0776307757	0.0955947703	-0.2075421553	-0.0008389743	0.009684244	0.0123569294	0.0362395653	0.1000297627	-0.0568599763	0.0377769826	-0.0131783054	-0.0420165037	-0.0665073087	-0.0874415064	-0.0801197104	-0.0092010749	0.0418281798	0.0522543413	-0.0915878941	0.0894522118	-0.1211356145	-0.0504583501	-0.0435344397	0.2536964239	0.0365116111	-0.0579959905	-0.0182653874	0.0039382727	-0.0512723859	0.1564867019	-0.0143134221	-0.0293315274	-0.0215550943	-0.0658476552	0.0881556968	0.0199053506	0.0793741086	-0.0500849093	0.0296605851	0.0703291754	0.0141053462	-0.0086170062	0.1072309796	0.0682648502	0.0874655945	-0.0954192442	-0.2800488108	0.0286863525	-0.0165570297	0.0857330548	-0.0022306887	0.1189599171	-0.02129299	0.0094985754	0.0792221466	-0.0927706372	-0.0402114563	-0.0968192924	-0.0250583841	0.0266181692	-0.1483297931	-0.1109749983	0.0248985708	0.0409742715	-0.0371227385	-0.0305181757	0.1094603346	-0.0485037487	-0.084459729	0.0159194875	0.0202435177	-0.0259618432	-0.1165439108	-0.0057974138	0.0432493109	0.0511297149	0.0838422959	0.0886939231	-0.0139706211	-0.2403208086	-0.0133125371	-0.0134727753	0.0852672867	0.0981325433	-0.075584533	-0.1162667535	-0.1579010036	-0.013725953	0.0059227624	0.1689976686	-0.04340559	-0.0104304581	0.0278782786	-0.1620148981	-0.0030003833	-0.1341944283	0.1003601917	0.0252236732	0.1113758479	0.1456094426	-0.0354563515	0.0094211373	-0.0730558712	-0.0056194004	-0.1222524218	0.1000139679	-0.1102520348	-0.0897242922	0.0016496909	0.0380838651	0.1183225485	0.1172578276	0.115490384	-0.0690627	-0.0220184	0.00048480993856	0.00476965653129	-0.0511706	-0.0088507999999999	7.833666063999998e-05	0.0026184303043599	0.10534	0.0069055	0.0110965156	4.768593025000012e-05	-0.00251589	-0.0007598199999999	6.329702492099999e-06	5.773264323999997e-07	0.000150335	0.000150335	2.2600612225000006e-08	2.2600612225000006e-08	0.00158127	-0.0001718399999999	2.952898559999997e-08	2.5004148129e-06	0.0
9895.557230635695	2.06227038221914	4.252959129378277	97922052.9047864	6738.608467132298	-108.04431308739186	45408844.0733071	11673.573590526355	6115.9399679432745	-6.29680440424454	39.64974570531344	37404721.69148598	6099.114608329391	9150.8917878308	1.051831	42.861416	0.11097735	0.0480595	-0.1302533214	0.1448199244	0.0202007017	-0.0833635698	0.2342783488	0.0172422532	0.2323384321	0.0126729386	0.0337625681	-0.0152392152	0.0704729383	0.1010905007	0.0063900802	-0.0570084054	-0.0144727823	0.022772732	-0.0588955794	0.0165596481	0.096617304	0.1197155724	0.050721159	-0.0230371187	-0.0344042743	-0.0252217055	-0.1534228968	0.0430602303	0.0962612819	0.1130706038	-0.0162701919	0.0458781703	-0.1013165188	0.0699208568	-0.0578080008	-0.0276730727	-0.0880405974	0.0083028464	0.0158168146	0.1241057849	0.0611283146	0.1247681444	-0.0469131686	-0.1413315276	0.042051991	0.1713119121	-0.0645645162	-0.0512027958	0.1162104408	-0.0596586074	0.0264672044	-0.1291914346	-0.0835155331	0.1069587022	-0.0530254774	0.0258622089	-0.1029948457	0.0308038471	0.018048408	-0.0376323924	0.0286737249	-0.1041116604	-0.074241836	0.0281141404	0.0923033419	0.0617530849	0.0151185702	0.0207086215	0.1863454297	-0.0616334769	-0.0466666544	-0.0158175928	0.0963652471	0.1081957883	0.0829010539	-0.0660501913	0.0538839785	0.0794565941	0.1131310401	0.092589357	0.0729459832	0.0033439817	0.0152914365	-0.0234934202	0.135193804	-0.0730382484	-0.1101479633	0.0865061518	-0.000700846	0.042584087	-0.0857693497	0.0757288027	-0.0487009163	-0.0020303051	0.0862099184	-0.0406769063	0.054310461	0.1517325313	0.0293183381	0.1749505728	0.086240628	-0.0158083945	-0.0594977027	-0.1409132641	-0.077919924	-0.0463127809	-0.1222598121	0.0051921312	0.136095175	-0.0556764431	0.0327560597	0.0290471076	0.0905913092	-0.0202353341	-0.0473757596	0.0622593492	0.2113977594	-0.0572697249	0.0807886549	-0.0833714055	-0.0790018483	-0.0260721112	0.0292137727	0.0321577045	-0.0197628936	0.0981596568	0.1278786526	0.1134563579	0.0351693593	0.0676670938	0.08011057	-0.0768581939	0.1555116567	0.0267236775	-0.0120269733	0.0658695131	-0.0199417024	0.0381441827	0.1401985488	0.003211883	0.1524950609	-0.1560931923	-0.016246673	-0.036065764	0.2342799141	-0.0359325638	0.1169658189	-0.0160085559	-0.0352842097	-0.0030521041	-0.0348618006	0.1988906489	-0.0915261763	0.1180917073	0.119366421	-0.0379028556	-0.1115913029	0.042337851	-0.0391812083	0.1340764853	-0.103526538	0.0988713879	-0.1407969214	-0.0139107495	-0.0054892103	0.1180905004	0.1163333239	0.1134240387	-0.0877967	-0.018734	0.000350962756	0.00770826053089	-0.075742	-0.0245714	0.00060375369796	0.005736850564	0.12761	0.0222699999999999	0.0162843121	0.0004959528999999	-0.00276469	-0.0002488	7.643510796100002e-06	6.19014400000002e-08	0.000473474	0.0003231389999999	2.24177628676e-07	1.0441881332099997e-07	0.00124517	-0.0003361	1.1296320999999998e-07	1.5504483289000002e-06	0.0
9899.267239722803	3.7100090871081193	13.76416742642482	97995491.88344914	6765.353167178026	26.744700045727768	45770003.47664575	715.2789805359508	6116.762354947898	0.8223870046231241	0.6763203853729943	37414781.70690775	6097.64349479928	9322.54985496274	1.031726	42.042137	0.1086712	0.058784	-0.1447643919	0.1349541449	0.1127463619	0.0123503648	0.1832842364	0.0772771066	-0.0121124745	0.0952892717	0.1714289398	0.0564905934	-0.0110620268	-0.0283037317	-0.1362895237	0.1560202632	-0.0249259392	-0.0308266272	-0.0285796761	0.0482481176	-0.0182791967	0.0943154248	0.0597834519	-0.0919516297	-0.0107140759	-0.0518868376	-0.1325604291	0.0870478935	0.0665301578	-0.1050104023	0.0172941922	-0.0850647773	-0.028191342	-0.0211490192	-0.0089341082	-0.1086416401	-0.0138371806	0.0009668711	0.045010581	0.0312329727	0.0166340144	-0.0069872611	-0.0842239903	0.0191743562	-0.0559189154	0.0268145896	-0.0702991186	0.0319142311	-0.0288275841	0.0282854058	-0.0846265585	0.0168346289	-0.0040840818	0.0735129668	-0.1150681028	0.037604931	-0.2306598664	-0.039009946	-0.03657192	-0.1404792366	-0.152549418	-0.0216338029	0.0289004082	-0.1113328825	0.1221669776	-0.0816486321	0.0239838402	-0.044876197	0.1053921065	0.2107217868	-0.0067844041	0.0142249629	-0.137954525	0.1868909443	0.0083936241	0.0818138912	-0.0201909582	0.0968594841	0.0045412139	0.001861672	-0.0669461571	0.1147602439	-0.2057155198	-0.0517714224	0.1223524884	-0.1458085044	0.005498183	-0.1046911287	0.0214234131	-0.0669970605	-0.0144685789	-0.0001630267	0.020094416	0.0644301955	0.0322806016	0.0146875794	0.1014426925	0.0114464454	0.0139412537	-0.0198691107	0.0196238201	0.0595121553	-0.1194359514	-0.0012765844	0.0644721085	0.0213353356	0.001185788	-0.0254865438	-0.0651922413	0.080014222	-0.0789969157	0.0350920803	-0.044573116	-0.0220141263	-0.0411572149	-0.1531965362	0.285179608	-0.1142122898	-0.0814630184	-0.0942026387	-0.0421459515	-0.0885977284	0.1528197748	0.0141495793	0.1550178932	-0.0324436481	-0.047577481	0.0475125182	0.0426244596	-0.1669863589	-0.0167769534	-0.1212651977	0.0321408172	0.139802524	0.2204898909	-0.058299448	0.0261646682	-0.0181282347	-0.0552016026	0.0833146824	-0.1095086735	-0.1618017842	-0.0326853791	-0.0065614872	0.2377559591	-0.044393458	0.0011248341	-0.1620878923	-0.1507960078	0.0119063409	-0.0121438923	0.1164263177	-0.1128773023	0.1635767876	0.1454727004	-0.0854539613	0.0421490137	-0.0111948868	-0.0531540507	-0.0352943832	-0.0963730115	-0.104303724	-0.0685089648	0.1269211111	-0.1014493888	0.1178006533	0.1151810923	0.1108582214	-0.0805187	0.007278	5.29692840000001e-05	0.00648326104969	-0.0313455	0.0443965	0.00197104921225	0.00098254037025	0.14386	0.0162499999999999	0.0206956995999999	0.0002640624999999	-0.00337125	-0.0006065599999999	1.13653265625e-05	3.679150335999999e-07	0.0003038	-0.0001696739999999	9.229444000000001e-08	2.878926627599999e-08	0.00128387	3.870000000000002e-05	1.4976900000000015e-09	1.6483221769000002e-06	0.0
9901.50982748978	2.242587766975703	5.0291998925890695	98039896.86387669	6825.719656307306	60.366489129280126	46590448.82649992	3644.113009795496	6118.519053401799	1.756698453901663	3.085989457940493	37436275.40684085	6100.350766394289	9068.409418625011	1.026507	41.829468	0.1166255	0.0620154	-0.0997053597	0.1612213396	0.0623623291	-0.0788201466	0.0370651358	-0.0651538676	0.0633679104	0.067979185	0.1483691603	-0.0326277525	0.010872946	0.1360502061	-0.0728323027	-0.1366532772	0.1472689817	0.072412831	0.0057359154	0.0291779867	0.1080121632	0.0578358029	-0.0437352196	-0.1056217536	0.0412596099	-0.0458059257	-0.1302165528	0.1067442186	0.0891977708	-0.1226591628	0.0951468862	0.0316226803	-0.0072888015	0.1601763697	0.0258018121	0.1217211001	-0.1007462174	-0.0919907459	-0.0172040462	0.0373538573	0.0186519991	0.0969654678	0.0180435765	0.0065625804	-0.0507064244	-0.025071113	-0.1092339845	0.2290284808	0.0514555026	0.0016753827	0.0589527689	-0.0142823922	-0.0662368833	0.0061789997	-0.072481928	0.0597460936	0.1223261947	0.1171022953	-0.0851064669	0.1558913542	-0.0975249986	0.0270843117	0.0638409892	0.0587594135	-0.0166017228	-0.2283003412	-0.0371173133	0.0274632421	-0.1204973821	-0.0507263018	-0.0455842543	0.1079413033	0.0139988328	0.0039056289	-0.1441198001	0.0946587693	-0.0729749269	0.1953174995	-0.0625543178	0.0356512548	-0.0132632149	0.1258860414	-0.1184111382	-0.0477037829	0.0703820223	-0.1781260966	-0.0402542073	-0.0724962748	-0.1651422878	0.0638759749	-0.0106346193	0.1118195556	-0.1056495253	0.0343380912	0.03438665	-0.0849123297	-0.0219796446	0.0884410196	0.0717570205	0.057719502	-0.0960385061	0.0225657861	0.011135708	0.0787240444	-0.1429544417	0.1057291696	-0.0656888194	-0.0603135705	-0.0485612706	-0.046558528	-0.1136795922	-0.0283030456	0.0521283804	-0.0171089434	0.1009371298	0.0946856924	-0.0379648504	0.0320107046	0.0976452419	0.2243380252	0.004078797	-0.1594130929	0.022599638	-0.1112532841	0.1001891713	0.151500786	-0.0565142217	-0.1273256503	-0.1117574417	0.0108718774	0.0398819481	0.0505255319	0.0093665095	-0.0093150365	0.1814219921	0.0464254334	0.0516488738	-0.139103221	-0.0961022234	0.0850516995	-0.1273523566	-0.1430341052	-0.0336357306	-0.0124410519	0.2227878356	-0.0296271438	0.0126428286	0.079281404	-0.1335574538	0.0239491309	-0.0001970717	0.1447503274	-0.083135428	0.0983474673	0.0856069807	-0.063935924	-0.0630607914	0.0345880711	-0.0500576099	0.1015825638	-0.0633780923	0.0824173929	-0.0513591761	-0.1220425241	0.1018867274	0.117453149	0.1138033884	0.1078042307	-0.072022	0.0084966999999999	7.219391088999993e-05	0.005187168484	-0.0771588	-0.0458133	0.00209885845689	0.00595348041744	0.134987	-0.0088729999999999	0.0182214901689999	7.873012899999986e-05	-0.00264856	0.00072269	7.0148700736e-06	5.222808361000003e-07	0.00049707	0.0001932699999999	2.470785849e-07	3.7353292899999986e-08	0.00113098	-0.00015289	2.3375352100000044e-08	1.2791157603999998e-06	0.0
