global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
9892.767557286274	n/a	n/a	97866849.94249582	6870.752108577806	n/a	n/a	47207234.53752637	6091.533290179782	n/a	37106777.82536852	n/a	6079.869406917957	12907.52577669201	n/a	n/a	n/a	n/a	-0.0660252387	-0.0599435656	0.0439155176	0.1062427328	-0.0602677005	0.2584501668	-0.1378231569	0.0952268376	-0.2486337945	0.1791054899	-0.0613870384	0.1117662937	-0.143661531	0.2250327099	-0.147145822	-0.0504075446	0.0216177246	-0.0312709872	0.126962567	-0.2240730706	0.0866430279	-0.0140262648	0.0376133696	0.0292544981	-0.0992523508	0.1053370426	-0.0528933105	0.1084319333	-0.1432204582	0.0158560492	-0.0436885117	0.052936281	-0.090985864	0.0018189672	-0.1220550569	0.0166872092	0.0211728722	-0.0162783951	-0.0080286061	0.1079433703	-0.084325193	-0.0832794937	-0.0350003006	0.0794373782	0.0102688318	-0.1320451761	0.1255436639	0.0064029332	0.1206656274	-0.1213425911	-0.0316834156	0.128447927	0.0216113304	0.0084980011	-0.1319109051	-0.0052259085	0.0521538435	0.0753689947	-0.0684010383	-0.0072007137	-0.041348198	-0.050482951	-0.0335729349	0.1462531282	-0.0883376243	0.0692581935	-0.1752377223	0.0176507071	-0.0636435469	0.0161408595	-0.1427345182	0.1202737717	-0.1010037198	0.0707355733	-0.0640961254	0.0276950055	-0.1705737953	0.0462929708	-0.0859855925	0.0475059936	-0.0314282078	0.0406293023	0.0370196885	-0.06558502	0.1324441525	-0.1277194734	-0.1338334914	0.0591257432	-0.1583637023	-0.0432776167	-0.0096484338	0.0307202437	0.0091386341	0.0047356094	0.0033325937	-0.1400161698	0.0983017569	0.0408625996	0.0032630063	-0.0093547867	-0.0028634899	-0.088596521	0.0008116881	0.0725842115	0.0669077711	-0.139001981	-0.0563801409	-0.0137677658	-0.2704050757	-0.1625110118	0.1051417257	-0.0488765669	0.122603165	-0.0100547449	0.0436933386	-0.0291934202	0.1455798314	0.2296573728	-0.1544165585	0.0879960571	-0.0753626781	0.1324466064	-0.2496150757	0.0492852631	-0.2192267668	0.1223621422	-0.1761183067	0.3630812508	-0.2824194501	0.1502866656	-0.0222511016	0.072255177	0.1186709048	0.1186491225	0.1186128217	0.000100346	n/a	n/a	1.0069319716e-08	0.108967	n/a	n/a	0.0118738070889999	0.134611	n/a	0.018120121321	n/a	-0.000487452	n/a	2.37609452304e-07	n/a	-8.21042e-06	n/a	6.74109965764e-11	n/a	0.000141645	n/a	2.0063306025e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0
9830.54321501672	-62.22434226955375	3871.868770878573	96639579.90231128	6996.716635941486	125.96452736367974	15867.06215395522	48954043.68366034	6085.9993953291	-5.533894850682373	37039388.63994616	30.62399221840888	6075.408575064989	12851.149101399762	1.304234	47.842094	0.1026000249999999	0.0497813	-0.0577346032	-0.0759429584	-0.0352119866	0.2218067375	-0.018204414	0.0042872259	0.2844295997	-0.1757201315	-0.4238742269	0.0009300502	-0.0569603009	-0.0428186823	0.0430131852	0.1401409845	-0.2179387184	-0.0487837922	0.0437639439	0.0205225956	0.0633911738	-0.2703871127	0.0544213741	-0.1101716165	-0.063841804	0.1261679364	-0.0439448367	0.1790917128	-0.0699021067	0.069480246	-0.0995373315	0.0111817117	-0.0036297094	-0.0102881444	-5.53283e-05	-0.0988146874	-0.0235713645	-0.11262972	0.016362138	-0.0763240373	-0.0050389086	0.0960046528	-0.0408266025	-0.0970029867	-0.0095590144	0.2029710368	0.1093338454	-0.0147780904	0.0685992548	-0.0017415691	-0.0511037542	-0.0373501635	-0.0615339294	0.0739545054	-0.115999372	-0.0063738146	-0.0613440556	0.0448181987	0.0402834265	0.0905176737	0.0787525103	-0.0087437835	-0.0179482423	-0.0490802242	-0.0531939922	0.1244551944	-0.1401766159	0.1697050743	-0.0972960659	0.1075255779	0.0620496155	0.1328919342	-0.1305371844	0.0963513491	-0.1556247233	-0.0015944142	0.0006130093	0.0441686511	-0.0428292484	0.0131113649	-0.0989194765	-0.0055703503	0.0577936582	0.151467005	-0.0284624838	0.0045299874	0.1102555633	-0.2114819322	-0.0444102187	0.093153668	-0.02568531	-0.1144350315	-0.1256821132	0.0871745683	-0.0046698818	-0.0014517252	0.0157089641	-0.063970372	-0.0409729556	0.1510644836	-0.0292700478	-0.0315448041	-0.0677362733	0.054703491	0.0711517607	0.0425207602	-0.0037174397	0.0126096101	-0.1304863915	0.0492079894	-0.2874966758	-0.1820701854	0.135111986	-0.0130746693	0.1055185941	0.0964112496	-0.0745509311	-0.0340163054	0.2468586865	0.1293555068	-0.1168236511	0.1185705322	0.022839868	0.0032238237	-0.0476673571	0.0589755628	0.093433938	0.1166369104	-0.0058445282	-0.0953764132	-0.047569148	0.0237198532	0.0334734007	-0.0303918058	0.1186128217	0.1184168613	0.1180905004	0.019888	0.019787654	0.0003915512508237	0.000395532544	0.0779616999999999	-0.0310053	0.00096132862809	0.0060780266668899	0.166707	0.0320959999999999	0.027791223849	0.0010301532159999	-0.000346396	0.0001410559999999	1.1999018881600001e-07	1.989679513599999e-08	0.000112624	0.00012083442	1.2684165376e-08	1.4600957056736402e-08	0.000273976	0.000132331	7.5062848576e-08	1.7511493560999998e-08	0.0	0.0	0.0	0.0	0.0	0.0
9787.82707156069	-42.716143456029386	1824.668911756082	95801558.78277633	6836.41315369898	-160.3034822425061	25697.20641907347	46736544.80806843	6079.95719538644	-6.042199942659863	36965879.49773134	36.50818014707885	6067.744985726525	12756.81460278425	1.171524	42.974026	0.08420962	0.0387904	-0.0529764604	-0.1184392329	0.0055573184	-0.0602023363	-0.1376253147	0.0646160711	0.1046994292	-0.1405349863	-0.1170296375	-0.1915917384	0.0393739136	-0.0212302142	-0.1610829174	0.0486525889	0.1946130432	-0.0470703653	0.0459049282	0.0638901514	0.0418400256	-0.1767860581	0.0495831417	-0.1311344977	-0.0073589992	0.0972222362	0.096962826	-0.0070059795	-0.0506684461	0.0321520661	0.0694309174	0.0198213454	0.0054809233	0.1032734731	-0.0410280603	0.0310677295	0.0332039248	-0.0961431389	-0.1221420275	-0.0705521694	0.0411630971	0.1276801464	-0.0352698238	0.1158398775	0.0196972007	-0.0530251959	0.0444962962	0.1208571968	-0.0290833996	0.0686177357	0.0332855278	-0.0107907067	-0.0712577715	-0.0276448882	0.0113567003	0.0351804616	0.0830059564	0.0222157754	-0.1037487907	0.09002042	0.1238804956	0.0613962881	-0.0292706737	-0.0478052367	-0.0586689824	0.0289634909	-0.1132019024	0.1249105181	-0.0981837399	0.1500953324	0.003794003	0.0991266446	0.1053632792	-0.0518797274	-0.0193489124	0.0624536139	-0.0440782382	-0.049723659	-0.0784772328	-0.0229603156	-0.0536385531	0.0713196745	0.0474065714	0.0866573611	-0.1614380648	0.0008770864	-0.0160518008	0.0983749496	-0.0016625638	-0.0244998688	0.0893352832	0.0172503903	-0.1473950394	-0.1023274797	0.060203676	0.048510253	-0.0460481293	0.0089598031	-0.1352780359	0.0041267276	0.0600777358	0.0999452475	-0.0708293088	-0.0480055452	-0.0329531217	0.043306277	0.0765995623	0.1729095117	0.0657414459	0.121440067	-0.2673188369	-0.161220289	0.0950346855	0.0141102228	0.1247982263	0.0270388773	-0.0182218358	-0.0623403818	0.1851006746	-0.0225020259	-0.0536000713	0.0871689426	0.0648870482	-0.0717846624	0.0834430433	0.0075937654	0.2088809562	0.061065142	-0.0313522527	-0.1183773142	0.1370404646	-0.0731326964	-0.0719070377	-0.0353109322	0.118496684	0.1179527935	0.1170481578	0.032817	0.012929	0.0001671590409999	0.0010769554889999	0.0637178	-0.0142438999999998	0.0002028886872099	0.00405995803684	0.154216	-0.012491	0.0237825746559999	0.000156025081	0.000198899	0.000545295	3.9560812201e-08	2.97346637025e-07	-9.35454e-05	-0.0002061694	8.75074186116e-09	4.250582149636e-08	0.000134526	-0.00013945	1.8097244676e-08	1.94463025e-08	0.0	0.0	0.0	0.0	0.0	0.0
9752.59315204304	-35.233919517650065	1241.4290845762423	95113073.1892768	6714.50774473852	-121.90540896045968	14860.928733816923	45084614.254153565	6065.824567992014	-14.13262739442598	36794227.6896555	199.73115706967968	6053.968229137883	12629.626529378604	1.131868	41.519352	0.0577941799999999	0.0349609	-0.0453771829	0.0356340245	0.0723979848	-0.0720961083	-0.085566177	0.0743239499	0.1682400402	0.078301601	-0.0773439309	-0.0960419957	0.0086515549	-0.1759555791	-0.0374906111	-0.1200858849	0.0406105867	-0.0376242546	0.1033979307	0.0306011205	0.0324269624	-0.3008193162	-0.0257475131	-0.0473787728	0.011843709	-0.007050876	-0.0320275927	-0.1306572566	0.148511828	0.0410608	0.0643148303	-0.0581917363	0.0262466091	0.0246026193	0.0017385877	-0.0360000834	-0.0018565093	-0.1014673962	-0.0006426417	0.1729842197	0.0145248716	0.0563470125	0.0407490668	0.1543076684	-0.0909263388	-0.0644574425	0.0251385699	0.059788712	-0.0254888976	-0.0544619675	-0.0375464328	-0.1031527308	0.0023688963	0.0491134333	0.0187800204	0.008385222	-0.1456094392	0.1001421539	-0.0876280458	-0.0956101766	0.0580476574	-0.0222944809	-0.0421822816	-0.0377016626	-0.0996836	0.1342062288	-0.1451201834	0.2208131472	-0.0780987233	0.0506316256	-0.0170940638	0.0204770456	0.0590346997	0.024045204	0.1998633512	-0.0420181137	0.0010624376	-0.0736276765	0.0402600017	0.0072614012	-0.0726074556	-0.0671875663	-0.0066664566	-0.0105204763	-0.0652879372	0.1043945542	0.0926101413	0.1877977963	0.007318414	0.0933882924	-0.1045172006	6.8598e-06	-0.0418967903	-0.0629540353	-0.0027241612	-0.0414570302	0.0553820015	-0.030761739	-0.009041966	-0.0053234573	0.0192249089	0.0365419508	-0.0709834944	-0.0560748915	0.1105061245	-0.123155274	-0.1229259373	-0.0748836959	-0.0079943169	0.028830831	-0.2450097559	-0.1568962575	0.0997958209	0.0055546604	0.0036810933	0.0304802403	-0.1036162964	-0.0235791268	0.084946007	-0.0348957265	-0.0075849823	0.0733042328	0.1030429479	-0.0745864823	0.1228788272	-0.0278752426	0.1376664222	0.0317791629	0.0465635415	-0.1284407309	0.1183738321	0.0095958271	0.0013034425	-0.1018683024	0.1183225485	0.1172578276	0.115490384	0.040441	0.0076239999999999	5.812537599999999e-05	0.0016354744809999	0.093345	0.0296271999999999	0.0008777709798399	0.008713289025	0.15547	0.001254	0.0241709209	1.572516000000013e-06	0.000525967	0.000327068	2.76641285089e-07	1.0697347662400001e-07	-0.000123759	-3.0213600000000005e-05	1.5316290081e-08	9.128616249600003e-10	0.000163024	2.849800000000001e-05	2.6576824576e-08	8.121360040000005e-10	0.0	0.0	0.0	0.0	0.0	0.0
9735.641729112443	-16.95142293059689	287.3507393719661	94782719.87763552	6668.714032106984	-45.79371263153644	2097.06411657974	44471746.842020586	6060.638048171141	-5.1865198208724905	36731333.5509397	26.89998785230321	6047.77053886562	12595.781717665512	1.171245	42.963799	0.1074125999999999	0.064662	-0.0433437735	-0.0200342196	0.0041023843	-0.1481608588	-0.1919329388	-0.0393463146	0.0172201905	-0.1386816408	-0.1160908682	0.0578968156	-0.0215240553	-0.153713774	0.0107108949	-0.0576195523	0.0041561796	-0.0363696851	0.0792763411	0.0596209435	0.0431409624	-0.1078925252	0.0383997652	-0.1843154126	0.0280848406	0.0015567097	-0.1309064533	-0.0627354367	0.1726713591	-0.0728672732	0.1692338758	-0.0028350215	-0.0290639749	-0.0382815377	0.1034603396	-0.1155067863	0.0155549488	0.0731574712	0.0039027879	0.0879943743	-0.0224636083	0.0599466674	0.0459160771	-0.0262887709	0.1748880288	-0.0402402993	0.0610457174	-0.129408558	-0.0969668928	-0.0154634526	-0.0135994098	0.0458359033	0.2101845473	-0.07004058	0.0455834913	-0.0731395357	0.1572029553	-0.189463896	0.0654344754	-0.1489251086	-0.0179729939	0.0808157809	-0.0744199276	-0.036418276	-0.0771618269	0.0305853963	-0.0980066621	0.0902944309	-0.0372148563	0.2278821051	-0.0451225895	-0.0176718716	-0.0268949386	-0.0356212203	0.173714349	-0.0615141671	0.001351308	-0.0803679142	0.1965127242	0.0523700663	0.0148004327	-0.087017799	-0.0764982637	0.0169275932	-0.0806856065	-0.1064494738	0.0746946051	0.0332992697	0.0445149323	-0.141211914	0.1063658438	0.0688946485	0.0598452537	0.0897394164	-0.1285405216	0.0735824081	-0.0087123036	0.0500998573	0.1679597493	-0.1449688202	0.0021054935	-0.2440835083	0.1466136014	0.0991237674	-0.0518615667	-0.1174784643	-0.0585612818	0.0142869477	-0.0180100356	0.0290709084	-0.1926973945	-0.1135891313	0.06120129	0.042009909	0.0116781918	0.0996581171	0.060311814	0.0338919097	-0.0873415603	-0.1487270138	0.0188500777	-0.0321269537	0.0763058019	-0.1479128659	0.0774566025	-0.0493543319	-0.002335335	-0.1654211019	0.0887227237	-0.1350209766	0.0461070173	-0.1560321336	0.0465955945	-0.0048900209	0.1180905004	0.1163333239	0.1134240387	0.0529604	0.0125194	0.00015673537636	0.00280480396816	0.152217	0.0588719999999999	0.0034659123839999	0.0231700150889999	0.157053	0.001583	0.024665644809	2.5058890000000037e-06	0.000911009	0.0003850419999999	8.299373980809999e-07	1.4825734176399994e-07	-0.000354945	-0.000231186	1.25985953025e-07	5.3446966596e-08	0.00023556	7.2536e-05	5.54885136e-08	5.261471296e-09	0.0	0.0	0.0	0.0	0.0	0.0
9714.46481234266	-21.17691676978393	448.46180387435584	94370826.5902437	6678.762350899832	10.048318792848477	100.96871056271186	44605866.53979705	6060.677235645715	0.0391874745737368	36731808.554674186	0.0015356581634672	6047.457320425952	12491.672636236755	1.149279	42.158016	0.08572575	0.0494718	-0.0415606598	-0.0784180304	0.0853671727	-0.2866837657	-0.1262350259	0.0184207796	0.1084588873	-0.0627664671	-0.1174190402	0.0781624416	-0.0686405295	0.1172610319	0.0636095105	-0.0730348041	-0.0470452131	-0.0393356019	0.0538270618	0.0170808538	0.0336082897	-0.1312596058	0.1100667255	-0.1379473688	0.1325525008	-0.1316436638	-0.0811258025	-0.0703284959	0.0020926526	-0.0407413583	0.0385168835	0.0823004097	0.0850988663	-0.0142796837	-0.0787511376	-0.0448028419	-0.0205421537	0.0882733676	-0.0277885483	0.0159448628	-0.0038593176	-0.0423193061	0.0091883556	-0.1251630777	-0.1140098166	0.0064882022	-0.0110925982	0.0903437862	-0.0309269799	-0.0508206077	-0.024185536	-0.0736865781	0.0868123371	-0.1000863157	0.0103981243	-0.013273623	-0.0766224551	0.0232549465	0.0045101059	-0.0959199183	-0.097175769	-0.0604677922	0.0065918732	-0.0396659999	-0.0533837999	0.0255005458	-0.0489244889	0.0940573187	-0.1516608051	0.1527111754	-0.1256653858	-0.1623025411	0.068181556	-0.0174587483	0.0358893839	-0.0100175362	-0.0228577153	0.0021921528	0.0251964152	-0.1447201011	-0.0277355449	-0.0371685143	-0.1389311297	-0.0398114399	0.1151895841	-0.0198614903	-0.0081197239	-0.0079066102	-0.0248105421	0.0668616756	0.0904667823	-0.0815153557	0.0422864429	-0.0102151057	-0.0623143321	-0.0812694454	0.1160544496	-0.0379606743	-0.0112030405	-0.0252973911	-0.0636725865	0.0620856176	0.0907052883	-0.0227198947	-0.0071749318	-0.0811298348	0.032325384	0.0277442241	0.0806954845	-0.0841561936	-0.156785642	-0.0711821617	0.0504054708	0.0188276598	-0.0603681526	-0.0789751652	0.0628535195	-0.053326798	-0.2474457341	-0.1691085405	0.0444994783	-0.0017767571	0.003962708	-0.0951405911	0.0658238141	-0.0498946276	-0.101928333	-0.1989157886	0.0396315547	0.0147468531	0.1121605424	-0.093884163	-0.0154369448	0.015920933	0.1178006533	0.1151810923	0.1108582214	0.0634996	0.0105392	0.00011107473664	0.00403219920016	0.19324	0.041023	0.001682886529	0.0373416976	0.154711	-0.002342	0.0239354935209999	5.484964000000051e-06	0.00138186	0.000470851	1.9095370596e-06	2.21700664201e-07	-0.000492751	-0.000137806	2.428035480010001e-07	1.8990493636000007e-08	0.000263334	2.7773999999999995e-05	6.9344795556e-08	7.713950759999998e-10	0.0	0.0	0.0	0.0	0.0	0.0
9720.878669311536	6.413856968876644	41.13756121720749	94495482.10347602	6595.7652231644615	-82.99712773537067	6888.523212321435	43504118.87910574	6066.248071935672	5.570836289956787	36799365.67026325	31.034216969499504	6054.956464090505	12512.320656848302	1.081809	39.683064	0.07531205	0.0396588	-0.0455366658	0.0231584646	0.1486772856	-0.1744301415	-0.1328469206	-0.056241551	0.014794879	-0.038975556	-0.0448769348	0.0186352288	0.0422403972	-0.0377577121	0.0982689303	0.0303149213	0.0567080484	-0.0457614408	0.0724658218	0.0019380906	0.0262632309	-0.1168141385	0.0059572592	-0.0329375167	0.0201077855	-0.0435525853	0.0252449811	0.0607723578	0.0116415859	-0.1854270969	0.0976689511	0.0153914808	-0.0195946286	-0.1414689646	-0.1059871311	-0.0267136119	0.0984961724	0.0773350853	0.0177481373	0.1509679746	-0.0113657709	-0.2427183748	-0.0312916593	-0.0878653478	-0.0923356642	-0.1019994094	-0.0725991485	0.0352193503	-0.1268543379	-0.0397952904	-0.046156038	0.10706171	-0.0912679683	-0.0487611605	0.0248750792	0.0283022614	0.0836453241	-0.0155536791	-0.1035252531	-0.0169828242	-0.0551879738	-0.0160594738	0.0776041518	-0.0460356661	-0.0708015138	0.0849717363	-0.0823333645	0.1251196841	-0.0468671114	0.0300332403	0.0193039685	-0.0611169552	0.0114758261	-0.1079826206	-0.1210143427	-0.1403800422	-0.0022062069	0.0566010663	0.2298505797	-0.0599048942	-0.0291211032	-0.0054667408	-0.0681705557	-0.2184359423	0.1082803686	0.071117952	-0.0657654754	0.1056788634	0.0431963456	0.0967186235	0.0609916151	0.0327058583	0.1696015219	0.0098501988	0.0421122252	0.0143723309	-0.0601404268	0.0925007648	-0.0324749352	0.0457875584	0.0579063547	0.0805902182	0.0706868175	0.1051117922	-0.0801232391	0.0269766418	-0.0523617615	-0.1208630669	-0.0177257829	-0.0315971259	-0.1563407052	-0.0735408367	0.0519858115	-0.0121956822	-0.1954372029	-0.047485702	0.0794758207	-0.0216617591	-0.2450261329	-0.1434503085	0.0270774958	-0.0822486045	0.0753155733	-0.061407034	0.0248500668	-0.0484927931	-0.1578332554	-0.1867826066	0.1336842545	0.0459928866	-0.0302274038	-0.0417359371	-0.0597859227	0.0391065028	0.117453149	0.1138033884	0.1078042307	0.047997	-0.0155026	0.00024033060676	0.002303712009	0.227106	0.033866	0.001146905956	0.051577135236	0.148248	-0.0064629999999999	0.0219774695039999	4.177036899999996e-05	0.0012682	-0.00011366	1.6083312399999995e-06	1.2918595600000005e-08	-0.00038312	0.000109631	1.467809344e-07	1.2018956161000012e-08	9.7016e-05	-0.000166318	9.412104256e-09	2.7661677123999998e-08	0.0	0.0	0.0	0.0	0.0	0.0
9738.58890523551	17.710235923974324	313.65245648283064	94840113.8651762	6602.791580698441	7.026357533979535	49.369700195310976	43596856.65814222	6073.779032349748	7.530960414076617	36890791.733811446	56.71536475838905	6061.65237234544	12519.793271269573	1.12325	41.203236	0.11887755	0.0578438	-0.0475101935	0.1248205981	0.1422178941	-0.1786645861	-0.1212049995	-0.0496443189	-0.0676739183	-0.0120866222	0.0525278253	0.0136548077	-0.0359077073	0.0896160398	0.0716617033	0.1142953758	-0.0825566555	-0.0478317355	0.0811836395	-0.0036942524	0.0133550101	-0.1628570114	0.0475053713	-0.0704951296	-0.0505773088	-0.1003520629	0.0649366996	-0.141990283	0.0186699674	0.0313236352	-0.0728070004	-0.0042065195	-0.0967036725	0.0960122107	-0.0231411903	0.1893171894	0.1008254954	0.0020462753	0.2381667264	-0.0947343985	0.0044878746	-0.1786725777	0.1036313939	-0.0856183347	-0.0953522054	-0.1065167753	0.1359610946	-0.0679704659	0.1343730728	0.1420563211	-0.0062259921	-0.0057376658	-0.1039053657	0.0205925356	-0.0706077057	-0.0965932253	0.0874716009	-0.0767813458	0.0558198152	0.0568942377	-0.0018009842	-0.014713851	0.1673241196	-0.0477774183	-0.0797898307	0.0835746869	-0.0692830859	0.1155150428	-0.0399598121	0.0611751908	0.0243754285	-0.102487982	0.0243171854	0.0084957937	0.0362626267	0.0366205131	-0.1022879649	0.0210929745	-0.134508566	-0.0247781468	0.148675655	0.168930089	0.1761146191	-0.0949864394	0.2163065629	0.0832757269	-0.0786665678	-0.02927596	0.1398363407	0.0201151051	-0.0788216473	0.0236534569	0.0973785281	0.0660929794	-0.0075045792	0.1110070354	0.1081694855	-0.1287191364	0.036842746	-0.1062102188	0.1522071117	0.0676931876	-0.0576715617	0.0361487869	0.0056795651	0.0986737382	0.0112873385	0.2296957888	-0.0537088766	0.0032025747	-0.1436426215	-0.0356017273	-0.0335931242	-0.0268138372	-0.2413897062	-0.050835064	0.0859094343	0.062003727	-0.2530222768	-0.0829156127	0.0420703497	-0.0014773955	-0.1311555737	0.1420060285	-0.0549004706	0.073354297	-0.295880843	-0.0716517843	0.213357703	0.1273746626	-0.1500887569	0.0496035007	-0.0686869286	-0.1093307962	0.1170481578	0.1122029089	0.1042755153	0.0313244	-0.0166725999999999	0.0002779755907599	0.00098121803536	0.243475	0.0163689999999999	0.0002679441609999	0.059280075625	0.164185	0.015937	0.026956714225	0.000253987969	0.00224881	0.00098061	5.0571464161e-06	9.615959721e-07	-0.000117032	0.000266088	1.3696489024e-08	7.0802823744e-08	0.000248297	0.000151281	6.165140020900003e-08	2.2885940961000004e-08	0.0	0.0	0.0	0.0	0.0	0.0
9818.269764555089	79.6808593195783	6349.0393419064285	96398421.16957664	6623.738542299854	20.946961601413022	438.7752003310716	43873912.2767486	6082.808202021746	9.029169671997806	37000555.62258303	81.52590496572498	6070.049511177396	12708.01023764418	1.295145	47.508682	0.2021754	0.106944	-0.0611683026	0.108566728	0.135329522	-0.0827427478	-0.0480702401	-0.0101904492	-0.2203371596	-0.0653748009	0.0954524982	0.0620889539	0.0263129571	0.1955195154	0.1235770728	-0.0257553427	-0.0811933052	-0.0513013461	0.1098849005	0.0820187338	0.0233757518	-0.0249860453	0.0416488324	0.1246638792	-0.0639058379	0.2061574618	0.0244143109	0.0374219931	-0.0157527408	-0.0370204933	-0.0600416384	0.0052045163	0.0335470474	-0.0717601691	0.0692468377	0.0326225047	0.2245702614	0.0896097652	0.0439425721	-0.0577721962	-0.0879923759	0.0009755734	0.0733556163	0.0435586757	-0.0173698793	-0.0324757894	0.0013026885	0.0615731413	0.1283843182	-0.0859387577	-0.1218291066	0.1617910749	0.1539131171	-0.0628266403	0.0931797219	-0.0062702528	0.0050838882	0.0283868766	0.0385205024	0.0204284911	-0.0825423082	0.0280665535	-0.0564867151	-0.0506560187	-0.0972249714	-0.0421631325	-0.0709237879	0.0237597114	-0.0315836169	-0.1026818163	0.049002145	0.1585491189	-0.0781324583	-0.0585172045	-0.0586767791	-0.0335897222	0.0872789509	-0.0149566615	0.0418491221	-0.076349559	0.1943976575	0.1068216174	0.0786089692	-0.1149247144	-0.0452384679	0.1043663634	-0.0773034971	-0.0901865998	0.1815563826	-0.0232976319	0.0440232132	0.0467010322	-0.0536626177	0.1778424721	0.0179416052	-0.1349591483	0.0375271096	0.1979728183	-0.000604113	-0.0825536845	-0.1613472989	-0.0336224532	-0.0358057522	-0.1498930172	0.0072904657	0.0008838985	0.0150598294	0.0209451878	-0.0165058946	0.0411321683	-0.1057459803	0.0365022222	-0.1913795167	-0.0491163002	-0.0516333387	-0.0791775445	-0.0014367986	0.0734622024	-0.103440624	-0.0705247791	0.2508167474	-0.0896559152	-0.1802711214	0.2166001738	0.0418642198	0.1233809348	-0.2405472078	0.2713683852	-0.3382965592	-0.2049097285	0.2004662935	-0.1117849359	0.257028431	0.1770746394	0.1165858777	0.110382787	0.100287614	0.0501428	0.0188184	0.0003541321785599	0.00251430039184	0.183374	-0.0601009999999999	0.0036121302009999	0.033626023876	0.109858	-0.054327	0.0120687801639999	0.002951422929	0.00346146	0.00121265	1.19817053316e-05	1.4705200225e-06	-1.7394e-05	9.9638e-05	3.0255123599999997e-10	9.927731044e-09	0.000314589	6.629199999999997e-05	9.8966238921e-08	4.394629263999995e-09	0.0	0.0	0.0	0.0	0.0	0.0
