global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
9548.56881225018	n/a	n/a	91175166.3622768	8656.37939502228	n/a	74932904.23056631	n/a	6507.14086747833	n/a	n/a	42342882.26920663	6539.000605186997	8163.160336928428	n/a	n/a	n/a	n/a	-0.049581539	-0.1338856234	-0.02324511	0.0708734849	-0.0146302603	0.0047505444	-0.0165609091	0.058871429	-0.2193772406	0.1953081578	0.0462327259	-0.0035780657	0.1801232615	-0.033272899	0.0043210245	-0.1509029285	0.0206250333	-0.4241650809	0.1676261406	-0.0146667655	0.0395993248	-0.06551656	0.0110559178	-0.0639167302	0.0869653722	-0.0437554016	0.1383509434	-0.0591419032	0.0860734095	-0.1406202533	0.062711262	-0.0387026152	0.0650801576	-0.0354695009	-0.0251316534	0.046409089	-0.0517491577	-0.0396750733	0.1734338484	-0.0771958286	0.0656922775	-0.1247878289	0.0023573603	-0.0050541805	0.0599538637	-0.0172932214	0.172918152	-0.0069614635	0.0111157986	0.0332279972	-0.0883317562	0.0747806369	-0.0778771644	0.0159756486	-0.0310560805	0.078498223	-0.0689543967	0.0099550245	-0.0400696441	0.0353387647	-0.0043656185	-0.062661082	0.016253565	0.0673298816	-0.1131671588	0.0254847792	0.0028034508	-0.061860844	-0.0293141285	0.0262610387	-0.0013321448	-0.0331941493	-0.0303258954	0.1436761074	0.0977382822	-0.0364984608	-0.1226565975	0.0598786048	0.0499922827	0.007336006	0.008052677	0.0272205224	-0.0278920397	-0.0077152814	-0.0339477694	0.0725614647	0.0438811914	0.1366322334	-0.0810734676	-0.0768523476	-0.0555148484	0.0381024097	0.0842755327	0.0145699103	0.037060519	-0.1374433922	-0.0101118338	0.0008529807	0.0727948867	0.0890888528	-0.0233910959	-0.084388591	0.1278564751	-0.0019638066	-0.1038911085	0.0879280325	-0.0565492276	0.1042988471	-0.1039622893	0.0225070821	-0.0247725659	0.1077596205	-0.0291703889	0.0105773538	-0.0262233725	0.0349703925	-0.2075227185	0.0873391745	-0.0060048091	0.0693385569	-0.0012174969	0.0068734844	-0.0458877124	-0.0889661537	0.1137900202	-0.0269203604	-0.0251521979	0.0349992101	0.0256606489	-0.022162639	-0.0019523929	0.0184379031	0.0011133179	-0.0423602229	-0.0486893253	0.0450855088	0.0748857315	-0.1654008859	-0.0031742337	-0.0158009432	0.0864988611	0.0299720269	0.0151185981	-0.0459065676	-0.0704942882	-0.0939561001	0.0432445385	0.021350899	0.0163214765	0.0107165029	0.0554480665	-0.053224397	-0.0488206549	0.0080956854	0.1468590554	0.0447403241	-0.1270982393	-0.0362379168	0.1125930702	0.0050213749	0.0250627302	-0.0605839681	0.0400131456	-0.111545609	0.0024224474	-0.0477877499	0.003345157	0.160977469	-0.0477173403	0.0161854097	-0.150271237	0.203762781	-0.0657196561	0.0459331829	-0.0555660756	0.0317348003	-0.0792014405	0.0399794056	-0.0077196463	-0.0671445966	0.0705106174	-0.104264663	0.0075377508	-0.1433772027	0.0392396033	0.1186709048	0.1186491225	0.1186128217	-0.00579422	n/a	3.35729854084e-05	n/a	0.0415547	n/a	n/a	0.00172679309209	0.100456	n/a	n/a	0.010091407936	0.000424452	n/a	n/a	1.8015950030400002e-07	0.000322698	n/a	n/a	1.04133999204e-07	0.000322506	n/a	1.0401012003600001e-07	n/a	0.0	0.0	0.0
9572.650627617006	24.08181536682605	579.9338313618993	91635640.03841624	8588.734353627875	-67.64504139440578	73766357.79718763	4575.851625250872	6526.803971845628	19.66310436729873	386.6376733592824	42599170.08689987	6550.097669136552	8359.1668479432	1.093068	46.476227	0.06980848	0.036479	-0.0526225212	-0.0692627309	-0.037179257	0.1526727472	0.0803024428	0.0421743701	0.0330274029	0.1599449141	-0.0369341262	0.1498298434	0.1487301014	-0.1020649551	0.0247561144	-0.060793859	0.0484662308	-0.1131267722	-0.0795061988	-0.2135897062	0.0850135991	0.0504288441	0.0667804056	-0.0867219736	0.0769456275	-0.0463112947	0.0362094627	-0.0351969054	-0.1005338683	0.0843853491	-0.0871634529	-0.0480969147	0.0703687931	0.0895456382	-0.0109340189	-0.0195911525	0.1765005214	-0.0341600742	0.0279788612	-0.0454096985	-0.0896396193	-0.1038227781	0.0653534425	-0.0631717569	0.0560659345	0.0122510959	-0.0904399636	-0.0917385909	0.0561430268	-0.0557738226	0.0113304844	-0.1056423044	-0.029158084	0.0903455756	-0.0055589279	-0.2411157648	0.0048673708	0.1351777412	-0.1341415468	0.032801435	-0.0428143641	0.0234035315	0.0102280562	-0.1470572504	-0.0349974532	-0.07416935	-0.0078781987	-0.0077689513	0.0094066601	0.1120471908	-0.0200968272	-0.059924141	-0.029335521	0.1060747199	-0.0522571768	0.0682508676	-0.1342340587	-0.0323320154	-0.1119385317	-0.0005669055	0.1279105062	0.0369990104	-0.0363358295	-0.0394718454	-0.0206427448	-0.0053561612	0.0368959629	-0.0582817784	0.0198420718	-0.0913261082	0.0184480465	-0.0740760773	0.0208172798	0.1185804006	-0.1009317941	-0.0437997567	0.1073472344	-0.200542069	-0.015289357	-0.0624571039	0.0306118032	0.0415327224	0.1452237244	-0.0692027079	0.0834907181	-0.1217836961	-0.0307174579	-0.0122171051	0.0309618641	0.1358189971	0.0248900036	-0.0188081756	-0.0621301157	-0.0093905311	-0.1031584094	0.0031126183	0.0309680217	0.1435135328	-0.0933631516	0.0091741093	0.093057322	0.0439164682	-0.0724664398	0.0597765236	0.1662285332	-0.1329910972	-0.0266784107	-0.2246195069	-0.0262993403	0.0313552211	0.0044773087	0.020593373	0.0357139975	0.0047336336	0.1320251667	-0.0354064037	-0.0047484753	-0.1233677902	0.1061466587	-0.183865271	0.0129492188	0.0759992649	0.1040798425	0.0353630563	-0.0605793768	0.0010074121	0.0361891095	0.0189223345	-0.1026504821	0.0035397365	0.0423656811	0.0127259563	-0.0505281341	0.0245606021	0.0496394619	0.0626485287	0.0423053163	0.0357444144	-0.253730127	0.0141167375	0.0701508767	-0.0188953781	-0.0685744351	-0.0598199005	0.0279726314	-0.081118642	0.0357313902	-0.0932863729	0.0510301579	0.1189215593	-0.0138159801	0.1511355496	-0.0641906183	0.056234059	0.0127917512	0.0162310258	-0.1724138125	0.0385869349	-0.2089861074	-0.0202539439	0.00445922	-0.0570212008	-0.0615975094	0.002993602	-0.0454386333	-0.0189127827	0.0087341859	0.1186128217	0.1184168613	0.1180905004	-0.0141471	-0.00835288	0.0002001404384099	6.97706042944e-05	0.0182839	-0.0232708	0.00054153013264	0.0003343009992099	0.103341	0.0028849999999999	8.323224999999992e-06	0.010679362281	0.0	-0.000424452	1.8015950030400002e-07	0.0	0.000422772	0.000100074	1.0014805476000005e-08	1.7873616398400006e-07	0.000141036	-0.00018147	1.9891153296000003e-08	3.29313609e-08	0.0	0.0	0.0
9576.73825726377	4.087629646764981	16.708716129112002	91713915.64813952	8565.596215859596	-23.138137768279197	73369438.53314823	535.373419383868	6541.110076119324	14.306104273695382	204.66461948984528	42786121.02790975	6558.882415116483	8486.617642166224	1.013186	43.079727	0.0769304699999999	0.0462041	-0.0525983251	-0.0266260022	0.0423574014	0.0635315386	0.122275656	0.0420505031	0.0715736052	0.0390791102	0.1108765554	0.0318014392	-0.0111103244	0.06266815	-0.0496295656	-0.0298343646	-0.0128186389	0.0405887756	-0.1278864217	-0.1113106819	0.0843875124	0.0223473363	-0.0769994829	0.041687039	-0.1198292025	0.087750358	-0.0473265718	-0.085437567	0.0654074445	0.1176608301	-0.0725608965	0.0441522406	0.1605985546	0.0024707646	0.0715457102	0.0816730114	0.0379734786	-0.0343509453	-0.0357195292	-0.0641230806	0.0009910366	0.1166494975	0.0600723409	0.0954166803	0.0252842277	0.004713561	-0.1245643845	-0.0733958528	-0.0821136262	0.1091174284	-0.1539763793	-0.0052569464	-0.044472164	-0.0194163737	0.1632826077	-0.0810022059	-0.04697916	-0.0209363932	-0.0914123757	0.0269681442	-0.0832954234	0.0410090127	0.1549140523	0.072635416	-0.0797064763	0.0639441228	0.0966737582	0.021906737	-0.1312408307	-0.0097491204	-0.0597909164	-0.1396099024	0.104416936	-0.0282676226	0.1017860684	-0.0682119909	-0.0291406849	-0.0211611609	-0.086684877	-0.0526163443	0.0878016085	0.0832343394	0.0607483776	0.0540529916	0.0263287122	0.0552153703	-0.043521178	0.0133336858	0.0112171904	0.0069480939	0.039195945	0.0001766623	0.0794701906	-0.0665729408	-0.1514063258	0.0948065889	-0.0383872693	0.0798921774	0.1418291795	0.0213291356	-0.0657732354	-0.0036067194	0.1228748828	-0.0376107508	-0.0955083645	-0.0950202977	0.0789418407	-0.1005665986	0.0553533825	-0.0391331539	-0.0085458019	-0.0426635351	0.1663301589	-0.0107025751	-0.0481474037	0.0440629868	-0.0791680491	0.1060423063	0.0181553596	-0.0754495214	-0.0606411308	0.0501703816	0.0771840827	0.1012579392	0.0996801127	0.1771562883	0.0397004049	-0.0618573063	0.0547750795	0.1024930142	-0.0656168339	0.1861408522	0.0284197021	-0.0564659857	0.2145473971	-0.1207352584	-0.0545923164	-0.0268958268	0.0286875255	0.0503010041	0.0179861165	-0.0066830626	0.0081055792	-0.0216210814	0.0600772979	-0.0060928166	-0.0944314593	0.1320352399	0.0364283151	0.012274012	-0.0426127128	-0.0270137548	-0.1071034444	0.0712798563	-0.0441418556	0.0414402813	0.0023946978	0.1409206514	0.0520374865	-0.0617551821	-0.0190943444	-0.0499725548	-0.0462053849	-0.0460982823	0.0642986762	0.0495823581	0.0500915568	-0.0977144974	0.0275698625	0.0700286626	-0.0655042154	0.0934957627	0.1245645072	0.0166700046	0.0386321517	-0.0582452251	-0.1849574656	-0.0899410066	-0.1070973445	0.0795813876	0.1851241404	0.0461655073	-0.055952088	0.0043941475	-0.067539007	-0.1454483263	0.0139078514	0.118496684	0.1179527935	0.1170481578	-0.0107545	0.0033925999999999	0.00011565927025	1.1509734759999994e-05	0.0175773	-0.0007065999999999	4.992835599999975e-07	0.00030896147529	0.144139	0.0407979999999999	0.0016644768039999	0.0207760513209999	0.000101288	0.000101288	1.0259258944e-08	1.0259258944e-08	-0.0	-0.000422772	1.7873616398400006e-07	0.0	2.44306e-05	-0.0001166054	5.968542163599998e-10	1.3596819309160002e-08	0.0	0.0	0.0
9574.6644882148	-2.073769048971372	4.300518068471626	91674200.06188156	8536.251297279414	-29.34491858018191	72867586.21030447	861.1242464775056	6532.972753241332	-8.13732287799212	66.21602362069395	42679732.99459363	6550.537440536505	8434.310487707477	0.992624	42.205463	0.0748366688	0.0409067	-0.0392998086	0.004697814	0.0345535419	-0.0532610797	0.1030766033	0.05820568	0.1094391872	0.0167548589	0.1310974252	-0.0559275015	-0.0075069778	0.0758489175	0.0633001209	0.0858555412	-0.0063872357	0.0589793298	-0.0735954449	-0.0046837251	0.1113685641	0.0614688089	-0.0428488824	0.1212309936	-0.1782468076	0.0350219735	0.0363407766	-0.0509995484	0.0872546938	0.0091047402	-0.116519656	0.0362427118	-0.0512246282	0.1861628531	0.0630795387	-0.0496551894	-0.1034679862	0.0740978032	-0.0100860016	-0.0359832536	-0.0099074763	0.0130840351	0.0425246418	0.1261250804	0.0333087399	-0.0130940952	-0.1365398188	-0.0301393104	-0.0336184278	0.0163458022	-0.0682103059	0.0593544502	-0.0920936501	0.0070555766	0.1403807908	0.1330906576	-0.0364958044	-0.0153884014	-0.0619874927	-0.0314899763	0.0061584317	-0.0257521704	0.0931654517	-0.0210778075	0.007126206	0.0405622917	-0.0228510982	-0.0208392556	-0.1446870067	-0.0643106836	-0.1376622874	-0.054752108	0.01805421	-0.041939869	-0.0996448437	-0.0061897064	-0.0255233785	0.0256991229	0.0786449503	0.0620188826	0.0838562002	-0.0117197208	-0.0674844017	0.1112010373	0.0863944929	0.0653769831	0.0260904042	0.0726810239	0.1214129673	0.2345563292	-0.0128212986	-0.0161563669	-0.0078326575	-0.0167296815	0.1797296856	0.0932880969	-0.0255566361	0.047210473	-0.0038143324	-0.0117895614	-0.0025547658	0.0318102383	0.0842527075	-0.0217171388	-0.1381853929	-0.088862789	0.0571354212	-0.0765878469	0.0238798949	0.0005287965	0.0294834827	0.0188328359	0.0747248603	0.0411575303	0.0723880621	0.0969105204	-0.1521221108	-0.0247014249	-0.0488704939	-0.0578260717	-0.0431803485	0.0303408996	0.1086530301	0.0142910168	0.0029202114	0.0521695327	0.071555375	0.0595156192	-0.0091289652	-0.0373896334	-0.1092833912	0.1410654884	0.1285751548	-0.0537232815	0.1045146627	-0.0917114141	-0.0150419325	0.0819740882	-0.0140845459	-0.0476448728	0.0068705716	0.0755310612	-0.0464442508	0.0165881228	0.0280710841	0.0596829648	-0.0408054947	-0.1465361597	0.0489574177	-0.0791992493	-0.0604726697	-0.005985537	0.0746585701	-0.0931597433	-0.0312527874	0.0532059596	0.0464804956	-0.0258878762	0.0597436141	-0.0813409958	0.0371549656	0.0939519521	0.1051893169	-0.0349801326	0.0658207961	0.0780219005	0.0352789851	-0.0215239556	0.0411920449	-0.0086033191	-0.1307497666	0.09685027	0.1242153457	0.074724872	0.0173166755	0.0083692103	-0.1666727912	-0.1216029829	-0.1120093912	0.0441688332	0.140423862	-0.0003557015	-0.0129690579	-0.1057722585	0.0745378785	-0.0548863563	0.0320116734	0.1183225485	0.1172578276	0.115490384	1.35988e-05	0.0107680988	1.8492736143999998e-10	0.0001159519517665	0.0526979	0.0351206	0.00123345654436	0.00277706866441	0.153509	0.00937	8.779690000000032e-05	0.023565013081	0.000339399	0.000238111	5.6696848321e-08	1.1519168120100002e-07	-0.0	0.0	0.0	0.0	0.000177879	0.0001534484	3.1640938641000003e-08	2.3546411462560004e-08	0.0	0.0	0.0
9536.550373163936	-38.11411505086289	1452.6857661104132	90945793.0198932	8499.833918380431	-36.41737889898286	72247176.64005043	1326.225485872082	6529.804474963066	-3.1682782782654613	10.037987248528756	42638346.481247686	6547.072870606237	8353.779052462818	1.086883	46.213257	0.1232986782	0.0596635	-0.0519634542	-0.0085341884	0.0658293565	-0.1227020271	0.0568996248	0.0519508342	0.0818200457	-0.1314393439	-0.0088416328	-0.0118281404	-0.0201344446	0.1009982995	0.0746499279	-0.0316320381	-0.2065542524	0.0076322181	0.0754865336	0.0117778487	0.0135121514	-0.0308900636	0.0459949041	0.0434799619	0.0234151702	-0.0855721869	-0.0769528559	-0.0330453986	0.1938436994	0.0811953388	-0.0585979392	-0.0874556632	0.0432245109	-0.0695473014	0.0267119167	0.0352517215	0.1009159497	-0.1885498112	0.0684053343	0.1008895943	-0.11214461	-0.1086761964	0.044196321	0.0955485514	0.0749880015	-0.0005733966	0.039650259	0.1602009931	-0.0408207488	0.0168002268	-0.0238998043	-0.2187887246	-0.0611737242	-0.0297761905	0.1618961469	0.0095733857	-0.0901131273	0.0536981437	0.0169930683	0.0191290969	0.1545832352	0.1376256177	-0.1131136788	-0.1687253237	0.1518745079	-0.0025113041	0.0544736118	0.0671329352	-0.143252425	-0.0688778914	0.1045200065	0.1342087714	-0.0461605867	-0.0458577085	-0.1781723813	-0.0762053544	0.0596231281	-0.0575954233	-0.0792692036	-0.0441105164	0.0180556988	-0.0467435088	-0.0946704392	-0.0946213018	0.0268065489	-0.0633033489	0.1304820555	0.1116299292	0.0500164522	-0.0676396726	-0.0115402745	0.0211449932	0.0090530184	0.0363563958	-0.0720124526	0.0153659428	-0.1258065763	-0.0245083791	-0.07851237	-0.0765149047	-0.0157997699	0.0838007873	0.0446946229	-0.0451262716	-0.1175323861	0.0122720557	-0.0156662267	-0.0283705335	-0.1749196761	-0.0245647334	0.0102543154	-0.1550011936	0.0150202559	0.086331433	0.1722382714	-0.0418418219	-0.1014288919	0.1581052117	0.0625914735	0.0537842284	0.0459787883	0.034959233	-0.247420618	-0.0550124837	0.1047802354	-0.2053699106	0.0792276735	0.1287532302	-0.0017879066	-0.0658602973	-0.1088982819	0.0551791519	-0.0273575899	-0.0366660436	-0.0509813947	-0.0226275703	-0.0649954913	0.1772043495	-0.1068057856	-0.0105168718	0.0134417246	0.0313969174	-0.0159456889	0.0918498063	-0.1400097089	0.0709495728	0.0445594853	-0.0144042017	-0.0469089779	0.0722978775	0.085650907	0.0106011169	0.0071518692	0.0305606157	0.0550544811	0.1408198915	-0.0526864084	0.0774963876	-0.0571136925	0.1221113279	-0.1027608441	0.0198830901	0.1108760884	-0.0380146234	0.0458059903	0.0067282077	-0.0358861938	0.0003656136	-0.0261523625	-0.0286585427	-0.2012294671	-0.0771861279	0.1273184461	0.0364918722	0.1097223551	0.1352842714	-0.0838710481	-0.1684732402	0.0905132388	0.0347293829	0.046227894	-0.0232861855	0.1540636492	0.1920608759	-0.0235677453	0.1253092503	-0.1240491577	0.1180905004	0.1163333239	0.1134240387	0.000279277	0.0002656782	7.799564272899998e-08	7.058490595524e-08	0.0966629	0.043965	0.0019329212249999	0.00934371623641	0.137317	-0.016192	0.000262180864	0.018855958489	-0.00029008	-0.000629479	3.962438114410001e-07	8.414640640000001e-08	0.000407387	0.000407387	1.65964167769e-07	1.65964167769e-07	0.000398533	0.000220654	1.5882855208900004e-07	4.8688187716e-08	0.0	0.0	0.0
9543.897800890803	7.347427726866954	53.984694201533294	91085985.23384832	8463.721935023632	-36.1119833567991	71634588.99340017	1304.0753419617351	6524.886445210032	-4.918029753033807	24.187016651725767	42574143.122885615	6545.324545293915	8343.206433300447	1.172304	49.84528	0.103946497	0.0558429	-0.0709987826	-0.0797652063	0.0282801381	0.0423117499	0.106034133	0.0432084736	-0.0769693327	-0.0672790776	-0.1216050841	-0.021632718	-0.0245898621	0.0793067578	0.1069824005	-0.0592935732	-0.1638664493	-0.0188812657	0.1300669502	0.0735627114	0.0957067956	0.028144674	0.0134888798	0.0066687416	-0.1618007932	-0.0372061838	0.0582538754	0.0549327939	-0.0435235193	0.084180476	0.1940518403	-0.0077841312	0.0285936133	0.0560360799	0.0096845461	-0.0486930849	0.122762059	-0.1697630352	-0.1114924	-0.0700507207	-0.0120574216	-0.0465845139	0.0937224151	-0.0396746784	-0.0256091492	0.0367825976	0.0872116082	0.070015265	0.0534856388	0.1104845982	0.1025327375	-0.1558415773	0.0111812186	0.1406281132	0.0041385164	0.0278019545	0.0402530451	0.212258708	0.0892625368	-0.0305963317	0.0062223627	-0.0021661709	0.1928080516	0.0987039376	0.0447609678	0.0819805758	-0.1017207147	-0.0371348901	-0.0695518091	-0.2154483757	-0.0855014581	-0.048898961	-0.1335178907	-0.0144875125	0.1484318484	0.0869338967	-0.0041958421	0.0201198939	-0.0762005122	0.0916649837	0.0515874056	0.036853761	-0.0197677683	0.0075416171	-0.0901175154	-0.1000356291	-0.1920765705	-0.0976643732	-0.0349870009	-0.0711833627	-0.1373316786	0.0124151478	0.0816733535	-0.0741675407	-0.0679789607	-0.1421891426	-0.0521048125	0.126899444	-0.1458436092	-0.0315434386	0.0821749356	-0.0472038809	-0.1861491815	-0.1076135661	0.0314900372	0.1059672271	-0.0369575873	0.03470915	-0.0787028927	-0.0049863656	-0.1083464642	-0.1536587898	-0.0789202327	-0.0183434786	-0.0584763714	0.000266545	-0.0471547332	0.1983448266	-0.1243759612	0.1382702072	-0.0482455251	0.0801260915	0.1544574663	-0.1660808038	-0.0857609391	0.0743039863	0.1048202183	0.055530152	-0.0012497881	0.0403561167	-0.0322836421	-0.0386564319	0.036829911	0.1124153019	-0.0649033808	-0.1214849189	-0.0816818099	-0.1281424656	0.0346359859	-0.0541570731	0.0027339353	-0.0357402839	0.0493119471	-0.1090976714	-0.0767625202	-0.0773366374	-0.1130586373	0.1430618529	0.0247476559	-0.0279769203	-0.1004655537	0.1569425805	0.041613428	0.0014438856	0.0893050173	-0.0807595314	-0.0328920935	-0.1123258172	0.1499744626	0.1815272478	-0.1005768931	0.1177490438	-0.036278198	-0.0735961584	0.0167843033	-0.1094893939	0.0226925611	-0.0490967561	-0.0566045694	0.119700117	-0.0887112888	-0.1071264485	0.0194934322	0.1001154979	0.1413366944	0.1473242486	-0.0869029168	0.0287866451	-0.0613185347	0.077472529	0.0053132527	-0.1807344093	0.1452268926	0.0678334818	-0.1606646517	0.0280618479	-0.0053191363	0.1178006533	0.1151810923	0.1108582214	-0.00930217	-0.009581447	8.653036670890001e-05	9.1804126613809e-05	0.0720974999999999	-0.0245654000000001	0.00060345887716	0.0051980495062499	0.0950224	-0.0422945999999999	0.0017888331891599	0.00902925650176	0.0	0.00029008	8.414640640000001e-08	0.0	0.000218585	-0.0001888019999999	3.5646195204e-08	4.777940222500001e-08	0.000327314	-7.121900000000002e-05	1.07134454596e-07	5.072145961000003e-09	0.0	0.0	0.0
