global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
8934.156450181661	n/a	n/a	79819151.47632258	9324.400921712942	n/a	n/a	86944452.54884116	6563.366617369762	n/a	43077781.354003794	n/a	6943.713161682309	7138.644046239093	n/a	n/a	n/a	n/a	-0.0392010125	0.263039905	0.0140065948	-0.0772895516	0.0109290315	-0.0113273852	0.1115008448	-0.0480434601	0.0611316384	-0.0061603641	0.038100438	-0.1530343709	0.3300288688	0.0720740719	-0.3040611464	0.247982214	-0.0486992564	0.2166579472	-0.3072267415	0.0869520248	-0.0720609943	0.2215573306	-0.0962963844	0.0393246476	-0.1419597432	0.0920896407	-0.0753768416	0.1480954736	-0.0935005284	0.0060591711	-0.1028810672	0.0172100223	-0.0172096711	0.0028118275	-0.0761755205	0.0463359158	-0.0685736871	0.1044533395	-0.1490082007	0.1095065206	-0.0823720052	0.0681560737	-0.0168752279	0.0079899493	-0.0247238736	-0.0066122014	0.1467747746	-0.0297686875	0.0456818143	-0.0355585275	0.0742512824	-0.0743717359	0.0525418503	-0.0856108137	0.0363840404	-0.0118635793	0.0132212811	-0.0848302816	0.0125159743	-0.0325298704	0.0898953936	-0.0106346148	0.0467569871	-0.069447842	0.0366441647	-0.0046823856	0.0461230068	-0.0597655331	0.0528596966	0.0048731961	-0.0287953392	-0.0756471222	0.0325376652	-0.1606658384	0.0066479631	0.0040139719	0.0031453602	0.0439584923	-0.0379054057	-0.0108077141	0.012915227	0.0082919015	0.209118343	-0.1602850955	0.0313386621	0.0299846282	-0.1084526317	-0.0298873876	-0.0285112351	-0.0814933797	0.1289339597	0.0279975854	0.1036912998	-0.1133189424	-0.0425017311	0.1131299626	0.0434754992	-0.1187660513	-0.0104926267	-0.0325341496	0.0609722786	0.0739408395	-0.0311024315	-0.1060946289	0.0754121076	0.003337292	0.0387920155	0.0618906573	-0.0449347557	-0.1187617631	-0.0278218238	0.0409397814	0.074749982	0.0917705344	0.0405460768	-0.141046691	-0.0710162213	-0.0057227234	0.0801859819	-0.0276370742	0.0965420497	-0.030769347	0.1030347491	0.1938895587	-0.1162667618	0.0935370171	-0.1301550066	0.3050866879	-0.0446133322	0.005905421	-0.0373332949	0.0327554899	-0.2595701533	0.0350154054	-0.2205190655	0.0341674453	-0.105260407	0.078516575	-0.0344428754	0.0647187184	-0.0480733478	0.0719433666	-0.0164346982	-0.0014961038	0.0767733856	-0.063811635	0.0388800324	0.0339714785	-0.0410346772	-0.0542269899	0.0884978343	-0.082121763	-0.0850622856	0.1281744114	0.0357093855	-0.0791550538	-0.0292702469	-0.0262220118	0.0589363106	0.0198637745	-0.1106795255	-0.004067323	0.0743154645	0.0238949938	0.0253008081	0.0333232402	-0.0209792733	-0.0900896798	0.1141072005	0.0721120764	0.0532575592	-0.0535397896	-0.0330020083	-0.0273195824	-0.1181660942	0.0144778441	0.0647854411	0.0759308309	-0.1324227007	-0.116214116	0.0419937597	0.0756899756	0.0761455851	-0.007695312	-0.0524042863	-0.0320044819	0.071077538	0.0205392565	-0.0752423285	-0.0642514472	0.121098735	-0.036507511	0.1080066511	-0.0925361702	0.0171058431	-0.0805334529	0.0328220816	-0.0374690292	0.1427930196	-0.0345894209	0.106623308	-0.0074917625	0.0089319704	-0.068599682	0.1081654551	-0.0926034675	0.1144920854	-0.0382832612	0.06858847	-0.1326654338	0.0919029957	0.1555505241	0.1072068848	0.1071937792	0.1071719376	0.107141362	0.0110269	n/a	n/a	0.0001215925236099	0.0432089	n/a	0.00186700903921	n/a	-0.000277943	n/a	n/a	7.7252311249e-08	0.000129777	n/a	1.6842069729e-08	n/a	-0.00023232	n/a	5.39725824e-08	n/a	0.000218452	n/a	4.7721276304e-08	n/a	0.0	0.0	0.0
8952.737377527426	18.580927345765303	345.2508610286088	80151506.55097666	9187.68805266528	-136.71286904766202	18690.408563243185	84413611.75308833	6568.286906398775	4.920289029012565	43142392.88476958	24.20924412902141	6922.313175315551	8490.607323596148	1.494853	64.105591	0.043836547	0.02197	-0.0215557905	0.0353145895	-0.0328003236	-0.1032897313	-0.0652604271	0.0036296727	0.1173177847	-0.0411095808	0.0579712543	0.0181327795	0.036458493	-0.0572808679	0.1205800965	-0.0455440514	-0.1860075431	0.1149947778	-0.0708172111	0.0608416805	-0.0516587789	0.0514713842	-0.0457327884	0.0580151496	-0.1290950605	-0.0648002581	-0.1312405768	0.0372950859	-0.0580672435	-0.0010577626	-0.0098270006	-0.0092227107	0.0725805817	0.0203704504	-0.0473044982	-0.0569925367	-0.0376508181	-0.0407505701	-0.1036215291	-0.0658979642	0.0318160329	0.0461525062	0.0335111006	-0.060485493	-0.0525956603	-0.0180613193	-0.0386129926	-0.0253981979	0.0619258472	-0.02219745	0.128018579	0.0307668672	0.1340884424	-0.0048567019	0.0841495232	-0.1308448588	0.075742973	-0.1241993851	-0.0115087213	-0.2369090198	-0.0891382397	0.0117693324	-0.0033066447	-0.0971966655	-0.0282949574	-0.0272424567	0.0640893525	-0.0660714509	0.183417599	-0.0361713372	0.0363149514	0.1671488369	-0.043658252	0.0450284599	0.0488908097	-0.0580875725	0.0749479933	0.0528902917	-0.0563620151	-0.0629091084	-0.0315695292	0.0620628935	-0.0488422252	-0.024756788	0.08450952	0.1306950082	-0.1231126855	-0.0167314385	-0.0139525821	0.0316430538	0.02629553	-0.0610129327	0.0450274501	-0.0107038705	-0.0074571156	-0.1034752665	0.0338351954	-0.0133399184	0.0002514037	-0.0417542939	-0.029064563	-0.0106848318	0.0098989689	0.0321359318	0.0189967552	0.0952050031	-0.0379864498	0.0757875228	0.0613755315	0.0640421138	-0.0706940551	-0.0290163347	-0.0736746133	0.0102955132	-0.0043649904	0.1131646499	0.0568678203	0.0953008614	-0.0618663578	0.051362862	0.0691994792	-0.0761696537	0.0957772369	-0.0245364662	0.1196205485	0.0795250433	-0.0941230371	0.0096901873	-0.0616361549	0.247374931	0.0268342892	-0.0491814683	-0.0231859731	0.0566836617	-0.2236943707	-0.0301192551	-0.1613415791	-0.0109771258	0.029650656	-0.0652015908	-0.0923292484	0.0289882132	-0.1321497942	-0.0391601788	-0.0579306082	-0.0090762285	-0.0236509302	0.0187967482	0.1024192415	-0.0050504976	-0.0042736197	0.120493979	-0.1149299769	0.0450464868	0.0305947255	-0.0229943598	0.0097201482	-0.0610493273	-0.0303196825	0.0491228021	-0.0252099634	0.0051485909	0.0673866905	-0.0177449432	0.0119647753	-0.0224020715	-0.0147635687	-0.0892218156	0.0787110217	-0.1117749785	0.0415790329	0.0467503193	0.0482590657	-0.0151787873	-0.0253967848	-0.0742618648	-0.0058971257	0.0462979475	-0.0169560905	0.0265742025	0.0890908473	0.1425841279	-0.0482734682	-0.0902686097	-0.0452079516	0.1454035995	0.0440081786	-0.0207088972	0.0658204833	0.0525970518	-0.0601718233	-0.0301696783	0.1041677781	-0.0523852922	0.1366922034	-0.0509356649	0.0508170971	-0.0904308408	0.0013028168	0.006688835	0.1428650973	-0.0612744616	0.0725710022	0.0241705825	0.0375217112	-0.0001737508	0.0865682814	-0.0951999972	0.0602656506	-0.0627816126	0.0799115245	-0.1756117725	0.0560261127	0.1106402245	0.1071719376	0.1070540189	0.1068575839	0.1065827765	0.0113012	0.0002743	7.52404900000009e-08	0.00012771712144	0.0609327	0.0177237999999999	0.00371279392929	0.0003141330864399	-0.010084	-0.009806057	9.6158753887249e-05	0.0001016870559999	-8.79278e-05	-0.0002177048	7.731298012840001e-09	4.739537994304e-08	-0.000274086	-4.176599999999999e-05	7.512313539599999e-08	1.7443987559999991e-09	0.000157275	-6.117700000000001e-05	2.4735425624999995e-08	3.7426253290000015e-09	0.0	0.0	0.0
8941.588747901886	-11.148629625540709	124.29194252748393	79952009.33660561	9102.481732286711	-85.20632037856922	7260.11703245538	82855173.68661329	6571.08284896226	2.7959425634853687	43179129.80792597	7.817294818309135	6901.417178337653	8548.577381424122	0.919507	39.432327	0.05202184	0.0322287	-0.014732815	0.0276732069	-0.0253183648	-0.0974919093	-0.0625288223	-0.0032983921	0.072565826	0.0073284396	-0.0392184079	0.041808082	0.0463890192	0.0619883076	0.0577911718	-0.0583105212	-0.1292998894	0.0906661066	-0.0098455441	-0.0503097147	-0.0900376381	-0.0251869036	0.0208319646	-0.0106985725	0.0021211198	-0.0159240239	-0.0837138263	0.0508115455	-0.1214987529	-0.0582601789	0.034786853	0.0893326181	-0.0410383849	0.0190035339	0.02404765	0.0472090606	0.0794488991	-0.1097483483	0.0189581143	-0.095469634	0.0454575039	-0.0460596268	0.0598499729	-0.0881036711	0.0203283451	-0.0354870452	0.0087391768	-0.0079901485	0.0709381535	-0.0012683746	0.0193842294	0.0425950545	0.072064512	0.1365261626	-0.1479938848	0.0305101511	-0.0385861483	-0.068369585	0.0650211176	-0.0821408812	0.0167410196	0.2352321232	-0.0002683007	0.0611895819	-0.0269532939	0.0519249818	0.083489958	-0.10488669	0.1851005329	0.0378556499	0.1880554914	-0.0454679141	0.0351639903	0.0027201048	-0.0807600894	0.0368789057	-0.0224619983	-0.1608609586	-0.0691506098	0.009976247	0.0579952869	0.0988606821	-0.0051012058	-0.0074270349	0.0353020812	-0.0309331095	0.0002847862	0.0870095324	0.074082672	-0.0182016057	0.0135240798	-0.0043837828	-0.0218464288	-0.0051012259	-0.0400474905	0.0910814163	0.0692883941	-0.1159734165	-0.022372803	0.0972174947	-0.0001194065	0.004143924	0.0697334944	-0.0630553131	-0.0523410644	0.0317136158	-0.1119797084	-0.008873947	-0.1057669995	0.0719838072	0.0479272106	0.1296333953	0.0150720061	-0.0680323368	0.0706228796	0.0514464285	-0.0169068582	0.1098713983	0.082110795	0.0178077006	0.06107604	-0.028155902	-0.0159028398	0.0644469663	-0.068325935	-0.0254814586	-0.1319707703	0.1129107404	0.0731413964	0.0107454175	0.1991583316	-0.0158944456	0.0254980687	0.0570321482	-0.0461491832	0.0215585188	-0.0238144421	-0.0121788023	0.0305636846	-0.0178627018	-0.1508709836	-0.0302867956	0.0674815357	-0.0285832294	0.1132228648	-0.0260915139	-0.1181600317	0.1365860036	0.0076260934	0.1345858796	0.1689697919	-0.0278807348	-0.0939885046	0.0681591363	-0.2033018877	-0.0600027409	0.017974695	-0.0179062144	0.0041026736	-0.0075074562	-0.0137155372	-0.097550331	0.0354577173	-0.0727380779	0.0070355733	-0.0722433283	-0.0912142374	-0.0047290757	0.0947993641	0.0916017795	-0.0291073106	0.1553786236	0.0549966942	-0.0642395976	0.0003715349	0.0489828823	0.1194864156	0.0168034919	-0.0355172555	-0.1272544598	0.0859674464	0.0267432704	0.1544831431	-0.0618009498	-0.0323839881	-0.0763852864	-0.0403409528	0.0188644079	-0.0691633921	0.0387704041	-0.05282031	-0.0151718174	0.116698452	-0.0638678381	0.0729301349	-0.02742017	0.0512212086	0.0541023282	0.0632864676	0.0031511068	0.1432037186	-0.103955021	-0.0036318808	0.0143730702	0.0004464799	-0.0533191455	0.017364626	-0.0322001626	0.0666181989	-0.0081410839	0.101084411	-0.1614815635	-0.0404184855	0.0815074304	0.1071020547	0.1067746807	0.1062297984	0.1054685178	0.00284252	-0.00845868	7.154926734240002e-05	8.079919950399999e-06	0.0308628	-0.0300699	0.00095251242384	0.00090419888601	-0.0134191	-0.0033351	1.1122892010000005e-05	0.00018007224481	-0.000172442	-8.45142e-05	2.9736243364e-08	7.14265000164e-09	-0.000357164	-8.307799999999999e-05	1.27566122896e-07	6.901954083999999e-09	0.000121704	-3.557099999999999e-05	1.4811863616e-08	1.265296040999999e-09	0.0	0.0	0.0
8924.695827057014	-16.892920844871696	285.37077467110066	79650195.60548888	9081.45702782234	-21.024704464371094	442.038197814146	82472861.74818377	6574.678247920735	3.595398958475016	43226394.063682064	12.926893670603231	6906.70850661672	8480.855149215899	0.922747	39.571297	0.0343707824	0.018306	-0.0358133763	0.0245818946	-0.0437773267	-0.0942153626	-0.0838100201	-0.0382957996	0.080280264	-0.0222373168	-0.0813336955	0.0399889721	0.0207591494	-0.0403735297	0.0315382988	-0.0601723865	-0.0302277229	0.1513680187	-0.0873054359	-0.0438468265	-0.0998104229	-0.0505816742	-0.0081785943	-0.0592427749	-0.0235255867	0.0481367219	-0.0427612946	-0.0042517592	-0.0210127959	-0.0129180022	-0.0799755524	0.0274382376	0.0527189523	0.0955599078	-0.0260612008	0.0284417659	0.0454880289	-0.0432633693	-0.0518317346	-0.0543796137	0.0998144343	-0.1003121503	0.0647943696	-0.0674741928	-0.0447366416	-0.0689102073	0.1051680014	-0.0015496409	0.1364695364	0.0803162081	-0.029957161	0.0335899524	-0.0033714914	0.0259601676	-0.0429359501	0.0659727794	0.045618173	0.160062722	0.0868914365	-0.0809238758	-0.0073521459	0.0356947286	0.0437250388	-0.0586093594	0.165880154	-0.1515603342	-0.1384904105	-0.0805138468	-0.0822673458	-0.0549374998	0.0531647047	-0.0815665382	0.1125742178	0.0254796252	0.0438359741	0.0860752427	-0.089510444	0.0631566462	0.0574798563	0.0691244999	-0.0035060762	0.0173248603	0.0930581674	-0.0828177628	0.0765385387	-0.0940772297	0.166478855	0.1189672333	0.0514691381	-0.0649456503	0.0130064625	0.014984066	-0.0199370296	-0.0829382922	0.1053652055	0.0072794147	0.0615119849	-0.0608487499	0.0817996264	0.0176144152	-0.0529769654	-0.0730851144	0.0180827725	-0.0238912195	-0.1373837486	0.1179947282	0.0309190468	0.1579488046	-0.0564358562	-0.0303697677	0.0082397725	-0.0192567048	0.0100587117	-0.096844884	0.0313202985	-0.0439054678	-0.0027878071	0.0060808977	-0.0261857638	-0.0211658781	0.0984893384	-0.0371294216	-0.0491408726	0.0808899485	0.044672544	0.0294063569	-0.0423985154	0.0727373824	0.1713958979	0.0491183508	0.0633552948	0.0027935966	0.0664183428	0.0256556089	0.0575733778	-0.028600098	-0.1430896261	0.0278402329	-0.0160954941	0.0569885386	-0.0060692355	-0.0189996902	0.0860984532	0.0649795482	0.1270498684	0.1734338918	-0.05256504	-0.0814654285	-0.0605835488	-0.1337461006	-0.0644322405	-0.1275275353	0.0946381431	-0.0935503034	-0.0800435525	-0.0192345185	-0.1616314566	0.0180217156	0.0515307204	-0.0130732997	-0.0280374023	-0.1287345115	-0.1212651844	-0.0166881666	0.0465371529	-0.0744265093	0.0517708238	-0.0568797621	0.0366606185	0.0296672094	0.0611321312	0.0049109507	-0.0412978165	-0.0405098205	0.0226878626	0.1307739404	0.0439037973	-0.0495047047	0.0074939752	-0.0522221371	-0.0137631235	-0.030437468	0.0563825168	-0.0596692297	-0.0474907749	0.0807690157	0.013419137	-0.0438845357	-0.0194056787	0.1256109035	-0.0343443874	-0.0162403443	0.0864244251	-0.0712677635	0.1305262002	-0.0491132086	-0.0270651796	-0.0397590691	0.0505754715	-0.0030862567	0.1255536436	-0.1032357859	-0.0073758157	-0.0307503966	0.030891429	-0.0394857823	0.0890936513	-0.1152400449	0.0528067928	-0.0483209515	0.0296240506	-0.1061835201	0.0908984453	0.0530906674	0.1069972587	0.1063561286	0.1052904227	0.1038043951	9.51376e-05	-0.0027473823999999	7.5481100518297585e-06	9.05116293376e-09	0.0447179	0.0138550999999999	0.0019996905804099	0.0001919637960099	-0.0224169	-0.0089978	8.096040484000001e-05	0.00050251740561	-0.000113904	5.8538e-05	1.2974121216e-08	3.426697444e-09	-0.000461706	-0.000104542	2.13172430436e-07	1.0929029764e-08	0.000109374	-1.233e-05	1.1962671876e-08	1.5202889999999998e-10	0.0	0.0	0.0
8941.443781991416	16.747954934402514	280.49399448477755	79949416.90651296	9092.074602118695	10.617574296355087	112.73288393862023	82665820.57049182	6573.032580298374	-1.6456676223606337	43204757.30166391	2.7082219232861013	6909.869345882398	8459.87145475199	0.973485	41.747128	0.0426591524	0.0237999	-0.0288374471	0.0269252902	-0.0744555817	-0.0067005749	-0.0912754183	-0.0172084762	0.0276333788	-0.0740904065	0.0594085489	0.0304267651	0.0552923879	-0.098637084	0.0533412359	-0.0321695467	0.0360302059	-0.0073306221	-0.0046017935	-0.0851327196	-0.0703747472	0.0157331365	-0.0012766771	-0.0659084791	0.0394740314	0.0337105077	0.0251800875	-0.0749577438	0.1196614226	-0.026366183	0.0386352697	0.0162638247	0.0573468335	0.0096995329	-0.0485525503	0.1625593132	-0.0889110743	-0.0419371755	0.0010392835	-0.087180724	0.077696075	-0.0149031213	-0.0005538658	-0.0252020948	0.1166815748	-0.0280965432	0.0491984855	0.0273302313	0.0511247332	0.0420277286	0.0951560609	0.0610500228	-0.0808393765	0.0091711802	-0.0527380452	-0.1410237072	0.0269406593	0.0234730582	0.0846461679	0.0125536926	-0.0916908987	-0.0393350245	0.0016584165	-0.018130156	0.0790308577	0.026085752	-0.0825157916	0.0727174436	0.021326371	0.0102235171	-0.0598689462	0.0123378914	-0.0494625763	-0.1068463068	-0.1306306394	0.1602642951	-0.116298932	-0.1132606361	-0.1408576697	-0.0194493473	0.0251850063	0.0066448065	-0.0722268809	-0.0794498352	-0.0085528615	-0.0427213359	0.0101401268	-0.0718446276	-0.2342527492	0.0043093956	-0.0405085715	-0.0763331075	-0.1800913926	0.0653406798	-0.034736148	-0.0103182989	-0.0942800809	-0.0953656715	0.0340655355	-0.1626588784	-0.0392291838	0.0922478357	-0.0136009046	-0.013241503	0.0162239327	0.0902934536	0.078578079	-0.0955163686	0.0442446061	0.1076630737	-0.0272866633	0.050886686	0.0438787627	0.0483275776	-0.0642977285	-0.0761192165	-0.0241049241	0.1148033398	0.0863716471	0.0110939107	0.005966112	-0.0440265461	0.0972052111	0.0151256287	0.0910343917	0.1434444403	-0.022664083	-0.0233246237	0.0851349946	-0.0562834804	-0.020470042	-0.0176124492	-0.0331151527	0.0256352337	0.048150675	-0.0353531959	0.0781268561	-0.0857419635	0.0552037483	0.0279713439	0.0850417696	0.0689590706	-0.0056562627	0.1014713213	0.0815780792	0.0693972466	-0.0078338567	0.1326094771	0.0043699001	0.0540816753	0.076070209	-0.0439641751	0.0171449003	-0.1144574903	0.0453469944	-0.0075995323	0.0120583329	0.1471833993	0.1870831768	0.1022290531	0.0480130944	0.0235395455	0.0217843931	0.0530508804	-0.0054496815	-0.1348777873	-0.2218041661	-0.0133256676	-0.059701132	-0.147474096	0.0526724096	0.0625267618	-0.0459077548	0.0174797826	-0.105820476	-0.0358462748	-0.0984595336	-0.1028201051	0.0139914834	0.1256117953	0.0017063676	0.054606094	0.0067117412	0.0460619498	-0.0508276584	-0.0849090374	-0.0231761939	-0.1560881603	-0.0390482561	-0.1794037302	-0.0253015448	-0.0279110537	-0.0101098535	-0.0550505583	0.1750194578	-0.0328766271	0.0473382838	-0.0877822545	0.0650570921	0.0559022018	0.1049438636	0.0292406783	0.0488313708	-0.040678278	-0.0009509649	-0.0215268906	0.0321363181	-0.0587958185	-0.109958545	-0.0137267726	0.0740099083	0.1384849555	-0.0378904123	-0.0267509038	0.1068575839	0.1057989085	0.1040422119	0.1015990844	0.00220874	0.0021136023999999	4.467315105285759e-06	4.878532387599999e-06	0.066922	0.0222040999999999	0.004478554084	0.0004930220568099	-0.0291524	-0.0067354999999999	4.536696024999998e-05	0.0008498624257599	-0.000240699	-0.000126795	5.793600860100001e-08	1.6076972025000005e-08	-0.000499093	-3.738700000000005e-05	2.4909382264900004e-07	1.397787769000004e-09	0.000177311	6.793700000000001e-05	3.1439190721000006e-08	4.6154359690000015e-09	0.0	0.0	0.0
