global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
515.1363560554743	n/a	n/a	265365.4653301124	717.895179886657	n/a	n/a	515373.4893044957	475.91129951983294	n/a	n/a	226491.5650106561	485.6017160617524	581.4349853701547	n/a	n/a	n/a	n/a	-0.0667264105	-0.0905768888	-0.0318879252	0.0134652018	0.0518020938	-0.054119417	-0.0059300513	0.0260147817	-0.0686629839	0.0456469598	-0.0258734145	0.1802215161	-0.131247923	0.0093581579	-0.0803600732	0.0270703124	-0.0551912914	0.1304991615	-0.0131018945	0.0308382006	-0.0947444294	0.0071330036	-0.0350820648	0.0782323107	-0.0898424059	-0.0243639879	0.0515862323	-0.0145165829	0.0653223325	0.0620082548	-0.0513575243	0.0075097381	-0.0176550807	0.0031933061	-0.0471532368	0.0057647896	-0.0308650154	0.0037687391	-0.03308428	-0.0393845818	0.0053202429	-0.003383332	0.0145040863	-0.0082952421	0.0093614275	-6.79558e-05	0.0159535863	-0.0427077271	0.025848717	-0.0050201625	0.020594823	-0.0413001364	-0.0031986836	0.0042919096	-0.0066448108	-0.00323453	0.0151593037	0.0044725052	-0.010338654	-0.0232250568	0.0060525447	0.0109096065	-0.0268192253	0.0152371928	0.0207492777	-0.0069235628	-0.0299915982	-0.01696745	0.026078542	0.0119546915	-0.0200086859	-0.0157648692	-0.001066065	-0.0015115693	-0.0158451261	0.0226575254	0.006660478	0.0083479988	-0.0082613847	-0.0180931448	-0.0081324319	-0.0147894991	0.0132064956	0.0510344665	-0.0117374297	-0.0233555049	0.0202269069	0.0070112635	0.0035035977	0.0334003231	-0.0293726887	-0.0097185281	-0.0062049102	-0.0040137286	0.0138640278	0.0090382269	0.0090539155	0.0029483624	-0.0104918178	-0.0166254982	-0.0273752499	-0.0019699638	0.0219458679	0.0068615175	0.0197081601	-0.0149967479	-0.0170828166	-0.020187265	0.049402431	0.0225535765	-0.0130811694	0.0177097086	-0.0643346915	0.0721889587	-0.0624971747	-0.0523819171	0.0355208468	-0.0458287599	0.0171800924	-0.0011453259	0.0112866028	-0.0407044314	0.040127282	-0.0060231598	0.0151411183	-0.0196361944	0.004758429	-0.0101286912	0.0611748995	-0.0094551491	0.0057401911	-0.0102346346	0.030598023	-0.02116413	4.89732e-05	0.0248647064	-0.0023453248	0.0149904522	-0.0075069086	-0.0015419742	-0.0116213678	0.0236414562	-0.0095904891	0.0251801949	0.0122616608	-0.0042954386	-0.0082772451	-0.022560368	0.0046468906	0.0185003957	-0.0161510577	-0.0107023472	-0.0142452027	-0.0156974724	0.0457168823	-0.0070902867	-0.0093728848	-0.0152482062	-0.0010227048	0.0271994815	0.0235615896	0.014124791	-0.0355804069	-0.0093333293	-0.0122361536	-0.000654985	0.0433726995	0.0256417839	-0.0472656913	-0.0210999643	-0.0036364422	0.008270968	0.005715902	0.0007304425	0.0152539167	0.0193483326	-0.0260110688	-0.0048050002	-0.0091723474	0.0150099131	0.0403500687	-0.0299620401	-0.0106109361	-0.0033515899	-0.0093621084	-0.0043501009	-0.0090831364	0.0072285221	-0.058574831	0.0481426425	0.0405624254	-0.1372671086	0.0162287546	-0.0584714611	0.091499447	-0.0221833448	0.0389684453	-0.0637009328	0.0933736423	-0.1682217281	0.0252994779	0.0675386965	-0.172514479	0.0741302138	0.1570689536	-0.0322432052	0.126614554	-0.1969927966	0.1804337946	-0.0523259702	0.0431840162	-0.1610340423	0.1010120104	0.1010022786	0.1009860596	0.1009633545	0.1009341646	0.233131	n/a	0.054350063161	n/a	-0.118815	n/a	n/a	0.014117004225	-0.876017	n/a	0.7674057842890001	n/a	0.00454517	n/a	2.0658570328900004e-05	n/a	-0.00261565	n/a	n/a	6.841624922500001e-06	0.00255647	n/a	n/a	6.5355388609e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
513.53519219902	-1.6011638564542636	2.56372569521549	263718.39362688444	711.4342899665586	-6.460889920098452	41.743098559629786	506138.7489402214	475.79450200054345	-0.1167975192894914	0.0136416605121791	226380.40813394517	485.4239848097249	570.1295906514371	1.010774	52.960266	0.1771935	0.0949778	-0.0776033104	-0.0083766138	-0.0503712213	0.0791573197	0.0271253776	-0.0293083726	-0.0582822189	0.0859284191	0.0222670471	0.0497040794	-0.0763425481	0.131658124	-0.0521367604	-0.012678269	-0.04912836	-0.0050753457	-0.0561531545	0.1073749679	0.0291476094	0.0257005189	-0.0135369714	-0.070919216	0.0253459451	-0.0007444278	0.0229910198	-0.0293228762	0.0684859355	-0.0187724002	0.0424810527	0.1037968688	-0.0332237991	0.0416309474	-0.056348732	0.0033789622	-0.0215705307	0.0174780104	-0.0196637283	0.0169408531	0.0092128163	-0.0336151528	-0.0016211364	-0.0031464405	-0.0071978933	0.0168778104	0.0100835477	-0.0387502196	-0.0242043953	-0.0387942176	0.003644537	-0.0046622254	-0.0064258244	0.0032416624	0.0158595185	-0.0059637084	0.0096368847	0.0149615271	0.0195935017	0.0031866941	0.003581018	-0.0115340528	0.0011583748	0.0179730536	-0.0024564946	0.0227433848	0.00278696	-0.0115258334	-0.0139756021	0.0073530666	0.0097333546	-0.009162496	-0.0337398233	-0.0046977353	0.0057966313	-0.0064301259	-0.0125196347	0.0021905718	0.0179998901	0.0252848186	-0.0115138497	-0.0009608377	0.0046613693	-0.0053453598	0.0136573734	0.0496655904	-0.0273670796	-0.0013183117	0.0155970205	0.0002229896	-0.0161684486	0.0100724574	0.0262605013	0.0081808987	-0.0335297849	0.0114276946	-0.0188721539	-0.0122546496	0.0129324233	0.0040087301	0.0073568486	0.0220867682	-0.0108429001	0.0095033238	0.0058932674	0.0002553049	-0.0193693065	-0.0199463993	0.0146643636	-0.025558262	0.067023317	0.0292992029	0.049084438	0.0016550181	-0.0373634381	0.0905201657	-0.0958652682	-0.0411356426	0.0081269666	-0.0266836992	0.0015808139	-0.0106806878	0.0175196356	-0.0060225177	0.0032595639	0.0323526858	0.0246513147	0.0047223251	0.0082097089	0.0207845838	0.0421412473	-0.0041784216	0.0366739678	-0.000309643	-0.0253775803	-0.018196263	0.0160968486	-0.000738801	0.0172312134	0.0028466353	-0.0151568347	0.003357221	-0.0108501886	0.0070360338	0.0143096505	0.0202213853	-0.0054106335	-0.0058338521	-0.0179514956	-0.0083270089	-0.0011232633	0.007423009	-0.0018804059	-0.0061787094	-0.0289451359	-0.0191763573	0.0275051983	-0.0070905467	-0.0115692343	0.0008188671	-0.01724841	0.0404948848	0.0232592569	0.0062039261	-0.013671732	-0.0225240347	-0.0155492008	-0.0089332963	0.0245583137	0.0161479588	-0.0094135319	0.0078930235	-0.0271757402	-0.0152379466	0.0003225698	0.0103234767	-0.0184997552	0.011049819	0.0261747124	0.0045456101	-0.0142396722	-0.0159367713	0.0031828573	-0.0010640539	-0.0129003373	0.0370526084	-0.0126722096	-0.009820097	-0.0286918743	-0.0085612575	-0.0798274319	0.0372969887	0.0530598291	-0.1276389367	-0.0322816069	0.0122133396	0.0925963106	-0.0343125649	-0.0310801881	-0.0596207611	0.0204378336	-0.1223528313	-0.0071136036	0.0186493592	-0.1430632981	0.0627849897	0.1398345903	-0.1137948492	0.106715285	-0.0722489226	0.0492955759	-0.0368366579	-0.01571569	-0.0271853045	0.1009860596	0.100898492	0.1007526021	0.1005484744	0.1002862268	0.249138	0.0160069999999999	0.062069743044	0.0002562240489999	-0.1331	-0.0142849999999999	0.0002040612249999	0.01771561	-0.823091	0.052926	0.677478794281	0.002801161476	0.00350259	-0.00104258	1.2268136708099998e-05	1.086973056400001e-06	-0.0020533	0.00056235	3.162375225000001e-07	4.216040890000001e-06	0.00283105	0.0002745799999999	7.539417639999999e-08	8.0148441025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
512.2033490886286	-1.3318431103914463	1.7738060706971623	262352.27081760747	700.0203819867335	-11.413907979825126	130.2772953719157	490028.5351968522	474.8155311810545	-0.97897081948895	0.9583838654108662	225449.7886507469	484.2552121845951	555.8109427598354	0.963204	50.4678	0.1781449	0.0831173	-0.0807397837	0.0752206906	-0.0489536875	-0.0194033887	0.0027209856	0.0143780083	-0.0774946443	-0.0338213241	0.0467033658	0.0622958895	-0.0829351476	0.0451157013	-0.0312945696	-0.0438164818	-0.0709152401	0.017805097	-0.0472314218	0.0708245737	0.0004292057	0.0204436766	0.0030845062	0.0153456649	0.0356996549	-0.0162150777	-0.0256073733	-0.0381634643	0.063124921	-0.0424625291	0.0353571412	0.0420599671	-0.0381732442	0.048381697	-0.004665664	0.0413168032	0.0156098853	0.0290720808	-0.0015749073	0.0234773367	-0.004516106	-0.0087333106	0.0023660129	-0.0206880498	0.0312984428	-0.0209208312	0.0486901164	-0.014443577	-0.0116462047	0.0064738472	0.0270208916	0.0311302525	0.0186050295	0.0036317086	-0.0026460301	-0.0208659757	0.0479693619	0.0270051036	0.0137319577	-0.0216565421	0.001570614	0.0088139546	-0.0232933345	-0.0451069274	0.011875214	-0.0046508169	-0.0149054493	-0.02603095	-0.0252766168	0.0064218194	-0.0055908444	-0.0198061354	0.0080044653	0.0004710723	0.0262558327	-0.0080882842	0.0186511293	-0.0009535775	0.0330508958	-0.011523238	0.0104531423	-0.0155739869	0.0010200072	0.0378746597	-0.0153062083	0.0286705169	0.0103474819	0.0116745431	0.0339286255	-0.0104456541	0.0385227869	0.0546848173	-0.0187032043	-0.0032962872	-0.0191144361	-0.0022236118	-0.077842218	0.0282747673	0.0197080536	8.1531e-06	0.0277848762	0.0233591164	0.0313820191	0.0372861922	-0.0128412514	-0.0090450029	-0.0003073249	-0.0040619072	-0.0192257102	-0.0371037304	0.0644515496	0.0474266824	0.0102480385	-0.0628957836	-0.0196340083	0.0343864632	-0.0624064261	-0.0390426605	0.0017664634	0.0306709487	-0.0133188597	-0.0319803658	0.0175929981	-0.0207243602	0.0158589844	0.0082636668	-0.0113615612	-0.0319694304	0.0403588249	0.0387892766	0.031823312	-0.0078118755	0.0059384481	0.0050173592	0.0059777662	0.0388821299	0.0165337103	-0.0342669886	0.0278206306	0.0021042205	-0.0413864541	0.0229992046	0.0215309537	-0.009981118	-0.0110200281	-0.0022689517	0.0384357707	0.0123118198	-0.0207667118	0.0206826864	-0.0107987971	-0.011245674	0.0037679984	-0.0196420016	0.0003640569	6.38439e-05	-0.0068889395	-0.001334007	0.012568688	-0.0158735384	-0.0120889529	0.0457813007	0.0199091378	-0.0063766442	0.0038549359	0.0034368945	0.0163146149	-0.000145557	0.0008523483	0.041501612	-0.0457997048	-0.0562578279	0.0315473297	0.0013294278	-0.005553691	-0.0509219914	-0.0172130969	-0.0165630932	0.047262044	-0.0133495596	-0.0426080566	-0.007280254	-0.0295062417	-0.0047976207	-0.0059145608	0.0426345928	-0.0270877249	0.0073923024	0.0104646359	-0.0133054475	-0.0787599451	0.0421279138	0.0337797962	-0.1023077508	-0.0328618504	0.0158653153	0.0747474039	-0.0708229363	-0.0208377088	0.026868767	0.0001827387	-0.1438888333	0.0273859544	0.0556692397	-0.0859510795	0.0780285624	0.0891965872	-0.111662933	0.0198572786	-0.0795342532	0.0474667445	-0.0210511262	0.0033029471	-0.0348917593	0.1009341646	0.1006910253	0.1002862268	0.099720419	0.0989945105	0.235538	-0.0136	0.055478149444	0.00018496	-0.0778506	0.0552493999999999	0.0030524962003599	0.00606071592036	-0.7809589999999998	0.0421320000000001	0.6098969596809998	0.001775105424	0.00311422	-0.0003883699999999	9.6983662084e-06	1.508312568999999e-07	-0.0026452	-0.0005918999999999	3.503456099999998e-07	6.99708304e-06	0.00246805	-0.000363	1.3176900000000002e-07	6.0912708025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
512.9236754201639	0.7203263315353752	0.5188700239032112	263090.69680652965	700.4621456059218	0.4417636191883503	0.1951550952383897	490647.2174268516	474.6043287601707	-0.2112024208838079	0.0446064625871811	225249.26887789217	484.12750779632177	557.7481355686966	0.981643	51.433914	0.1761999	0.111086	-0.0848101693	-0.0200479756	0.0053064488	-0.0791045489	-0.0160872419	0.0182617178	-0.0285721087	-0.0683896015	-0.080651189	0.0502893971	-0.015372131	0.0619373961	-0.0340933626	-0.0491087706	-0.0086043271	0.0199347249	-0.0454450462	0.035190484	-0.0117255153	-0.0355724635	-0.0282847278	-0.0480827947	0.0363199584	-0.0687577701	0.0319656392	-0.0400083597	0.0755470439	-0.0494986168	0.0008617714	0.0453792801	-0.0563760447	-0.0175309205	-0.0013293987	0.0064478226	0.0425129578	0.0173467324	0.0006385509	0.0088183768	0.0081274746	0.0103100761	0.0194843177	0.0070602322	0.0185706376	-0.009021566	0.0342987365	-0.0029915976	-0.0156661345	-0.0169810446	0.0228281925	0.0046261361	0.0173721627	-0.0025042908	0.0419184927	0.0274591843	0.0330581847	0.0252879224	0.0037996303	0.014540267	-0.0006299445	-0.0085957259	-0.0014867092	-0.0003781925	-0.0224328338	-0.0052952676	-0.0017145146	0.0042175721	0.0065352948	0.0213929353	0.0075002817	0.0095607105	-0.0209955109	0.0093092745	0.0067451486	0.0071801251	-0.0143870132	0.0191494843	0.0297706435	0.0056434357	0.0030394813	-0.0058777514	0.0150824123	-0.0047402589	0.0029573359	0.0088190296	0.0064392194	-0.0172571002	-0.0267524796	-0.0244128378	0.0163213313	0.0274173751	-0.0004460491	-0.0447071664	4.67674e-05	-0.0406396849	-0.0403991827	0.010241076	-0.0064142046	0.0040377361	-0.0354789303	0.0084807137	-0.0049614226	0.0260767447	0.0330107583	0.0322359985	0.0122310462	-0.0379809827	-0.0461577757	-0.0388929793	0.0739244309	0.0519774962	-0.0595940397	-0.0062920577	-0.0069984883	0.0577954821	-0.0146184675	-0.0204152569	-0.0171234494	0.0305475031	-0.0412783852	-0.0067454756	-0.0055152692	0.0112654676	0.0380763271	0.0125051031	-0.0014373318	-0.0108782141	0.0128641107	0.0269076085	0.0280472061	0.0134869078	0.0127476641	-0.0230876652	0.0141759604	-0.0002710702	0.052543386	-0.0095499624	0.0227258215	-0.0146069723	0.0116763753	0.0017041421	-0.0142587114	0.0003914761	0.0018631492	0.0218610023	0.0190293789	-0.0064223031	0.0157262038	-0.0166463298	-0.0311619516	0.0100850733	0.0077475334	-0.0011732083	-0.0081480176	-0.0005073835	0.0083025562	-0.0160400269	-0.0148859331	-0.0196188878	-0.0068617037	0.0207326636	0.0116549023	-0.0045665079	0.0055805079	-0.0105071492	-0.0064408756	-0.0160124525	0.0144441211	-0.0101664072	0.0054043328	-0.0299758638	0.0067819493	0.0022866829	-0.0295445181	-0.0285554754	0.0511428566	-0.0211915591	-0.0234306162	-0.0351849138	-0.0262648228	-0.005113322	0.0145824946	-0.0086739808	-0.0386892867	0.0092794598	-0.0234834356	9.57187e-05	-0.033759979	-0.0096985419	-0.0864630971	0.0409290478	0.0303868464	-0.0553289544	-0.0727076937	0.0051486051	0.0484229568	-0.0331069418	0.0616883243	-0.0003632907	0.0010897877	-0.0393973837	0.0888022423	0.0027209624	-0.0783218639	0.0245297624	0.0604675354	-0.0897273753	0.0086364488	0.0084429089	-0.0231895515	0.0130578513	0.0617325783	-0.020384179	0.1008563388	0.1003800917	0.0995880118	0.0984825911	0.0970673078	0.244638	0.0090999999999999	0.0598477510439999	8.280999999999995e-05	-0.0712037	0.0066469	4.418127961000015e-05	0.0050699668936899	-0.70327	0.0776889999999999	0.4945886928999999	0.0060355807209999	0.00204207	-0.00107215	4.1700498849e-06	1.1495056225e-06	-0.00207773	0.00056747	3.2202220090000004e-07	4.316961952899999e-06	0.00245239	-1.5659999999999806e-05	2.4523559999999386e-10	6.0142167121e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
512.7232117612238	-0.2004636589401798	0.0401856785556847	262885.0918787447	701.898793751541	1.4366481456191875	2.063957894311051	492661.9166698683	474.5972844661536	-0.0070442940170778	4.962207819903873e-05	225242.58242264716	483.92889870583576	565.1983440914927	0.974437	51.056358	0.1416653	0.0776081	-0.0805068166	-0.0734560404	-0.0086656651	0.0236418302	0.0200263731	0.033948657	0.0017985682	0.0609510315	-0.053856998	0.0572844986	-0.0332995764	0.0563532422	-0.0676398654	0.0076547118	-0.0208556789	0.0324142874	-0.0506648203	0.022073483	-0.02171738	-0.021069957	0.0451852497	0.0393952103	0.0300559212	0.0283026546	-0.0151528873	-0.0415972888	0.0652806521	-0.0608873354	0.015463359	0.070439278	-0.000712444	-0.0171048161	-0.0391942044	0.0229066756	0.0297410754	0.0497752078	0.0516788515	0.0234539878	-0.0071918954	-0.0308705134	-0.0098030201	-0.0014080774	0.0222930128	0.0139714361	0.0095051581	0.0117965892	0.0002532961	-0.0306503712	0.0104474551	0.0048496312	0.0068690036	0.0205298691	0.0056658308	0.0008205455	-0.0106484756	-0.0125926742	0.0243482776	0.0206714964	-0.0146727791	0.0137208486	-0.004210788	0.018078986	-0.0131786067	0.0348106485	0.0336906812	0.0119943974	0.0104067655	0.005745816	-0.0145242668	0.0042914	0.0111096597	0.0144448801	0.0001190669	0.0066259714	0.0124727102	-0.0017211579	0.042641489	0.0023614239	-0.0078123052	0.0058117332	-0.0023238907	0.0429892194	0.0098059708	0.0305812727	-0.0042310047	0.0009432647	-0.0055195037	-0.0243737252	0.0183517274	0.0175153475	-0.0045963925	0.0155372916	-0.008902497	-0.0105271162	-0.0539191225	-0.0133348632	0.0095820082	-0.0368703701	-0.0010353882	0.0359907639	0.0248119842	0.0090436321	0.0056059665	0.0149217301	0.005439702	0.004478813	0.036070521	-0.0422875577	0.0596782623	0.0700627206	0.0105855488	0.0481696867	-0.0271924838	0.0624965759	-0.0352588484	-0.0154479909	0.0036697704	0.0542832738	-0.0145855572	-0.0570763182	0.0268166242	-0.009119111	0.0066218808	0.0104301424	0.0331574994	-0.0104881158	0.0298921286	-0.0107798897	0.0135375294	0.0002937289	0.0186744308	0.0046099347	-0.0006037882	-0.021345083	0.0112635811	0.0039958055	-0.0143520625	0.0141946144	-0.0074261801	-0.0052049898	-0.0041885695	-0.0051850814	0.0137444434	-0.0014673148	-0.0245681405	0.0191527117	0.0003743621	-0.0113030128	-0.0105881595	0.0159773001	-0.0156470732	-0.0126580598	-0.0075225182	0.0492962874	-0.0245108035	-0.0186885323	-0.0021474734	-0.0135253535	0.0100041207	0.0504659311	0.0103116521	-0.0217749473	-0.0019113877	-0.0054760916	-0.0111982471	0.0028111309	-0.0037348637	0.0143516574	-0.0034499304	-0.0273542245	-0.0082510798	0.0040218529	-0.0056582576	-0.0341581496	-0.0158673776	0.0037651013	0.0085797331	0.0007015323	-0.0263697519	-0.0102704098	-0.0235957904	0.008714561	-0.0155530474	-0.0121957101	-0.0233886407	-0.0315747501	-0.0358316983	0.0446358358	-0.0846070904	0.0473949867	0.0271047313	-0.1017497483	-0.0312046829	0.0001051717	0.0362879431	-0.02404855	0.0162293361	-0.0505556115	0.0831313805	-0.090336265	0.0038865378	0.0129708165	-0.0474481767	0.0488063106	0.0627684611	-0.0859383419	-0.016520085	-0.0230537224	0.0325553395	0.0179999614	0.023107357	-0.0046757555	0.1007526021	0.0999660109	0.0986595713	0.0968400771	0.0945169902	0.236886	-0.0077519999999999	0.056114976996	6.009350399999971e-05	-0.113442	-0.0422383	0.00178407398689	0.012869087364	-0.7605779999999999	-0.0573079999999999	0.5784788940839998	0.0032842068639999	0.00240894	0.00036687	5.8029919236e-06	1.3459359690000002e-07	-0.00229407	-0.00021634	4.6802995600000084e-08	5.2627571649e-06	0.00234826	-0.00010413	1.0843056900000005e-08	5.5143250276e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
