global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
9589.008893797389	n/a	n/a	91949091.56532542	8743.293473295633	n/a	n/a	76445180.760174	6545.050488042783	n/a	n/a	42837685.89102908	6517.877087379032	9433.553775654267	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.000247442	n/a	6.1227543364e-08	n/a	-9.15166e-05	n/a	8.375288075559999e-09	n/a	0.0766798	n/a	n/a	0.00587979172804	0.0	n/a	n/a	0.0	9.33971e-05	n/a	n/a	8.72301828841e-09	0.000352317	n/a	n/a	1.24127268489e-07
9545.067518823937	-43.94137497345218	1930.84443455753	91108313.93890774	8598.249210798524	-145.04426249710923	21037.838083330327	73929889.49099743	6542.073083075052	-2.9774049677316725	8.864940341873242	42798720.22429511	6512.268600537188	9304.257479349346	1.052496	39.001453	0.0201788005999999	0.0121063	-0.076647669	-0.1054106662	0.1443592251	-0.0065575763	0.0751804423	-0.0158056624	-0.0841292386	0.1261321814	0.0386090447	-0.0900894142	0.0213774124	-0.0633233061	0.1655379066	-0.1455544027	0.1425362686	-0.0373608466	0.097523632	-0.0112279864	-0.028282	0.0023966733	-0.1257403222	0.0740760039	-0.0509928917	0.005010183	-0.0184929334	0.1417959938	-0.0522586241	0.0846152795	-0.0309376795	0.0987987225	-0.0281310824	-0.0883661644	0.0730315644	-0.1765976677	0.0809757034	-0.0987208512	0.0443252614	0.0195874788	-0.1142365287	0.0224609191	-0.1822604894	0.0616526173	0.0754102012	-0.0418356138	0.1292927676	-0.0399980453	0.0192670219	-0.0241759564	0.0375291074	-0.1119583076	0.0301155501	-0.0142949656	0.0003789295	0.1022870175	-0.0282510452	0.0563882645	-0.0335302005	0.0847196197	0.0145370302	0.0438082665	-0.1079562397	0.041267802	0.0189741426	0.0375128703	0.0385817893	-0.0777717934	-0.1003880825	0.0849072279	-0.0375739388	-0.0258368777	-0.0229646318	-0.0407144202	0.0211751638	0.0397289683	0.0019500125	0.0841295397	-0.077584823	-0.1200070042	0.1417944678	0.0322474363	0.02268553	0.0090930976	0.0454861328	-0.0198970617	-0.059805233	-0.0154504984	0.0385768393	0.0201683999	0.1151000888	-0.0668997912	-0.0698416637	-0.0041283053	-0.0125781025	-0.0726125918	0.054271439	0.0909215855	-0.1060368461	-0.0047077077	0.0753197446	-0.0873978846	0.0239916148	-0.1512346261	-0.1198876402	0.0669669625	-0.0306480357	0.0746562717	-0.1053340795	0.0260540367	-0.0117640935	0.0406978143	-0.0665978997	0.0579304464	-0.0165720055	-0.0212633496	0.12412092	-0.0354258829	0.0430469875	0.0753153744	-0.030850792	-0.0635270722	0.0991746142	0.0299945362	-0.0391787266	-0.0341211924	-0.0957330182	0.0457913612	0.1040641263	-0.016827079	-0.0456890099	0.1038847267	0.0026971699	0.0274112966	0.0167875245	-0.0753301212	-0.0217198305	-0.1368796014	0.0064134583	0.0128468428	0.0404900037	0.0604866131	-0.065271024	-0.1030705477	0.0476047809	0.0070928249	0.0156286652	0.0035641897	0.0349132622	-0.0785145745	-0.0330308727	-0.0120554592	-0.0237101931	-0.0019180883	0.0503948321	0.0306678304	-0.126892891	0.0502128324	-0.1235666639	0.2085974471	0.0188943302	-0.0864929933	0.0183441172	-0.0387481464	0.1841557444	-0.062493066	0.0366172054	-0.0169650509	0.0552378498	-0.127845269	0.0902079763	0.005039928	-0.0981455761	0.0476809434	-0.0531914014	0.0595285334	-0.0666740321	0.0305828573	-0.0715640033	0.12355153	0.1235248834	0.1234804767	0.0	0.000184273	-6.316900000000002e-05	3.3956538529e-08	3.990322561000002e-09	0.00444913	0.0045406466	1.97947577569e-05	2.061747154609156e-05	0.0864795	0.0097996999999999	9.60341200899999e-05	0.00747870392025	-3.3087200000000003e-24	-3.3087200000000003e-24	1.0947628038400002e-47	1.0947628038400002e-47	8.33724e-05	-1.0024699999999992e-05	1.0049461008999984e-10	6.95095708176e-09	0.000246836	-0.0001054809999999	1.1126241360999998e-08	6.0928010896e-08
9538.476593288658	-6.590925535278075	43.440299411580575	90982535.7207156	8572.436850065944	-25.81236073257969	666.277966588822	73486673.54836853	6543.874662580687	1.8015795056353452	3.245688715125296	42822295.5995655	6512.986479063495	9252.285685576036	0.975554	36.15028	0.0285607509999999	0.018694	-0.0263256769	-0.1357617794	-0.0173862464	0.0487798632	0.0626258944	0.1210635648	-0.0286607587	0.1723112272	0.000248942	0.1121470618	0.096586109	0.0221971921	0.0227889437	-0.1700754542	0.1669252351	-0.139110052	0.1078045013	0.1115516999	0.0993193253	0.0373121652	-0.097890788	-0.1076427826	-0.0526373925	0.0861708454	0.0926197171	0.0581220847	-0.0959005016	-0.0620355642	0.0197498203	-0.0963234857	0.0575883499	0.0005834394	0.0758058988	-0.026299099	-0.0026409355	0.0729732381	-0.0210747742	0.0028399443	-0.1317858284	0.1621971597	-0.0841580603	0.0435661659	0.0811651028	-0.1170408778	0.174410828	-0.0473305645	0.1173487567	0.0349083136	0.117478779	-0.0573055782	0.0098588371	0.0165002015	-0.0091505653	0.0461480688	-0.0440039321	0.0479092305	0.0300762391	0.056268731	0.0038373521	0.1060741668	-0.0317230523	0.0593296643	0.0067869852	0.0225083154	0.0253563486	-0.0597965059	0.0464004733	0.027279369	-0.0299715702	-0.0182186477	-0.0602960467	-0.1782505891	0.0658655676	0.0281995001	0.0588224076	-0.0851336242	-0.0284655331	-0.1418433107	-0.0398895621	-0.0183377998	-0.0609870013	-0.0811996031	0.0084533292	-0.0475606844	-0.0393045891	-0.0587691768	-0.0728046361	0.101992714	-0.039006797	0.0698562032	-0.0444889035	-0.1357514122	-0.0019990093	-0.0680997292	-0.054311403	0.0393703153	-0.1249423013	0.0322970859	0.118198149	0.0832486204	0.0299730675	-0.151589205	-0.1078566374	0.17103878	-0.1103853607	0.0656099936	-0.1024078219	0.0474327911	-0.0572833842	-0.0137273751	0.0187510954	0.0078008736	0.0071325526	-0.1030909521	0.0352509717	-0.0028913394	0.0639162114	0.0472040894	-0.0805735553	-0.0010988579	0.0458242974	0.0055307178	0.0037517572	-0.0058051328	0.0708619338	0.0800080296	0.0813743876	-0.0122477304	0.0179332272	0.1469248296	0.0089264992	-0.1386101489	-0.057509727	0.0122576519	-0.0618987735	-0.0608386682	5.037e-07	-0.1428263503	0.0781947504	0.0198111354	-0.0867487	0.037114935	0.0875173585	0.0258971518	0.0316047256	-0.0911154433	-0.0852637027	-0.021346532	0.0644318911	-0.10224407	-0.0115431099	0.0592077408	0.0694010523	-0.0238298798	-0.1077890586	0.1853384787	0.001514056	0.2152963328	0.0868339764	-0.0849692776	-0.0527711203	-0.0525979579	0.1300787855	-0.0019038038	0.1616596546	0.0007971449	-0.0865633298	-0.0012964272	0.0300361688	0.0579269257	-0.0379870902	-0.0299602381	-0.0439302804	0.1158471666	0.0873574438	-0.0068955472	-0.1321285139	0.1234804767	0.1232407722	0.1228416094	0.0	0.000164467	-1.980599999999998e-05	2.7049394089000004e-08	3.9227763599999914e-10	0.00282096	-0.00162817	7.9578153216e-06	2.6509375489e-06	0.0755908	-0.0108887	0.00011856378769	0.00571396904464	0.000274636	0.000274636	7.5424932496e-08	7.5424932496e-08	8.799689999999998e-05	4.624499999999983e-06	2.1386000249999838e-11	7.743454409609997e-09	0.000205615	-4.1221e-05	1.6991708410000002e-09	4.2277528225e-08
9533.729777031487	-4.746816257171304	22.532264579345785	90892003.46145684	8559.937242509757	-12.499607556186676	156.24018905867902	73272525.59570554	6542.301796392957	-1.572866187730142	2.4739080445047503	42801712.79508651	6512.628733169999	9307.601592015597	0.997617	36.967854	0.030338868	0.0193558	0.0446509643	-0.1277200858	-0.1039547927	-0.017197858	0.1142839339	-0.0032294621	0.0621988169	0.1366856724	0.0232617322	0.0893250565	-0.0391353278	0.0225917107	-0.0733551511	-0.0628493877	0.1883179337	0.1369288167	-0.1086148388	0.078504631	0.087321001	-0.0259512386	0.0089119346	-0.0756864763	0.049303236	0.041646184	-0.0539843543	0.1271099799	0.1035950785	0.0637036247	-0.0118336851	0.1249640072	0.145973176	-0.0518487504	0.0308582728	0.1367972618	0.1518944215	0.0803945759	-0.0205171853	-0.1159465429	-0.1297782885	0.0497032676	0.0917454892	0.0882390606	-0.0271723775	-0.1771048816	0.012744879	0.1331888399	0.151334516	0.0520304947	0.0926435582	-0.1882672428	0.0041134172	0.0055118156	-0.0194356139	0.014217385	-0.0703782557	-0.0218600452	-0.0245594871	0.0416345506	-0.0250089769	0.0768325518	0.1212537789	-0.0912610767	-0.0278999018	-0.0570336854	0.0151821938	0.0810959504	-0.0257563941	-0.0157157298	0.0133964671	-0.0341219231	-0.023219286	-0.0346362889	-0.0255847806	0.0377795876	-0.0554493872	-0.0032212613	0.159828102	0.1169329887	-0.0156423818	-0.0605906107	-0.0473332669	-0.0282214724	-0.105912599	0.1791400276	0.074719797	-0.1170375091	0.1366535674	0.0160835816	0.0090437436	0.0223696606	-0.014327739	-0.0123558635	0.0617210425	0.0937166828	-0.0895317885	-0.0555090185	-0.142733491	-0.0289045826	-0.0194632471	0.0725609119	0.0451374804	0.0319670736	-0.0325157878	0.225480071	0.0108822381	-0.0397983	-0.0663540769	0.2359516294	-0.0237666534	-0.0381166998	0.0167523319	0.0726339506	-0.0353790088	-0.0649399592	-0.0735240889	-0.0672781767	-0.0116336608	-0.045889064	-0.1008599087	0.0271819776	-0.0331151671	-0.0829095717	-0.0611661556	-0.0652000069	0.017566707	-0.0384277295	-0.0779841208	0.0336951942	-0.016294857	0.005718737	-0.0051446662	0.0021985104	0.0041097444	0.0654426936	0.0787755502	0.0032087946	0.0914305833	0.0623420949	-0.0358149311	-0.1758332926	-0.1112241115	0.1000444333	-0.0808729288	0.0405194903	-0.1599959362	-0.0366090529	0.1002673834	-0.0358697709	0.1100866654	0.1175575124	0.0776326616	0.0207504977	-0.1092350282	-0.0704344177	-0.0973364679	0.0629396471	0.1262360744	0.182479122	0.152970395	-0.063116369	-0.0067090852	0.0660404508	0.065609821	-0.0214546754	0.1787019948	-0.1085405717	-0.024181055	0.123546643	0.1390975357	-0.0827949718	-0.1477348264	-0.0534397113	-0.119623646	-0.0439099292	0.0418310347	-0.0333737607	-0.0334680409	0.1233384109	0.1226732033	0.1215671803	0.0	0.000154069	-1.0398000000000004e-05	2.3737256761e-08	1.0811840400000008e-10	0.0152457	0.01242474	0.0002324313684899	0.0001543741640676	0.0781788	0.002588	6.697744000000036e-06	0.00611192476944	0.0	-0.000274636	7.5424932496e-08	0.0	5.94543e-05	-2.8542599999999987e-05	8.146800147599991e-10	3.53481378849e-09	0.000202479	-3.135999999999992e-06	9.834495999999947e-12	4.0997745441000004e-08
9528.559108951727	-5.170668079759707	26.73580839104594	90793438.69278692	8579.703456000589	19.766213490831436	390.70319576512657	73611311.39290844	6540.31971413031	-1.9820822626470544	3.9286500959000663	42775781.96304158	6510.54326254796	9281.557383459553	1.014939	37.609741	0.0419014139999999	0.0216824	0.1016618295	-0.0650058456	0.0423584236	-0.0467438757	0.1531559974	-0.1475954815	0.1007327444	0.0623603699	0.0314756378	-0.0708962756	-0.077112975	0.0097657167	0.0578259386	0.0251489915	0.0601269513	-0.0007562682	0.012354755	0.0281343721	0.079816816	-0.0089153131	-0.19992347	-0.0216144436	0.1256020057	-0.1538987381	-0.0531171564	0.0420891902	-0.0096340136	-0.0035500576	-0.0204042177	0.0999845506	-0.0308110618	0.0847225548	0.0253786777	0.0649293107	0.1556985031	0.0020238659	-0.0263279087	-0.1465514523	-0.0436723629	-0.0561244857	-0.0146877503	0.1118754244	0.1265200398	-0.1992893588	0.0506621469	0.1033850807	-0.0332941526	0.1535026499	-0.0081477585	-0.1486124451	0.0364577753	0.0438236968	-0.2008919728	0.1577963857	0.0387157342	-0.0351133937	0.0150574355	-0.0209748002	0.0459609923	-0.1005003904	0.0643604112	-0.0230520697	-0.0487973298	-0.0767328395	-0.0199087539	0.0574311913	-0.0729886823	-0.0196437695	0.1731747638	0.0165873397	0.1706548816	0.0950148793	0.0298097921	0.0008058621	-0.0096070232	0.0222148042	-0.0213724237	0.0601176666	-0.0587588184	-0.0456435897	0.0514786109	0.1091394066	-0.0020736604	0.0428727044	-0.0598014462	-0.0683719558	0.0085778595	-0.1071812877	-0.0999683602	0.0086518885	0.0871141482	0.1627785611	-0.059018652	-0.1240677014	0.0355820369	-0.0969661636	-0.076173449	-0.0573162247	-0.0600843998	-0.0613368915	0.0819429798	-0.1115825026	-0.0696300884	0.1895880212	0.1623889332	-0.0262464474	0.0287035452	0.1460873963	-0.0933651045	-0.0847902529	-0.1244167583	0.1215990288	0.0944570563	-0.0963443449	0.1054635274	-0.0468188366	0.0269848704	-0.1071395463	0.0299909916	0.007262082	-0.0725857913	0.0569619732	-0.0674857294	-0.0079335886	-0.0427541411	-0.046137111	-0.1527453925	0.0164319499	0.1009551383	-0.1977179765	0.0289729032	-0.0316919687	0.0212706857	-0.1008551936	0.091626622	0.0306563046	0.0444457694	0.0124372648	0.0125638619	0.062009343	0.0700723995	0.0011347051	-0.0891605876	0.0295822129	-0.0590000435	0.0524757011	-0.0854350273	0.0763780282	-0.0098856132	0.0190775851	0.0279459044	-0.0478766484	0.0873979027	-0.1037879704	-0.0781394909	-0.0980073173	-0.0068286443	0.2093038828	0.0777214119	-0.0095073547	0.1066074547	0.0594134395	0.0561800618	0.0355408117	0.086259886	0.0962043224	0.095498389	0.0548007459	0.2023870596	-0.0552706169	-0.0110979662	0.0518797846	-0.0461038588	0.0339559804	-0.0916672989	0.0055879926	-0.0453572185	0.1231254143	0.1218234821	0.119663783	0.0	-0.00384463	-0.003998699	1.47811798369e-05	1.5989593692600997e-05	0.0126467	-0.0025989999999999	0.00015993902089	6.754800999999994e-06	0.0963364	0.0181575999999999	0.0003296984377599	0.00928070196496	-0.000111511	-0.000111511	1.2434703121e-08	1.2434703121e-08	-2.2536e-05	-8.19903e-05	6.72240929409e-09	5.078712959999998e-10	0.0003519	0.0001494209999999	2.2326635240999996e-08	1.2383360999999998e-07
9518.684134116693	-9.874974835034664	97.51512799256788	90605347.64508486	8560.869263190822	-18.83419280976705	354.7268187954807	73288482.54144536	6539.4038387640085	-0.9158753663014068	0.838827686597736	42763802.56644145	6509.389611559221	9210.44327793678	1.026333	38.03196	0.030163012	0.0176234	0.1139156174	0.0120478159	0.1010693623	0.0916981463	0.1444094018	0.036288937	0.1021276612	0.0071417706	-0.0107416114	0.0276558272	-0.0713457012	0.1579858032	0.0339507525	0.0116081134	0.1212834253	0.0905332027	0.050801224	0.1366863057	0.0907652195	-0.118230412	-0.0797975336	-0.0075900351	0.0641835543	-0.0439931579	0.1496764151	-0.0831138475	-0.0323832232	-0.0084104679	0.0042961481	-0.0317625913	-0.1540426125	0.1060020903	0.0158534084	-0.1488643947	0.0487400846	0.0167780737	-0.0461202312	-0.0982747154	0.0422302932	0.0860428883	-0.0316038344	0.0513617142	-0.020784082	0.1150667242	0.2489914189	0.060800584	0.0395960231	-0.0769426561	-0.0490847839	0.1265235809	0.1317301167	0.1732368016	-0.1744024723	0.0376016993	0.1318806578	0.1069491675	0.0479005569	-0.0661423324	0.0399104588	0.021513666	0.0507064691	-0.2162297975	0.0396224153	-0.0553235777	0.0930836847	-0.064561085	0.0865640901	0.0418762838	0.0413260213	0.0115138157	0.0210554326	0.1251972579	-0.0330410058	0.0615793875	-0.0409283611	-0.083638134	0.1157349694	-0.1515326725	-0.0234420677	0.0063835714	-0.0025554431	0.0747447254	0.0950285293	-0.0825173944	0.046225979	-0.0375889553	-0.0728937414	0.088104308	-0.0848321337	-0.0346985451	0.1117325598	-0.0557188574	-0.0101440119	-0.0563121824	-0.0043108347	-0.1063119497	-0.0065816422	-0.0249093478	0.0876718874	0.0178791627	0.0572192928	-0.0326304713	-0.2185091471	-0.0061905963	-0.0795539604	-0.0437218163	0.0328463211	-0.0614731676	0.1425440904	-0.160998817	-0.0882119287	-0.113205944	0.1326907973	-0.1760890346	0.0554068618	0.1230354621	-0.1004304618	-0.0772659601	0.0255069324	0.1535901235	0.1609160435	-0.0362856705	-0.082275484	0.0440544862	-0.0171570599	-0.1014626392	-0.0355382975	0.0646949633	-0.0399850588	-0.125629052	-0.0467322909	0.0189573282	-0.0061831421	0.0916458376	0.0307551523	-0.1092102371	-0.0804351751	-0.1519503528	0.0260891411	0.1665403097	-0.0007695545	0.0421692208	-0.0157967305	-0.0251690945	0.0458478538	-0.057338724	-0.0395217244	0.0810677157	0.0793912375	-0.0295779482	-0.1074566096	0.0116455958	0.0448767106	-0.1129711035	0.0347613532	0.0932439779	-0.0696672345	0.2100160559	0.0140318441	0.0145674052	0.0851075876	-0.0613154506	0.1248102134	0.0421109598	0.0545061743	0.1671210557	0.1126142443	0.162280867	0.0634857252	-0.0001590342	-0.2731187791	-0.1519345831	-0.1105059829	-0.0697492264	-0.0350571523	0.0386111777	-0.0351966256	0.1228416094	0.120693563	0.1171412655	0.0	0.000201922	0.004046552	4.0772494084e-08	1.6374583088704e-05	0.012117	-0.0005297	0.0001468216889999	2.8058209000000106e-07	0.0807516	-0.0155847999999999	0.0002428859910399	0.00652082090256	-1.08559e-05	0.0001006551	1.013144915601e-08	1.1785056481000002e-10	1.55471e-05	3.80831e-05	1.45032250561e-09	2.4171231840999997e-10	0.000290599	-6.130099999999999e-05	3.757812600999999e-09	8.4447778801e-08
9517.012319827574	-1.671814289118629	2.7949630173012268	90573523.49574985	8568.799000970499	7.929737779677453	62.8807412544439	73424316.31903303	6538.684367105059	-0.71947165894926	0.5176394680312003	42754393.25262409	6508.452597153309	9218.83428955718	1.0094	37.404476	0.033470278	0.0170523	0.1171123286	0.0572061261	-0.0162893288	0.0476603384	0.1532367025	-0.0168730082	0.1242880943	-0.0265667454	0.0495531273	0.0464300746	-0.0389256574	0.2268055304	0.1002721639	0.0271697668	0.0854668973	0.1162372828	0.0329902802	-0.155798661	0.0588621408	-0.1022919363	-0.0849091681	0.0519793413	-0.1814766591	-0.0223730476	-0.1145364764	0.0112140183	0.1005384718	0.0338932711	0.0249465646	-0.0142002175	-0.0681921405	0.0782926445	0.0553872711	-0.0379185151	-0.0688513597	0.0248245838	-0.0436079584	-0.1008086857	0.0389557607	0.1202862366	-0.1302212698	0.1866100606	-0.0797832321	-0.1248419369	0.0224731263	0.0193886258	0.0196967173	-0.0726441327	0.0454683737	-0.0361202734	0.0104297155	0.1147922356	0.1288558767	-0.0579178358	-0.149781666	0.0876744329	0.0722665659	-0.1506901987	-0.0436618273	-0.0281963595	-0.167220809	-0.1100101452	-0.1235553859	0.1282461602	0.0857486033	0.0551980092	-0.0421799288	0.0020331051	-0.0457259888	-0.0400506705	0.0731017331	0.01065387	0.1511778184	0.0053292557	-0.0210271631	0.077205948	-0.019466376	-0.0761120265	0.0152721592	0.0646972188	0.1897695073	0.0962510025	-0.1051416818	0.1100113841	-0.0901577126	-0.0230411517	-0.0111282408	-0.0766915173	0.1560786024	0.0188055469	-0.0004575004	0.0789222586	0.0217478483	0.143525598	0.0021248881	-0.116175301	0.0044778317	-0.0230440794	0.1551833038	-0.0325160368	0.148201502	0.0085276608	-0.0358167546	0.1535888452	-0.0302406536	0.0617529384	-0.037563152	0.0358885596	0.0502434696	0.1366522328	-0.2024508393	-0.1163079797	-0.1209263351	-0.0114979385	-0.0954672146	0.0376661299	-0.0387006048	0.170630885	0.1143774258	-0.0314337308	0.0593348819	-0.0375985033	-0.1146284325	-0.0424044629	0.0593433043	0.1238448683	-0.0478945286	-0.0551633935	-0.1176092364	-0.068344626	-0.112003609	0.0256952029	0.0054444934	-0.1767435186	0.055869031	-0.0248975838	0.0219817978	-0.0845449687	-0.1020563723	-0.0059264821	0.0177160232	-0.0595977074	-0.1310900606	0.1262982122	0.0076468274	0.0787487757	-0.0789969829	-0.1065273932	-0.1386942533	0.0993769603	0.0162387276	-0.0183562519	-0.1507848464	-0.1081021416	0.0745703196	0.0294650957	0.0213943347	0.2103664485	0.0402641904	-0.0064903265	0.1069342103	-0.1898437118	-0.0624260018	-0.0497913701	-0.0274355436	0.0141390266	0.0099501795	-0.0305599549	0.0995154428	0.2807004106	0.2698571108	-0.0241778024	-0.0438126227	-0.0624629399	-0.0867284848	-0.1770081699	0.0130378618	0.1224871595	0.1192860448	0.1140126786	0.0	0.000361105	0.000159183	1.30396821025e-07	2.5339227489000007e-08	0.0160449	0.0039279	0.00025743881601	1.542839841000001e-05	0.0741035	-0.0066481	4.4197233610000055e-05	0.00549132871225	-8.11749e-05	-7.0319e-05	4.944761761e-09	6.58936439001e-09	0.000291962	0.0002764149	7.640519694201e-08	8.524180944399999e-08	0.000398567	0.000107968	1.1657089024000002e-08	1.58855653489e-07
