task	run	trial	onset	item	fixtime	fixcol	resp	acc	rt
2	3	1	12	9	0.550	1	1	1	0.468
2	3	2	16	4	0.500	1	2	0	0.309
2	3	3	20	2	0.200	2	2	1	0.351
2	3	4	24	13	0.800	1	1	1	0.325
2	3	5	28	7	0.850	1	1	1	0.267
2	3	6	32	12	0.750	1	1	1	0.273
2	3	7	36	1	0.150	2	2	1	0.378
2	3	8	40	NaN	NaN	NaN	NaN	NaN	NaN
2	3	9	44	8	0.650	2	2	1	0.329
2	3	10	48	10	0.300	1	1	1	0.616
2	3	11	52	11	0.550	2	2	1	0.333
2	3	12	56	6	0.300	2	2	1	0.717
2	3	13	60	5	0.800	1	1	1	0.259
2	3	14	64	3	0.900	1	1	1	0.408
2	3	15	68	NaN	NaN	NaN	NaN	NaN	NaN
2	3	16	72	NaN	NaN	NaN	NaN	NaN	NaN
2	3	17	76	5	0.350	1	1	1	0.406
2	3	18	80	NaN	NaN	NaN	NaN	NaN	NaN
2	3	19	84	2	0.900	1	1	1	0.370
2	3	20	88	9	0.250	2	2	1	0.347
2	3	21	92	NaN	NaN	NaN	NaN	NaN	NaN
2	3	22	96	10	0.750	1	1	1	0.416
2	3	23	100	13	0.200	1	1	1	0.384
2	3	24	104	NaN	NaN	NaN	NaN	NaN	NaN
2	3	25	108	6	0.550	2	2	1	0.354
2	3	26	112	11	0.150	2	2	1	0.411
2	3	27	116	1	0.550	2	2	1	0.419
2	3	28	120	NaN	NaN	NaN	NaN	NaN	NaN
2	3	29	124	3	0.650	1	1	1	0.467
2	3	30	128	7	0.600	1	1	1	0.315
2	3	31	132	12	0.200	2	2	1	0.480
2	3	32	136	8	0.850	1	1	1	0.292
2	3	33	140	4	0.750	1	1	1	0.305
2	3	34	144	8	0.450	2	2	1	0.314
2	3	35	148	NaN	NaN	NaN	NaN	NaN	NaN
2	3	36	152	NaN	NaN	NaN	NaN	NaN	NaN
2	3	37	156	13	0.450	1	1	1	0.285
2	3	38	160	1	0.550	1	1	1	0.290
2	3	39	164	12	0.300	2	2	1	0.403
2	3	40	168	NaN	NaN	NaN	NaN	NaN	NaN
2	3	41	172	4	0.850	2	2	1	0.393
2	3	42	176	5	0.600	2	2	1	0.331
2	3	43	180	11	0.400	1	1	1	0.320
2	3	44	184	NaN	NaN	NaN	NaN	NaN	NaN
2	3	45	188	7	0.350	1	1	1	0.350
2	3	46	192	2	0.400	2	2	1	0.334
2	3	47	196	10	0.200	2	2	1	0.446
2	3	48	200	6	0.100	2	2	1	0.368
2	3	49	204	9	0.500	1	1	1	0.338
2	3	50	208	3	0.800	2	2	1	0.342
2	3	51	212	8	0.750	2	2	1	0.318
2	3	52	216	6	0.800	2	2	1	0.422
2	3	53	220	3	0.250	1	1	1	0.345
2	3	54	224	13	0.750	1	1	1	0.345
2	3	55	228	7	0.700	1	1	1	0.321
2	3	56	232	2	0.550	1	1	1	0.395
2	3	57	236	12	0.250	2	2	1	0.520
2	3	58	240	1	0.550	2	2	1	0.318
2	3	59	244	5	0.250	2	2	1	0.461
2	3	60	248	10	0.400	2	2	1	0.330
2	3	61	252	4	0.900	1	1	1	0.250
2	3	62	256	NaN	NaN	NaN	NaN	NaN	NaN
2	3	63	260	11	0.250	2	2	1	0.624
2	3	64	264	9	0.250	2	2	1	0.369
2	3	65	268	NaN	NaN	NaN	NaN	NaN	NaN
