global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
543.2451153684872	n/a	n/a	295115.25537172094	769.7614796576217	n/a	592532.7355646912	n/a	516.6746695430535	n/a	n/a	266952.7141474235	524.9636117094025	570.0421749133463	n/a	n/a	n/a	n/a	-0.0899068635	-0.0872436147	-0.157440063	-0.1227668589	0.113893662	-0.0362391337	0.1831737161	0.0117119182	-0.0823938944	0.0604109446	-0.0570298439	0.157744253	-0.1738468102	0.1462130262	-0.1341958453	0.165842658	-0.2047695457	0.3205282388	-0.088275429	0.0783466855	-0.0988184374	0.0091936491	-0.0184354236	0.2520056829	-0.1429034854	0.0416080609	-0.0524060494	0.0646205859	-0.0984963405	0.2601413789	-0.0146041505	0.1278472945	-0.1233833743	0.13323358	-0.1826285631	0.0097549118	0.0251127203	-0.0569111647	0.0126510316	0.0565802201	-0.0528536328	0.0673307659	-0.0124184638	0.0096503244	-0.0458030461	0.1412843075	-0.0148396406	-0.0730745786	0.1194946583	-0.0521522497	0.0042976939	-0.0201470763	0.0281344902	-0.084020567	0.0698307144	-0.0532065016	0.0726141028	-0.0092838116	0.0491763373	-0.0355102265	0.003598095	0.0407431811	-0.0545291559	0.0723692483	0.0126287165	0.0251734206	-0.0240134522	-0.017748628	0.0258704413	0.0109641585	-0.0241941932	-0.004302688	-0.0399940383	0.0837609005	0.0288333496	-0.1846173861	-0.0661753437	0.0043342553	0.023645418	0.0073262192	0.0178391431	0.0781306769	-0.0623989197	-0.0226567648	-0.0209769894	0.0741421631	0.0047426738	0.0156193283	0.0403316771	-0.0698113856	-0.0624365868	-0.0254755843	-0.024436588	0.0958334241	0.0970303566	-0.0431885104	-0.0714432653	-0.0264584301	0.0259560383	0.0366362775	0.0800889739	-0.0254580619	-0.0279966002	-0.1087785048	0.0638343065	-0.0517709362	0.0465406565	-0.029499618	0.1396503266	-0.1302254419	0.0626426929	-0.1034333913	0.1131481394	0.0487075486	-0.0097885031	0.0221531909	-0.0354748533	0.0678660849	-0.0529730495	0.0789931029	-0.045859944	0.0178700837	-0.0566460486	0.0131222228	-0.0183747237	0.0116898983	0.0642823676	-0.0400762356	-0.0277816931	0.0328703759	0.0019367587	-0.0744107992	-0.0143441251	0.0870697658	0.0291000881	0.0687202387	-0.1180411473	0.1174935189	0.0176755919	0.0026514489	0.0456045336	-0.0575216289	-0.0845240745	-0.0040674666	0.0156592143	0.0768963899	-0.0582144374	-0.0590816197	-0.0266784538	-0.0213058349	0.0561862963	0.0195845707	0.0034130331	0.0257410577	-0.1075658124	-0.0551154774	-0.1226935655	0.0115318345	0.0257875321	0.0432901543	0.0447377211	0.0149095556	-0.1107990419	-0.0349876515	0.0339878644	0.0804632702	0.0718515206	-0.1173248445	-0.1127255944	0.0310730485	-0.0134099148	0.265367166	-0.1662641517	0.0780608346	-0.042978382	0.0900018588	-0.0034547017	0.0540598138	-0.1746692932	0.1634950392	-0.0437600273	0.0081331496	-0.0367398615	0.077162559	-0.1168792971	0.1479812623	-0.0944635012	0.1598259592	0.1669604083	-0.058033811	0.0160162751	-0.1375455789	0.1186709048	0.1186491225	0.1186128217	-0.000216126	n/a	4.6710447876e-08	n/a	-0.0367725	n/a	0.00135221675625	n/a	-0.0393054	n/a	n/a	0.0015449144691599	0.00105929	n/a	n/a	1.1220953041000002e-06	-0.00199911	n/a	3.996440792100001e-06	n/a	0.00127153	n/a	n/a	1.6167885409000003e-06
541.247874321038	-1.9972410474491653	3.988971801615839	292949.2614570422	760.6076253653949	-9.15385429222681	578523.959763985	83.7930484033192	515.4624289323166	-1.2122406107368988	1.4695272983197694	265701.5156408035	523.4228788931827	556.1808173587007	1.374559	71.03064	0.197830026	0.118365	0.1134905044	-0.004852488	0.229009163	0.0679316163	0.1176497083	0.081855036	0.1827003488	-0.0710242609	0.0510065027	-0.0452049667	-0.1759912366	0.0890004336	-0.1803308437	-0.026722355	-0.2513668758	0.1176800597	-0.2163058728	0.1049842738	0.0203456905	0.0423468248	0.04904305	0.0442297781	-0.0749951522	0.0648206021	0.1697280238	-0.0115270491	0.2031576024	0.0021130701	-0.0477801513	-0.0736294892	-0.0585065911	0.1404788221	0.0379949587	-0.1171896587	-0.1580952299	-0.029700138	-0.0114220362	0.0199814686	0.1556047852	0.0357209302	0.0730930006	0.0524275864	0.0488432057	0.1823187909	-0.017921606	0.1638365954	-0.0353890146	-0.0887663808	0.1664040956	0.0239712045	-0.0721586586	-0.123626224	0.0343344398	-0.0933965404	-0.0633800543	-0.002343004	0.0167214588	-0.0459771315	0.0024086287	0.0165795595	-0.0958679834	-0.0549902027	0.0927200483	0.1615466684	-0.1182904577	-0.046788888	0.0157313618	-0.0109520323	-0.0486844811	0.1588741974	0.0566355384	-0.0004299631	-0.1175676126	0.0788930292	0.0648233806	-0.147004181	-0.023773989	-0.1406794791	0.0816462784	0.0357850757	-0.057999389	-0.0492955774	-0.1095373016	-0.0378199646	0.1104020854	0.0809609335	-0.0735830066	-0.0554432194	0.1347593688	0.0419028032	-0.09097427	-0.1346045763	-0.0611100842	-0.0873671322	-0.0039053716	-0.0865105881	-0.0007148881	-0.0522648478	0.0497134819	0.0249052653	0.0096860001	0.0386678891	-0.041075799	-0.02889703	-0.0714674072	-0.0528897475	-0.0102154927	-0.2022385052	0.0712341342	-0.1530878623	0.072912278	-0.0970727048	0.2003541577	0.0404866514	0.0049181736	0.1577308912	-0.0386605298	-0.0408162029	0.0337947597	0.0089312779	-0.0615545448	0.0901344837	0.0353162438	0.041206373	-0.0890403114	0.0378469953	-0.0153058871	-0.210240853	-0.0322229807	0.1651889383	0.0273244837	-0.1153501725	0.0923159217	-0.0561313276	0.1598124898	0.1194817194	-0.0697380093	0.0717951691	0.0204670928	0.0142152063	0.0919339085	0.0122562337	-0.0669947941	0.0598184509	0.0159089331	0.0031561433	-0.0146846036	-0.0607705535	0.0339465244	0.132855364	-0.0479795168	-0.0123731511	-0.0834693701	-0.1330326139	-0.0371742529	0.0217929513	-0.0418740672	-0.1329076409	-0.0881516197	0.0629404248	-0.0617910587	-0.0418603314	-0.0909829136	0.0021340706	0.0402771773	0.0129881598	0.0182237831	0.0099146176	0.1165380213	0.0004113736	0.1106062685	0.2198460929	-0.1208128133	0.2173734935	0.1630341891	0.1159205601	0.0427764039	-0.0022017264	-0.1116316701	-0.1298128323	-0.2839767268	-0.1451188854	-0.1492452626	-0.0369596823	0.062637024	0.088047734	0.010017432	0.0638327209	-0.0063676075	-0.2019866921	-0.0808633499	0.0460630348	0.1186128217	0.1184168613	0.1180905004	0.0088929	0.009109026	7.908367041e-05	8.297435466867602e-05	0.0465933	0.0833657999999999	0.0021709356048899	0.0069498566096399	0.039145	0.0784504	0.00615446526016	0.001532331025	0.000775944	-0.000283346	8.028495571600005e-08	6.02089091136e-07	-0.00174436	0.00025475	3.0427918096e-06	6.48975625000001e-08	0.00127153	0.0	0.0	1.6167885409000003e-06
542.3496543622545	1.1017800412164434	1.2139192592229076	294143.14758685685	754.7079273507593	-5.899698014635646	569584.0556060789	34.80643666389579	516.0151601754743	0.5527312431577229	0.3055118271626818	266271.6455309204	523.8714912905647	553.1503133029802	1.250745	64.632515	0.13402769	0.0815274	-0.0653824204	0.0584526553	0.0171164306	0.1706981075	0.0150851474	-0.0544109618	-0.0232285713	0.3134145255	0.0614209297	0.0915760324	-0.1656485538	-0.079915126	-0.0013342827	0.0905139967	-0.2144839153	0.1681143171	-0.0668958792	-0.0920665098	-0.152878692	0.1472767525	-0.0392145209	-0.1981935373	-0.0668251509	-0.0865847318	-0.0257650229	-0.012442321	-0.0367928581	-0.0296947923	0.0814800697	0.0214811752	0.0526236912	-0.1385438185	0.0931181564	0.1324665903	0.2289104594	0.0865134071	0.0903271099	0.0633000835	0.1042114722	-0.015456508	0.0702952657	-0.1158055553	-0.0518599098	0.1437955504	0.043386757	-0.0553161866	0.0373082849	-0.1645666482	0.0858916334	0.1580631616	0.043170105	-0.0013194257	0.0478441377	0.0618804804	0.033595529	0.1117270405	-0.1014005939	-0.0649837126	-0.0844333054	0.0815097915	-0.0460471455	0.0085566097	0.0417279571	0.0319626101	-0.062149402	0.076718136	-0.1253333434	0.0445872346	0.0949969611	0.0608664512	-0.0535298823	0.0732112158	-0.1469152765	0.0256357728	0.0079473982	-0.0213330705	-0.0502069779	-0.1191188303	0.1236994586	-0.0185964485	-0.0397060618	-0.0705205071	0.1349921062	-0.1525219987	-0.062776705	0.0659430129	0.0860878464	-0.0191921371	-0.0693595192	-0.0003480579	0.0790605178	-0.104398488	0.0423417025	-0.0595333807	-0.023602769	0.1749318217	0.1357094758	0.0581223348	0.136266356	-0.0191115499	-0.0136181659	-0.0252841103	-0.0275362787	0.0884748892	-0.030086826	0.1187211097	0.0401713534	-0.1339269759	-0.1044057182	0.0179154953	-0.0234204575	-0.1542267072	0.1363578204	-0.0897851094	-0.0881417265	-0.0162222802	0.0234155945	-0.037140266	0.1863654047	-0.008035276	-0.0374406304	0.0024168622	0.0727922812	0.0311830723	-0.0584521947	0.0557841461	-0.0771575736	-0.0465536675	0.0023889762	-0.0421159369	0.0973122818	-0.1133423607	-0.116942557	0.0111198489	0.1219669598	0.0991992372	0.0071948669	0.0729109984	-0.0685926338	-0.1458484797	0.1186021569	-0.0195847023	-0.0024046908	0.0451208294	0.1316178948	-0.0539932043	0.0737867329	0.0804430851	-0.0037946104	-0.1012002843	0.0526745161	0.0124639442	-0.0442526061	0.0870396123	0.0860680647	0.1114629652	0.0336280072	-0.0167756363	0.063846534	0.0693033633	-0.1700348211	-0.1184278677	0.1889331383	0.0106931077	-0.0053109364	0.0792732469	-0.114232781	0.0534462058	0.0073659119	-0.0673049121	-0.068185689	0.197772371	-0.1378691276	0.1889674133	-0.007206221	0.1101552915	-0.1012122949	-0.1471371811	-0.0665636567	-0.1304003122	0.04579719	0.0157560945	-0.0145454178	0.0615982179	-0.0887867759	-0.0125329399	0.2507876726	0.022464956	-0.0550196989	-0.0122809462	-0.1096145286	0.1482230011	0.118496684	0.1179527935	0.1170481578	0.0124195	0.0035265999999999	0.00015424398025	1.2436907559999996e-05	-0.0231451	-0.0697383999999999	0.0005356956540099	0.0048634444345599	-0.00353059	-0.04267559	0.0018212059818481	1.24650657481e-05	0.000617432	-0.0001585119999999	2.5126054143999992e-08	3.81222274624e-07	-0.00186154	-0.00011718	3.4653311716e-06	1.3731152400000034e-08	0.00118548	-8.605000000000006e-05	7.4046025000000106e-09	1.4053628304e-06
543.7991236514343	1.4494692891798877	2.100961220275649	295717.486884068	754.9645796618225	0.2566523110632488	569971.5165439524	0.0658704087741066	516.8006127593094	0.785452583835081	0.616935761453205	267082.87334839767	524.522948146174	550.4713684414146	1.24128	64.143402	0.16246744	0.0920181	-0.0083564484	-0.1203772527	-0.1242819792	0.0140388075	-0.0584162739	-0.1435347428	-0.0220235883	0.1691346438	-0.1220538148	-0.0175563186	0.0297465327	-0.1092506604	-0.0516110215	0.1681439399	-0.028415586	0.1622108547	-0.0213935766	-0.0237901056	-0.1197295717	0.1506997427	-0.0429779953	0.0347615119	0.06856683	0.0799041078	-0.1209303053	-0.0892820316	-0.0255543984	0.0290473769	0.0492017467	0.0351648065	0.0450425152	-0.0574523364	0.0228762729	-0.0439178272	0.1804310242	-0.0726750943	0.0134358056	0.056305826	-0.1300118536	-0.1707363936	-0.1421780384	0.0322682022	-0.0455890392	-0.0104831503	-0.0414094112	-0.0936537267	0.1475721381	-0.079843265	0.0004490666	-0.0355986295	0.1144838456	0.0140215966	0.0721629391	0.0205672591	0.1188258869	-0.1134504565	0.0675450475	0.0066591762	-0.0661286407	-0.083204816	0.0820465146	0.0715464109	0.0691955797	-0.0229486917	-0.0401633146	0.0124326312	-0.044433853	-0.0537691244	0.1081627094	0.0727298435	-0.1618763376	0.0299699921	0.0989305891	-0.05103737	0.0722296976	-0.1033197413	0.0988079217	-0.0463634235	0.0676787072	0.0450883371	-0.0824657044	0.0492063538	0.0861773217	0.0439380834	-0.1059966981	-0.0340681851	0.0383377778	0.0143390592	0.0026853411	-0.0856628734	-0.0699422444	-0.1343306041	0.1394893119	0.1655224769	0.101780436	-0.0047090688	0.0903738316	0.0661293724	0.0356651518	0.032996886	-0.0191757236	-0.0738902875	-0.0887162071	-0.0730018907	0.1316918003	-0.0384480303	0.0505057196	0.0713773569	-0.0310287955	0.0066173958	-0.1712577744	-0.106435221	0.007776147	0.0094194143	-0.1190354245	-0.0557796117	-0.0215537069	0.0382038222	-0.0633069156	0.0642543537	-0.0387933052	-0.1354165229	-0.0256666751	0.0736719086	0.0531582351	-0.0853556267	0.0108556278	0.0099656016	-0.0372955993	0.1022066634	0.1284006101	-0.0771628933	-0.0691118031	0.1057389311	-0.0004644875	0.0686034275	-0.1997180832	-0.0553802869	-0.0047830479	0.1022271627	-0.0007916904	-0.0644541651	0.1513072705	0.0309024064	-0.0187926095	-0.0445667965	-0.0268821827	0.0308905889	-0.0284197221	-0.0815391258	0.0047236119	0.1043579903	-0.0519661868	0.0678531883	-0.0735925956	0.0470005718	-0.2053167108	-0.0079992088	0.062424706	-0.0215761168	0.068062479	-0.0940528083	0.008754198	0.0114665203	-0.0006209873	-0.002957771	-0.0371416711	-0.1076756377	-0.1474635597	0.1044058746	-0.026473737	0.116897697	-0.0396106569	0.1466603796	-0.1697096809	0.0963257882	-0.0642344855	-0.0569423648	-0.1248026568	0.0539317417	0.1601886798	0.1804145942	0.1258224664	0.0463169241	-0.147578566	-0.0551079217	-0.0417750044	0.0718417981	0.013527252	0.0976212716	-0.1371885136	0.077583739	0.1183225485	0.1172578276	0.115490384	0.00446202	-0.00795748	1.99096224804e-05	6.332148795039999e-05	-0.102624	-0.0794789	0.010531685376	0.00631689554521	-0.021709	-0.01817841	0.000330454590128	0.0004712806809999	0.000838077	0.000220645	4.8684216025e-08	7.02373057929e-07	-0.0014113	0.0004502399999999	1.9917676900000005e-06	2.0271605760000002e-07	0.000719312	-0.000466168	2.173126042240001e-07	5.174097533439999e-07
542.6716812376407	-1.1274424137936876	1.2711263964209367	294492.5536172875	754.3914309123654	-0.5731487494571184	569106.4310340062	0.3284994890042586	516.18617404146	-0.6144387178493389	0.3775349379923395	266448.1662715605	523.8322946986999	552.7464795568882	1.16564	60.23468	0.0783154439999999	0.0552849	0.1075593297	0.0506358024	-0.162481594	-0.0325261914	0.0956929336	-0.0083756688	0.0648235584	0.1522806171	0.055516891	-0.124496174	-0.0392087471	0.0956656709	-0.0109858753	0.1075735922	0.0224781157	0.0376255887	0.0445031363	-0.0068636506	-0.0584610734	0.0126915129	-0.0368839131	-0.0823149582	0.0447952463	-0.0075192597	0.0072917161	-0.1613405053	0.0554417606	0.0019052235	0.0600226858	-0.0884887833	-0.1015562199	0.146028575	0.0536337407	-0.1095503001	0.0267513215	-0.076456994	-0.0810935272	0.1433196021	-0.10194588	-0.0362921252	0.0933931435	0.1366540423	-0.039760686	0.0365091593	-0.0756567431	0.0117139482	0.045128385	0.012614648	0.0807306698	-0.0456921605	-0.1210176993	-0.0675900356	-0.0876547962	0.0215448557	-0.0281407143	-0.0455809232	0.1926803657	-0.0116238844	-0.2412928184	0.1114319632	0.0359933988	-0.0060880893	-0.1302871272	-0.0049960539	0.0032900647	-0.0881557875	0.0123213503	-0.0234298063	0.0441791495	0.0312741399	-0.1033357462	0.0779862504	0.0587009306	-0.1244777804	0.0501431175	0.0564712726	0.1141904264	0.1203263728	-0.0626856488	-0.0712329752	0.0490466029	0.00726233	-0.0196997354	-0.026564564	-0.0363656239	-0.1339115866	-0.1281234125	-0.0213280334	-0.0225526118	0.3045364837	0.1681557421	-0.0002134887	-0.0061239843	-0.0346453383	0.0635280187	0.073112165	-0.0190155281	0.1209560442	-0.005493129	0.0198580584	-0.0150281626	0.0436866696	-0.0795444159	0.0093962111	-0.1063112052	-0.1174192918	0.0579725963	-0.0213522479	0.0678891546	0.0315799141	-0.0444704686	-0.0272568547	0.060437286	0.0464177384	-0.0248682529	0.0338098358	0.0858860221	-0.1399251294	-0.1245777876	0.1559816641	0.0165837295	0.1003572663	0.1738857506	0.0167208649	-0.0490149861	0.1279000926	0.0548896049	0.1196290871	-0.0792350592	0.0905269683	0.0123504913	0.1068068045	0.0075661169	0.0476048723	-0.1221029019	0.0363580149	-0.002400927	-0.2100500403	-0.0188081151	0.1264957944	-0.0489264737	-0.0093840135	0.034498015	-0.0677392446	-0.0285326991	0.0395012199	0.0601436313	0.0412294574	0.0924902228	0.0472118842	-0.0644940264	0.0476256781	0.0920991981	-0.0022682219	0.2411224966	-0.1370354591	-0.0171108806	0.1242611782	-0.002531462	0.0304451195	-0.0484493191	-0.0522173159	0.1512980882	-0.0775018251	0.0641610031	0.1252699555	-0.0896738851	0.0482071718	-0.1291543807	-0.0696091172	0.1468548309	0.0598870639	-0.0683769299	0.0059169116	-0.0359897175	0.1755969946	-0.0425906997	0.0592159831	-0.13937104	0.0476034602	0.04334851	0.1055120101	0.1752289606	-0.0118895004	-0.036136846	-0.0604629901	-0.1070192497	-0.0222464437	-0.0244087713	0.1022892407	0.0879809795	0.0632932429	0.1180905004	0.1163333239	0.1134240387	-0.000126924	-0.0045889439999999	1.6109701775999997e-08	2.1058407035135995e-05	-0.0504296	0.0521944	0.00254314455616	0.00272425539136	-0.0242309	-0.0025219	6.359979610000003e-06	0.00058713651481	0.000841863	3.7859999999999808e-06	1.4333795999999852e-11	7.087333107689999e-07	-0.0014113	0.0	1.9917676900000005e-06	0.0	0.000342894	-0.0003764179999999	1.4169051072399997e-07	1.17576295236e-07
541.497006291328	-1.1746749463126207	1.3798612294945585	293219.00782247056	753.9052706300154	-0.4861602823500561	568373.1570837167	0.2363518201346863	516.4032485483255	0.2170745068654014	0.0471213415308572	266672.3151112636	524.0948811327245	558.2326402944495	1.163944	60.14706	0.04237134	0.0275524	-0.0911497428	0.1010526639	-0.1458264854	0.0690760933	-0.0161998476	-0.0953816509	0.1642759813	0.0563045419	0.1126584856	0.0768938241	-0.0837761549	-0.0408423787	-0.1512810837	0.074736164	-0.0513735023	-0.1138793256	0.0672472452	0.0189307663	0.0368376449	0.0160132575	0.1070303738	0.0370521639	0.1077243642	-0.1420017074	0.1341671127	-0.0545661379	-0.1117139335	0.0243132123	0.0701652988	0.0200874959	0.1771776369	-0.0809765371	-0.0101596792	-0.0324875212	0.0580207173	-0.1060513238	0.0061258645	-0.0201285194	-0.0307966721	0.037567297	0.0899525944	-0.0029188676	-0.103307674	-0.1200499841	0.0957193247	0.1352276049	0.0427682053	-0.0569719838	0.1490358712	0.0023971814	0.0920781524	0.1013615084	0.0237374032	-0.0251844647	0.0191922568	0.0454314672	-0.0887040622	-0.0176487498	-0.088892519	0.0960831573	-0.1128996287	0.0354428525	-0.0428237407	-0.1295375376	-0.0198040209	-0.0417373195	0.1705023283	-0.022367257	0.1349539809	-0.0109949468	0.0686161824	0.0445155182	0.0930625295	-0.1137383028	0.0073994084	-0.140756559	-0.1539274405	-0.0234423858	0.0401490679	0.0167490445	0.1157918807	0.1519895897	0.0758274524	-0.0942247518	-0.0318871447	-0.0670909591	0.0936708692	0.0948696175	0.0778532242	-0.0893755367	0.0259900528	0.102483672	0.0106634587	-0.0288458604	0.1258664303	0.0224605579	-0.040165267	-0.0621432636	0.0691543923	0.0206548786	0.0579462173	0.0268433281	-0.0303315627	0.0777259413	-0.0856828052	0.0641761488	0.0959364847	0.1001005305	-0.0121098792	-0.1634740635	0.087716028	-0.0407002983	0.1455887266	0.0155271864	-0.0300338668	-0.1113568384	-0.0200680212	0.0439433059	0.0613238282	-0.0327867383	-0.0040183271	-0.0162069802	0.1642263749	0.0521077823	-0.1182853471	-0.0827947058	-0.0498204606	0.1642800263	0.0799932379	0.0503312324	-0.0892374648	0.0575740668	-0.0257478894	0.0766540416	-0.0371964522	-0.1768136084	-0.1695306465	0.0906812096	-0.0325074193	-0.0555379737	0.0689062009	0.0666702301	-0.0546587709	-0.1133715608	0.0542520576	0.0136509237	-0.078401942	0.0549841074	-0.1322200575	-0.0600145179	0.0138346469	0.0809533991	0.1056049729	0.0822348765	-0.0491979776	0.0243932141	0.0208157149	0.105501425	0.0021991312	0.0705561583	-0.0034944101	-0.0304441415	-0.0887529189	-0.053930794	-0.0171031372	0.0843378348	-0.0673228079	0.0413972073	-0.0832102975	-0.1215992081	-0.0842755289	0.072926823	-0.1041983002	0.0789278669	0.0899279583	-0.079118926	0.0121504489	-0.0187486097	-0.0945427059	0.2130129806	-0.071479363	0.050103458	0.1482512952	-0.0599242468	-0.0205081493	-0.1457289401	-0.1790160278	-0.0468471616	-0.0963767787	-0.0162704817	0.1925728001	-0.0161664893	0.1178006533	0.1151810923	0.1108582214	-0.000126834	8.99999999999805e-08	1.6086863556000003e-08	8.099999999996491e-15	-0.0280023	0.0224272999999999	0.00078412880529	0.0005029837852899	-0.0304461	-0.0062152	3.862871104000001e-05	0.00092696500521	0.00109623	0.0002543669999999	6.470257068899995e-08	1.2017202128999995e-06	-0.0014113	0.0	1.9917676900000005e-06	0.0	0.000322686	-2.020800000000002e-05	4.0836326400000077e-10	1.0412625459600001e-07
