global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
573.8274571650788	n/a	329277.9505965404	n/a	766.6048441696553	n/a	n/a	587682.9871043814	542.7930601772626	n/a	n/a	294624.3061765975	575.6050876037307	660.6136984994832	n/a	n/a	n/a	n/a	-0.0422556488	0.0482945267	0.0845746334	-0.0240835312	0.0412367646	-0.0512199733	-0.0952584696	-0.0109999721	0.1432300601	-0.0157611326	0.1100728374	0.0891434345	-0.0424146382	0.0426373812	-0.0638396678	0.1089213657	-0.2666718215	0.1837581008	-0.251651119	0.0698747281	-0.0383229878	0.0350170434	-0.0104141409	0.0334815178	-0.0026874254	0.0158961413	-0.126377447	0.0553942352	-0.1472782045	0.0117684579	-0.2408287697	0.0149430881	-0.1099534558	0.0588960064	-0.0759520136	0.1075947491	-0.0283740561	-0.0184134661	0.046938421	0.0459554259	-0.1266666104	0.0137350757	0.0015680333	-0.1219204753	0.1158387417	-0.1563313331	-0.0661393679	0.0465119675	-0.1700782179	0.1024004264	-0.0701547	0.1096993046	-0.0022205637	0.1894112244	-0.0085263323	0.0830989593	-0.1102984063	0.0156221498	-0.0620919407	0.0498345374	-0.1572152619	0.0832052049	0.036614859	0.0129625333	-0.0336989232	-0.0144560009	0.1633351822	-0.0898983415	-0.0180822254	-0.0143621997	0.0855321285	-0.1259332052	-0.035745262	-0.0262855433	0.1185749262	-0.0541332663	-0.0130883994	-0.0330777563	-0.0507770708	-0.0315875313	0.0020150547	0.0674896497	0.0234131611	-0.1288632443	-0.1061497671	0.0538906339	0.0736140545	0.017124613	0.0100064329	-0.0298367179	-0.0626912318	-0.0237753493	0.1026211392	0.0687435181	-0.1263122175	-0.0193739914	-0.0409809914	-0.0164983648	-0.0898049883	0.0932162463	0.0424154472	-0.00279719	0.010847537	-0.0712331812	0.1510635762	0.1579099561	-0.2227104678	0.1592898181	-0.1802354894	0.1645006145	-0.142829591	-0.0414128548	0.2209612893	-0.1189002697	0.043801843	-0.0998312659	0.0535672979	-0.0939978404	0.1159059548	-0.034925885	0.118284288	-0.0904286659	0.073467946	-0.0036602128	-0.0001966298	-0.1853530387	0.0162562169	0.1134116015	-0.0317790004	0.0133050953	0.0069313665	-0.0946911742	-0.0371303164	0.0625164709	0.0797232887	-0.0806227637	-0.0027306524	-0.0404979256	0.0057538472	0.0461606367	-0.0613414518	-0.0985734134	-0.0050045549	0.0072987546	0.1470827652	0.0181419841	-0.0713953094	-0.0844180107	-0.0472219186	0.1003398889	0.0067526595	0.0226517193	-0.022195805	-0.0172109298	-0.0367372617	-0.0110615083	0.0595774503	0.0546356536	0.0033857903	0.0267017402	-0.1231365185	-0.0482231653	-0.0025079207	0.0135901602	-0.1041113522	0.011722451	-0.139587189	0.0421409203	-0.0794749916	0.2310539903	-0.0914278944	0.2746522744	-0.2059360884	0.0722233618	-0.1588187812	0.0203517758	-0.0421156671	0.0064499645	-0.0724851808	0.1603672334	-0.1615200764	0.0790734127	-0.0210588167	0.09078185	-0.0084344537	0.1484128356	0.1186709048	0.1186491225	0.1186128217	-3.33053e-05	n/a	n/a	1.10924300809e-09	-0.0363813	n/a	0.00132359898969	n/a	-0.0323234	n/a	n/a	0.00104480218756	0.000440644	n/a	n/a	1.94167134736e-07	-0.000245712	n/a	6.0374386944e-08	n/a	-0.00138295	n/a	n/a	1.9125507025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
572.4192796910352	-1.4081774740436686	327663.83176200354	1.9829637984040067	757.8116264232967	-8.79321774635855	77.32067833487494	574278.4611423223	542.6212723551154	-0.1717878221472801	0.0295110558381055	294437.8452122843	573.8106593507482	653.5155279890265	1.112462	47.455715	0.0911914599	0.0472562	0.0132934248	0.0718984837	0.1053917715	0.033157318	0.1196095576	-0.0488178277	-0.0718734861	-0.0240937706	-0.1165305315	-0.107896165	0.0227110246	0.0047584882	-0.0002424913	-0.0907370571	0.0640561243	0.0507401597	-0.0265505534	0.066858124	-0.1997240112	-0.0602556267	-0.0698329799	0.0262059347	0.0576742542	-0.0032561145	-0.0114183491	0.0368166705	-0.2091415572	-0.0980863806	0.1284666787	-0.0019333245	-0.1382437784	0.0762465324	-0.003876884	-0.0256374949	-0.0840696692	0.0196941302	-0.0367332211	0.0630378453	0.0373406608	0.0060488895	-0.1593452096	-0.0383874627	-0.1994189146	-0.0346508336	0.0784139823	-0.285822197	-0.1120504606	0.1016502167	-0.0278568358	0.2493815179	-0.0379223336	0.0081181133	0.0703736835	0.0834456078	-0.0834431239	-0.0458552236	-0.0972351938	0.0531922765	-0.1077471525	-0.067381045	-0.0084642726	0.1343042066	0.0058388748	0.1545584306	0.0306067474	0.1741642707	0.0232543289	-0.0693701476	-0.1702856691	-0.0708440832	0.1100001983	-0.039531856	-0.1016926971	-0.0437664293	0.122754433	0.1380672276	0.0202073593	-0.0675073912	-0.0345428107	0.0295178147	-0.0996955647	-0.0854883333	-0.0598011578	0.0261242208	-0.1037399581	-0.0488933029	0.0909789756	-0.0405203031	0.0250858069	-0.0281860773	0.0893634085	-0.0240433194	-0.0355406618	-0.0595121285	-0.057465712	-0.0049671097	0.0299274495	0.0092857576	0.0291161285	-0.0713799783	-0.1085525524	-0.0822545822	0.0580308254	-0.1482576043	-0.1335909592	0.2320815766	-0.153783857	0.0747525885	-0.0436435041	0.2028981304	-0.1853888111	0.2161796421	0.1634892564	-0.023739865	-0.0639978743	-0.0098897023	0.1541571904	0.0062531311	0.0058691231	-0.0245141531	0.0037496142	-0.0155609907	-0.0812436738	0.0171619871	0.0296921972	-0.1271853479	-0.0047786939	0.0666787199	-0.010735801	-0.0281230206	0.1169303346	-0.0114431592	0.2184437898	0.1148346885	-0.0114577608	-0.100798702	-0.0098175051	-0.0554198453	0.0073943152	0.0803414519	-0.1052702245	-0.0006430935	0.0456053355	0.0235176031	-0.158107148	-0.1383755987	-0.0813611118	-0.0315772993	0.0524757006	0.077009518	0.0863709077	0.1226209403	-0.0483121793	-0.0915582509	0.0283074014	0.073350922	-0.0587527255	-0.0139884524	-0.0080682084	-0.052821648	0.0454024945	-0.1159984634	-0.0319415932	0.0027147958	-0.0922109837	0.0188754035	0.041941953	-0.0228556572	0.0581780912	0.4050490395	-0.0385825603	0.0543604238	-0.1251593179	0.0954593422	0.1094420417	-0.1435717507	0.1724356069	0.1639534479	-0.0279413068	0.0376570651	-0.2019780236	0.0365557361	0.0531698716	-0.0470779308	0.0707197311	0.064216371	0.1186128217	0.1184168613	0.1180905004	-2.64454e-05	6.859900000000002e-06	4.705822801000003e-11	6.9935918116e-10	-0.0522693	-0.015888	0.00273207972249	0.0002524285439999	-0.0258982	0.0064252	4.128319504000003e-05	0.00067071676324	-0.000196709	-0.000637353	4.06218846609e-07	3.8694430681e-08	-0.000560601	-0.000314889	3.14273481201e-07	9.9155082321e-08	-0.000957764	0.000425186	1.8078313459600006e-07	9.17311879696e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
572.8848533920227	0.4655737009875338	328197.05524599936	0.2167588710512295	758.364042679622	0.552416256325273	0.3051637202524297	575116.0212293796	543.3990658377229	0.7777934826075352	0.6049627015867582	295282.5447533099	574.3374618156155	653.3610726608439	1.094079	46.671516	0.0881757794999999	0.0518789	0.0147662006	0.0750420405	0.101321331	0.0500037762	0.06468039	-0.0684664405	-0.0505624771	-0.0930945566	0.076538248	0.106416007	0.0758524484	-0.0241550585	0.0329134976	-0.0999838243	0.0300333267	0.024978956	0.0165078651	0.072401331	-0.038946133	-0.0519346522	-0.1618926099	-0.159004767	0.0860393035	0.0131051798	-0.0906705902	-0.0065459537	-0.0614406127	-0.1150688921	-0.1272974919	-0.0024240666	-0.0253688472	0.027850427	0.0196462381	-0.1542348272	0.0936644471	0.0034737168	0.0314333058	-0.0372889796	0.0799601485	-0.1541923849	-0.0589439565	0.1130528353	0.0611094181	-0.1043392583	0.2838127162	-0.1049246925	-0.0330267497	0.0084908533	0.0491520363	0.1802797116	-0.1052986803	-0.254362379	0.0700229101	0.0723774752	0.0403010183	-0.0833535719	-0.071566947	-0.0307696935	-0.0434140959	-0.0301171187	0.1126430854	0.0756054343	-0.0435139138	0.223689248	-0.0676163759	-0.1160913009	-0.1198411035	0.1323867544	0.1096527441	-0.0079059121	0.0264670318	0.0242644492	0.0994816781	-0.032290218	-0.0103632247	0.0916058933	-0.0483100799	0.0166584385	0.1672174116	0.0604470221	-0.0157208893	0.1241859492	0.1286514136	0.002838185	0.2279421718	-0.0229568017	-0.0167197251	-0.0729563187	0.0200076908	-0.0064350009	-0.0709614346	0.0303037146	-0.0988310837	-0.0575867487	0.0091942585	0.0359191064	-0.0464167991	0.0973172672	0.0918291219	-0.0918839695	0.0553437274	-0.0697112488	-0.0589599135	-0.062824282	0.1297506221	0.0013708066	-0.2713818555	-0.050584955	0.025028857	0.0025481279	-0.1553567775	0.2896154862	-0.0283650905	-0.1270636192	0.0355411038	0.0312449595	0.0684640714	-0.0116446993	0.032474737	-0.0558597254	-0.1368431945	-0.0496746463	-0.0963444479	0.1008385657	0.0822239474	0.1483468791	-0.0018715981	0.1054511625	-0.0192494878	-0.0928266815	0.0076641612	0.1066178702	0.0433508015	-0.0281025682	-0.113451988	0.1327685142	-0.0462070566	0.0777537082	0.1321625726	-0.1093428526	0.0963963902	0.0005637013	-0.1081847456	-0.2019803141	0.0185092547	-0.0232235966	0.0379089482	0.0614306655	0.1344247897	-0.1107515141	-0.0354814344	-0.208875472	0.0771403948	0.1025872355	0.0097198511	0.0149949284	-0.0479709206	-0.0393408544	-0.012677743	0.0272801664	0.0215316442	0.0771047641	0.0121073353	-0.0030861782	-0.0946793884	0.0657922479	-0.1006794375	-0.0978196573	-0.0889824228	0.234192472	0.0185210832	0.2337658514	-0.1450514393	0.219964561	-0.1445120742	-0.0843383494	-0.1011590954	0.1669676595	0.0299802368	-0.0486770004	0.0121887459	0.130389263	0.2081619702	0.031406161	0.0439008361	0.0765383326	0.118496684	0.1179527935	0.1170481578	-3.68249e-05	-1.03795e-05	1.0773402025000003e-10	1.35607326001e-09	-0.0105529	0.0417164	0.00011136369841	0.00174025802896	-0.0388041	-0.0129059	0.00016656225481	0.00150575817681	0.000231492	0.000428201	1.83356096401e-07	5.3588546064e-08	-0.000705256	-0.000144655	4.97386025536e-07	2.092506902500001e-08	-0.00105577	-9.800599999999998e-05	9.605176035999996e-09	1.1146502928999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
570.6399587960649	-2.244894595957817	325629.96257477463	5.039551746960609	754.0638936826515	-4.300148996970506	18.49128139614645	568612.3557558411	543.1052288605839	-0.2938369771389943	0.0863401691341819	294963.28961570724	573.8716300417058	634.7143583479501	1.410175	60.155659	0.0885539828999999	0.0629995	-0.0088610463	0.0804102589	0.0523358934	-0.0767172237	0.1532080704	-0.1267461611	-0.0680314174	0.0069374583	-0.2256625937	-0.1625601972	-0.239539126	0.1475342256	0.0938917363	-0.0411977598	0.1496741873	-0.0058129777	0.2039211709	0.1208950826	0.0539061413	0.0499642882	-0.1425744593	0.0112393095	0.193492714	0.0629359004	-0.0620709712	-0.0686416043	-0.0486820123	0.0823712751	-0.1161393677	-0.1372108208	-0.1476216213	0.0066876774	-0.0013935732	-0.0140686313	-0.0420891372	0.0561755011	-0.1511176986	0.0102452689	0.0088766246	-0.0001230742	-0.1577333989	-0.1928056797	-0.3444843862	0.0286357639	0.078667464	-0.2386596733	0.1314428714	-0.1264767531	-0.1743092214	-0.0333180501	0.0364474692	0.0668636482	0.1242917485	-0.0650273812	0.1696723904	-0.0146578023	-0.084596833	-0.0579820742	0.0530642053	-0.0184118873	0.1024214221	-0.0717152674	0.0093921783	-0.1110372348	0.0199667472	-0.2043566181	0.0583055334	0.0074744133	0.0963860859	-0.0149122762	-0.1728487092	-0.0455169161	0.0243981934	-0.0065274378	-0.1238545048	-0.0250044388	0.0152166559	-0.0239565437	0.022524654	-0.0263790406	0.0920810466	0.0560471108	0.1492702626	-0.0123825865	0.0113221491	0.0206983748	-0.1870340182	0.0351128956	-0.0106759489	-0.0420054714	-0.011961937	0.1127401278	-0.044163954	-0.0854355058	0.1360400278	0.035118287	-0.0165651529	-0.0262654902	0.0437303329	0.0614648607	0.0315272131	-0.0853787586	0.1345909847	-0.1549143428	-0.2244501231	0.3080119164	-0.1346549688	-0.2403020482	0.0067580874	0.1296396827	-0.005272299	-0.2526514946	-0.0317087261	-0.0375732777	-0.1482570532	-0.0671932708	-0.0334679857	-0.0323227757	-0.118285559	-0.0435715934	-0.1129936042	0.0553168203	0.0779156722	0.0020772265	0.0188538541	0.1133663087	0.0369103076	0.0718362287	0.0503693701	-0.0268821954	-0.1291294848	-0.0612401731	-0.1847003812	0.0173283328	-0.0965408269	0.0687498947	-0.0691081949	-0.0283267647	-0.0243070253	-0.0371193807	-0.0193296556	0.0941812983	-0.0793430192	-0.1189949622	0.0813136472	0.1772783686	0.0262955017	-0.0111094934	-0.0207976621	0.0144369755	-0.1179707342	-0.0983265863	0.0355877609	0.0143462547	0.1038825784	-0.1338005418	0.0272665394	-0.0361885183	-0.0203932058	-0.0393759504	0.0353882939	0.011275626	-0.1990730156	0.0440547842	-0.0789046636	0.0642938546	-0.0389667178	0.2722186809	0.0441532172	0.411873964	-0.1998675769	-0.2497301721	-0.1728013609	-0.0007160424	0.1977540672	-0.0177228242	0.0412488801	-0.1553476562	0.1551162154	0.1251082737	0.2835190141	-0.2152749367	-0.1476254891	0.1419655664	-0.1586873928	-0.0847783648	0.1183225485	0.1172578276	0.115490384	-4.10078e-05	-4.182899999999997e-06	1.7496652409999975e-11	1.6816396608399996e-09	-0.017424	-0.0068710999999999	0.0003035957759999	4.7212015209999975e-05	-0.060356	-0.0215519	0.0004644843936099	0.003642846736	0.00133315	0.001101658	1.213650348964e-06	1.7772889225e-06	-0.000702384	2.872000000000009e-06	4.933432834560001e-07	8.248384000000052e-12	-0.000957764	9.800599999999998e-05	9.605176035999996e-09	9.17311879696e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
558.6815460636099	-11.958412732455033	312125.0699120254	143.0036350797426	726.9377107252134	-27.12618295743812	735.8298018404062	528438.435274414	533.8811299860582	-9.22409887452568	85.08400004702591	285029.0609551904	562.9009558496688	611.949101209995	1.829357	78.03724699999998	0.9630255512	0.636392	0.015663981	0.0761916707	-0.0055852145	0.0655013556	-0.0424847775	-0.3131250269	0.0659505469	0.1212503014	-0.5371501147	0.6955975729	-0.0968140052	-0.0231646634	0.0327364565	0.2771518573	-0.0669249957	2.35084e-05	0.006617857	0.0622571229	-0.0599483757	0.0176221724	-0.0307144287	0.020093598	-0.0437900987	-0.0503406773	0.0172116674	-0.0021396524	0.0269537554	0.0469482563	0.0353878285	0.0528321006	0.0138763853	0.0407270261	0.004126935	-0.0051621008	0.0396936357	-0.0132129587	0.0232319429	-0.0139680921	-0.0085123313	0.0026713448	-0.8621465342	0.0017019034	0.066798713	0.0640157383	-0.2332155901	0.2096995869	0.0234429468	0.015552734	0.1013241781	-0.0394009449	0.0373656022	-0.0084876267	-0.0388227302	-0.0409985471	6.21071e-05	0.0054915608	0.0948497439	0.0110830061	-0.0032765792	0.0640198072	0.0294395641	-0.0091281465	0.0134841555	-0.0549527117	0.0153931507	0.0126428694	-0.0459712182	-0.0284967527	-0.0183398492	0.0048247006	-0.0065638852	0.0347638411	0.0152831937	0.0390101458	-0.0296583061	-0.0118795862	0.027106597	0.0212850905	-0.0466105385	-0.0156226119	0.0048370414	-0.0273130925	-0.0443710353	0.0263338858	0.0061001905	-0.019678485	-0.0029069263	-0.0314503125	0.0092069925	-0.0131722815	0.0049753965	-0.0141007227	0.001968298	0.0361984832	0.0028855216	0.0139683309	0.0071438633	0.0546172253	-0.0271363915	0.0131008185	0.0247492774	-0.797284815	0.394190929	-0.0991315749	0.0586494562	-0.1398365819	0.2365650114	0.1343983066	-0.0014339142	-0.0355212372	0.0929079259	0.010408106	-0.0196381736	0.0434695585	0.0193326904	0.0102371979	-0.021241892	0.0204513531	-0.0005394185	0.0413341689	-0.0075841429	0.0427795664	0.0293269661	-0.0099677423	0.0096479854	0.0055307609	0.0239745214	-0.0336229302	0.0337887332	0.0202339652	0.0147721609	0.0108403714	-0.0048819481	-0.0352511163	0.0204801249	-0.0166664374	-0.0066161378	-0.026585912	-0.021998818	-0.0015767489	-0.0016036768	-0.0082264639	0.0105852381	0.0274844795	-0.0042536394	-0.0127445421	-0.0130704366	0.0105550669	-0.0264165514	-0.005873527	-0.0142777447	-0.0001332225	0.0124691425	0.0218098367	-0.0106917268	0.0201212923	-0.0096834443	0.0142690759	-0.0028426197	0.0155698766	0.0114422729	0.0042475475	-0.8154555702	0.0951255826	0.1919484378	-0.2346418197	0.3615374341	-0.0269853024	-0.08077136	-0.1073434601	0.0887318897	0.0676549025	0.0368744531	-0.0101577487	-0.0762181575	0.0242656548	-0.0260101833	0.0371921461	-0.0256786347	-0.0232862184	-0.023944505	0.0106044867	0.0361143187	-0.0390198075	0.0333370926	0.0219002095	0.1180905004	0.1163333239	0.1134240387	-0.000222709	-0.0001817012	3.301532608144e-08	4.9599298681e-08	0.100863	0.1182869999999999	0.0101733447689999	0.0139918143689999	-0.378955	-0.3185989999999999	0.1015053228009999	0.143606892025	0.0108431	0.00950995	9.04391490025e-05	0.0001175728176099	-0.00171159	-0.001009206	2.9295403281e-06	1.0184967504359998e-06	-0.000957765	-1.000000000015745e-09	1.0000000000314906e-18	9.17313795225e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
577.9578918933296	19.27634582971973	334035.3248017816	371.57750854695325	763.6259689432158	36.688258218002375	1346.0282910708188	583124.6204444651	546.8533260650546	12.972196078996376	168.27787111192896	299048.5602284129	578.4859930788913	645.7480532361703	2.374825	101.305977	1.006557859	0.625175	0.0991948838	-0.088933771	0.0761474176	0.0057962447	0.0360237075	-0.0817800822	0.1922366983	-0.1997607697	0.6820269684	0.4531030138	-0.1558367778	0.0449501273	0.0918888161	0.0327148718	0.025612171	-0.1025878368	0.1272445009	-0.1110181658	-0.0430181334	-0.0715963848	-0.028488221	0.0659005805	0.0792177509	0.0123311956	0.0551110389	-0.0184476921	0.0143898876	-0.0005167219	0.0258686252	-0.0312257369	-0.0568205445	0.0254361349	-0.0496010387	0.0017794265	-0.0273842002	-0.0021232388	-0.0331352982	0.0528115192	-0.0212958656	-0.0033977351	0.0153209289	0.4573174376	0.6099753191	-0.161787269	0.041015622	-0.104270194	0.014021603	0.0543434973	-0.0301383432	-0.013453271	-0.0164595307	0.0584601333	0.0949814066	-0.0724124188	0.0626220222	0.0237467779	-0.0723533665	-0.0509148644	0.0017708805	0.0505199819	0.1288894166	-0.0837194745	0.0373136634	-0.1363871774	0.128976967	-0.024336303	0.0068186142	0.0177562404	0.0202728061	0.0015536857	0.0010782557	-0.0436564903	-0.0689302229	-0.0581571983	0.0296416098	-0.0269411452	-0.0859514756	-0.0180974536	-0.0545379347	0.0392770302	0.0827085947	-0.0524475983	0.0652263901	0.0909549453	-0.120297118	0.0062918598	-0.0282247245	-0.0277964249	-0.0129352249	-0.0516886246	0.0205259404	0.0622933919	0.015089811	-0.0826222715	0.0426991015	0.0314463078	0.0969285524	-0.0644938759	0.0067030473	0.0248190294	-0.0228686792	-0.0974994917	-0.3472686354	0.2377216807	0.7304755663	0.1101487469	-0.0081458282	0.0874458054	0.0764404378	-0.0367571605	0.0007260572	-0.1085037119	-0.0205895472	0.0765360118	-0.119243957	-0.0004624954	-0.0309441961	0.0691890732	-0.1012465115	0.0103065286	-0.0867062318	0.1045837604	0.0453464284	-0.0347725322	0.0619199114	0.0435830387	0.0804872567	-0.0001968064	0.0146201188	-0.0041066464	-0.0272928436	-0.0546244905	-0.0168580934	0.0519672579	-0.0303321254	-0.0489157679	-0.0031720026	-0.0602003564	-0.0718958093	-0.0217804141	-0.0499775105	0.0441560177	0.0155034572	-0.0165207374	-0.0676338698	-0.0351798209	0.00951131	-0.0216391241	-0.0615705027	0.0150028624	-0.0244025489	0.0299086082	-0.0183857604	-0.0716353175	0.0433348032	-0.0258919423	0.0078657841	0.0142310154	-0.0640981741	-0.0321496661	0.055966825	-0.0435157881	-0.028338681	-0.0922970803	0.1469608312	0.3712171346	-0.0947037775	-0.0593258168	-0.0545660002	-0.2210697721	0.1320323957	0.5944625331	0.004091378	0.0710306658	0.2855732484	-0.1466206722	-0.0574594743	-0.2403346901	0.0890200916	-0.0367965024	0.0876101355	-0.2027944332	-0.1765936086	-0.0644006367	0.0339186349	-0.0485080439	0.1178006533	0.1151810923	0.1108582214	0.0281372	0.028359909	0.0008042844384882	0.00079170202384	-0.077643	-0.178506	0.006028435449	0.031864392036	-0.101688	0.277267	0.076876989289	0.010340449344	0.0014668	-0.0093762999999999	8.791500168999997e-05	2.15150224e-06	-0.00131471	0.00039688	1.7284623840999998e-06	1.5751373440000006e-07	-0.000282446	0.000675319	4.56055751761e-07	7.9775742916e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
