subject_id,condition,phase,node_l,node_r,trial_timestamp,response_timestamp,response_delay,crosscolor,response_key,response,accuracy
5155,Interleaved,Study,4,12,12.089613699994516,16.047902099991916,3.9582883999974,cyan,1,0,1
5155,Interleaved,Study,8,9,16.83086459999322,20.69713590000174,3.8662713000085205,cyan,1,0,1
5155,Interleaved,Study,6,7,21.5899214999954,25.949798500005272,4.359877000009874,cyan,1,0,1
5155,Interleaved,Study,8,10,26.820881999999983,30.93488790000265,4.114005900002667,cyan,1,0,1
5155,Interleaved,Study,2,4,31.53683599999931,36.90789499999664,5.371058999997331,cyan,1,0,1
5155,Interleaved,Study,6,7,37.76203030000033,41.79113489999145,4.029104599991115,cyan,1,0,1
5155,Interleaved,Study,3,6,46.49198959999194,50.95391219999874,4.461922600006801,cyan,1,0,1
5155,Interleaved,Study,1,2,51.70591809999314,56.08082479999575,4.374906700002612,cyan,1,0,1
5155,Interleaved,Study,2,4,56.90939349999826,61.740021999998135,4.830628499999875,cyan,1,0,1
5155,Interleaved,Study,3,11,62.653531599993585,67.54208159999689,4.888550000003306,cyan,1,0,1
5155,Interleaved,Study,2,4,68.36858520000533,72.37293450000288,4.004349299997557,cyan,1,0,1
5155,Interleaved,Study,11,12,73.09337329999835,76.99886350000452,3.90549020000617,cyan,1,0,1
5155,Interleaved,Study,9,11,81.8241846000019,85.76885369999218,3.9446690999902785,cyan,1,0,1
5155,Interleaved,Study,3,6,86.55971899999713,90.51508009999816,3.955361100001028,cyan,1,0,1
5155,Interleaved,Study,6,9,91.30416519999562,95.22985239999252,3.9256871999969007,cyan,1,0,1
5155,Interleaved,Study,8,9,96.0245450999937,100.37394429999404,4.3493992000003345,cyan,1,0,1
5155,Interleaved,Study,9,11,119.33525889999873,123.81094389999635,4.475684999997611,cyan,1,0,1
5155,Interleaved,Study,4,5,124.55733519999194,128.40702359999705,3.849688400005107,cyan,1,0,1
5155,Interleaved,Study,2,3,129.2695379999932,133.15481789999467,3.8852799000014784,cyan,1,0,1
5155,Interleaved,Study,4,12,137.9978179000027,142.03274480000255,4.034926899999846,cyan,1,0,1
5155,Interleaved,Study,6,7,142.72850830000243,146.63787520000187,3.9093668999994406,cyan,1,0,1
5155,Interleaved,Study,3,6,147.4567429000017,151.81381350000447,4.357070600002771,cyan,1,0,1
5155,Interleaved,Study,7,9,152.70533989999967,157.10580910000135,4.40046920000168,cyan,1,0,1
