subject_id,condition,phase,node_l,node_r,trial_timestamp,response_timestamp,response_delay,crosscolor,response_key,response,accuracy
5216,Interleaved,Study,3,6,12.106160699999236,15.98877419999917,3.882613499999934,cyan,1,0,1
5216,Interleaved,Study,7,13,16.84553539999979,21.805879199999254,4.960343799999464,cyan,1,0,1
5216,Interleaved,Study,4,5,26.62464969999928,30.4569105999999,3.8322609000006196,cyan,1,0,1
5216,Interleaved,Study,7,13,31.34337819999928,35.67382159999943,4.330443400000149,cyan,1,0,1
5216,Interleaved,Study,4,12,36.57825319999938,40.505924699999014,3.927671499999633,cyan,1,0,1
5216,Interleaved,Study,7,9,41.32442660000015,45.18482219999896,3.86039559999881,cyan,1,0,1
5216,Interleaved,Study,6,7,46.049122099999295,49.938118099998974,3.888995999999679,cyan,1,0,1
5216,Interleaved,Study,1,2,50.76777240000047,54.635793499999636,3.8680210999991687,cyan,1,0,1
5216,Interleaved,Study,3,11,55.488812899999175,59.39295250000032,3.9041396000011446,cyan,1,0,1
5216,Interleaved,Study,2,4,60.21457009999904,64.51778840000043,4.30321830000139,cyan,1,0,1
5216,Interleaved,Study,11,12,65.42878369999926,70.80478869999934,5.376005000000077,cyan,1,0,1
5216,Interleaved,Study,3,11,71.65804559999924,76.53979400000026,4.881748400001015,cyan,1,0,1
5216,Interleaved,Study,4,12,77.38362009999946,81.34480119999898,3.9611810999995214,cyan,1,0,1
5216,Interleaved,Study,6,7,82.11518690000048,86.54294280000067,4.427755900000193,cyan,1,0,1
5216,Interleaved,Study,2,4,87.34095809999963,91.25700770000003,3.916049600000406,cyan,1,0,1
5216,Interleaved,Study,7,8,96.06875939999918,100.48694199999954,4.418182600000364,cyan,1,0,1
5216,Interleaved,Study,8,10,119.39932129999943,123.84682470000007,4.447503400000642,cyan,1,0,1
5216,Interleaved,Study,3,11,124.60653199999979,128.7979364999992,4.191404499999408,cyan,1,0,1
5216,Interleaved,Study,7,8,129.32846529999915,133.18980809999994,3.8613428000007843,cyan,1,0,1
5216,Interleaved,Study,7,9,134.0654187,137.9657683000005,3.9003496000004816,cyan,1,0,1
5216,Interleaved,Study,2,4,138.78792799999974,143.12696909999977,4.339041100000031,cyan,1,0,1
5216,Interleaved,Study,3,6,144.01015709999956,148.38701369999944,4.376856599999883,cyan,1,0,1
5216,Interleaved,Study,8,10,149.2441029999991,154.10890499999914,4.864802000000054,cyan,1,0,1
5216,Interleaved,Study,2,4,158.95533140000043,164.25391889999992,5.298587499999485,cyan,1,0,1
5216,Interleaved,Study,7,13,165.17675190000045,169.16478970000026,3.988037799999802,cyan,1,0,1
5216,Interleaved,Study,4,12,169.89985809999962,173.87978850000036,3.9799304000007396,cyan,1,0,1
5216,Interleaved,Study,11,12,174.62960399999974,178.5128936000001,3.883289600000353,cyan,1,0,1
5216,Interleaved,Study,3,6,179.36000849999982,184.1680166999995,4.808008199999676,cyan,1,0,1
5216,Interleaved,Study,7,8,185.08587640000042,189.02077830000053,3.9349019000001135,cyan,1,0,1
5216,Interleaved,Study,4,12,189.84024970000064,194.2246842000004,4.38443449999977,cyan,1,0,1
5216,Interleaved,Study,1,2,199.0758034999999,202.94780150000042,3.8719980000005307,cyan,1,0,1
5216,Interleaved,Study,11,12,203.79569119999906,207.75606599999992,3.9603748000008636,cyan,1,0,1
5216,Interleaved,Study,8,9,226.59159559999898,230.56196359999922,3.970368000000235,cyan,1,0,1
5216,Interleaved,Study,4,5,231.3064032000002,235.2089820000001,3.902578799999901,cyan,1,0,1
5216,Interleaved,Study,11,12,236.03176349999922,240.9307530999995,4.898989600000277,cyan,1,0,1
5216,Interleaved,Study,1,2,245.77445559999978,249.6439195999992,3.869463999999425,cyan,1,0,1
5216,Interleaved,Study,2,3,250.48601529999905,254.3639536999999,3.8779384000008577,cyan,1,0,1
5216,Interleaved,Study,6,9,255.19650189999993,259.6199605999991,4.423458699999173,cyan,1,0,1
5216,Interleaved,Study,2,4,260.42253189999974,265.7830178000004,5.36048590000064,cyan,1,0,1
5216,Interleaved,Study,6,7,266.64750020000065,270.8269034999994,4.179403299998739,cyan,1,0,1
5216,Interleaved,Study,8,9,271.37467409999954,275.8289045999991,4.4542304999995395,cyan,1,0,1
5216,Interleaved,Study,8,10,276.6106684999995,280.5779669000003,3.9672984000008,cyan,1,0,1
5216,Interleaved,Study,1,2,281.3173258000006,285.21804209999937,3.9007162999987486,cyan,1,0,1
5216,Interleaved,Study,2,3,286.0216380999991,289.90067699999963,3.8790389000005234,cyan,1,0,1
