subject_id,condition,phase,node_l,node_r,trial_timestamp,response_timestamp,response_delay,crosscolor,response_key,response,accuracy
5159,Interleaved,Study,8,10,333.86630100000184,337.7596208000323,3.89331980003044,cyan,1,0,1
5159,Interleaved,Study,9,11,342.58457960002124,346.5607059999602,3.9761263999389485,cyan,1,0,1
5159,Interleaved,Study,2,4,347.30089439998847,351.23597769998014,3.9350832999916747,cyan,1,0,1
5159,Interleaved,Study,11,12,352.0232995999977,356.41867439995985,4.3953747999621555,cyan,1,0,1
5159,Interleaved,Study,4,12,357.26101340004243,361.17700559995137,3.915992199908942,cyan,1,0,1
5159,Interleaved,Study,4,5,361.9999786999542,366.9066529000411,4.906674200086854,cyan,1,0,1
5159,Interleaved,Study,3,6,367.7435418999521,371.7415021000197,3.9979602000676095,cyan,1,0,1
5159,Interleaved,Study,8,10,372.4607806999702,376.86868459999096,4.407903900020756,cyan,1,0,1
5159,Interleaved,Study,1,2,377.6760916999774,381.68267260002904,4.006580900051631,cyan,1,0,1
5159,Interleaved,Study,4,12,382.39197160000913,386.31364009995013,3.9216684999410063,cyan,1,0,1
5159,Interleaved,Study,1,2,387.1128912999993,391.416663800017,4.303772500017658,cyan,1,0,1
5159,Interleaved,Study,2,4,391.8336388999596,395.74366749997716,3.91002860001754,cyan,1,0,1
5159,Interleaved,Study,1,2,396.5444340000395,401.492787300027,4.948353299987502,cyan,1,0,1
5159,Interleaved,Study,8,9,402.29181550000794,407.6747581999516,5.382942699943669,cyan,1,0,1
5159,Interleaved,Study,2,3,408.51383630000055,412.9109414999839,4.3971051999833435,cyan,1,0,1
5159,Interleaved,Study,6,9,413.7354269999778,418.15158689999953,4.416159900021739,cyan,1,0,1
5159,Interleaved,Study,3,11,441.03023819997907,444.983614900033,3.953376700053923,cyan,1,0,1
5159,Interleaved,Study,6,7,445.7580219999654,449.76862950006034,4.01060750009492,cyan,1,0,1
5159,Interleaved,Study,9,11,450.4868470999645,455.3348645999795,4.848017500014976,cyan,1,0,1
5159,Interleaved,Study,4,12,456.25004069996066,460.2419978999533,3.991957199992612,cyan,1,0,1
5159,Interleaved,Study,11,12,460.98990329995286,464.8805522000184,3.890648900065571,cyan,1,0,1
5159,Interleaved,Study,3,11,469.73242979997303,473.6465931000421,3.914163300069049,cyan,1,0,1
5159,Interleaved,Study,8,9,474.4510846999474,478.3825464999536,3.9314618000062183,cyan,1,0,1
5159,Interleaved,Study,1,2,479.17901700001676,483.59373019996565,4.414713199948892,cyan,1,0,1
5159,Interleaved,Study,8,9,484.4036939999787,488.30755430005956,3.9038603000808507,cyan,1,0,1
5159,Interleaved,Study,6,7,493.1722473000409,497.5915645000059,4.419317199965008,cyan,1,0,1
5159,Interleaved,Study,4,5,498.39755069999956,502.8968939000042,4.49934320000466,cyan,1,0,1
5159,Interleaved,Study,2,3,503.61352969997097,509.0208636999596,5.407333999988623,cyan,1,0,1
5159,Interleaved,Study,7,9,509.84153730003163,514.6905406999867,4.849003399955109,cyan,1,0,1
5159,Interleaved,Study,6,9,515.5725204000482,519.5794871000107,4.006966699962504,cyan,1,0,1
5159,Interleaved,Study,4,5,520.301408499945,524.3544615999563,4.0530531000113115,cyan,1,0,1
5159,Interleaved,Study,7,8,525.0461303000338,529.5239066999638,4.477776399930008,cyan,1,0,1
5159,Interleaved,Study,1,2,548.3249663000461,552.3045238000341,3.9795574999880046,cyan,1,0,1
5159,Interleaved,Study,2,4,553.0682766999817,557.4725086999824,4.404232000000775,cyan,1,0,1
5159,Interleaved,Study,6,7,558.308509399998,562.206401900039,3.8978925000410527,cyan,1,0,1
5159,Interleaved,Study,7,9,563.045183600043,566.9205207000487,3.8753371000057086,cyan,1,0,1
5159,Interleaved,Study,2,3,567.8066009000177,572.1744560999796,4.367855199961923,cyan,1,0,1
5159,Interleaved,Study,6,7,573.039891500026,577.0184925999492,3.978601099923253,cyan,1,0,1
5159,Interleaved,Study,11,12,577.7730126000242,581.7084978000494,3.9354852000251412,cyan,1,0,1
5159,Interleaved,Study,6,9,582.5043982999632,586.9574856000254,4.45308730006218,cyan,1,0,1
5159,Interleaved,Study,2,3,591.7285224000225,595.6574802000541,3.9289578000316396,cyan,1,0,1
5159,Interleaved,Study,7,9,596.461995300022,601.4477294000098,4.985734099987894,cyan,1,0,1
5159,Interleaved,Study,6,9,602.230126600014,606.1354209999554,3.90529439994134,cyan,1,0,1
5159,Interleaved,Study,11,12,606.9570175999543,610.9404520000098,3.9834344000555575,cyan,1,0,1
5159,Interleaved,Study,7,13,611.687832799973,617.0267744000303,5.3389416000572965,cyan,1,0,1
5159,Interleaved,Study,2,4,621.9164510000264,625.7927056000335,3.876254600007087,cyan,1,0,1
5159,Interleaved,Study,3,6,626.6389450000133,631.0367224999936,4.397777499980293,cyan,1,0,1
5159,Interleaved,Study,7,8,631.8736772000557,636.7974638000596,4.92378660000395,cyan,1,0,1
5159,Interleaved,Study,2,4,655.6891985000111,659.5936902000103,3.9044916999991983,cyan,1,0,1
5159,Interleaved,Study,7,8,660.4213451000396,665.3127517000539,4.891406600014307,cyan,1,0,1
5159,Interleaved,Study,8,9,666.1529486000072,670.5173902000533,4.364441600046121,cyan,1,0,1
5159,Interleaved,Study,7,13,671.3752007000148,675.2554068999598,3.8802061999449506,cyan,1,0,1
5159,Interleaved,Study,3,6,680.121117600007,684.5213771000272,4.400259500020184,cyan,1,0,1
5159,Interleaved,Study,4,12,685.346905500046,689.7313995000441,4.384493999998085,cyan,1,0,1
5159,Interleaved,Study,3,11,690.610797100002,694.5043805999449,3.893583499942906,cyan,1,0,1
5159,Interleaved,Study,3,6,695.3358283999842,699.1997272999724,3.8638988999882713,cyan,1,0,1
5159,Interleaved,Study,7,8,700.0699310000055,703.9663523000199,3.896421300014481,cyan,1,0,1
5159,Interleaved,Study,3,11,704.8081536999671,708.6953669999493,3.8872132999822497,cyan,1,0,1
5159,Interleaved,Study,8,10,709.5316253999481,713.9453415999888,4.413716200040653,cyan,1,0,1
5159,Interleaved,Study,7,13,714.7578323000344,718.6613665999612,3.9035342999268323,cyan,1,0,1
5159,Interleaved,Study,6,9,719.512683399953,723.4084384000162,3.895755000063218,cyan,1,0,1
5159,Interleaved,Study,6,7,724.2558602000354,729.0793503000168,4.823490099981427,cyan,1,0,1
5159,Interleaved,Study,7,9,733.9934231999796,739.4503490000498,5.456925800070167,cyan,1,0,1
5159,Interleaved,Study,2,3,740.2338163000531,744.1082815000555,3.874465200002305,cyan,1,0,1
5159,Interleaved,Study,3,6,763.0205155999865,767.1713165000547,4.150800900068134,cyan,1,0,1
5159,Interleaved,Study,9,11,767.777416100027,771.8353253999958,4.057909299968742,cyan,1,0,1
5159,Interleaved,Study,7,13,772.5058234999888,776.5182779000606,4.012454400071874,cyan,1,0,1
5159,Interleaved,Study,7,8,777.2374826000305,781.1734727000585,3.9359901000279933,cyan,1,0,1
5159,Interleaved,Study,7,13,781.97068639996,786.3072927000467,4.336606300086714,cyan,1,0,1
5159,Interleaved,Study,4,5,787.2020308000501,792.0362400000449,4.8342091999948025,cyan,1,0,1
5159,Interleaved,Study,6,9,796.937557999976,801.3752779000206,4.437719900044613,cyan,1,0,1
5159,Interleaved,Study,2,4,802.1896299000364,806.1422263999702,3.952596499933861,cyan,1,0,1
5159,Interleaved,Study,11,12,806.9233506000601,810.8422259000363,3.9188752999762073,cyan,1,0,1
5159,Interleaved,Study,3,6,811.6512789999833,817.0755579000106,5.424278900027275,cyan,1,0,1
5159,Interleaved,Study,4,5,817.880907200044,821.816263500019,3.9353562999749556,cyan,1,0,1
5159,Interleaved,Study,2,4,822.6025912000332,827.1442314999877,4.541640299954452,cyan,1,0,1
5159,Interleaved,Study,7,9,827.8450570000568,832.2461895999731,4.401132599916309,cyan,1,0,1
5159,Interleaved,Study,8,9,833.1106984999496,836.9682391999522,3.8575407000025734,cyan,1,0,1
5159,Interleaved,Study,8,10,841.8460455000168,845.7642414000584,3.91819590004161,cyan,1,0,1
5159,Interleaved,Study,8,9,846.568604500033,851.8722517000278,5.303647199994884,cyan,1,0,1
