subject_id,condition,phase,node_l,node_r,trial_timestamp,response_timestamp,response_delay,crosscolor,response_key,response,accuracy
5201,Interleaved,Study,3,6,12.098538799997186,16.54421699998784,4.4456781999906525,cyan,1,0,1
5201,Interleaved,Study,11,12,17.34315109999443,21.308006599996588,3.964855500002159,cyan,1,0,1
5201,Interleaved,Study,3,6,22.105180899990955,26.976273799999035,4.87109290000808,cyan,1,0,1
5201,Interleaved,Study,6,9,27.84449639999366,32.21815489999426,4.373658500000602,cyan,1,0,1
5201,Interleaved,Study,6,7,33.08871269998781,37.47010199999204,4.38138930000423,cyan,1,0,1
5201,Interleaved,Study,2,4,42.332512699998915,46.19694179999351,3.864429099994595,cyan,1,0,1
5201,Interleaved,Study,9,11,47.065918799999054,52.517960299999686,5.452041500000632,cyan,1,0,1
5201,Interleaved,Study,7,9,53.29718389999471,57.37523059999512,4.078046700000414,cyan,1,0,1
5201,Interleaved,Study,1,2,58.02670179998677,61.8861779999861,3.859476199999335,cyan,1,0,1
5201,Interleaved,Study,3,6,62.76439239998581,66.72989909999887,3.9655067000130657,cyan,1,0,1
5201,Interleaved,Study,7,9,67.49560239999846,71.38397539999278,3.888372999994317,cyan,1,0,1
5201,Interleaved,Study,3,11,72.22113949999039,77.13097339999513,4.909833900004742,cyan,1,0,1
5201,Interleaved,Study,9,11,77.93783299998904,81.88897939999879,3.9511464000097476,cyan,1,0,1
5201,Interleaved,Study,4,12,86.67948519998754,90.53494949999731,3.8554643000097713,cyan,1,0,1
5201,Interleaved,Study,8,10,91.4217168999894,95.74497529999644,4.323258400007035,cyan,1,0,1
5201,Interleaved,Study,7,9,96.6465029999963,100.6041869999899,3.9576839999936055,cyan,1,0,1
5201,Interleaved,Study,9,11,119.46963939999114,123.43707859999267,3.967439200001536,cyan,1,0,1
5201,Interleaved,Study,4,12,124.19371669999964,128.55008959998668,4.356372899987036,cyan,1,0,1
5201,Interleaved,Study,1,2,129.4134966999991,133.37621569998737,3.962718999988283,cyan,1,0,1
5201,Interleaved,Study,7,9,134.12948829999368,138.1691249999858,4.039636699992116,cyan,1,0,1
5201,Interleaved,Study,2,3,138.85136369999964,143.29195759999857,4.44059389999893,cyan,1,0,1
5201,Interleaved,Study,6,9,148.07393479999155,152.05185439999332,3.977919600001769,cyan,1,0,1
5201,Interleaved,Study,8,10,152.8008026999887,157.62092779998784,4.820125099999132,cyan,1,0,1
5201,Interleaved,Study,1,2,158.03663349999988,161.9722100999934,3.93557659999351,cyan,1,0,1
5201,Interleaved,Study,2,4,162.7482980999921,166.66693439999653,3.9186363000044366,cyan,1,0,1
5201,Interleaved,Study,4,5,167.4794794999907,172.8830947999959,5.403615300005185,cyan,1,0,1
5201,Interleaved,Study,2,3,173.69804669999576,178.08890179998707,4.390855099991313,cyan,1,0,1
5201,Interleaved,Study,6,9,178.92370409998694,182.85607889998937,3.9323748000024352,cyan,1,0,1
5201,Interleaved,Study,6,7,183.66271119999874,187.6670388999919,4.004327699993155,cyan,1,0,1
5201,Interleaved,Study,1,2,188.40412089999882,193.28819749999093,4.884076599992113,cyan,1,0,1
5201,Interleaved,Study,7,9,194.1280764999974,198.00468629998795,3.876609799990547,cyan,1,0,1
5201,Interleaved,Study,8,9,202.8541688999976,207.85006859998975,4.995899699992151,cyan,1,0,1
5201,Interleaved,Study,9,11,226.6406958999869,231.01004189999367,4.369346000006772,cyan,1,0,1
5201,Interleaved,Study,8,9,231.87173529999563,236.7741076999955,4.9023723999998765,cyan,1,0,1
5201,Interleaved,Study,11,12,237.60282989998814,241.53515649998735,3.9323265999992145,cyan,1,0,1
5201,Interleaved,Study,6,9,242.36220609999145,246.3358836999978,3.97367760000634,cyan,1,0,1
5201,Interleaved,Study,3,6,247.0857285999955,251.49892079998972,4.413192199994228,cyan,1,0,1
5201,Interleaved,Study,8,10,252.2960766999895,256.14603779999015,3.8499611000006553,cyan,1,0,1
5201,Interleaved,Study,2,3,256.9987661999912,260.95390169999155,3.955135500000324,cyan,1,0,1
5201,Interleaved,Study,4,12,261.73019699999713,266.5941732999927,4.8639762999955565,cyan,1,0,1
5201,Interleaved,Study,2,4,271.4690268999984,276.9531266999984,5.484099799999967,cyan,1,0,1
5201,Interleaved,Study,3,11,277.68821319998824,281.69914439998684,4.010931199998595,cyan,1,0,1
5201,Interleaved,Study,6,7,282.43483719999494,286.31691929999215,3.8820820999972057,cyan,1,0,1
5201,Interleaved,Study,11,12,287.1756808999926,291.1729011999996,3.9972203000070294,cyan,1,0,1
5201,Interleaved,Study,7,9,291.9112010999961,296.287894899986,4.37669379998988,cyan,1,0,1
5201,Interleaved,Study,2,4,297.1346990999882,301.24113649998617,4.106437399997958,cyan,1,0,1
5201,Interleaved,Study,11,12,301.86082899999747,306.3658471999952,4.505018199997721,cyan,1,0,1
5201,Interleaved,Study,7,8,311.1020292999892,315.10487459998694,4.002845299997716,cyan,1,0,1
5201,Interleaved,Study,7,13,333.924027999994,338.79099579999456,4.866967800000566,cyan,1,0,1
5201,Interleaved,Study,11,12,339.65919929998927,344.65803879998566,4.998839499996393,cyan,1,0,1
5201,Interleaved,Study,7,13,349.41098819999024,353.53499409998767,4.124005899997428,cyan,1,0,1
5201,Interleaved,Study,7,8,354.1423247999919,358.1238084999932,3.981483700001263,cyan,1,0,1
5201,Interleaved,Study,6,9,358.872764499989,363.384885499996,4.512121000007028,cyan,1,0,1
5201,Interleaved,Study,4,12,364.1143548999971,368.5058486999915,4.39149379999435,cyan,1,0,1
5201,Interleaved,Study,4,5,369.37899859999015,374.7558649999992,5.376866400009021,cyan,1,0,1
5201,Interleaved,Study,1,2,375.5956473999977,380.07380959999864,4.478162200000952,cyan,1,0,1
5201,Interleaved,Study,7,8,380.80697219999274,385.28586629999336,4.478894100000616,cyan,1,0,1
5201,Interleaved,Study,3,6,386.0383057999861,389.9730556999857,3.934749899999588,cyan,1,0,1
5201,Interleaved,Study,6,9,390.78388819999236,394.71602679998614,3.9321385999937775,cyan,1,0,1
5201,Interleaved,Study,3,11,395.50722029998724,399.4131233999942,3.905903100006981,cyan,1,0,1
5201,Interleaved,Study,8,9,404.24021939998784,408.25586379999004,4.015644400002202,cyan,1,0,1
5201,Interleaved,Study,6,9,408.9830527999875,413.3128438999993,4.329791100011789,cyan,1,0,1
5201,Interleaved,Study,4,5,413.7005364999932,417.80285219999496,4.102315700001782,cyan,1,0,1
5201,Interleaved,Study,8,10,418.41711749999376,422.36913559999084,3.952018099997076,cyan,1,0,1
5201,Interleaved,Study,7,13,441.20891489999485,446.3978261999873,5.188911299992469,cyan,1,0,1
5201,Interleaved,Study,4,12,446.94811969999864,450.83693669999775,3.888816999999108,cyan,1,0,1
5201,Interleaved,Study,2,3,451.68494549999014,455.66373439999006,3.978788899999927,cyan,1,0,1
5201,Interleaved,Study,7,13,456.4331641999888,460.79779829998733,4.364634099998511,cyan,1,0,1
5201,Interleaved,Study,2,3,461.6333650999877,466.6101069999859,4.97674189999816,cyan,1,0,1
5201,Interleaved,Study,8,9,467.35259869998845,471.86281659999804,4.510217900009593,cyan,1,0,1
5201,Interleaved,Study,3,6,472.5770657999965,476.96607749999384,4.389011699997354,cyan,1,0,1
5201,Interleaved,Study,7,8,477.8091690999863,481.7867765999981,3.9776075000118,cyan,1,0,1
5201,Interleaved,Study,11,12,486.54472149998765,491.9348108999984,5.3900894000107655,cyan,1,0,1
5201,Interleaved,Study,9,11,492.79710579999664,497.1948180999898,4.397712299993145,cyan,1,0,1
5201,Interleaved,Study,7,8,498.0236259999947,501.92983339999046,3.9062073999957647,cyan,1,0,1
5201,Interleaved,Study,7,9,502.76226649999444,506.61982179999177,3.8575552999973297,cyan,1,0,1
5201,Interleaved,Study,6,7,507.510916299987,511.55878289999964,4.0478666000126395,cyan,1,0,1
5201,Interleaved,Study,8,10,512.2348866999964,516.1068185999902,3.871931899993797,cyan,1,0,1
5201,Interleaved,Study,3,11,516.958745699987,520.87979549999,3.9210498000029474,cyan,1,0,1
5201,Interleaved,Study,4,12,525.7257176999992,529.6090939999995,3.8833763000002364,cyan,1,0,1
5201,Interleaved,Study,4,5,548.5206363999896,552.9127951999981,4.392158800008474,cyan,1,0,1
5201,Interleaved,Study,2,3,553.7679121999972,557.6608052999945,3.892893099997309,cyan,1,0,1
5201,Interleaved,Study,8,9,558.4892080999998,562.4477295999968,3.958521499997005,cyan,1,0,1
5201,Interleaved,Study,2,4,563.2223113999935,567.5737938999955,4.351482500002021,cyan,1,0,1
5201,Interleaved,Study,4,12,572.4658829999971,576.4710586000001,4.0051756000029854,cyan,1,0,1
5201,Interleaved,Study,3,6,577.2317164999986,581.7448099999892,4.513093499990646,cyan,1,0,1
5201,Interleaved,Study,3,11,582.4539248999936,586.3999399999884,3.9460150999948382,cyan,1,0,1
5201,Interleaved,Study,4,5,587.1699311999982,591.0747959999862,3.9048647999879904,cyan,1,0,1
5201,Interleaved,Study,9,11,591.871840199994,595.8887939999986,4.016953800004558,cyan,1,0,1
5201,Interleaved,Study,6,7,596.6122418999876,601.9620270999876,5.349785200000042,cyan,1,0,1
5201,Interleaved,Study,1,2,602.8342387999874,606.6737861999864,3.8395473999989918,cyan,1,0,1
5201,Interleaved,Study,6,9,607.5789216999983,611.9108953999967,4.331973699998343,cyan,1,0,1
5201,Interleaved,Study,7,13,612.808755399994,616.7367708999955,3.928015500001493,cyan,1,0,1
5201,Interleaved,Study,11,12,617.5440914999926,622.3749430999887,4.830851599996095,cyan,1,0,1
5201,Interleaved,Study,8,9,623.2725443999952,627.2997626999859,4.027218299990636,cyan,1,0,1
5201,Interleaved,Study,3,11,632.0210974999936,636.9097889999975,4.888691500003915,cyan,1,0,1
5201,Interleaved,Study,6,7,655.8302229999972,660.2378933999862,4.4076703999890015,cyan,1,0,1
5201,Interleaved,Study,2,4,661.0941159999929,665.0126917999878,3.918575799994869,cyan,1,0,1
5201,Interleaved,Study,4,12,669.8479057999939,673.746756499997,3.898850700003095,cyan,1,0,1
5201,Interleaved,Study,7,9,674.5974768999877,678.723860299986,4.1263833999983035,cyan,1,0,1
5201,Interleaved,Study,6,7,679.347729999994,683.7669180999947,4.419188100000611,cyan,1,0,1
5201,Interleaved,Study,4,5,684.5892557999905,689.6100295999931,5.020773800002644,cyan,1,0,1
5201,Interleaved,Study,1,2,690.3173249999963,694.2768576999952,3.9595326999988174,cyan,1,0,1
5201,Interleaved,Study,4,5,695.0628710999881,698.930732199995,3.8678611000068486,cyan,1,0,1
5201,Interleaved,Study,2,3,699.7847859999893,703.7790439999953,3.9942580000060843,cyan,1,0,1
5201,Interleaved,Study,6,7,704.511732599989,708.8770318999887,4.365299299999606,cyan,1,0,1
5201,Interleaved,Study,8,9,709.7473005999927,713.588746399997,3.841445800004294,cyan,1,0,1
5201,Interleaved,Study,2,4,714.4720198999858,718.8498932999937,4.377873400007957,cyan,1,0,1
5201,Interleaved,Study,7,13,719.7130980999937,723.6736995999963,3.9606015000026673,cyan,1,0,1
5201,Interleaved,Study,3,11,724.464685199986,728.5107460999861,4.046060900000157,cyan,1,0,1
5201,Interleaved,Study,8,10,729.183793499993,734.6737558999885,5.48996239999542,cyan,1,0,1
5201,Interleaved,Study,3,6,739.4229862999928,744.3178479999915,4.894861699998728,cyan,1,0,1
5201,Interleaved,Study,7,13,763.2292888999946,767.3528941999975,4.123605300002964,cyan,1,0,1
5201,Interleaved,Study,7,8,767.9606839999906,772.7827158999862,4.822031899995636,cyan,1,0,1
5201,Interleaved,Study,1,2,773.6843767999962,778.0246636999946,4.340286899998318,cyan,1,0,1
5201,Interleaved,Study,8,10,778.9274615999893,782.8646670999879,3.9372054999985266,cyan,1,0,1
5201,Interleaved,Study,11,12,783.6607627999911,787.5607014999987,3.899938700007624,cyan,1,0,1
5201,Interleaved,Study,8,9,788.3888439999864,792.2886689999868,3.899825000000419,cyan,1,0,1
5201,Interleaved,Study,9,11,793.1220271999919,797.4759508999996,4.353923700007726,cyan,1,0,1
5201,Interleaved,Study,4,5,802.3546887999983,806.3486472999939,3.9939584999956423,cyan,1,0,1
5201,Interleaved,Study,2,4,807.0891577999864,811.51481529999,4.425657500003581,cyan,1,0,1
5201,Interleaved,Study,7,8,812.3495802999969,816.6988098999864,4.349229599989485,cyan,1,0,1
5201,Interleaved,Study,9,11,817.5886756999971,822.9419468999986,5.353271200001473,cyan,1,0,1
5201,Interleaved,Study,2,3,823.8192638999899,827.6706937999988,3.8514299000089522,cyan,1,0,1
5201,Interleaved,Study,7,8,828.5420964999939,832.3859164999885,3.8438199999945937,cyan,1,0,1
5201,Interleaved,Study,3,11,833.2754478999996,838.1486304999999,4.873182600000291,cyan,1,0,1
5201,Interleaved,Study,7,13,843.0364928999916,847.0459156999859,4.009422799994354,cyan,1,0,1
5201,Interleaved,Study,8,10,847.7690698999941,851.6579308999935,3.8888609999994515,cyan,1,0,1
