subject_id,condition,phase,node_l,node_r,trial_timestamp,response_timestamp,response_delay,crosscolor,response_key,response,accuracy
701,Interleaved,Study,6,7,557.8692386000184,5281.44662428,4723.5773856799815,cyan,0,0,1
701,Interleaved,Study,11,12,562.5012937999563,5286.99745388,4724.496160080043,cyan,0,0,1
701,Interleaved,Study,8,9,568.1296687000431,5292.17699276,4724.047324059957,cyan,0,0,1
701,Interleaved,Study,7,13,573.2465368999401,5296.8545662,4723.60802930006,cyan,0,0,1
701,Interleaved,Study,4,5,577.8655699000228,5302.93462892,4725.069059019977,cyan,0,0,1
701,Interleaved,Study,6,9,583.9791490000207,5307.48333084,4723.5041818399795,cyan,0,0,1
701,Interleaved,Study,3,6,588.590942800045,5312.66728876,4724.076345959955,cyan,0,0,1
701,Interleaved,Study,1,2,593.6990581999999,5317.66065148,4723.96159328,cyan,0,0,1
701,Interleaved,Study,6,9,602.8130151999649,5326.3667598,4723.553744600035,cyan,0,0,1
701,Interleaved,Study,4,5,607.421587800025,5330.93237692,4723.510789119975,cyan,0,0,1
701,Interleaved,Study,6,7,612.0338044000091,5336.60644748,4724.5726430799905,cyan,0,0,1
701,Interleaved,Study,9,11,617.6519071999937,5341.19595836,4723.544051160006,cyan,0,0,1
701,Interleaved,Study,8,9,622.2784212999977,5345.7975238,4723.519102500002,cyan,0,0,1
701,Interleaved,Study,3,6,644.9874777999939,5368.53201468,4723.5445368800065,cyan,0,0,1
701,Interleaved,Study,9,11,649.6025222999742,5373.14318524,4723.540662940026,cyan,0,0,1
701,Interleaved,Study,6,9,658.2271241999697,5381.92655052,4723.69942632003,cyan,0,0,1
701,Interleaved,Study,9,11,662.8494402000215,5387.89653788,4725.047097679979,cyan,0,0,1
701,Interleaved,Study,1,2,668.9737056000158,5392.53950108,4723.565795479984,cyan,0,0,1
701,Interleaved,Study,8,10,673.5862525999546,5397.1411942,4723.554941600046,cyan,0,0,1
701,Interleaved,Study,7,9,678.1964512999402,5401.838387,4723.64193570006,cyan,0,0,1
701,Interleaved,Study,1,2,682.8073773999931,5406.8252886,4724.017911200007,cyan,0,0,1
701,Interleaved,Study,3,11,687.9162366000237,5411.99363004,4724.077393439977,cyan,0,0,1
701,Interleaved,Study,8,9,697.037569600041,5420.61283052,4723.575260919959,cyan,0,0,1
701,Interleaved,Study,4,12,701.6579912999878,-1,-702.6579912999878,cyan,-1,-1,0
701,Interleaved,Study,7,13,709.2963359999703,5433.80291804,4724.50658204003,cyan,0,0,1
701,Interleaved,Study,8,10,714.9110796999885,5439.00543932,4724.094359620011,cyan,0,0,1
701,Interleaved,Study,7,9,720.0231567999581,5444.56856748,4724.545410680042,cyan,0,0,1
701,Interleaved,Study,1,2,725.6387385999551,5449.6306542,4723.991915600045,cyan,0,0,1
701,Interleaved,Study,8,9,730.7511002999963,5454.30546684,4723.554366540004,cyan,0,0,1
701,Interleaved,Study,4,12,753.4660705999704,5477.1370822,4723.6710116000295,cyan,0,0,1
701,Interleaved,Study,1,2,758.0799977999413,5481.62931084,4723.549313040058,cyan,0,0,1
701,Interleaved,Study,2,3,762.6948321999516,5487.03078588,4724.335953680048,cyan,0,0,1
701,Interleaved,Study,2,4,767.8180396000389,5491.43947532,4723.6214357199615,cyan,0,0,1
701,Interleaved,Study,6,9,772.440292299958,5496.1972174,4723.756925100042,cyan,0,0,1
701,Interleaved,Study,2,4,777.0520824999548,5501.57491002,4724.522827520045,cyan,0,0,1
701,Interleaved,Study,2,3,782.6654737000354,5507.21003692,4724.544563219964,cyan,0,0,1
701,Interleaved,Study,4,12,792.2901245000539,5515.84009276,4723.549968259946,cyan,0,0,1
701,Interleaved,Study,11,12,796.9130581000354,5520.98586204,4724.072803939965,cyan,0,0,1
701,Interleaved,Study,3,11,802.0384632999776,5525.57476002,4723.536296720023,cyan,0,0,1
701,Interleaved,Study,8,9,810.6605589999817,5534.1611654,4723.500606400018,cyan,0,0,1
701,Interleaved,Study,6,9,815.2743174999487,5539.3078918,4724.033574300051,cyan,0,0,1
701,Interleaved,Study,3,6,820.3923376000021,5544.45772844,4724.065390839998,cyan,0,0,1
701,Interleaved,Study,6,9,825.5134104000172,5549.05658076,4723.5431703599825,cyan,0,0,1
701,Interleaved,Study,3,11,830.1331293999683,5555.17999212,4725.046862720032,cyan,0,0,1
701,Interleaved,Study,7,8,836.2487175000133,5559.7495414,4723.500823899987,cyan,0,0,1
