subject_id,condition,phase,node_l,node_r,trial_timestamp,response_timestamp,response_delay,crosscolor,response_key,response,accuracy
5169,Interleaved,Study,9,11,12.106766699998843,16.237421499998163,4.13065479999932,cyan,1,0,1
5169,Interleaved,Study,8,10,20.854598899997654,24.946783099996537,4.092184199998883,cyan,1,0,1
5169,Interleaved,Study,6,9,25.617651699998532,30.08954569999696,4.471893999998429,cyan,1,0,1
5169,Interleaved,Study,11,12,30.856107599996903,35.06967579999764,4.213568200000736,cyan,1,0,1
5169,Interleaved,Study,6,9,35.59179979999681,39.590691999997944,3.998892200001137,cyan,1,0,1
5169,Interleaved,Study,11,12,40.30917689999842,44.97866919999797,4.669492299999547,cyan,1,0,1
5169,Interleaved,Study,4,5,45.55418359999749,50.12253819999751,4.568354600000021,cyan,1,0,1
5169,Interleaved,Study,6,7,50.799471799997264,56.19681939999646,5.397347599999193,cyan,1,0,1
5169,Interleaved,Study,7,9,57.03050879999864,60.98568439999872,3.955175600000075,cyan,1,0,1
5169,Interleaved,Study,7,8,65.78368409999894,69.6948799999991,3.911195900000166,cyan,1,0,1
5169,Interleaved,Study,7,9,70.5126780999999,74.41900239999813,3.906324299998232,cyan,1,0,1
5169,Interleaved,Study,1,2,75.24404319999667,79.16771019999942,3.9236670000027516,cyan,1,0,1
5169,Interleaved,Study,11,12,79.9599120999992,83.87261039999794,3.9126982999987376,cyan,1,0,1
5169,Interleaved,Study,7,8,84.6893573999987,89.58461119999993,4.895253800001228,cyan,1,0,1
5169,Interleaved,Study,6,7,90.41280259999985,95.27288129999943,4.860078699999576,cyan,1,0,1
5169,Interleaved,Study,7,9,96.14858079999976,100.56571189999886,4.4171310999990965,cyan,1,0,1
5169,Interleaved,Study,1,2,119.46775889999844,123.6267485999997,4.158989700001257,cyan,1,0,1
5169,Interleaved,Study,8,10,124.18200989999968,129.05360209999708,4.871592199997394,cyan,1,0,1
5169,Interleaved,Study,3,11,129.89844329999687,133.8357778999998,3.9373346000029414,cyan,1,0,1
5169,Interleaved,Study,2,4,134.62030989999766,139.00575899999967,4.385449100002006,cyan,1,0,1
5169,Interleaved,Study,7,9,139.84691049999674,145.29476019999856,5.447849700001825,cyan,1,0,1
5169,Interleaved,Study,6,7,150.08337649999885,154.04771619999883,3.9643396999999823,cyan,1,0,1
5169,Interleaved,Study,8,9,154.80567649999648,159.38786579999942,4.582189300002938,cyan,1,0,1
5169,Interleaved,Study,1,2,160.0378088999969,163.96755539999867,3.9297465000017837,cyan,1,0,1
5169,Interleaved,Study,7,8,164.75562369999898,168.69066719999682,3.935043499997846,cyan,1,0,1
5169,Interleaved,Study,6,7,169.47651109999788,173.89777779999713,4.421266699999251,cyan,1,0,1
5169,Interleaved,Study,11,12,174.7091294999991,179.08286429999862,4.373734799999511,cyan,1,0,1
5169,Interleaved,Study,6,9,183.9511668999985,187.86064359999727,3.909476699998777,cyan,1,0,1
5169,Interleaved,Study,8,10,188.68495919999987,192.61579279999933,3.9308335999994597,cyan,1,0,1
