subject_id,condition,phase,node_l,node_r,trial_timestamp,response_timestamp,response_delay,crosscolor,response_key,response,accuracy
515,Interleaved,Study,11,12,12.038364399923012,3742.75712892,3730.718764520077,cyan,0,0,1
515,Interleaved,Study,7,9,16.676936199888587,3748.25576124,3731.5788250401115,cyan,0,0,1
515,Interleaved,Study,6,7,22.35642999992706,3752.84361644,3730.487186440073,cyan,0,0,1
515,Interleaved,Study,4,5,26.993598299799487,3757.46673116,3730.4731328602006,cyan,0,0,1
515,Interleaved,Study,8,10,35.64279769989662,3766.22472812,3730.581930420103,cyan,0,0,1
515,Interleaved,Study,1,2,40.28097580000758,3770.80605436,3730.5250785599924,cyan,0,0,1
515,Interleaved,Study,7,9,44.91693299985491,3775.93425372,3731.017320720145,cyan,0,0,1
515,Interleaved,Study,6,9,50.0503097998444,3780.5591462,3730.508836400156,cyan,0,0,1
515,Interleaved,Study,2,4,54.73472489998676,3785.30898652,3730.574261620013,cyan,0,0,1
515,Interleaved,Study,6,7,59.37360759987496,3790.86159388,3731.487986280125,cyan,0,0,1
515,Interleaved,Study,2,3,65.01193729997613,3796.06075116,3731.048813860024,cyan,0,0,1
515,Interleaved,Study,9,11,70.14703569980338,3801.216811,3731.0697753001964,cyan,0,0,1
515,Interleaved,Study,6,9,75.28591179987416,3807.30484476,3732.0189329601258,cyan,0,0,1
515,Interleaved,Study,7,8,81.42079949984327,3812.46619002,3731.0453905201566,cyan,0,0,1
515,Interleaved,Study,3,6,86.55560169997625,3817.06744988,3730.5118481800237,cyan,0,0,1
515,Interleaved,Study,8,10,91.24345549987629,3821.75169596,3730.5082404601235,cyan,0,0,1
515,Interleaved,Study,11,12,117.95310999988578,3848.60736908,3730.654259080114,cyan,0,0,1
515,Interleaved,Study,4,12,126.6045129999984,3857.13078076,3730.5262677600017,cyan,0,0,1
515,Interleaved,Study,3,11,131.24428689992055,3862.7174414,3731.4731545000795,cyan,0,0,1
515,Interleaved,Study,8,9,136.8825469999574,3867.98816812,3731.1056211200425,cyan,0,0,1
515,Interleaved,Study,2,3,142.02359179989435,3872.53641644,3730.5128246401055,cyan,0,0,1
515,Interleaved,Study,4,5,146.710761499824,3877.2021406,3730.491379100176,cyan,0,0,1
515,Interleaved,Study,8,10,151.33991270000115,3881.88305308,3730.543140379999,cyan,0,0,1
515,Interleaved,Study,3,11,155.97166549996473,3886.53551964,3730.5638541400353,cyan,0,0,1
515,Interleaved,Study,11,12,160.6124660000205,3891.60976588,3730.9972998799794,cyan,0,0,1
515,Interleaved,Study,3,6,165.7481497998815,3896.30606332,3730.5579135201183,cyan,0,0,1
515,Interleaved,Study,7,13,170.3888063998893,3901.47144236,3731.0826359601106,cyan,0,0,1
515,Interleaved,Study,8,9,175.53175279987045,3906.0483678,3730.5166150001296,cyan,0,0,1
515,Interleaved,Study,6,9,180.21756769996136,3911.68727948,3731.469711780039,cyan,0,0,1
515,Interleaved,Study,8,9,185.8497738998849,3916.39886764,3730.549093740115,cyan,0,0,1
515,Interleaved,Study,7,8,194.49392699985765,3926.49545002,3732.0015230201425,cyan,0,0,1
515,Interleaved,Study,9,11,200.63310549990274,3931.60688364,3730.9737781400972,cyan,0,0,1
515,Interleaved,Study,6,7,223.82860719994642,3954.82144636,3730.992839160054,cyan,0,0,1
515,Interleaved,Study,4,12,228.96573479985818,3959.47776476,3730.5120299601417,cyan,0,0,1
515,Interleaved,Study,11,12,237.65455199987628,3968.65409564,3730.9995436401236,cyan,0,0,1
515,Interleaved,Study,1,2,242.79130499996245,3973.30615884,3730.5148538400376,cyan,0,0,1
515,Interleaved,Study,7,8,247.42264849995263,3977.90981644,3730.4871679400476,cyan,0,0,1
515,Interleaved,Study,8,9,252.05503169982694,3982.52803388,3730.473002180173,cyan,0,0,1
515,Interleaved,Study,7,8,256.6917013998609,3988.7457878,3732.054086400139,cyan,0,0,1
515,Interleaved,Study,2,3,262.8243172999937,3994.34303628,3731.5187189800063,cyan,0,0,1
515,Interleaved,Study,7,13,268.4586515999399,3999.146819,3730.68816740006,cyan,0,0,1
515,Interleaved,Study,6,7,273.13738199998625,4003.69145372,3730.554071720014,cyan,0,0,1
515,Interleaved,Study,3,6,281.7825503000058,4013.36505932,3731.582509019994,cyan,0,0,1
515,Interleaved,Study,6,9,287.42167199985124,4018.49485002,3731.0731780201486,cyan,0,0,1
515,Interleaved,Study,7,8,292.5507858998608,4023.178651,3730.6278651001394,cyan,0,0,1
515,Interleaved,Study,4,12,297.18746539996937,4028.31977756,3731.132312160031,cyan,0,0,1
515,Interleaved,Study,3,11,302.3236446999945,4033.21746828,3730.8938235800056,cyan,0,0,1
515,Interleaved,Study,8,9,306.96677629998885,4037.5322414,3730.5654651000114,cyan,0,0,1
515,Interleaved,Study,1,2,329.7090904000215,4060.30955468,3730.6004642799785,cyan,0,0,1
515,Interleaved,Study,6,7,334.34564909990877,4065.3976246,3731.0519755000914,cyan,0,0,1
515,Interleaved,Study,4,12,339.48097619996406,4070.08687308,3730.6058968800357,cyan,0,0,1
515,Interleaved,Study,1,2,344.1116841000039,4075.22249036,3731.110806259996,cyan,0,0,1
515,Interleaved,Study,2,4,349.2422169998754,4081.33109612,3732.0888791201246,cyan,0,0,1
515,Interleaved,Study,3,6,355.3742899999488,4085.983763,3730.6094730000514,cyan,0,0,1
515,Interleaved,Study,6,9,364.02300369995646,4094.62871212,3730.6057084200434,cyan,0,0,1
515,Interleaved,Study,3,11,368.71878009987995,4100.20556652,3731.4867864201196,cyan,0,0,1
515,Interleaved,Study,2,3,374.3554628000129,4105.43524524,3731.079782439987,cyan,0,0,1
515,Interleaved,Study,6,9,379.48686930001713,4110.09439964,3730.607530339983,cyan,0,0,1
515,Interleaved,Study,7,13,384.12490719999187,4114.64325708,3730.518349880008,cyan,0,0,1
515,Interleaved,Study,8,9,388.7639547998551,4119.49165484,3730.7277000401446,cyan,0,0,1
