subject_id,condition,phase,node_l,node_r,trial_timestamp,response_timestamp,response_delay,crosscolor,response_key,response,accuracy
5191,Interleaved,Study,6,7,12.100670999992872,17.17696499999147,5.076293999998597,cyan,1,0,1
5191,Interleaved,Study,4,5,17.85106759998598,21.851159099984216,4.000091499998234,cyan,1,0,1
5191,Interleaved,Study,3,6,22.608451899985084,26.972270600002958,4.363818700017873,cyan,1,0,1
5191,Interleaved,Study,11,12,27.85851140000159,32.20703449999564,4.348523099994054,cyan,1,0,1
5191,Interleaved,Study,2,4,37.09320239999215,40.98001659999136,3.8868141999992076,cyan,1,0,1
5191,Interleaved,Study,6,7,41.8219478999963,45.769066299981205,3.9471183999849018,cyan,1,0,1
5191,Interleaved,Study,6,9,46.56427519998397,50.45586409998941,3.891588900005445,cyan,1,0,1
5191,Interleaved,Study,2,4,51.28046939999331,55.09786789998179,3.817398499988485,cyan,1,0,1
5191,Interleaved,Study,3,6,56.00062330000219,60.3370908999932,4.3364675999910105,cyan,1,0,1
5191,Interleaved,Study,3,11,61.23832219999167,65.2338477000012,3.995525500009535,cyan,1,0,1
5191,Interleaved,Study,7,8,65.98265779999201,70.32506849998026,4.34241069998825,cyan,1,0,1
5191,Interleaved,Study,7,9,71.2066692999797,76.61177059999318,5.405101300013484,cyan,1,0,1
5191,Interleaved,Study,11,12,77.43671719997656,81.36683929999708,3.930122100020526,cyan,1,0,1
5191,Interleaved,Study,2,3,82.16604759998154,87.0331298999954,4.8670823000138626,cyan,1,0,1
5191,Interleaved,Study,8,9,91.88364039998851,95.78875909998897,3.9051187000004575,cyan,1,0,1
5191,Interleaved,Study,6,9,96.60119859999395,100.45786439999938,3.8566658000054304,cyan,1,0,1
5191,Interleaved,Study,7,13,119.43314249999821,123.76169220000156,4.32854970000335,cyan,1,0,1
5191,Interleaved,Study,8,9,124.66192419998697,129.0660095999774,4.404085399990436,cyan,1,0,1
5191,Interleaved,Study,2,3,129.8781536000024,133.8606600999774,3.9825064999749884,cyan,1,0,1
5191,Interleaved,Study,3,11,138.600142899988,142.447846199997,3.847703300009016,cyan,1,0,1
5191,Interleaved,Study,1,2,143.32069419999607,147.20162159999018,3.880927399994107,cyan,1,0,1
5191,Interleaved,Study,4,12,148.04109549999703,152.47975919998134,4.438663699984318,cyan,1,0,1
5191,Interleaved,Study,9,11,153.26688099998864,157.2067468999885,3.939865899999859,cyan,1,0,1
5191,Interleaved,Study,11,12,158.0111154000042,161.86185889999615,3.8507434999919496,cyan,1,0,1
5191,Interleaved,Study,7,8,162.73315129999537,166.6735667999892,3.940415499993833,cyan,1,0,1
5191,Interleaved,Study,7,9,167.45577109997976,171.38488189998316,3.9291108000034,cyan,1,0,1
5191,Interleaved,Study,2,4,172.1786446000042,176.0534411999979,3.874796599993715,cyan,1,0,1
5191,Interleaved,Study,8,10,180.92403759999434,185.7605350999802,4.836497499985853,cyan,1,0,1
5191,Interleaved,Study,4,5,186.64660979999462,190.65265750000253,4.006047700007912,cyan,1,0,1
5191,Interleaved,Study,6,7,191.393362599978,197.07350219998625,5.6801396000082605,cyan,1,0,1
5191,Interleaved,Study,3,11,197.61528319999343,202.53648489998886,4.921201699995436,cyan,1,0,1
5191,Interleaved,Study,6,9,203.33199730000342,207.8534565999871,4.52145929998369,cyan,1,0,1
5191,Interleaved,Study,3,6,226.61748639997677,230.5817054999934,3.964219100016635,cyan,1,0,1
5191,Interleaved,Study,2,3,231.34508309999364,235.35740159999114,4.012318499997491,cyan,1,0,1
5191,Interleaved,Study,6,9,236.06946739999694,240.47230939997826,4.4028419999813195,cyan,1,0,1
5191,Interleaved,Study,7,9,241.3288338999846,245.73968099997728,4.410847099992679,cyan,1,0,1
5191,Interleaved,Study,11,12,250.57139479997568,254.46848469998804,3.897089900012361,cyan,1,0,1
5191,Interleaved,Study,8,9,255.29669499999727,259.23435569999856,3.937660700001288,cyan,1,0,1
