subject_id,condition,phase,node_l,node_r,trial_timestamp,response_timestamp,response_delay,crosscolor,response_key,response,accuracy
5214,Interleaved,Study,8,10,12.093985600047745,17.054906400036998,4.960920799989253,cyan,1,0,1
5214,Interleaved,Study,3,11,17.8351413999917,22.370876600034535,4.535735200042836,cyan,1,0,1
5214,Interleaved,Study,8,9,23.107149000046775,27.02392189996317,3.9167728999163955,cyan,1,0,1
5214,Interleaved,Study,6,9,27.844477600068785,32.16582740005106,4.321349799982272,cyan,1,0,1
5214,Interleaved,Study,3,6,33.062288200017065,36.956918100011535,3.89462989999447,cyan,1,0,1
5214,Interleaved,Study,11,12,37.7915692999959,41.78492180001922,3.9933525000233203,cyan,1,0,1
5214,Interleaved,Study,3,6,42.51652499998454,46.3418864000123,3.8253614000277594,cyan,1,0,1
5214,Interleaved,Study,6,9,47.257811399991624,51.05232130002696,3.7945099000353366,cyan,1,0,1
5214,Interleaved,Study,7,9,56.00491899996996,60.90190399996936,4.896984999999404,cyan,1,0,1
5214,Interleaved,Study,9,11,61.7575856000185,65.67791490000673,3.920329299988225,cyan,1,0,1
5214,Interleaved,Study,4,5,66.49974120000843,71.82690750004258,5.3271663000341505,cyan,1,0,1
5214,Interleaved,Study,8,9,72.71435470005963,76.637242399971,3.922887699911371,cyan,1,0,1
5214,Interleaved,Study,6,7,77.43666959996335,81.74190739996266,4.305237799999304,cyan,1,0,1
5214,Interleaved,Study,2,3,86.68399060005322,90.99389829998836,4.309907699935138,cyan,1,0,1
5214,Interleaved,Study,4,5,91.89706760004628,95.88603619998321,3.988968599936925,cyan,1,0,1
5214,Interleaved,Study,8,10,96.62705899996217,100.51287380000576,3.8858148000435904,cyan,1,0,1
5214,Interleaved,Study,2,3,119.43486120004673,124.26385129999835,4.828990099951625,cyan,1,0,1
5214,Interleaved,Study,6,7,125.15124979999382,129.46719230001327,4.315942500019446,cyan,1,0,1
5214,Interleaved,Study,9,11,130.3827961999923,134.2688749000663,3.8860787000739947,cyan,1,0,1
5214,Interleaved,Study,8,10,135.09322370006703,139.42284840007778,4.329624700010754,cyan,1,0,1
5214,Interleaved,Study,11,12,144.3318534999853,148.16285179997794,3.8309982999926433,cyan,1,0,1
5214,Interleaved,Study,4,12,149.07934369996656,152.89789710007608,3.818553400109522,cyan,1,0,1
5214,Interleaved,Study,1,2,153.8197863000678,157.597369599971,3.777583299903199,cyan,1,0,1
5214,Interleaved,Study,6,9,158.54251130006742,162.3628184000263,3.8203070999588817,cyan,1,0,1
5214,Interleaved,Study,2,3,163.25331629998982,167.53590000001714,4.282583700027317,cyan,1,0,1
5214,Interleaved,Study,7,8,168.4657273000339,172.80190760002006,4.336180299986154,cyan,1,0,1
5214,Interleaved,Study,7,9,173.68785750004463,179.05889169999864,5.3710341999540105,cyan,1,0,1
5214,Interleaved,Study,1,2,179.90772230003495,183.77989650005475,3.872174200019799,cyan,1,0,1
5214,Interleaved,Study,7,13,184.62785679998342,189.457888700068,4.8300319000845775,cyan,1,0,1
5214,Interleaved,Study,6,7,194.394028800074,198.32384860003367,3.9298197999596596,cyan,1,0,1
5214,Interleaved,Study,8,10,199.10748100001365,202.9719000000041,3.8644189999904484,cyan,1,0,1
5214,Interleaved,Study,6,9,203.8156381000299,207.65418740001041,3.8385492999805138,cyan,1,0,1
5214,Interleaved,Study,3,6,226.619370099972,230.5218634000048,3.902493300032802,cyan,1,0,1
5214,Interleaved,Study,4,5,235.37131219997536,239.2188386999769,3.8475265000015497,cyan,1,0,1
5214,Interleaved,Study,7,8,240.10220299998764,243.95788210001774,3.855679100030102,cyan,1,0,1
5214,Interleaved,Study,11,12,244.86029159999453,249.21488290000707,4.354591300012544,cyan,1,0,1
5214,Interleaved,Study,7,9,250.0883376999991,254.4288921999978,4.340554499998689,cyan,1,0,1
5214,Interleaved,Study,8,10,255.30835639999714,259.15822240000125,3.8498660000041127,cyan,1,0,1
5214,Interleaved,Study,11,12,260.0358918000711,264.84786800004076,4.811976199969649,cyan,1,0,1
5214,Interleaved,Study,2,3,265.76246190001257,269.62088980001863,3.8584279000060633,cyan,1,0,1
5214,Interleaved,Study,8,9,270.48233999998774,274.3028922000667,3.8205522000789642,cyan,1,0,1
5214,Interleaved,Study,2,4,279.2199926000321,283.0468800000381,3.826887400005944,cyan,1,0,1
5214,Interleaved,Study,11,12,283.97848599997815,289.29687570000533,5.318389700027183,cyan,1,0,1
5214,Interleaved,Study,8,9,290.213312100037,295.09687580005266,4.883563700015657,cyan,1,0,1
5214,Interleaved,Study,2,3,295.9253557000775,299.72889200004283,3.8035362999653444,cyan,1,0,1
5214,Interleaved,Study,9,11,300.6486780999694,304.4858521000715,3.8371740001020953,cyan,1,0,1
5214,Interleaved,Study,2,3,305.36319549998734,309.67521190003026,4.312016400042921,cyan,1,0,1
5214,Interleaved,Study,4,12,310.59940150007606,314.9478838000214,4.348482299945317,cyan,1,0,1
5214,Interleaved,Study,4,5,333.92012999998406,337.8002344999695,3.880104499985464,cyan,1,0,1
5214,Interleaved,Study,3,11,338.6476072999649,343.4857640999835,4.8381568000186235,cyan,1,0,1
5214,Interleaved,Study,8,10,344.3615462000016,348.2078861000482,3.846339900046587,cyan,1,0,1
5214,Interleaved,Study,2,4,349.0794649000745,353.88777580007445,4.808310899999924,cyan,1,0,1
5214,Interleaved,Study,6,7,354.80380460002925,358.71415390004404,3.9103493000147864,cyan,1,0,1
5214,Interleaved,Study,2,4,359.5288756999653,363.4391602000687,3.910284500103444,cyan,1,0,1
5214,Interleaved,Study,11,12,364.2959449000191,368.62687689997256,4.330931999953464,cyan,1,0,1
5214,Interleaved,Study,1,2,373.5394735999871,377.38629840000067,3.8468248000135645,cyan,1,0,1
