0.0110269	0.0432089	-0.000277943	0.000129777	-0.00023232	0.000218452
0.0113012	0.0609327	-0.010084	-8.79278e-05	-0.000274086	0.000157275
0.00284252	0.0308628	-0.0134191	-0.000172442	-0.000357164	0.000121704
9.51376e-05	0.0447179	-0.0224169	-0.000113904	-0.000461706	0.000109374
0.00220874	0.066922	-0.0291524	-0.000240699	-0.000499093	0.000177311
0.00351141	0.0449097	-0.0324287	-0.000403698	-0.000580804	0.000249917
0.00486967	0.0280969	-0.046104	8.36599e-05	-0.000480728	0.000270558
0.0138803	0.0795015	-0.039573	-0.000498016	-0.000374632	0.000249549
0.0141492	0.0240654	-0.0320306	-0.000456593	-0.000336878	0.000329772
0.0175226	0.0256825	-0.043811	-0.000335525	-0.000241232	0.00016779
0.0182759	0.0584151	-0.0315926	-0.000656029	-0.000266685	6.15329e-05
0.0287848	0.0346032	-0.0703794	-0.000343359	-0.00111477	-5.80052e-05
0.0304706	0.0396514	-0.0286667	-0.0007448529999999	-0.000618605	0.00010261
0.0254181	0.0274008	-0.0142537	-0.00084321	-0.000668589	0.000259336
0.0293545	0.0274166	-0.021296	-0.000930591	-0.000606991	0.000285649
0.0284523	0.0361753	-0.0147007	-0.000986704	-0.000588068	0.000323408
0.030308	0.027312	0.00474794	-0.0007672589999999	-0.000531645	0.000268205
0.0391994	0.0208408	-0.00568029	-0.000649472	-0.000533438	0.000279716
0.0465866	0.0303042	0.0147846	-0.0010448	-0.00062703	0.000272882
0.0428868	0.0262889	0.00816447	-0.00108835	-0.000693733	0.000303526
0.0468653	0.00931708	0.0271049	-0.0018944	-0.000426543	0.000397545
0.0435782	0.00870334	0.0155933	-0.00148921	-0.000516896	0.000276005
0.046484	0.0155779	0.0281227	-0.00205143	-0.00035093	0.000179902
0.0464905	0.000825595	0.0301556	-0.00183557	-0.000516073	0.000209033
0.0514185	-0.0114918	0.0221898	-0.00177933	-0.000416018	0.000275515
0.0540291	0.0224596	0.0233008	-0.00233901	-0.000260629	0.000174722
0.0752699	-0.0280178	-0.00685007	-0.0015643	-7.05338e-05	0.000225981
0.064464	0.0571602	0.082322	-0.00220063	-0.000262956	4.61873e-05
0.0562704	-0.00594343	0.0257079	-0.00136709	-0.000212966	-2.26339e-05
0.0602295	0.0207119	0.0431657	-0.00176266	-0.000390581	6.1469e-06
0.0653368	0.0337679	0.0584903	-0.00226126	-0.000143717	-4.31282e-05
0.0653413	0.00557279	0.0700352	-0.00220745	-0.000258153	-0.000142937
0.0704323	0.0156782	0.0500755	-0.00191068	-0.000300968	-0.000215769
0.0678875	0.0294385	0.0300529	-0.00167268	-0.000231178	-0.000205968
0.0696523	0.0488916	0.0208242	-0.00193412	-0.000225913	-0.000136203
0.0744161	0.0122664	0.00764266	-0.00175147	-0.000361118	-0.000320235
0.0805658999999999	0.0353717	-0.0195668	-0.00135648	-0.000201776	-0.000219128
0.0880258	0.0752984	-0.0143426	-0.00237481	-8.18758e-05	-0.000428005
0.0909972	-0.0160512	0.0036973	-0.00151792	8.17736e-06	-0.000166609
0.0993755	0.0490689	0.00916792	-0.00178036	4.38952e-05	-0.000324246
0.097555	0.0222478	-0.00273722	-0.00155309	0.000154194	-0.00034297
0.10499	0.0555598	0.00731807	-0.00193637	2.33327e-05	-0.000486938
0.103863	0.0255042	0.019454	-0.00219762	0.000199916	-0.000424873
0.101162	0.0201676	-0.00245692	-0.00169253	0.00021355	-0.000400308
0.102722	0.0604913	0.00492029	-0.00194679	0.000221749	-0.000384326
0.101912	0.032444	-0.00306286	-0.00136582	0.000102632	-0.00028143
0.0985598	0.0325617	0.00658936	-0.0017814	0.000169111	-0.000352473
0.0989646	0.0326637	0.0194731	-0.00238021	0.000152175	-0.000406415
0.100257	0.0170819	0.0268636	-0.0022481	9.45476e-05	-0.0002854
0.101185	0.0162307	0.0152871	-0.0017747	0.0001887	-0.000292347
0.106018	0.0324778	0.00156492	-0.00151757	8.12794e-05	-0.000345102
0.098941	0.0325632	-0.00614396	-0.00165942	-0.000160192	-0.000408469
0.106846	0.0519907	-0.0147188	-0.00172176	-0.000180513	-0.000414684
0.108632	0.0265209	-0.0117752	-0.00178087	-0.000249611	-0.000569669
0.114029	0.0550304	0.00841624	-0.00221336	-0.000249611	-0.000399075
0.11818	0.029638	-0.0254113	-0.00172462	-0.000377697	-0.000436172
0.122207	0.061432	0.00543164	-0.00226488	-0.000152999	-0.000537156
0.119105	0.0378979	0.0481533	-0.00268208	-1.95137e-05	-0.000526057
0.113522	0.0348732	0.0299406	-0.00228207	-0.000110164	-0.000698582
0.116973	0.0491106	0.0392895	-0.00229951	-0.000109229	-0.000802851
0.113039	0.00318842	0.0391559	-0.00214004	0.000107144	-0.000678165
0.112355	0.0707209	0.0230905	-0.00240072	0.000206146	-0.000497761
0.113206	0.0200495	-0.00653324	-0.0020031	6.84592e-05	-0.000544795
0.11145	0.0394342	-0.0130949	-0.00212306	8.36027e-05	-0.000411848
0.110185	0.0656406	-0.0191461	-0.00233068	-6.21642e-05	-0.000399083
0.111223	0.0373136	-0.0124085	-0.00194522	-0.000102459	-0.000559151
0.10848	0.0488571	-0.0349836	-0.00175203	-0.00011613	-0.000504819
0.115106	0.0732340999999999	-0.0291314	-0.00204925	-0.00022897	-0.000526942
0.114777	0.0485476	-0.0040228	-0.00182937	-0.00022897	-0.000638247
0.113546	0.0372342	0.00411052	-0.0025613	-0.00010561	-0.000765715
0.110191	0.0529239	-0.00590556	-0.00301244	-0.000236015	-0.000931432
0.110858	0.0191368	-0.0283988	-0.0023018	-6.61784e-05	-0.000693417
0.1102	0.0668725	-0.0554147	-0.00268014	-0.000113662	-0.000730852
0.109381	0.0535704	-0.0266567	-0.00242006	-4.71289e-05	-0.000617093
0.109294	0.0448941	-0.00134558	-0.0026429	0.000132544	-0.000726622
0.110642	0.0485366	-0.000601837	-0.00256673	1.98455e-05	-0.000491823
0.111132	0.0146235	-0.0193122	-0.00185242	-0.000134825	-0.00054396
0.115004	0.0639839	-0.0251139	-0.00251173	0.000234685	-0.000687043
0.125117	0.0120903	-0.0112743	-0.00243742	0.000395578	-0.000547434
0.120938	0.0710041	-0.0209965	-0.00270825	0.00043158	-0.000512607
0.122003	0.0266131	-0.0184154	-0.00219699	0.000214851	-0.000661316
0.1204	0.0891243	-0.00450303	-0.00261314	0.000364497	-0.000645832
0.109239	0.042655	-0.0203061	-0.00113238	7.45519e-05	-0.000905796
0.114168	0.0913866	-0.0186487	-0.000798077	1.4524e-05	-0.0008611839999999
0.118607	0.0716551	-0.0191544	-0.00165744	0.000267958	-0.000904715
