task	run	trial	onset	item	fixtime	fixcol	resp	acc	rt
1	2	1	12	6	0.150	1	1	1	0.505
1	2	2	16	4	0.700	1	1	1	0.356
1	2	3	20	3	0.450	2	2	1	0.490
1	2	4	24	9	0.550	2	2	1	0.534
1	2	5	28	10	0.150	1	1	1	0.821
1	2	6	32	8	0.500	1	1	1	0.357
1	2	7	36	11	0.900	2	2	1	0.573
1	2	8	40	7	0.300	2	2	1	1.191
1	2	9	44	13	0.100	2	2	1	0.917
1	2	10	48	2	0.300	1	1	1	0.611
1	2	11	52	NaN	NaN	NaN	NaN	NaN	NaN
1	2	12	56	NaN	NaN	NaN	NaN	NaN	NaN
1	2	13	60	12	0.300	2	2	1	0.870
1	2	14	64	1	0.350	1	1	1	0.386
1	2	15	68	5	0.850	1	1	1	0.325
1	2	16	72	11	0.800	1	1	1	0.507
1	2	17	76	4	0.850	2	2	1	0.311
1	2	18	80	5	0.800	1	1	1	0.357
1	2	19	84	2	0.550	2	2	1	0.553
1	2	20	88	NaN	NaN	NaN	NaN	NaN	NaN
1	2	21	92	12	0.750	1	1	1	0.453
1	2	22	96	NaN	NaN	NaN	NaN	NaN	NaN
1	2	23	100	10	0.750	2	2	1	0.577
1	2	24	104	3	0.700	1	NaN	0	NaN
1	2	25	108	13	0.100	2	NaN	0	NaN
1	2	26	112	9	0.400	1	1	1	0.489
1	2	27	116	8	0.500	1	1	1	0.319
1	2	28	120	7	0.750	2	2	1	0.528
1	2	29	124	6	0.250	2	2	1	0.613
1	2	30	128	NaN	NaN	NaN	NaN	NaN	NaN
1	2	31	132	1	0.550	1	1	1	0.505
1	2	32	136	2	0.700	2	2	1	0.682
1	2	33	140	12	0.400	2	2	1	0.736
1	2	34	144	9	0.900	2	NaN	0	NaN
1	2	35	148	11	0.450	1	1	1	0.661
1	2	36	152	1	0.700	1	1	1	0.542
1	2	37	156	3	0.900	1	1	1	0.310
1	2	38	160	NaN	NaN	NaN	NaN	NaN	NaN
1	2	39	164	4	0.600	2	NaN	0	NaN
1	2	40	168	NaN	NaN	NaN	NaN	NaN	NaN
1	2	41	172	8	0.900	1	1	1	0.278
1	2	42	176	7	0.900	1	2	0	0.336
1	2	43	180	10	0.350	1	1	1	0.379
1	2	44	184	5	0.250	2	2	1	0.787
1	2	45	188	NaN	NaN	NaN	NaN	NaN	NaN
1	2	46	192	6	0.900	1	1	1	0.543
1	2	47	196	NaN	NaN	NaN	NaN	NaN	NaN
1	2	48	200	13	0.600	1	NaN	0	NaN
1	2	49	204	3	0.400	1	1	1	0.662
1	2	50	208	NaN	NaN	NaN	NaN	NaN	NaN
1	2	51	212	NaN	NaN	NaN	NaN	NaN	NaN
1	2	52	216	13	0.250	2	2	1	1.033
1	2	53	220	1	0.900	1	1	1	0.519
1	2	54	224	12	0.400	2	2	1	0.492
1	2	55	228	9	0.750	1	1	1	0.395
1	2	56	232	2	0.500	2	2	1	0.611
1	2	57	236	10	0.550	1	1	1	0.610
1	2	58	240	NaN	NaN	NaN	NaN	NaN	NaN
1	2	59	244	11	0.350	2	2	1	0.717
1	2	60	248	7	0.900	2	NaN	0	NaN
1	2	61	252	5	0.900	2	2	1	0.568
1	2	62	256	6	0.500	2	2	1	0.441
1	2	63	260	4	0.800	2	2	1	0.495
1	2	64	264	8	0.450	2	2	1	0.567
1	2	65	268	NaN	NaN	NaN	NaN	NaN	NaN
