task	run	trial	onset	item	fixtime	fixcol	resp	acc	rt
2	3	1	12	11	0.550	2	2	1	0.646
2	3	2	16	2	0.650	1	1	1	0.507
2	3	3	20	6	0.350	2	2	1	0.492
2	3	4	24	8	0.900	1	1	1	0.342
2	3	5	28	5	0.250	1	1	1	0.613
2	3	6	32	4	0.850	1	1	1	0.493
2	3	7	36	13	0.850	2	2	1	0.363
2	3	8	40	NaN	NaN	NaN	NaN	NaN	NaN
2	3	9	44	7	0.600	1	1	1	0.568
2	3	10	48	3	0.600	2	2	1	0.530
2	3	11	52	12	0.200	2	2	1	0.767
2	3	12	56	10	0.400	2	2	1	1.033
2	3	13	60	1	0.800	2	NaN	0	NaN
2	3	14	64	NaN	NaN	NaN	NaN	NaN	NaN
2	3	15	68	9	0.350	1	1	1	0.609
2	3	16	72	9	0.100	1	1	1	0.406
2	3	17	76	6	0.900	1	1	1	0.445
2	3	18	80	3	0.150	2	2	1	1.561
2	3	19	84	13	0.350	1	1	1	0.683
2	3	20	88	10	0.550	2	2	1	0.757
2	3	21	92	8	0.750	1	1	1	0.464
2	3	22	96	4	0.400	2	2	1	0.696
2	3	23	100	NaN	NaN	NaN	NaN	NaN	NaN
2	3	24	104	2	0.550	2	2	1	0.903
2	3	25	108	5	0.500	2	2	1	0.494
2	3	26	112	12	0.100	1	1	1	0.809
2	3	27	116	NaN	NaN	NaN	NaN	NaN	NaN
2	3	28	120	11	0.550	2	2	1	0.329
2	3	29	124	1	0.200	2	2	1	0.521
2	3	30	128	7	0.300	2	2	1	0.502
2	3	31	132	4	0.100	1	1	1	1.563
2	3	32	136	NaN	NaN	NaN	NaN	NaN	NaN
2	3	33	140	6	0.650	1	1	1	0.468
2	3	34	144	3	0.200	2	2	1	0.833
2	3	35	148	8	0.500	2	2	1	0.516
2	3	36	152	9	0.150	1	1	1	0.538
2	3	37	156	13	0.250	1	1	1	0.637
2	3	38	160	2	0.750	1	1	1	0.552
2	3	39	164	5	0.550	2	2	1	0.602
2	3	40	168	NaN	NaN	NaN	NaN	NaN	NaN
2	3	41	172	NaN	NaN	NaN	NaN	NaN	NaN
2	3	42	176	12	0.350	2	2	1	0.603
2	3	43	180	7	0.100	1	2	0	0.427
2	3	44	184	10	0.250	1	1	1	0.372
2	3	45	188	11	0.650	2	2	1	0.534
2	3	46	192	NaN	NaN	NaN	NaN	NaN	NaN
2	3	47	196	NaN	NaN	NaN	NaN	NaN	NaN
2	3	48	200	1	0.500	2	2	1	0.567
2	3	49	204	13	0.900	1	1	1	0.427
2	3	50	208	NaN	NaN	NaN	NaN	NaN	NaN
2	3	51	212	NaN	NaN	NaN	NaN	NaN	NaN
2	3	52	216	7	0.850	2	2	1	0.368
2	3	53	220	3	0.900	1	1	1	0.311
2	3	54	224	9	0.700	1	1	1	0.570
2	3	55	228	1	0.700	1	1	1	0.501
2	3	56	232	NaN	NaN	NaN	NaN	NaN	NaN
2	3	57	236	6	0.400	1	1	1	0.669
2	3	58	240	NaN	NaN	NaN	NaN	NaN	NaN
2	3	59	244	8	0.200	2	2	1	1.616
2	3	60	248	10	0.850	1	1	1	0.466
2	3	61	252	4	0.150	2	2	1	1.452
2	3	62	256	2	0.150	1	NaN	0	NaN
2	3	63	260	5	0.400	1	NaN	0	NaN
2	3	64	264	12	0.450	2	2	1	0.421
2	3	65	268	11	0.300	2	2	1	0.418
