task	run	trial	onset	item	fixtime	fixcol	resp	acc	rt
2	1	1	12	2	0.500	1	1	1	0.632
2	1	2	16	NaN	NaN	NaN	NaN	NaN	NaN
2	1	3	20	3	0.800	2	2	1	0.543
2	1	4	24	NaN	NaN	NaN	NaN	NaN	NaN
2	1	5	28	NaN	NaN	NaN	NaN	NaN	NaN
2	1	6	32	NaN	NaN	NaN	NaN	NaN	NaN
2	1	7	36	10	0.350	1	1	1	0.613
2	1	8	40	NaN	NaN	NaN	NaN	NaN	NaN
2	1	9	44	NaN	NaN	NaN	NaN	NaN	NaN
2	1	10	48	6	0.850	2	2	1	0.635
2	1	11	52	7	0.400	1	1	1	0.541
2	1	12	56	1	0.350	2	2	1	0.848
2	1	13	60	NaN	NaN	NaN	NaN	NaN	NaN
2	1	14	64	11	0.700	2	2	1	0.881
2	1	15	68	5	0.450	2	2	1	0.566
2	1	16	72	9	0.150	1	1	1	0.657
2	1	17	76	4	0.800	2	2	1	0.829
2	1	18	80	8	0.700	2	1	0	0.337
2	1	19	84	12	0.350	1	1	1	0.964
2	1	20	88	13	0.400	1	2	0	1.203
2	1	21	92	13	0.450	1	1	1	0.696
2	1	22	96	6	0.600	2	2	1	0.539
2	1	23	100	10	0.650	2	2	1	0.770
2	1	24	104	2	0.500	1	1	1	0.669
2	1	25	108	7	0.800	1	1	1	0.754
2	1	26	112	3	0.750	1	1	1	0.642
2	1	27	116	12	0.450	1	1	1	0.567
2	1	28	120	5	0.150	2	2	1	0.615
2	1	29	124	1	0.650	1	1	1	0.572
2	1	30	128	4	0.250	2	NaN	0	NaN
2	1	31	132	9	0.250	1	1	1	0.501
2	1	32	136	11	0.750	1	1	1	0.642
2	1	33	140	NaN	NaN	NaN	NaN	NaN	NaN
2	1	34	144	8	0.800	2	NaN	0	NaN
2	1	35	148	5	0.300	2	2	1	0.717
2	1	36	152	6	0.850	1	1	1	0.960
2	1	37	156	2	0.750	1	1	1	0.819
2	1	38	160	NaN	NaN	NaN	NaN	NaN	NaN
2	1	39	164	11	0.250	1	1	1	1.258
2	1	40	168	8	0.750	1	1	1	0.443
2	1	41	172	4	0.700	2	2	1	0.568
2	1	42	176	7	0.650	2	NaN	0	NaN
2	1	43	180	NaN	NaN	NaN	NaN	NaN	NaN
2	1	44	184	NaN	NaN	NaN	NaN	NaN	NaN
2	1	45	188	12	0.150	2	NaN	0	NaN
2	1	46	192	1	0.900	2	2	1	0.651
2	1	47	196	3	0.300	1	NaN	0	NaN
2	1	48	200	9	0.700	2	2	1	0.621
2	1	49	204	10	0.150	2	NaN	0	NaN
2	1	50	208	13	0.850	2	2	1	0.542
2	1	51	212	1	0.700	2	2	1	0.537
2	1	52	216	3	0.100	1	1	1	1.316
2	1	53	220	11	0.800	2	2	1	0.646
2	1	54	224	12	0.600	2	2	1	0.622
2	1	55	228	13	0.750	2	2	1	0.648
2	1	56	232	9	0.850	1	1	1	0.472
2	1	57	236	5	0.200	1	1	1	0.691
2	1	58	240	4	0.750	2	2	1	0.536
2	1	59	244	2	0.800	2	1	0	0.429
2	1	60	248	6	0.450	1	1	1	0.678
2	1	61	252	10	0.450	1	1	1	0.637
2	1	62	256	7	0.200	1	NaN	0	NaN
2	1	63	260	8	0.250	1	1	1	1.185
2	1	64	264	NaN	NaN	NaN	NaN	NaN	NaN
2	1	65	268	NaN	NaN	NaN	NaN	NaN	NaN
