global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
577.0499197661139	n/a	332986.6099020785	n/a	849.8431204379793	n/a	722233.3293557619	n/a	536.2217739512716	n/a	n/a	287533.79085944867	566.7194401202303	664.835744401564	n/a	n/a	n/a	n/a	-0.0109623526	0.1323570634	0.0501574925	-0.038844246	0.1077518372	-0.2915416795	0.1360358857	-0.0990504318	0.2553248118	0.1114325011	-0.0997936512	0.2795104861	-0.1831218599	0.0436719657	-0.0384889161	0.019482765	-0.1095315365	-0.1335491888	0.1167647492	-0.0571338664	0.1535451562	-0.0932418286	0.1014720979	-0.0354473606	0.1665157777	-0.1656139611	0.1470737804	-0.0084933555	0.1242887767	-0.027576933	0.0616820868	-0.02928727	0.1934552605	0.0113849237	0.0358973597	-0.132349186	0.0630265812	0.0829505442	-0.040613037	-0.0559742281	0.0444788386	0.0404939771	0.1045524925	-0.0342136612	-0.0189308019	-0.0796717903	0.0754665702	0.1202194979	-0.0702651515	-0.0649169822	0.0193950361	-0.0631916548	-0.1302016534	0.0412544874	0.0412907276	-0.0008887701	0.0020588783	-0.0120448053	0.0114291343	-0.0575800817	0.0462961927	-0.0458515858	0.0805756704	-0.0624037796	0.0144083531	-0.0075934737	0.1180270608	-0.0888992685	-0.1201157194	0.11202577	-0.0594223979	0.0138732118	0.0096287014	0.0177209502	0.0400044591	-0.0601424038	0.0216495612	0.0619218565	-0.0300272428	-0.1342609975	0.0892350285	0.1287657016	-0.0986385217	-0.0564815915	-0.1219997098	0.1177339345	0.0107205648	-0.0208977021	-0.0394763634	-0.0029449993	-0.0054970578	-0.1319273013	0.0458128679	0.2150223741	-0.0977253884	-0.0114076721	-0.0227579273	0.0189804146	0.0342759757	0.1567050736	-0.1559139864	-0.032207871	0.0310712743	0.0054458398	0.0342477847	0.0614926271	-0.1002406203	-0.0753251433	0.1190358259	0.0337792666	0.0216904498	-0.1137258202	0.0850472939	-0.0525432656	0.0890695798	0.0844715907	-0.2417109168	0.1319807771	0.1242323345	-0.0378957046	0.0591825726	-0.1328045181	0.0042482704	-0.004504161	0.0268940449	-7.31642e-05	0.0281034988	-0.141403737	0.1111037855	-0.1063991713	0.1052267796	0.0351561616	-0.0928002925	0.05162845	0.0397187039	-0.1667224437	0.0673568307	0.080610377	-0.1539153613	0.0444027253	0.0204643964	0.0827661925	-0.0934921871	-0.1520962416	0.0690252743	0.1710272528	0.0882178532	-0.1059016869	-0.0239211122	0.0671155914	0.1116686607	-0.0451393998	-0.0163487546	-0.1078459183	0.1455774842	0.069315755	0.0274461068	0.0045171281	-0.0767191236	-0.0942367819	-0.0256027036	-0.0732042649	0.0806159657	0.0684697875	0.0162208049	-0.0753173566	-0.0621728813	-0.0284214505	0.0394170022	0.0229758122	0.0870352418	0.0490873106	-0.0468906294	0.0569953988	-0.0642107221	0.0607714513	-0.0620160386	0.1382153485	-0.0902553221	-0.0286160154	0.0847233625	-0.0583014505	0.1261435593	-0.0869145813	0.0236539374	-0.0672278728	0.0012434758	-0.1617623315	0.01660568	-0.0527179182	0.0793225636	-0.0817852331	0.061152495	0.01283021	-0.0613351904	0.0182760403	-0.0415386274	0.1186709048	0.1186491225	0.1186128217	0.0258713	n/a	0.00066932416369	n/a	-0.0371617	n/a	0.0013809919468899	n/a	-0.0725091999999999	n/a	0.0052575840846399	n/a	6.96552e-05	n/a	4.85184688704e-09	n/a	0.000127516	n/a	n/a	1.6260330255999996e-08	0.000745984	n/a	n/a	5.56492128256e-07
575.9738184463139	-1.0761013198000455	331745.83953562734	1.1579940504753998	832.4688145712976	-17.374305866681766	693004.3272337414	301.8665043490124	536.05926844219	-0.1625055090815976	0.0264080404818692	287359.53928277595	564.9907713716384	657.6981820055869	1.104886	46.07304	0.05807539	0.0304964	0.0714217624	0.0646099807	0.0885644516	0.1245134543	0.0329577659	-0.0313186202	0.0707796955	-0.1111109377	0.0403439236	0.0535410177	-0.0178979499	0.0432349391	-0.0418130076	0.0106624845	0.0142800033	0.0180649067	-0.0875674988	0.0185887541	-0.0174319614	-0.1119570225	-0.0515148595	-0.0973077687	-0.0813592017	0.1096381451	-0.0187057786	-0.0510401741	-0.0613663087	-0.0725320206	-0.0226430797	-0.0221155659	0.0322341214	-0.0631886509	0.1538498697	-0.0489471681	-0.1385521916	-0.0838865308	0.0844582175	-0.059915865	-0.0279166113	-0.0732357818	0.082304013	0.0917712806	0.0627050398	0.0582639068	0.0342412061	-0.0355959512	-0.0500891142	0.1372064652	0.066474944	-0.06499171	0.0020412827	-0.0803319138	-0.1339671017	0.1385301714	-0.0077264684	-0.1313071723	-0.0306887307	0.0284222902	0.0631136548	-0.1759992745	0.0340064983	-0.1061402976	0.0431012052	-0.1780129689	-0.1236523007	-0.0558967323	0.0648398769	-0.0005318113	0.0833831526	0.1778496054	-0.0724909261	-0.0117250805	0.1829029807	0.0540214068	-0.0256723519	-0.0224381515	0.0886932238	0.0676768834	0.0137226032	-0.145564005	0.0496458245	0.070437042	-0.0513220225	0.051278325	0.0402113561	-0.1442282611	-0.0373333524	0.0396334117	-0.0978463777	-0.0350978446	-0.0679957256	-0.0459886748	-0.0189926055	0.082880061	-0.1107738904	0.0859127124	0.0778715714	0.1051689311	-0.0153161693	0.0839778109	0.0472720057	0.0026164279	0.0948670467	-0.0713873098	-0.0047595201	-0.0064728327	-0.0731792428	-0.1903009354	0.0789459556	0.0648322245	-0.0589641027	-0.0762719993	-0.02552488	-0.0405537214	0.08886565	0.1317828172	-0.1747345871	0.1017489725	0.1105844122	-0.0537733904	-0.0465513965	-0.2013497973	0.0408974357	0.1434012781	0.0573332159	-0.0353017199	0.0489153627	0.0133470713	0.0838540661	-0.0978417233	-0.0509530931	-0.0270476643	-0.1862819598	-0.0102721879	-0.1028699175	0.0538359798	-0.0101493549	-0.045799734	-0.0132482139	0.017390409	-0.0122520437	0.0809074232	-0.0111240449	0.0830351675	-0.0307390591	0.047941526	0.0732936096	-0.0135391508	-0.2073683292	0.1746993984	-0.0119420944	0.1332768989	-0.1407637961	0.0592637575	0.0618768313	0.0374918272	-0.1357632014	0.0441106807	-0.099223318	-0.0143047671	-0.0797415591	-0.0530088073	0.0095649405	0.0514632894	0.0757693155	-0.1117940318	-0.0247331701	0.073543653	-0.0329305799	-0.071087133	0.0167904529	-0.1430373643	-0.0538436328	0.0105336964	-0.0898415054	0.1255616829	0.059967782	0.1645841574	-0.0461528332	-0.061936724	0.1573633503	0.113911035	0.0420290431	0.0384825407	0.0474863341	-0.0509954257	0.0256400197	-0.0869789386	0.0379512432	-0.0750356943	0.0936339108	-0.0455829515	0.1998077509	-0.1413120557	-0.0468704661	0.0820009794	0.0007314923	0.1186128217	0.1184168613	0.1180905004	0.0227977	-0.0030735999999999	0.00051973512529	9.447016959999997e-06	-0.0572643	-0.0201025999999999	0.0032792000544899	0.0004041145267599	-0.069299	0.0032101999999998	0.0048023514009999	1.0305384039999351e-05	0.000511274	0.0004416188	2.614011030760001e-07	1.9502716451344e-07	-6.4645e-05	-0.000192161	3.6925849921e-08	4.178976025e-09	0.000745984	0.0	0.0	5.56492128256e-07
575.1939302018421	-0.7798882444717492	330848.0573410416	0.6082256738652269	827.2572724158299	-5.211542155467669	684354.5947648786	27.160171638216596	535.8758197775841	-0.1834486646059758	0.0336534125457158	287162.89422229776	564.517222868431	657.2402523235678	1.059408	44.17664	0.055391	0.0403764	0.0655961908	0.0097403958	0.0906802841	0.0464033745	-0.094562948	-0.0115893321	-0.093532834	-0.0599172512	0.0053633203	0.0613242452	0.0396404176	-0.0522553844	-0.0923494036	-0.0356869884	0.0527197088	0.0687082462	-0.0609323087	0.0472077615	-0.206824889	0.0939377437	0.0597907263	-0.0559311372	-0.0963648268	0.1375631688	-0.0721824464	0.1375607041	0.0613329308	-0.0192870041	0.0300643743	-0.0408529493	-0.0240738478	0.0564449478	0.0902426854	-0.0530848889	0.019706445	-0.0198427087	0.0886694789	0.1689832429	0.0498206259	-0.0759966155	-0.0406085979	0.0072614552	0.0600474651	-0.0248309556	0.1311566857	0.1153531864	0.0408057409	0.136589553	0.0697269773	-0.0538243054	-0.0428439504	-0.10057814	-0.1606524053	0.07590134	0.0033747188	0.0229723899	-0.0403850468	0.0877642942	-0.0090880112	-0.0319766829	-0.0036076272	-0.0059567368	0.0480965226	-0.1569217834	-0.0413016219	0.0326945131	0.012188257	0.1828942712	0.011609348	0.0346203658	-0.0018690248	-0.0113296621	0.0944175496	-0.0487205503	-0.1023482964	0.0295630085	-0.0057847231	0.1354865238	0.0103982682	0.1457968336	0.168883084	0.0316496488	0.0871034718	0.0150774999	0.0803965415	-0.0024112628	0.029469576	-0.0198119758	-0.0030466584	0.0635476886	-0.0178516201	-0.0376448045	-0.1731134634	-0.0929251766	0.0174721709	0.1441320132	-0.0250383567	0.0584811468	-0.1988665067	-0.0068279348	0.1003323893	0.1055110507	-0.0017534721	-0.0554812708	-0.1222570146	0.0046821851	-0.0559512205	-0.0031150244	-0.0157627586	-0.0061935625	0.0568684826	-0.0513346975	-0.0375717124	-0.1037710064	-0.0780906436	0.0808414364	-0.1095410289	0.1159392442	0.0153566732	0.0494278244	0.0240607757	-0.0252674709	0.0299383041	0.0253294315	0.116506258	-0.0254548657	0.1065785266	0.1344570168	-0.0704315767	0.0322850086	-0.152317414	-0.0191897747	-0.0819263567	0.007351585	-0.0998435138	0.047024738	0.1042259307	-0.1996382376	-0.0383270998	0.0010310276	0.0472973859	-0.0139945261	0.0481823726	0.0603578985	-0.0001858161	-0.0153480238	-0.0146855144	0.1589640151	-0.0166315686	0.0299549769	-0.0721369935	-0.0022006196	-0.0732819609	0.1539389761	-0.1425527063	0.0153055761	-0.0900754028	-0.0767994244	0.1773586976	0.0927588666	-0.0543122932	-0.0485721841	-0.0402785612	0.0239346969	-0.1029028679	-0.0564072991	-0.0110516269	0.0270225757	-0.1181236578	-0.0840640479	0.0238339404	0.0715347327	-0.0391628965	-0.024815388	-0.1045071705	0.1156369165	0.0590596469	0.0411107206	-0.1143336127	-0.0737254219	0.1462941016	-0.0144991649	-0.0843893199	0.0220697356	0.0116935665	-0.037855208	0.0552534288	-0.0310409511	0.0061621366	-0.0884730516	-0.1073230952	-0.0300681753	0.1972762893	0.020471961	0.1098359782	0.0176475032	-0.0132579824	0.118496684	0.1179527935	0.1170481578	0.0228064	8.700000000000374e-06	0.00052013188096	7.56900000000065e-11	-0.0181855	0.0390788	0.00033071241025	0.0015271526094399	-0.0661517	0.0031473	0.0043760474128899	9.905497290000036e-06	0.000511274	0.0	2.614011030760001e-07	0.0	0.000104934	0.000169579	2.8757037241e-08	1.1011144355999998e-08	0.000839529	9.3545e-05	8.750667025e-09	7.04808941841e-07
574.5599124009899	-0.6340178008522344	330119.0929382332	0.4019785717975035	827.3328121891795	0.0755397733496465	684479.5821248562	0.0057062573577159	535.8948523699116	0.0190325923275622	0.0003622395707071	287183.2927965694	564.4507375782847	653.1188372009074	1.032521	43.055458	0.0318041999999999	0.0188592	0.0778706834	-0.0193747564	0.0917350168	0.0595333669	-0.1307226692	0.0639857249	-0.0097984519	-0.0942498911	0.0082356856	0.0779660731	0.1772881136	0.0388086166	-0.1035904103	-0.0213086871	0.0390492631	-0.1264421536	-0.1479663686	0.2056006765	0.0296455373	0.075764456	-0.0193966528	0.0490993332	0.131245671	0.0047816242	-0.0508299735	0.1001074112	-0.051794787	-0.0288734194	-0.0642491871	-0.0156051482	0.0287619368	-0.014840098	0.0336097128	-0.0204513466	-0.0854611561	-0.0158573254	-0.0383714138	-0.1122637331	-0.0083306408	-0.0104928778	-0.1167983407	-0.0054672342	-0.0771926438	0.1392585076	-0.1686468455	-0.0591056178	0.0248382535	-0.0701237619	0.0529761629	-0.0609660228	-0.0808723166	-0.0149517491	-0.0015072409	-0.140092486	-0.0483750144	0.1644488131	0.0681117611	0.0709515108	0.0173641951	0.0021184294	0.2183863298	0.021315059	0.0744150151	0.0252885251	-0.0197543455	-0.0288597982	0.0267208285	0.0956500134	0.0697434495	-0.0119502731	0.0131687516	-0.0620022185	0.077293065	-0.1208192788	-0.1052303181	-0.0013079395	-0.0271858605	0.0351312073	-0.0272012807	-0.0084757881	-0.0018552811	-0.0190957244	-0.0126195836	-0.0339602189	-0.2754556396	0.003713108	0.0434590083	0.0602419751	-0.0433615719	-0.0460822401	0.1324868483	-0.0105389256	-0.0453768724	0.1944034489	0.0642802531	-0.0484458862	-0.0668852946	0.0026802341	0.0294303659	0.0718968678	-0.0161130865	0.1000670245	-0.070372853	0.0945209392	0.0169891291	-0.0855273019	-0.0381168451	0.0835906758	-0.0211936253	-0.0839465441	0.0172926521	-0.0544965271	-0.1033660272	-0.0284919162	0.012871422	-0.0334612688	-0.0316186537	0.0897164399	-0.0324913172	0.2479630633	-0.0056023587	-0.0402301415	0.0086628615	0.0617024929	-0.1426442935	-0.0152497859	-0.0570449573	-0.0650649759	0.0246930295	0.1498942004	-0.0733529338	0.0138022119	-0.1111001539	-0.0257364882	-0.0216160676	0.0134154203	0.1244477018	-0.0591208169	-0.0143001577	0.0927412628	0.0230141692	0.0838653765	0.0945815108	0.0054158019	0.0332124715	0.1376226718	-0.0131540594	-0.0580203824	0.0751393437	-0.0432816759	-0.0083115987	-0.2038409844	0.059409077	-0.0469942337	0.0906490016	-0.1223731697	0.1878463102	-0.0250684868	-0.0321908425	0.129602337	0.0493640053	-0.0454311258	0.0050926501	-0.0233429496	-0.0885970877	-0.0331931424	0.0783052177	-0.0246839918	-0.0434174593	0.1253825921	-0.1499410469	0.017340446	0.0685226733	-0.0915420043	-0.0872874751	0.1131714926	-0.080863832	0.1228178199	-0.0754297969	-0.1089398803	0.1907481769	-0.0046368251	-0.0849734285	0.0052377835	0.0113819566	0.0009625436	0.0381514967	-0.0599886026	-0.0938770274	-0.0925687074	-0.1018807861	0.0154239771	0.0759098608	0.1005712664	0.0290144962	0.0960310231	-0.0445054007	0.1183225485	0.1172578276	0.115490384	0.0186578	-0.0041486	0.0003481135008399	1.721088196000002e-05	-0.0226091	-0.0044236	0.00051117140281	1.956823696e-05	-0.0493463	0.0168053999999999	0.00243505732369	0.0002824214691599	0.000511274	0.0	2.614011030760001e-07	0.0	0.000104934	0.0	0.0	1.1011144355999998e-08	0.000968061	0.000128532	1.6520475023999998e-08	9.37142099721e-07
574.4000914620889	-0.1598209389010207	329935.46507165604	0.0255427325112038	827.3034951030783	-0.0293170861012868	684431.0730097691	0.0008594915374702	535.4138344484695	-0.4810179214421168	0.2313782407484945	286667.9741188131	564.0647889080656	649.8815088560815	1.0612	44.251347	0.096349095	0.0531155	0.0369483417	-0.0528484879	0.0910370247	-0.0774137038	-0.0779533066	0.0656374298	0.0276691093	-0.0499756393	0.0244731481	0.0363008398	-0.0872577915	-0.0122610179	-0.0852491724	-0.1183515951	0.005754252	-0.1109239654	-0.1222540726	0.0979028022	-0.1281028391	0.0415471883	0.0634532038	0.0508501167	0.0217697276	-0.0557657133	-0.1037063768	0.0115077148	-0.1134996484	0.0381238588	0.0321610801	0.0263253184	-0.0497401423	-0.0118463304	-0.1640453165	-0.0797298078	0.014585352	-0.0408278397	-0.0011896828	0.0216003165	-0.0270439635	-0.0807811567	-0.0487383398	0.0160273327	0.2151230093	0.1230690586	0.0047840263	0.0870940558	0.1457091779	-0.0103786042	-0.0152999388	-0.0192165853	-0.0684572503	0.0001775036	-0.1806133216	0.1001557379	-0.0710670148	0.1131383417	0.0682083028	-0.0491830618	0.1283714004	-0.076770403	-0.0868270423	0.0233085149	0.2113323483	0.0847012768	0.0829352318	-0.0766412204	-0.0789111848	-0.0508358387	-0.0095124414	0.0050592397	-0.0730469188	-0.0434246144	-0.0625054591	0.0485963359	-0.0766840447	0.0123015851	0.0010741918	-0.092351574	0.0788697259	0.0851372068	0.0506522954	0.1204872497	0.1565468284	0.1292684747	0.0037999648	-0.0930788734	0.0085882409	0.0843790492	0.0232091371	-0.0412553439	-0.1270140326	0.1319665775	-0.0043173532	-0.0759345211	-0.0583892681	-0.0371743772	0.0379813886	-0.0066508986	-0.0151594086	0.080372982	0.0932222853	-0.1332521185	-0.0991761233	-0.0253128705	0.0540959671	-0.1153828912	0.0295991966	0.0631270638	-0.1449235463	0.0906974024	-0.0328012737	-0.0174562297	-0.0958627231	0.0018037446	-0.0080807803	0.1397829976	-0.170810097	0.0436887278	-0.1360321262	-0.0047719996	0.0641010633	-0.1879593639	-0.0905883291	-0.0909615476	0.0171180847	0.1420802825	-0.0327923116	-0.0125194657	-0.1429404729	0.0706817144	-0.0491263167	0.0353263954	0.064990748	-0.0541938605	0.1087282576	0.1126106688	0.030426979	0.0169694249	0.0727522113	-0.0177494114	0.0523919235	-0.0945097241	0.0375436228	0.0708500408	0.0305270222	-0.0947040508	0.1168029683	0.0470798437	-0.111712176	-0.0114115342	-0.0596446858	0.0369523282	0.0781732152	0.1885886723	-0.0929973181	-0.0325170672	0.0670445897	0.0655828056	-0.064131418	-0.0149527407	-0.0516188825	-0.0291603761	0.038183504	0.0333356344	0.0298295843	0.1451329187	0.0366799892	0.1364490597	0.0267803527	-0.0568106975	-0.1210353097	0.0551632434	0.1879920894	-0.0454052009	-0.0344100797	0.2012528907	0.1070889132	0.1284962597	0.0139518924	-0.0822359425	0.1913086903	-0.0224495158	-0.1036432079	-0.0672385094	-0.0675026011	0.064670875	0.0076362479	0.0285456818	0.0205869222	-0.0023509844	-0.0926183562	0.0806272311	0.0711331231	0.0346102916	0.0422819508	-0.1139629399	0.1059439239	0.1180905004	0.1163333239	0.1134240387	0.0227732	0.0041154	0.00051861863824	1.6936517160000014e-05	-0.0407437	-0.0181346	0.00166004908969	0.00032886371716	-0.0775282	-0.0281819	0.00601062179524	0.00079421948761	0.00125495	0.0007436759999999	1.5748995024999998e-06	5.530539929759998e-07	-3.86959e-05	-0.0001436299	2.062954817401e-08	1.49737267681e-09	0.000999099	3.103800000000005e-05	9.633574440000031e-10	9.981988118010002e-07
574.4176350922188	0.0175436301299214	329955.61950493744	0.0003077789581354	825.9465528951231	-1.3569422079551714	682187.7082393364	1.8412921557302555	535.5206933628758	0.1068589144063025	0.0114188275880935	286782.4130198553	563.9901818775489	647.9145766948085	1.042472	43.470406	0.119771295	0.0623432	0.0299282484	-0.0746011081	0.0974895091	-0.0303413613	-0.0633450087	0.0497758977	-0.1621510174	0.0369042811	0.0967291363	0.0136484493	0.0818247125	0.0245665467	-0.0543149285	0.0449612886	0.0183872162	0.1055539902	-0.0535457122	0.0258986523	-0.0732225253	0.0858106879	0.0332908415	-0.0678670407	0.0491889791	0.1317756147	-0.1007911685	0.0056287198	-0.1143807991	0.052092638	0.167928105	0.0006216357	-0.0347538817	-0.1102155926	0.0107594236	0.0676861488	0.0350172491	0.0719310312	0.0334202104	-0.0995026331	0.0450527371	-0.0347404548	-0.010531948	0.0264823482	0.0259005468	-0.0715062846	0.0761876009	0.0137844785	0.2359340402	-0.0380322615	-0.1155281649	-0.0341245767	-0.1046681981	-0.0093548785	-0.1536143283	0.0519229762	0.0404942598	0.0815698934	0.0696332858	0.0686114914	0.0624552975	-0.0946289298	-0.1035824792	0.1325543532	0.0490820651	0.1012307296	0.0357155374	-0.049758938	-0.025496212	0.0326557622	0.021677413	-0.1531499907	-0.0964329921	0.0543890942	-0.1151229135	-0.0785878709	-0.0567038464	-0.0543015495	-0.1233383167	-0.1241021095	-0.1351235566	0.1442173947	0.0112726475	-0.0177710272	-0.0869141321	0.0230418219	-0.0167786066	-0.1416236585	0.0158390411	-0.1238324759	0.0305119586	0.018407713	-0.0848814304	-0.0386634162	0.0411848662	0.1254298449	0.0627723837	0.0564240651	0.1428102805	0.0378522612	-0.0095116086	-0.0467534992	-0.0039897383	-0.0510573729	0.2611078962	0.0376479042	0.0403133841	0.0300514278	-0.0451539701	0.0407669611	-0.0310061916	0.1627080623	0.1670300744	-0.0224415659	-0.0711066473	-0.0399791344	-0.1894302084	-0.037785873	-0.0966908675	0.0766069185	-0.0296050576	-0.0135621429	0.0130410432	-0.1463367768	-0.1232386234	-0.0177979898	0.0413842244	0.076437567	-0.0042832075	0.1195296187	-0.0632753229	0.1688819231	-0.0087139319	0.0631492692	0.0702292063	-0.0059522524	0.0914688905	-0.0645293505	-0.0139381487	-0.0102338934	-0.0388843412	0.0032372868	0.0973835675	-0.0509389724	0.122600956	-0.1604561501	-0.0143880912	-0.0829049845	-0.0836264758	0.0259278892	0.0394048639	-0.0490146091	-0.0182664547	-0.0338615062	-0.241052231	-0.0164960289	0.0671673334	-0.0508011847	0.0609706871	0.0836591336	0.1160867303	-0.0241667197	0.0298314808	-0.1758733921	0.0211308314	-0.0260060619	-0.00163255	0.1562182465	-0.081745927	-0.1730276152	0.0036696848	0.0748476384	-0.0167067454	-0.0490895686	-0.039883497	-0.0598805861	-0.0478383296	0.132454722	0.089378742	-0.0218108415	-0.0792898217	-0.0834323858	0.0452176262	-0.0990162629	-0.1035039482	-0.1034074762	-0.0914299794	0.1301396385	0.0399169145	-0.0227151094	-0.0113657953	-0.0423891942	-0.0604569018	-0.0077630957	0.1307058676	0.0360766951	0.0332497532	-0.0774704014	0.0363819201	0.1178006533	0.1151810923	0.1108582214	0.0179964	-0.0047768	0.00032387041296	2.281781824000001e-05	-0.0184615	0.0222822	0.0003408269822499	0.00049649643684	-0.0512191	0.0263091	0.0026233962048099	0.00069216874281	0.000323631	-0.0009313189999999	1.04737024161e-07	8.673550797609999e-07	0.000104934	0.0001436299	2.062954817401e-08	1.1011144355999998e-08	0.000745984	-0.000253115	6.406720322500003e-08	5.56492128256e-07
