task	run	trial	onset	item	fixtime	fixcol	resp	acc	rt
1	2	1	12	7	0.600	1	1	1	0.433
1	2	2	16	13	0.300	1	1	1	0.428
1	2	3	20	11	0.250	1	1	1	0.329
1	2	4	24	4	0.800	2	2	1	0.221
1	2	5	28	NaN	NaN	NaN	NaN	NaN	NaN
1	2	6	32	6	0.250	2	2	1	0.360
1	2	7	36	NaN	NaN	NaN	NaN	NaN	NaN
1	2	8	40	5	0.450	1	1	1	0.275
1	2	9	44	NaN	NaN	NaN	NaN	NaN	NaN
1	2	10	48	1	0.750	2	2	1	0.347
1	2	11	52	3	0.300	1	1	1	0.368
1	2	12	56	9	0.550	1	1	1	0.364
1	2	13	60	8	0.800	1	1	1	0.352
1	2	14	64	2	0.400	2	2	1	0.275
1	2	15	68	NaN	NaN	NaN	NaN	NaN	NaN
1	2	16	72	10	0.650	2	2	1	0.274
1	2	17	76	12	0.500	1	1	1	0.359
1	2	18	80	4	0.550	2	2	1	0.259
1	2	19	84	7	0.550	2	2	1	0.265
1	2	20	88	6	0.450	1	1	1	0.284
1	2	21	92	11	0.800	2	2	1	0.241
1	2	22	96	NaN	NaN	NaN	NaN	NaN	NaN
1	2	23	100	8	0.800	2	2	1	0.293
1	2	24	104	NaN	NaN	NaN	NaN	NaN	NaN
1	2	25	108	2	0.850	1	1	1	0.362
1	2	26	112	1	0.800	1	1	1	0.376
1	2	27	116	12	0.200	2	2	1	0.392
1	2	28	120	10	0.600	1	1	1	0.333
1	2	29	124	13	0.300	2	2	1	0.291
1	2	30	128	NaN	NaN	NaN	NaN	NaN	NaN
1	2	31	132	9	0.100	1	1	1	0.422
1	2	32	136	NaN	NaN	NaN	NaN	NaN	NaN
1	2	33	140	3	0.900	2	2	1	0.264
1	2	34	144	5	0.500	1	1	1	0.371
1	2	35	148	9	0.150	2	1	0	0.365
1	2	36	152	3	0.450	2	2	1	0.321
1	2	37	156	2	0.300	2	2	1	0.356
1	2	38	160	8	0.850	2	2	1	0.322
1	2	39	164	12	0.650	1	1	1	0.296
1	2	40	168	10	0.150	2	2	1	0.397
1	2	41	172	7	0.850	1	1	1	0.406
1	2	42	176	11	0.600	1	1	1	0.417
1	2	43	180	4	0.150	2	2	1	0.403
1	2	44	184	13	0.350	1	1	1	0.402
1	2	45	188	1	0.200	2	2	1	0.336
1	2	46	192	5	0.600	1	1	1	0.292
1	2	47	196	6	0.600	1	1	1	0.417
1	2	48	200	1	0.550	1	1	1	0.399
1	2	49	204	NaN	NaN	NaN	NaN	NaN	NaN
1	2	50	208	3	0.400	1	1	1	0.465
1	2	51	212	2	0.150	1	1	1	0.378
1	2	52	216	NaN	NaN	NaN	NaN	NaN	NaN
1	2	53	220	6	0.700	2	2	1	0.317
1	2	54	224	10	0.750	2	2	1	0.308
1	2	55	228	NaN	NaN	NaN	NaN	NaN	NaN
1	2	56	232	9	0.350	2	2	1	0.383
1	2	57	236	4	0.600	1	1	1	0.439
1	2	58	240	12	0.350	1	1	1	0.354
1	2	59	244	NaN	NaN	NaN	NaN	NaN	NaN
1	2	60	248	NaN	NaN	NaN	NaN	NaN	NaN
1	2	61	252	5	0.200	2	1	0	0.324
1	2	62	256	13	0.500	2	2	1	0.421
1	2	63	260	11	0.500	1	1	1	0.395
1	2	64	264	7	0.500	2	2	1	0.335
1	2	65	268	8	0.400	2	2	1	0.409
