global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
635.0907069685438	n/a	403340.2060778048	n/a	881.7441114397318	n/a	n/a	777472.6780586422	601.9992624358326	n/a	n/a	362403.1119732865	622.5743630330592	608.3873819775947	n/a	n/a	n/a	n/a	-0.0653462005	-0.0595291522	0.0457526514	0.0133080465	-0.0657174607	0.0471383392	-0.0407524602	0.0950567524	-0.0756794916	-0.0450783347	-0.1020239697	0.0443458321	0.1319078991	-0.0364642567	0.136523308	-0.1495875235	0.0290838069	-0.0966774147	0.0623820207	0.0004576842	-0.0298138508	0.0301665011	-0.1839744397	0.0545137892	-0.0057997621	0.0555103101	-0.1350364452	0.0543600343	-0.1552374029	0.0030138974	-0.1286136374	0.0623382039	-0.0297813152	-0.0775041047	0.058336123	-0.1308228603	0.0197181554	0.0532782158	-0.002895728	0.119181234	-0.0020942105	0.0714366607	-0.0487220572	0.0168919961	-0.0182711145	0.0099855019	0.0493320808	-0.0187919892	0.0079894066	-0.028474284	0.009010543	-0.0535233844	0.004545207	-0.0628510706	0.0084006687	-0.0080642243	0.0107090193	-0.0420917908	0.0267974138	-0.023561408	0.018790359	-0.0562791097	-0.0485560162	0.0217070787	0.0375534783	-0.0582331315	0.0399015119	0.0158145015	-0.0476390586	-0.017335318	0.0226049263	0.0053402535	-0.0344449164	0.0352570279	0.0203582556	0.0088318348	0.0434134387	-0.08248507	-0.091226707	0.0836785484	0.0566990299	-0.0301964606	-0.0718657838	0.0398528347	0.0065098016	0.0465917671	-0.148955284	-0.0326999729	0.1003056766	0.0107851297	0.0067893799	0.0315763121	-0.074210246	-0.0339454285	0.0233481726	0.0680615007	0.0108943619	-0.0774033324	-0.0201477746	0.0230473634	0.0157434237	0.0827537336	-0.045902922	-0.0134423745	-0.0139283318	-0.0200783077	-0.0228161857	-0.0377814084	0.1042737138	0.0453191659	0.0724959242	-0.0202663159	-0.0755166754	0.0082071569	-0.1211915332	0.0217837204	-0.1494676747	0.0567143681	-0.0122789354	0.0192012596	-0.082091721	0.0358881081	-0.0407657247	0.0198351526	-0.0276286532	0.0011063824	-0.0235600285	0.134003382	-0.0628002122	-0.0055043538	0.0023359498	-0.0325512605	0.0212247576	-0.0153101605	0.0453653226	-0.0111221112	0.0204622083	-0.0230025924	0.0406847547	-0.0305972142	0.0419894462	-0.1078002935	0.0157498698	-0.0081882683	0.014211909	0.0204736364	-0.038633005	0.0612925689	0.060210178	-0.1291453155	0.0541663478	0.0466881134	-0.0746245797	-0.0032536024	0.0538513131	0.0451703898	-0.0354419478	-0.12039957	0.0850836465	0.0726705632	0.0090464041	-0.0523869034	-0.0029241177	-0.0148449325	0.1046892398	0.0407410643	-0.0114998781	-0.0452652743	-0.0030507171	0.0682522065	0.1830073183	-0.0163386364	-0.0183004781	-0.0103983493	-0.0468023114	0.049423883	0.0148073107	0.0286286081	-0.0071167338	-0.0767638267	-0.0118317178	0.0545035843	0.0466494727	0.0322572217	0.0532069992	-0.0705860823	-0.0059392512	-0.0125385469	-0.0944876622	0.1571409804	-0.1506802458	0.0576427999	-0.1131067922	0.0461018634	-0.0008428871	0.0030350164	-0.0828112132	0.0501584969	-0.0152479168	0.0345297613	-0.1101480202	-0.0498318476	0.1092101635	-0.0409233039	0.1601740351	-0.0407807374	0.0942716029	-0.0492925272	0.0619432683	-0.1708963506	0.0345503131	-0.1136522039	0.1010120104	0.1010022786	0.1009860596	0.1009633545	0.1009341646	0.0631619	n/a	n/a	0.00398942561161	-0.0779307999999999	n/a	n/a	0.0060732095886399	-0.20231	n/a	n/a	0.0409293361	0.0073979299999999	n/a	n/a	5.472936828489852e-05	-0.000251045	n/a	n/a	6.302359202499999e-08	0.00107364	n/a	n/a	1.1527028496e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
633.7658815401129	-1.3248254284309269	401659.1926043164	1.755162415817189	873.5558492281612	-8.188262211570645	67.04763804543579	763099.8217207338	601.7329720107111	-0.2662904251214968	0.0709105905113875	362082.5696048433	621.5294389955378	622.2658993658367	1.157249	54.386883	0.06029165	0.0240524	0.014749143	0.0677638171	0.0589025809	0.0343236014	-0.0902823783	0.0870901881	-0.1210230976	0.1141740403	-0.0715787071	0.023113223	0.0742202832	0.0368731227	0.0317381847	-0.0519674485	0.0708049192	-0.1077613594	0.0232275144	-0.0242230176	-0.0923389941	-0.0993350244	0.0796466417	0.1500140818	-0.0781753643	0.0260587901	0.0740051254	0.0060928659	-0.1052897062	0.1413773494	0.0009283692	0.1086847728	-0.0152656574	0.0362528077	-0.0358124616	-0.1173365902	0.0872230876	-0.1119708386	-0.0386981176	0.1049508655	-0.0318574642	0.1322023984	0.053421226	0.0680780103	0.0096577779	0.0324905792	-0.0063219025	-0.0381725454	0.0480968193	-0.0222890744	-0.0442022357	0.0376288046	0.1410381682	-0.1101005273	0.0352065033	0.0074775498	0.0344956241	-0.0540614162	0.0559350117	0.0297680918	0.0363142072	-0.0035932012	0.0946222474	-0.0317185884	0.0325804908	-0.0230956247	0.0206958953	-0.0314960725	-0.0735487473	0.0303961558	-0.071126875	-0.0944926892	-0.0046195941	-0.0173457486	-0.0763005743	-0.0903421016	0.0156271411	-0.0614765962	-0.0039150954	-0.020450051	-0.052083624	0.0525719319	0.0273278152	-0.0119103731	0.1011073323	0.0031013146	-0.0424331682	0.0104471225	-0.0059489969	-0.0039096675	0.0936603897	-0.0275810199	-0.0145495899	-0.1066095824	0.0492473524	0.0887015788	0.1224535968	-0.0039318785	-0.0570933773	-0.0611862214	0.082060199	0.0290373541	-0.0938179651	0.0205250692	-0.0147196353	-0.0647975041	-0.0403280675	-0.0205337473	0.0025038004	0.0220052403	-0.0397753719	-0.0075922477	0.0232703898	-0.033209208	-0.0753387964	0.1161333392	-0.0405253733	-0.0111441481	-0.1824668783	0.0100514484	-0.0276413843	0.0043606948	-0.0988543064	0.0554741582	-0.0733910783	0.0348300207	0.0448035703	-0.0986177578	-0.0291237659	0.1102584088	-0.0006139845	-0.0189742393	-0.0139134986	0.0003831414	-0.0977014324	-0.0896051269	0.0135645979	-0.0179442827	0.1220444421	-0.0579090268	-0.0353187365	-0.0209120686	0.0465029293	0.1138609897	0.0375564842	0.0002192751	-0.0276770066	-0.0194915131	0.006846649	0.050571643	0.0560280502	0.0038862287	-0.0220158422	0.0957125426	-0.0273201575	-0.0316897832	-0.0152789604	0.0331113134	0.079928292	-0.0440059967	0.0404419946	-0.0213613738	-0.0381880123	0.0752231178	-0.0231026523	-0.0528016009	0.0043868338	0.0849979552	-0.0363439263	-0.1259066477	-0.0522299296	0.006338698	0.0554730132	-0.0158615865	0.0256900338	-0.0232013289	-0.0362003644	0.0628848983	0.0755032749	-0.0073232465	-0.0070331501	0.0711971712	0.0583049457	-0.0678608322	0.0127131473	0.0381538662	0.053169817	0.0641844115	0.0523435232	0.0731782757	-0.0987510401	0.1346212247	-0.1754060012	0.0660506026	-0.0892648856	0.0289899635	0.0642583037	0.0776000488	-0.0663078026	0.0839640972	-0.0612374335	-0.0695311839	-0.0664135389	0.0106440574	-0.0624081922	-0.1269442373	0.041762759	-0.0151955632	0.0203471854	0.09315365	0.0501533597	-0.011041056	0.1302970007	-0.0933663859	0.1009860596	0.100898492	0.1007526021	0.1005484744	0.1002862268	0.0725645	0.0094025999999999	8.840888675999994e-05	0.00526560666025	-0.0718289	0.0061018999999998	3.7233183609998734e-05	0.00515939087521	-0.215679	-0.013369	0.000178730161	0.046517431041	0.00713966	-0.0002582699999998	6.670339289994833e-08	5.09747449156e-05	-0.000450183	-0.000199138	3.9655943044000006e-08	2.02664733489e-07	0.000902685	-0.000170955	2.9225612025000034e-08	8.14840209225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
631.7135881872426	-2.052293352870265	399062.0575004012	4.211908006235475	866.3784860335049	-7.177363194656209	51.51454242800558	750611.6810617081	601.6254394089724	-0.1075326017387396	0.0115632604367024	361953.1693440391	621.3901310476992	597.3192384987892	1.226285	57.631355	0.230562369	0.12124	-0.1056287259	-0.0003724497	-0.0045245767	0.0157914604	-0.0249094709	0.0078949044	-0.1010996845	0.1671744203	-0.0833570026	0.0320421552	-0.0201291658	-0.0796634237	-0.0055713153	-0.0313233579	0.0624353387	0.0030634595	0.1172132769	-0.0678706313	0.0452804077	-0.171277546	0.0355487904	-0.0399310882	-0.1025975608	-0.0146465423	-0.0287330474	-0.147157201	-0.0301397675	-0.0230609063	0.0536541887	0.0403108993	0.0995749766	-0.048287446	-0.0338517552	-0.0845841662	0.0402856919	-0.1549116334	0.0262639873	0.0131962107	-0.0386295384	0.0997461335	-0.0245030884	0.0565459136	0.0206624879	-0.089326158	-0.067035523	-0.0989832131	-0.0470065525	-0.0173586487	0.039068019	0.0491020158	0.1173392355	-0.0712059518	0.0518408523	0.0152112978	-0.0133057848	0.0819331034	-0.0902553536	0.1010366723	-0.0283256427	0.1540517873	0.0483226728	0.001674547	0.0613257606	0.0231943455	0.0382994553	0.1369777848	0.0176704235	-0.036357897	-0.0137386509	0.0127668996	-0.0151834055	0.0558664734	-0.0397256276	-0.033462425	0.0076357442	0.0477159209	0.0014110572	0.0789449731	0.0518596972	0.0547463758	-0.1790556256	0.0069304687	-0.0118927188	-0.0532536709	-0.0482507798	-0.0838498914	0.0014709732	-0.0843984055	-0.0134309369	0.0562443796	-0.0389913189	-0.1112045515	0.0391126778	0.0211887709	0.0443571479	-0.0349281502	0.02244155	-0.0860869873	0.0554305742	-0.1194781319	0.0096665411	-0.1757972819	0.0880281788	0.0095099913	-0.0238655233	0.0986713909	-0.0855739418	-0.0519768483	0.0302135152	0.1443402205	0.0032572998	-0.0298967655	-0.0732820331	0.0150551848	-0.0600899749	0.0948652204	-0.1532130622	0.0189413759	-0.0401254236	-0.0113280623	-0.0426696817	0.0917884268	0.0311796952	0.0261360855	0.0439219241	-0.0596004753	0.0555421093	0.0176367049	0.0364561849	-0.0570984518	0.0767299335	-0.0914053432	-0.1874809021	0.1280220707	0.0852289131	-0.0555621964	0.0329042509	0.1098478624	0.0292849586	-0.0539591258	-0.1064953389	0.0970962775	0.0534474833	-0.0551010159	0.0204160923	-0.0074766275	-0.0169744348	-0.0438034813	-0.065957191	0.091782785	-0.1573095662	-0.0513903765	0.0543358479	0.0717439043	-0.0143851242	-0.0604676255	0.0745730616	0.0292054424	-0.0407733755	-0.1113583883	0.0487419562	-0.0516445336	0.0576883833	0.0099785183	0.0004539847	-0.0286026862	0.0276992577	0.0575820235	-0.0293187603	0.0372109985	-0.0340666298	-0.0071530234	0.0574334882	-0.0646009343	0.0887075762	0.0120777449	0.1250666599	-0.0274578347	0.1263302855	-0.1279693872	0.1474302346	-0.0894110851	-0.0092926708	-0.0767923044	0.0296292789	0.0619608801	0.0467715041	0.0673696506	-0.0759891605	0.1159258064	-0.1300600254	0.0269237964	-0.0695873605	0.0132662593	0.0001555557	0.0410248215	-0.0745837875	0.0867363453	0.0009421031	-0.0177814783	-0.0540720861	-0.1115984092	0.0252809209	-0.1339830695	-0.0108715415	0.0004981664	0.1286547105	-0.0628151204	-0.0053472301	0.0314741204	0.0357434364	0.0835487319	0.1009341646	0.1006910253	0.1002862268	0.099720419	0.0989945105	0.0493951	-0.0231694	0.00053682109636	0.00243987590401	-0.000740031	0.071088869	0.0050536272956991	5.476458809610001e-07	-0.142926	0.072753	0.005292999009	0.020427841476	0.00593646	-0.0012031999999999	1.4476902399999997e-06	3.52415573316e-05	-0.000412758	3.7425e-05	1.400630625e-09	1.70369166564e-07	0.000933082	3.039700000000004e-05	9.239776090000023e-10	8.70642018724e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
632.5334773596604	0.8198891724177884	400098.599980704	0.6722182550479259	862.7977346108536	-3.5807514226513604	12.82178075081974	744419.930849621	601.6840438512986	0.0586044423262137	0.0034344806603665	362023.6886252514	620.9745319142207	601.471196253711	1.285481	60.413387	0.208335669	0.135891	0.0263001761	-0.0017201617	0.1089012472	0.0350121792	-0.0643816308	-0.0528216632	-0.0847923412	0.1679202141	-0.0765651344	0.0341095633	0.0302055709	0.1261587222	0.0287406959	-0.031400122	0.1643284766	0.0480058962	0.0060145206	0.0138359404	0.1148270714	-0.2059860699	-0.0545723965	0.0802581216	-0.1026657096	-0.0352421898	-0.0091271319	-0.0119466251	-0.0605008793	0.0137529377	-0.0247247495	0.0959914817	-0.1274965707	-0.011032849	-0.0250176091	-0.0881783232	0.0856124476	-0.1139536796	-0.0111093068	0.1283112121	-0.0100355903	0.08058006	-0.1044437036	0.057489988	-0.0592798995	-0.0209399413	-0.0750765705	-0.0047150206	0.0817027792	-0.0181052809	-0.004408232	-0.0759944797	-0.0384338414	0.0547861325	0.0358323222	-0.0784578583	0.0628749912	0.0100393647	0.0812598367	0.0084101029	0.0407065028	0.0016831713	0.0001743924	0.0085636961	0.0193253712	0.0503454531	-0.0075139591	-0.0346645371	0.0543068324	-0.0563774161	-0.0159672277	-0.0456897903	0.0282463818	0.0068370585	-0.0335947441	-0.0352528025	0.0674552297	-0.000174142	0.0657686612	0.0441954942	-0.0560243939	0.1320965216	0.0257461531	-0.0679357798	0.0450025195	0.0670985163	0.0067850181	0.005047725	-0.0640944427	0.1158402874	0.0610905092	-0.0231562845	0.131781784	0.0017605462	-0.0410073637	-0.0078375831	0.0024286849	-0.0603747713	-0.0413586501	-0.0041881839	-0.0235521324	-0.0560658749	0.0219257634	0.0345618876	0.0244346702	0.0203133818	-0.0121383674	0.0146337048	-0.0475404882	-0.0337152556	0.0953747786	0.0428987306	0.0856119529	-0.0309552883	-0.0508317622	0.0968548171	-0.0805564713	-0.0572517157	-0.1536441994	0.0326223144	0.0153990229	0.0658482772	-0.0867603301	0.1178676115	0.0819323441	0.0473527957	-0.0285252423	0.0152378962	0.0202674826	0.1100804802	-0.1049964766	-0.0230517764	0.0179217363	0.0751306344	0.0185375903	0.0601295376	0.0444263073	0.0119372782	0.0658729779	0.0880919696	-0.0362555098	-0.0525161982	0.0375834175	-0.0091893164	-0.0363216061	0.0427334775	-0.0580301954	0.0006847468	0.0624401036	-0.0463424154	-0.0031445289	-0.0764769864	0.0019423491	0.0105012678	-0.1066482458	0.0147474897	0.0292784214	0.0231721893	-0.0076490689	0.0047694933	0.0320216476	0.0788999521	0.0481395902	-0.0010945818	0.0708721088	-0.0340425307	0.0134074198	0.0360742397	-0.1031201587	-0.1001016544	-0.0325186843	0.0619171364	0.0491150121	0.035781407	-0.0068358231	-0.0230823714	0.0054594733	-0.0263811985	0.0118176443	-0.0079192402	0.1039379877	-0.021759076	0.0188840159	0.065389297	-0.0143594167	0.0674187842	-0.0041514855	-0.117057918	0.0308465888	-0.0425399604	-0.087956518	0.1306404154	-0.1435375234	0.0426042673	-0.109673162	0.019316841	0.0566393359	0.0541917562	-0.0194493031	0.0734476488	-0.0121213971	-0.0335026281	-0.0922583634	0.0111078998	-0.0323348346	-0.1016196133	0.0632494586	-0.0759563169	-0.0026219031	0.0517142984	0.0428487377	-0.059874183	-0.0284568305	-0.0113665683	0.1008563388	0.1003800917	0.0995880118	0.0984825911	0.0970673078	0.0430731	-0.0063219999999999	3.996768399999993e-05	0.00185529194361	-0.128758	-0.128017969	0.0163886003868849	0.016578622564	-0.188986	-0.0460599999999999	0.0021215235999999	0.0357157081959999	0.00639863	0.0004621699999999	2.1360110889999961e-07	4.09424658769e-05	-0.000496408	-8.365000000000005e-05	6.997322500000009e-09	2.4642090246400004e-07	0.000945976	1.2893999999999948e-05	1.6625523599999862e-10	8.948705925759999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
633.1807784837976	0.6473011241371296	400917.8982413479	0.4189987453091917	867.7209853045264	4.923250693672799	24.238397392749693	752939.7083378581	602.6898562154759	1.0058123641772454	1.0116585119318198	363235.062785031	622.304145604083	613.3283150674004	1.134944	53.33865	0.1724192	0.0970301	-0.0566708236	0.0508495388	-0.006726561	0.0331752925	-0.0527224297	-0.0476586814	-0.0136465991	0.1917007633	-0.0540906478	0.0360224855	0.0625311525	-0.0939570827	-0.0168490395	-0.0731544108	0.0024129978	0.0749888122	0.0960750614	-0.0770640676	-0.0571870763	-0.1321802507	-0.0070323761	0.0067685377	-0.0734677834	-0.0088312831	-0.0126025089	0.0799682519	-0.0204798754	-0.0235493379	-0.007169921	0.0928138889	-0.0227690376	-0.0833676838	-0.0093001552	-0.0762000088	0.0456526877	-0.1037641853	-0.0316642683	0.0496618172	-0.0045820285	0.0630004629	0.0179002284	0.100133121	-0.0461290061	-0.0085916317	-0.0600740364	0.0754109199	0.1333395789	-0.0526082962	0.02004675	-0.0323885078	-0.0436227021	0.0662878095	-0.005101626	0.0305301611	0.0533494774	0.0633151539	0.0696028556	0.0156841889	0.021790601	0.0737335581	-0.0190770006	-0.0488793576	-0.0063536173	0.0287203924	-0.0338099387	0.06384227	-0.0250012849	-0.0329894813	0.0928027596	-0.0882977618	0.1431054293	-0.0751730032	0.0474530863	0.0455638613	0.0938004512	-0.0527927268	-0.204726688	0.0101513459	-0.000423426	-0.0266074247	0.0160340939	0.0851987951	0.025777748	-0.0420062909	-0.0485326436	-0.01442494	0.0352649159	0.0819657707	-0.109895715	-0.0505662846	-0.0195426201	0.0154656611	-0.0080110062	-0.097900203	-0.0527407257	-0.0127714993	0.0167928455	0.0218889423	-0.0843207667	-0.0251928816	0.0281407418	0.0898808166	0.0904513734	0.0350522513	0.0311748825	0.050747239	-0.0446320332	0.0644951701	0.0597147143	-0.0746666415	0.0033990623	-0.0154623193	-0.0555902772	0.0555402668	-0.0244006072	0.0886495205	-0.1205119913	0.0023929663	-0.0421357932	-0.0405912797	-0.0627789796	0.1014172483	0.0922295226	0.0280903524	-0.0002373692	0.0826145058	0.0129961433	0.0146626384	-0.039212207	-0.005795572	0.010824965	0.064813955	0.0721753045	-0.0441779708	0.0127339208	-0.1467053283	9.14944e-05	0.0647972372	0.012620583	-0.0547219865	-0.0281627022	0.0816470949	-0.0705170276	0.0048826226	-0.0051946261	0.0241569199	0.0807615777	-0.0386884504	-0.0311023764	-0.012334918	-0.0324981456	0.0137106585	-0.1110756179	-0.0039295324	-0.0657266551	0.0862366778	-0.0587355924	0.1631495563	-0.0162087468	-0.0050127141	-0.0173207793	0.1232956193	-0.1099095421	0.0303418025	0.0294426716	-0.0463172866	0.1486868033	0.0437610203	-0.0766437456	-0.1261933242	-0.0210166926	0.0194600561	0.0786067596	0.0215220764	0.0363221999	0.0272004975	-0.0554630174	0.0310412663	-0.035339122	0.0694502925	-0.0727689406	0.039193802	0.0165097849	0.0832638182	-0.1346607144	-0.0004595415	-0.0232668114	-0.055709724	-0.0738679714	0.111290047	-0.1172455907	0.0233749698	-0.0607669066	-0.0118666914	0.0106122707	0.0460214126	-0.0557306179	0.0658247446	-0.0149572184	-0.0417767075	-0.0018589795	-0.0885246962	-0.0472917982	-0.1203725697	-0.0338931974	-0.0051818355	0.071380129	-0.0293257098	0.0003037435	0.0044403212	-0.0372478319	0.0737112043	0.1007526021	0.0999660109	0.0986595713	0.0968400771	0.0945169902	0.0379184	-0.0051547	2.6570932090000054e-05	0.0014378050585599	-0.0456244	0.0831336	0.00691119544896	0.00208158587536	-0.153329	0.0356569999999999	0.0012714216489999	0.0235097822409999	0.00556238	-0.00083625	6.993140625000003e-07	3.094007126439999e-05	-0.000527151	-3.074299999999996e-05	9.451320489999972e-10	2.77888176801e-07	0.000843491	-0.0001024849999999	1.0503175224999985e-08	7.114770670810001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
