task	run	trial	onset	item	fixtime	fixcol	resp	acc	rt
2	1	1	12	12	0.650	2	2	1	0.563
2	1	2	16	NaN	NaN	NaN	NaN	NaN	NaN
2	1	3	20	7	0.200	1	1	1	0.348
2	1	4	24	6	0.700	1	2	0	0.307
2	1	5	28	1	0.450	1	1	1	0.464
2	1	6	32	5	0.100	2	2	1	0.533
2	1	7	36	9	0.350	2	2	1	0.518
2	1	8	40	10	0.500	1	1	1	0.328
2	1	9	44	2	0.300	1	1	1	0.266
2	1	10	48	NaN	NaN	NaN	NaN	NaN	NaN
2	1	11	52	NaN	NaN	NaN	NaN	NaN	NaN
2	1	12	56	3	0.800	1	1	1	0.398
2	1	13	60	11	0.600	2	2	1	0.313
2	1	14	64	4	0.550	1	1	1	0.355
2	1	15	68	NaN	NaN	NaN	NaN	NaN	NaN
2	1	16	72	8	0.700	2	2	1	0.471
2	1	17	76	1	0.750	1	1	1	0.672
2	1	18	80	6	0.500	1	1	1	0.319
2	1	19	84	NaN	NaN	NaN	NaN	NaN	NaN
2	1	20	88	4	0.850	2	2	1	0.370
2	1	21	92	3	0.550	2	2	1	0.354
2	1	22	96	7	0.400	2	2	1	0.477
2	1	23	100	5	0.700	1	1	1	0.490
2	1	24	104	10	0.800	1	1	1	0.323
2	1	25	108	2	0.600	2	2	1	0.510
2	1	26	112	11	0.550	1	1	1	0.760
2	1	27	116	8	0.600	1	1	1	0.434
2	1	28	120	12	0.500	1	1	1	0.438
2	1	29	124	9	0.500	2	2	1	0.323
2	1	30	128	4	0.700	2	2	1	0.338
2	1	31	132	11	0.700	2	2	1	0.317
2	1	32	136	NaN	NaN	NaN	NaN	NaN	NaN
2	1	33	140	10	0.200	1	1	1	0.474
2	1	34	144	NaN	NaN	NaN	NaN	NaN	NaN
2	1	35	148	NaN	NaN	NaN	NaN	NaN	NaN
2	1	36	152	1	0.100	1	1	1	0.555
2	1	37	156	7	0.150	2	2	1	0.420
2	1	38	160	5	0.300	2	2	1	0.608
2	1	39	164	2	0.800	2	2	1	0.345
2	1	40	168	NaN	NaN	NaN	NaN	NaN	NaN
2	1	41	172	9	0.400	2	2	1	0.333
2	1	42	176	8	0.750	2	2	1	0.267
2	1	43	180	NaN	NaN	NaN	NaN	NaN	NaN
2	1	44	184	3	0.400	2	2	1	0.255
2	1	45	188	6	0.550	2	2	1	0.310
2	1	46	192	12	0.100	2	2	1	0.375
2	1	47	196	5	0.600	1	1	1	0.417
2	1	48	200	2	0.250	1	1	1	0.343
2	1	49	204	8	0.900	2	2	1	0.287
2	1	50	208	10	0.150	1	1	1	0.417
2	1	51	212	6	0.300	1	1	1	0.312
2	1	52	216	12	0.900	2	2	1	0.337
2	1	53	220	NaN	NaN	NaN	NaN	NaN	NaN
2	1	54	224	9	0.300	1	1	1	0.407
2	1	55	228	3	0.450	1	1	1	0.364
2	1	56	232	1	0.450	1	1	1	0.273
2	1	57	236	4	0.550	1	1	1	0.251
2	1	58	240	7	0.500	2	2	1	0.294
2	1	59	244	NaN	NaN	NaN	NaN	NaN	NaN
2	1	60	248	11	0.850	2	2	1	0.340
