global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09	t_comp_cor_10	t_comp_cor_11	t_comp_cor_12	t_comp_cor_13	t_comp_cor_14	t_comp_cor_15	t_comp_cor_16	t_comp_cor_17	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	c_comp_cor_34	c_comp_cor_35	c_comp_cor_36	c_comp_cor_37	c_comp_cor_38	c_comp_cor_39	c_comp_cor_40	c_comp_cor_41	c_comp_cor_42	c_comp_cor_43	c_comp_cor_44	c_comp_cor_45	c_comp_cor_46	c_comp_cor_47	c_comp_cor_48	c_comp_cor_49	c_comp_cor_50	c_comp_cor_51	c_comp_cor_52	c_comp_cor_53	c_comp_cor_54	c_comp_cor_55	c_comp_cor_56	c_comp_cor_57	c_comp_cor_58	c_comp_cor_59	c_comp_cor_60	c_comp_cor_61	c_comp_cor_62	c_comp_cor_63	c_comp_cor_64	c_comp_cor_65	c_comp_cor_66	c_comp_cor_67	c_comp_cor_68	c_comp_cor_69	c_comp_cor_70	c_comp_cor_71	c_comp_cor_72	c_comp_cor_73	c_comp_cor_74	c_comp_cor_75	c_comp_cor_76	c_comp_cor_77	c_comp_cor_78	c_comp_cor_79	c_comp_cor_80	c_comp_cor_81	c_comp_cor_82	c_comp_cor_83	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	w_comp_cor_71	w_comp_cor_72	w_comp_cor_73	w_comp_cor_74	w_comp_cor_75	w_comp_cor_76	w_comp_cor_77	w_comp_cor_78	w_comp_cor_79	w_comp_cor_80	w_comp_cor_81	w_comp_cor_82	w_comp_cor_83	w_comp_cor_84	w_comp_cor_85	w_comp_cor_86	w_comp_cor_87	w_comp_cor_88	w_comp_cor_89	w_comp_cor_90	w_comp_cor_91	w_comp_cor_92	w_comp_cor_93	w_comp_cor_94	w_comp_cor_95	w_comp_cor_96	w_comp_cor_97	w_comp_cor_98	w_comp_cor_99	w_comp_cor_100	w_comp_cor_101	w_comp_cor_102	w_comp_cor_103	w_comp_cor_104	w_comp_cor_105	w_comp_cor_106	w_comp_cor_107	w_comp_cor_108	w_comp_cor_109	w_comp_cor_110	w_comp_cor_111	w_comp_cor_112	w_comp_cor_113	w_comp_cor_114	w_comp_cor_115	w_comp_cor_116	w_comp_cor_117	w_comp_cor_118	w_comp_cor_119	w_comp_cor_120	w_comp_cor_121	w_comp_cor_122	w_comp_cor_123	w_comp_cor_124	w_comp_cor_125	w_comp_cor_126	w_comp_cor_127	w_comp_cor_128	w_comp_cor_129	w_comp_cor_130	w_comp_cor_131	w_comp_cor_132	w_comp_cor_133	w_comp_cor_134	w_comp_cor_135	w_comp_cor_136	w_comp_cor_137	w_comp_cor_138	w_comp_cor_139	w_comp_cor_140	w_comp_cor_141	w_comp_cor_142	w_comp_cor_143	w_comp_cor_144	w_comp_cor_145	w_comp_cor_146	w_comp_cor_147	w_comp_cor_148	w_comp_cor_149	w_comp_cor_150	w_comp_cor_151	w_comp_cor_152	w_comp_cor_153	w_comp_cor_154	w_comp_cor_155	w_comp_cor_156	w_comp_cor_157	w_comp_cor_158	w_comp_cor_159	w_comp_cor_160	w_comp_cor_161	w_comp_cor_162	w_comp_cor_163	w_comp_cor_164	w_comp_cor_165	w_comp_cor_166	w_comp_cor_167	w_comp_cor_168	w_comp_cor_169	w_comp_cor_170	w_comp_cor_171	w_comp_cor_172	w_comp_cor_173	w_comp_cor_174	w_comp_cor_175	w_comp_cor_176	w_comp_cor_177	w_comp_cor_178	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	a_comp_cor_107	a_comp_cor_108	a_comp_cor_109	a_comp_cor_110	a_comp_cor_111	a_comp_cor_112	a_comp_cor_113	a_comp_cor_114	a_comp_cor_115	a_comp_cor_116	a_comp_cor_117	a_comp_cor_118	a_comp_cor_119	a_comp_cor_120	a_comp_cor_121	a_comp_cor_122	a_comp_cor_123	a_comp_cor_124	a_comp_cor_125	a_comp_cor_126	a_comp_cor_127	a_comp_cor_128	a_comp_cor_129	a_comp_cor_130	a_comp_cor_131	a_comp_cor_132	a_comp_cor_133	a_comp_cor_134	a_comp_cor_135	a_comp_cor_136	a_comp_cor_137	a_comp_cor_138	a_comp_cor_139	a_comp_cor_140	a_comp_cor_141	a_comp_cor_142	a_comp_cor_143	a_comp_cor_144	a_comp_cor_145	a_comp_cor_146	a_comp_cor_147	a_comp_cor_148	a_comp_cor_149	a_comp_cor_150	a_comp_cor_151	a_comp_cor_152	a_comp_cor_153	a_comp_cor_154	a_comp_cor_155	a_comp_cor_156	a_comp_cor_157	a_comp_cor_158	a_comp_cor_159	a_comp_cor_160	a_comp_cor_161	a_comp_cor_162	a_comp_cor_163	a_comp_cor_164	a_comp_cor_165	a_comp_cor_166	a_comp_cor_167	a_comp_cor_168	a_comp_cor_169	a_comp_cor_170	a_comp_cor_171	a_comp_cor_172	a_comp_cor_173	a_comp_cor_174	a_comp_cor_175	a_comp_cor_176	a_comp_cor_177	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	cosine08	cosine09	cosine10	cosine11	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
549.6778400625362	n/a	n/a	302145.72785581514	770.3149737709249	n/a	593385.1588157007	n/a	528.8533310389116	n/a	279685.84575095266	n/a	547.0200053707094	579.3820250898752	n/a	n/a	n/a	n/a	0.0229459407	-0.0372377187	0.053862236	-0.0472817117	0.0115012916	0.1030671657	-0.0006905854	0.0260829158	-0.008721721	0.0051743675	-0.0329218359	0.0460060469	-0.0206307502	0.0012746753	0.1337180488	-0.0333128609	0.1346665102	-0.1145111645	0.0480384259	-0.061194312	-0.0095891085	0.0219105431	-0.0955478603	0.0005508951	-0.1000613106	0.051280069	-0.0390798205	0.0186906749	-0.0512170111	0.0472670767	-0.0747059819	-0.0844019698	0.0660604431	-0.1852488041	0.0810214839	-0.2060031273	0.1168390303	-0.0209735185	0.0781470986	-0.0214009042	0.0193169674	-0.1498726068	0.0239868641	-0.122806023	0.0272766068	-0.1407707566	0.0674211949	-0.0892373163	0.2151147431	-0.0469455567	0.001333697	-0.0106161	0.0194427665	-0.0404306675	0.0042582138	-0.010386507	0.0985331649	0.0020362636	0.0461845907	-0.0842443126	0.0873717972	0.0091640399	-0.0644950006	-0.0166096817	0.1429832962	-0.085547033	-0.0019618549	0.0690343921	0.0815880012	0.0241857465	-0.0671641964	-0.0774008916	0.1300936486	0.06790061	-0.05861551	-0.1491550525	0.0464695481	-0.0166074431	0.0057648427	-0.0109187713	0.0151592944	-0.0349751233	0.0113533589	-0.1103325986	0.0205700851	-0.0397553943	0.0040587451	-0.0523095683	0.0019410213	-0.0194025221	0.040674435	-0.026237601	0.0153011134	-0.0188183354	0.0046908018	-0.115093233	0.1154331301	-0.005545231	0.0741709859	-0.0122650094	0.0310921908	-0.0436274514	-0.0238447685	-0.0052818049	0.0445924192	-0.0275360091	0.0068088415	-0.0163210252	0.0449067105	-0.0052156001	0.0735622366	-0.1089345421	0.0077683848	-0.0894184173	0.0161964676	-0.0261587578	0.1375986704	-0.073831499	0.0405085224	-0.0241537019	0.0104205438	-0.0235738266	0.036885526	-0.0075285218	0.024505388	0.0621136928	-0.0216865534	0.121304152	0.0208701707	0.0120688951	-0.0126331629	-0.0569823645	-0.0777987868	0.0322216685	-0.0425839562	0.0384964086	-0.0469370483	0.0553223593	-0.0624650965	0.1046238849	-0.0234494359	0.0024341919	-0.0065288065	0.0082236879	-0.0540245548	0.0209909189	-0.0549307207	0.0446749356	-0.0090175055	0.0728912788	-0.0152315989	0.0476328179	-0.0383817336	0.0478194429	-0.0611952832	-0.0246623009	0.043351366	-0.1228973749	0.0101360871	0.0680129383	-0.0578303846	0.012612235	0.1321879861	-0.038968998	0.0183233111	-0.0574748043	-0.0263557587	0.0041586612	0.0630191714	-0.0915229967	0.02108273	-0.0474273965	-0.0017466059	-0.0290735958	0.0871215339	0.0588122669	-0.0770059987	0.0167798377	0.0156010119	0.0547155723	-0.0904185319	0.0154246349	0.0239561802	0.041377014	-0.0573128124	0.0411545081	0.0660508053	0.0435452785	0.0563961241	-0.0827350857	0.0462019937	0.029660381	-0.0830319937	-0.0858907572	0.0760205075	0.0002308438	-0.0560963024	-0.0464260973	-0.0344605965	0.0256446872	0.0050103232	0.0993177142	-0.0869623202	0.0247515394	0.0116805953	0.0910572854	-0.099604529	-0.0404196119	0.0663562345	0.1154899093	-0.0030939057	-0.0153461809	-0.0322246235	0.0252056222	0.0210307198	0.0232377827	0.0636623594	-0.0700441362	-0.0114851393	0.0480769821	0.0319815369	0.052172486	-0.0350200472	-0.0603705103	-0.001037534	0.0455227782	-0.0244104726	-0.0189725305	-0.0079042987	-0.0507962375	-0.0306269769	0.0848959334	0.0535348	-0.0057575018	-0.0448024409	0.0153802073	0.0316930104	0.0182972197	-0.095864525	-0.0126344573	-0.0448427954	0.0213130267	0.0068627416	0.0192650892	0.0455330598	-0.0108164149	-0.002070671	-0.0010955601	-0.007341965	0.022497396	0.0024545853	0.0961999925	-0.0209150117	-0.0563493907	0.0836370149	0.0064435783	0.0365133151	0.00865116	-0.0232893437	-0.0276961586	-0.0048451144	0.0133197012	0.0014781583	0.062184726	-0.0531360796	-0.1118304757	0.0801056134	0.025177077	0.0534282203	-0.0216139083	-0.0069249528	-0.0204996046	-0.0196286467	0.0390348954	0.0154929243	0.0111173156	0.0649536454	-0.0294894385	-0.0093760193	-0.0554798018	0.138599062	0.021588395	-0.0806561336	0.0097797986	-0.064884727	0.0042394157	-0.0058158951	0.0048943089	-0.0090553266	0.0318764808	-0.0091067848	0.0230861769	-0.0063065413	0.0334329307	-0.0103349356	0.0917589659	-0.0225516566	-0.0788918894	0.0024697572	-0.0501167044	0.0975235622	-0.0286511914	0.1643050979	-0.0364288287	0.0193772742	-0.00396053	0.0244577192	0.1231480856	-0.0444267622	0.1242303529	-0.0842657991	0.0264211855	0.0170508907	0.0224492592	0.0899901926	-0.0543993617	-0.12219619	0.0133227608	-0.0177392419	0.0300240874	-0.0002571701	0.0240473103	-0.0788785526	0.0453005152	-0.0255810746	0.0489670047	-0.0797201483	0.0979789789	-0.0248603807	0.0170425516	-0.0571062353	0.1011589994	-0.0119503172	0.015224571	-0.0595325233	0.0394117186	-0.0761301593	0.1049311611	-0.0621015681	0.0038758358	0.0036772468	0.042692051	-0.0372307977	0.0939224222	-0.1241239716	0.0813167762	0.0045141713	-0.0163222961	-0.0269668797	0.0153666638	0.0240801183	-0.0366699747	-0.0442931564	0.1012539225	-0.0321152887	-0.0013080288	0.0335078801	0.001426535	0.0596107931	-0.0221526924	0.0685018289	0.0023472844	0.0246778634	-0.0619925478	-0.0290363989	0.1262709367	-0.0554866273	0.0247935317	0.0894907128	-0.000353013	-0.0009298875	-0.0388667639	0.0932509447	0.0075347735	0.0610886894	-0.0713274399	-0.0108182955	0.0024161043	0.040845132	0.0446684828	-0.0234873831	-0.0421052969	-0.012877122	-0.0118556646	0.0978844896	-0.0355655219	0.0273279486	0.0209281055	0.0979349202	-0.009335819	-0.0305650292	0.0576315375	0.0067016878	0.0134787838	0.1046684351	-0.0572070071	-0.0006549433	-0.0054385456	0.0275413886	0.0489511932	-0.0212092078	-0.0176127529	-0.0118092803	-0.0412164369	0.0500566109	0.0839918428	-0.0268371801	-0.1216896576	0.0243375552	0.0371711104	0.0104322898	-0.0483274136	-0.0117309424	-0.1103154685	0.0451526439	0.0225956028	-0.0302551535	-0.0481509174	-0.0191295218	0.0260387885	0.0469862149	0.0135239524	0.0136804975	-0.1086962746	-0.0715902186	0.0372161191	0.0243859956	0.0133433854	-0.0529614259	-0.0149293713	-0.0350972	-0.0580081925	0.0422782505	0.036949518	0.0061096333	-0.049858767	-0.0189899914	-0.0228105043	0.0114579568	0.035418004	0.0219701404	0.0613905759	-0.0222530392	-0.0378232265	-0.0693459041	0.031494599	0.0015665803	0.0393478436	0.0366481466	-0.1106075451	-0.026240814	-0.0171751156	-0.0425020519	0.0133714791	0.0332252547	0.0451615668	-0.0690629	-0.099777489	0.0477598066	-0.0094892719	-0.0178476107	0.0122069177	-0.0042087512	0.0236763917	-0.0273562507	0.0927729965	-0.081993543	0.0719809104	-0.017066399	0.0201355916	-0.0033759787	-0.0641771231	0.0050699169	-0.1557987472	0.0603613734	-0.0264093401	0.0304276686	-0.0705450792	0.0241001131	-0.0176718044	0.1149651398	-0.0650856159	0.0046106115	0.0674195566	0.0674182677	0.0674161196	0.0674131123	0.0674092458	0.0674045202	0.0673989355	0.0673924919	0.0673851893	0.067377028	0.0673680079	0.0673581292	0.0641684	n/a	n/a	0.00411758355856	0.0083669699999999	n/a	n/a	7.000618698089834e-05	-0.000101757	n/a	1.0354487048999998e-08	n/a	0.0	n/a	n/a	0.0	-0.00101126	n/a	1.0226467876e-06	n/a	-0.0011898	n/a	n/a	1.41562404e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
547.0354854218293	-2.6423546407069125	6.982038047265356	299247.8223106964	752.8153823005956	-17.49959147032928	566730.9998283919	306.2357016284212	528.8354327148851	-0.0178983240265324	279666.91489473975	0.0003203500029587	546.3972974016435	543.9350659690725	1.388126	62.310905	0.086272637	0.0396614	-0.0897363888	0.0452712228	-0.0746568726	-0.000727433	-0.0033307889	0.0393902166	0.0068050685	-0.0838864044	0.0581764458	-0.0077941323	-0.048910765	0.0066548105	0.0833809965	-0.0182674784	-0.019927759	0.0495767788	-0.0263746838	0.0505896637	-0.0236408452	0.1266017661	0.0649775702	0.0097840438	0.0116590166	0.0308927718	-0.0348666805	-0.0239795746	-0.0121774451	-0.0510330444	0.0028508899	-0.0112552047	-0.0715979956	0.1176822196	-0.0809705634	-0.0406211279	0.0828122541	-0.0298328455	-0.0078274557	0.0043273523	0.0306987091	-0.013585134	-0.0137812627	0.0422711873	-0.0104553623	-0.0004202279	0.0642335937	-0.0576812011	0.0803786302	0.0567700243	-0.0510240125	0.0440112199	-0.0871062806	0.0178230356	0.0336043055	0.0159921253	0.092111745	-0.0099282382	0.0680287254	0.0771652877	-0.0741018622	-0.0159135418	-0.0758572858	0.0102121909	-0.0056796093	0.0912430865	0.0166725536	-0.0392623833	-0.0423144944	0.0278692349	-0.0177611121	-0.0698076374	0.0417908721	0.0249912271	0.0128203712	0.0029447752	-0.0626360261	-0.1106083535	-0.0419766026	-0.0617479802	0.0615556241	-0.054654615	0.0444710295	-0.0165309117	-0.0391507789	-0.0543095893	0.0687098607	0.0500166362	-0.0023417853	0.0737771004	0.0191631607	-0.021296971	-0.0060969305	0.0650812712	-0.0287938149	-0.1227301486	0.033338675	-0.0243155716	-0.0069617059	-0.0226642472	0.0413737075	0.0407077085	0.0890317831	-0.0069412316	0.0236944208	0.0109715637	-0.0239419546	-0.0114193991	-0.0668188687	0.0353670348	-0.0106713004	-0.1315745748	0.0721448194	-0.0199504452	0.0275160248	-0.0280974043	0.002228616	0.0811675089	0.0316051454	-0.1239142053	0.0668845219	-0.0627553426	0.0607268307	0.0379036308	-0.0037351415	0.0302296047	0.0060575743	-0.004095688	-0.0510155229	0.0008955616	0.0212282326	0.1878422024	-0.0555328582	-0.1174782696	-0.0186526293	0.0540361388	-0.1203863209	0.0375509303	0.0109980328	0.0441703963	-0.0620159198	0.0042614751	-0.102103483	-0.0224629617	0.0235697988	-0.0904119221	-0.0333902819	0.0285679637	0.009509839	0.0978420871	-0.0281419245	0.0663883108	-0.0281152494	-0.0105328164	0.0276586588	-0.0349072857	-0.0233577834	0.0123084789	0.0651638581	-0.0403041199	0.1145002502	0.0652905682	-0.077009344	0.1511797843	0.0847800562	-0.0486971181	0.1271894818	0.03902767	-0.1565276416	0.0126649927	0.1796840026	0.0550702182	0.0003490607	-0.0235093026	-0.0319211556	-0.0021352286	0.018963898	0.0174629066	0.00621521	0.0295220039	-0.0991119566	-0.0329943456	-0.0052676526	0.069863771	0.1425312165	0.0462463759	-0.0122448459	-0.0110497323	-0.0033687626	-0.0026290832	-0.001816575	-0.0643260178	-0.060071826	0.0029600213	-0.0005522655	0.090108049	-0.0074449908	0.0704731459	-0.0739729799	0.0438381157	0.0356847602	0.0577352153	0.0752915643	0.0376590395	-0.0133967267	0.0074334904	0.1332565	-0.0342702992	0.0230262983	0.0227433427	-0.0629019124	0.1369852477	0.016694138	0.0044254598	0.0937315828	-0.0327136313	-0.0055956385	0.029553078	-0.016776077	-0.0658609264	0.0041695123	-0.0701315839	-0.0448564961	-0.0482436534	0.0032231594	-0.0047911284	-0.0759715434	0.05272674	0.0077088126	0.0659169809	0.0510330103	0.0133076566	0.0122071625	0.0183787929	-0.0561122071	-0.0621916966	-0.0077700215	0.0311456126	-0.0145398486	0.0428483714	0.0397030496	-0.1048376123	0.0779325363	-0.0196678374	-0.0150484663	0.0135255965	-0.0177337463	-0.0192365941	-0.0883550263	0.0064480277	-0.0560704201	0.0578304439	-0.0146860186	0.0084372236	-0.0168461749	-0.003158601	-0.1063329081	-0.0714839716	-0.0245978996	-0.093279318	0.0611807694	0.0089199208	-0.042780727	-0.0376924575	0.0246433761	-0.0455289713	0.0674805422	0.063803908	0.0091572725	-0.0721130619	0.009382749	-0.0087701099	-0.0122765589	0.051253345	-0.004165841	-0.0770307042	0.0231620846	-0.0430129251	0.0135794333	-0.0253471588	0.064356395	0.0044035006	-0.0310391659	0.0535128199	0.0585116062	-0.0233891699	0.0722012009	0.0065451105	0.0727303946	-0.016525453	-0.0285156508	0.0125809763	0.0099583514	-0.0121286521	0.0164575751	-0.0547603961	0.0680712084	0.1962748919	-0.0169922265	-0.0051017516	0.0662469684	0.0439651235	0.1067748045	-0.0197032327	0.0537891776	0.0670285378	0.0274899931	-0.0093852368	0.0456194931	0.071593045	-0.0682528244	0.0891312596	0.0077969432	0.1163549067	-0.0085895201	0.0949057256	-0.0711123798	-0.1466463068	-0.0050822151	0.0335320798	0.0972293762	-0.0318237306	-0.0253622413	-0.0098163263	0.0227714661	0.0738524186	-0.0161789618	-0.0781342686	-0.0636551517	0.0768462167	-0.0253956544	-0.0485544291	-0.0205780535	0.0258356868	-0.0843201776	0.0256711344	-0.1495853904	0.0376640436	-0.0392787374	-0.1022839657	-0.0036687689	0.0309931538	-0.0030330146	0.0291233076	0.0717942541	0.0093446799	-0.2385496178	0.0554065528	0.0266698993	0.0021553243	-0.1505738373	0.0718005731	-0.0535379325	-0.0395210962	0.0570224404	0.0711855447	-0.0238994432	-0.0277452028	0.0740060542	-0.0694332176	0.0073800749	-0.0695351195	-0.0297561828	0.0929844911	-0.0793684825	-0.0872437174	0.0141895703	0.0532828628	0.0114923728	0.0440676651	-0.0238585461	0.047076937	0.0504488898	-0.0346333765	-0.0210092034	0.0427471662	-0.0366503226	-0.0141350834	0.0250360469	-0.00219578	0.0049018213	0.0293905769	-0.060342799	0.0945373127	0.0202556459	-0.081820045	-0.0202891131	-0.029739952	-0.014193837	-0.0465888247	-0.0586218172	-0.0754566191	0.0231696106	-0.0338991633	-0.0613930236	0.0384972556	0.1177219523	-0.0354444257	0.0480788219	-0.084279197	-0.0497437103	-0.0829438773	0.0057002609	0.1157689024	0.0710377608	0.0396224338	0.0063031835	-0.0175471919	0.0322895019	0.0662804467	0.0073890351	-0.0055214613	0.0238498383	-0.0362060945	0.0039936027	0.0352053197	0.0466755592	0.0154843486	0.0884235403	0.0438552596	-0.0326290762	0.0153255788	-0.0152297325	-0.072865024	-0.0312509413	0.1089305286	-0.0798686798	-0.0316515105	0.0519588731	0.0167093647	0.0191923899	-0.0068363011	-0.0167545195	0.0470864827	0.0250418205	0.0003324156	0.018872313	0.0091503695	-0.0199469955	-0.0166277927	0.0585506597	0.0487004128	0.0012326085	-0.0177348685	-0.0211929361	0.0184894661	0.0424531045	-0.0328654685	0.0411810228	-0.1260203142	0.0117564634	0.0188958977	-0.0829925406	0.1256031208	-0.0161625248	-0.0049305073	-0.0334405243	0.0169199758	-0.0035922727	-0.0220870527	0.0131771573	-0.0175424247	-0.0164102501	-0.0139000706	-0.0473957992	0.0229587794	-0.0630057996	0.1352842736	0.0238109074	0.058932173	0.0545148271	-0.0274466456	-0.0341377958	-0.0127689956	-0.0192553446	0.0306210248	-0.0760883858	0.0357044339	-0.0521636897	-0.0501216029	-0.0819385935	-0.078038085	0.0338461563	0.0121654901	0.0827896721	0.0674161196	0.0674045202	0.0673851893	0.0673581292	0.0673233429	0.0672808345	0.0672306088	0.0671726716	0.0671070295	0.0670336901	0.0669526617	0.0668639537	0.0720680999999999	0.0078996999999998	6.240526008999839e-05	0.0051938110376099	0.0365032	0.0281362300000001	0.0007916474386129	0.00133248361024	0.018844	0.018945757	0.0003550963359999	0.000358941708303	-0.000192213	-0.000192213	3.6945837369e-08	3.6945837369e-08	-0.0008256169999999	0.000185643	6.816434306888349e-07	3.4463323449037116e-08	-0.000941837	0.000247963	6.148564936900001e-08	8.870569345689999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
