task	run	trial	onset	item	fixtime	fixcol	resp	acc	rt
2	3	1	12	8	0.150	1	1	1	0.417
2	3	2	16	1	0.700	2	2	1	0.363
2	3	3	20	12	0.100	1	1	1	0.358
2	3	4	24	3	0.600	2	2	1	0.249
2	3	5	28	11	0.550	2	2	1	0.279
2	3	6	32	6	0.300	1	1	1	0.395
2	3	7	36	NaN	NaN	NaN	NaN	NaN	NaN
2	3	8	40	NaN	NaN	NaN	NaN	NaN	NaN
2	3	9	44	NaN	NaN	NaN	NaN	NaN	NaN
2	3	10	48	NaN	NaN	NaN	NaN	NaN	NaN
2	3	11	52	5	0.350	2	1	0	0.344
2	3	12	56	NaN	NaN	NaN	NaN	NaN	NaN
2	3	13	60	13	0.100	1	1	1	0.486
2	3	14	64	9	0.150	1	1	1	0.454
2	3	15	68	NaN	NaN	NaN	NaN	NaN	NaN
2	3	16	72	4	0.500	2	2	1	0.426
2	3	17	76	NaN	NaN	NaN	NaN	NaN	NaN
2	3	18	80	2	0.400	2	2	1	0.391
2	3	19	84	10	0.450	1	1	1	0.488
2	3	20	88	NaN	NaN	NaN	NaN	NaN	NaN
2	3	21	92	7	0.400	1	1	1	0.375
2	3	22	96	13	0.650	1	1	1	0.404
2	3	23	100	4	0.250	1	1	1	0.321
2	3	24	104	NaN	NaN	NaN	NaN	NaN	NaN
2	3	25	108	NaN	NaN	NaN	NaN	NaN	NaN
2	3	26	112	9	0.900	2	2	1	0.334
2	3	27	116	NaN	NaN	NaN	NaN	NaN	NaN
2	3	28	120	NaN	NaN	NaN	NaN	NaN	NaN
2	3	29	124	11	0.400	1	1	1	0.364
2	3	30	128	5	0.100	1	1	1	0.365
2	3	31	132	1	0.100	2	2	1	0.383
2	3	32	136	10	0.300	2	2	1	0.455
2	3	33	140	6	0.800	2	2	1	0.500
2	3	34	144	8	0.350	1	1	1	0.471
2	3	35	148	3	0.500	1	1	1	0.375
2	3	36	152	7	0.800	2	2	1	0.312
2	3	37	156	12	0.100	1	1	1	0.443
2	3	38	160	2	0.100	1	1	1	0.418
2	3	39	164	1	0.750	1	1	1	0.315
2	3	40	168	7	0.550	2	2	1	0.302
2	3	41	172	8	0.550	2	2	1	0.401
2	3	42	176	2	0.200	2	2	1	0.455
2	3	43	180	13	0.800	2	2	1	0.313
2	3	44	184	NaN	NaN	NaN	NaN	NaN	NaN
2	3	45	188	6	0.450	2	2	1	0.358
2	3	46	192	11	0.450	1	1	1	0.436
2	3	47	196	10	0.350	2	2	1	0.348
2	3	48	200	3	0.700	1	1	1	0.372
2	3	49	204	4	0.600	1	1	1	0.346
2	3	50	208	5	0.850	2	2	1	0.410
2	3	51	212	9	0.200	2	2	1	0.335
2	3	52	216	12	0.200	2	2	1	0.418
2	3	53	220	13	0.650	1	1	1	0.335
2	3	54	224	5	0.350	1	1	1	0.463
2	3	55	228	8	0.100	2	2	1	0.574
2	3	56	232	3	0.300	2	2	1	0.291
2	3	57	236	10	0.650	2	2	1	0.485
2	3	58	240	6	0.700	1	1	1	0.287
2	3	59	244	2	0.750	1	1	1	0.468
2	3	60	248	1	0.600	2	2	1	0.340
2	3	61	252	7	0.350	1	1	1	0.408
2	3	62	256	12	0.500	1	1	1	0.307
2	3	63	260	11	0.800	2	2	1	0.409
2	3	64	264	4	0.650	2	2	1	0.763
2	3	65	268	9	0.900	1	1	1	0.345
