task	run	trial	onset	item	fixtime	fixcol	resp	acc	rt
2	2	1	12	2	0.450	1	1	1	0.412
2	2	2	16	5	0.400	1	1	1	0.371
2	2	3	20	8	0.550	2	2	1	0.294
2	2	4	24	6	0.200	2	2	1	0.387
2	2	5	28	13	0.100	2	2	1	0.438
2	2	6	32	10	0.900	2	2	1	0.339
2	2	7	36	3	0.350	2	2	1	0.293
2	2	8	40	1	0.500	1	1	1	0.347
2	2	9	44	9	0.200	1	1	1	0.375
2	2	10	48	12	0.700	1	1	1	0.317
2	2	11	52	11	0.500	1	1	1	0.302
2	2	12	56	7	0.700	2	2	1	0.371
2	2	13	60	NaN	NaN	NaN	NaN	NaN	NaN
2	2	14	64	4	0.400	2	2	1	0.307
2	2	15	68	13	0.600	2	2	1	0.353
2	2	16	72	NaN	NaN	NaN	NaN	NaN	NaN
2	2	17	76	9	0.350	1	1	1	0.349
2	2	18	80	3	0.300	2	2	1	0.398
2	2	19	84	2	0.750	2	2	1	0.364
2	2	20	88	NaN	NaN	NaN	NaN	NaN	NaN
2	2	21	92	NaN	NaN	NaN	NaN	NaN	NaN
2	2	22	96	11	0.250	2	2	1	0.599
2	2	23	100	5	0.350	2	2	1	0.316
2	2	24	104	7	0.250	2	2	1	0.264
2	2	25	108	6	0.600	2	2	1	0.373
2	2	26	112	8	0.350	2	2	1	0.276
2	2	27	116	4	0.700	2	2	1	0.364
2	2	28	120	NaN	NaN	NaN	NaN	NaN	NaN
2	2	29	124	12	0.900	2	2	1	0.380
2	2	30	128	10	0.650	1	1	1	0.326
2	2	31	132	NaN	NaN	NaN	NaN	NaN	NaN
2	2	32	136	1	0.150	1	1	1	0.423
2	2	33	140	12	0.450	2	2	1	0.321
2	2	34	144	NaN	NaN	NaN	NaN	NaN	NaN
2	2	35	148	2	0.800	2	2	1	0.267
2	2	36	152	NaN	NaN	NaN	NaN	NaN	NaN
2	2	37	156	13	0.700	2	2	1	0.283
2	2	38	160	9	0.300	2	2	1	0.269
2	2	39	164	11	0.300	2	2	1	0.306
2	2	40	168	1	0.350	1	1	1	0.281
2	2	41	172	5	0.300	1	2	0	0.284
2	2	42	176	3	0.700	2	2	1	0.317
2	2	43	180	4	0.450	1	1	1	0.411
2	2	44	184	8	0.300	2	2	1	0.422
2	2	45	188	7	0.800	1	1	1	0.380
2	2	46	192	10	0.900	1	1	1	0.444
2	2	47	196	6	0.450	1	1	1	0.344
2	2	48	200	11	0.800	1	1	1	0.367
2	2	49	204	NaN	NaN	NaN	NaN	NaN	NaN
2	2	50	208	12	0.750	1	1	1	0.312
2	2	51	212	6	0.800	1	1	1	0.356
2	2	52	216	7	0.850	2	2	1	0.303
2	2	53	220	13	0.750	1	1	1	0.371
2	2	54	224	5	0.100	1	1	1	0.377
2	2	55	228	2	0.550	2	2	1	0.307
2	2	56	232	1	0.150	1	1	1	0.359
2	2	57	236	4	0.250	1	1	1	0.356
2	2	58	240	3	0.750	1	1	1	0.358
2	2	59	244	9	0.200	1	1	1	0.345
2	2	60	248	NaN	NaN	NaN	NaN	NaN	NaN
2	2	61	252	NaN	NaN	NaN	NaN	NaN	NaN
2	2	62	256	NaN	NaN	NaN	NaN	NaN	NaN
2	2	63	260	NaN	NaN	NaN	NaN	NaN	NaN
2	2	64	264	10	0.650	1	1	1	0.315
2	2	65	268	8	0.250	1	1	1	0.305
