task	run	trial	onset	item	fixtime	fixcol	resp	acc	rt
1	2	1	12	2	0.450	1	1	1	0.457
1	2	2	16	5	0.400	1	1	1	0.297
1	2	3	20	8	0.550	2	2	1	0.377
1	2	4	24	6	0.200	2	2	1	0.362
1	2	5	28	13	0.100	2	2	1	0.467
1	2	6	32	10	0.900	2	2	1	0.378
1	2	7	36	3	0.350	2	2	1	0.320
1	2	8	40	1	0.500	1	1	1	0.411
1	2	9	44	9	0.200	1	2	0	0.393
1	2	10	48	12	0.700	1	1	1	0.358
1	2	11	52	11	0.500	1	1	1	0.412
1	2	12	56	7	0.700	2	2	1	0.455
1	2	13	60	NaN	NaN	NaN	NaN	NaN	NaN
1	2	14	64	4	0.400	2	2	1	0.362
1	2	15	68	13	0.600	2	2	1	0.256
1	2	16	72	NaN	NaN	NaN	NaN	NaN	NaN
1	2	17	76	9	0.350	1	1	1	0.360
1	2	18	80	3	0.300	2	2	1	0.359
1	2	19	84	2	0.750	2	2	1	0.415
1	2	20	88	NaN	NaN	NaN	NaN	NaN	NaN
1	2	21	92	NaN	NaN	NaN	NaN	NaN	NaN
1	2	22	96	11	0.250	2	2	1	0.712
1	2	23	100	5	0.350	2	2	1	0.311
1	2	24	104	7	0.250	2	2	1	0.291
1	2	25	108	6	0.600	2	2	1	0.416
1	2	26	112	8	0.350	2	2	1	0.382
1	2	27	116	4	0.700	2	2	1	0.393
1	2	28	120	NaN	NaN	NaN	NaN	NaN	NaN
1	2	29	124	12	0.900	2	2	1	0.388
1	2	30	128	10	0.650	1	1	1	0.274
1	2	31	132	NaN	NaN	NaN	NaN	NaN	NaN
1	2	32	136	1	0.150	1	1	1	0.353
1	2	33	140	12	0.450	2	1	0	0.336
1	2	34	144	NaN	NaN	NaN	NaN	NaN	NaN
1	2	35	148	2	0.800	2	2	1	0.406
1	2	36	152	NaN	NaN	NaN	NaN	NaN	NaN
1	2	37	156	13	0.700	2	2	1	0.273
1	2	38	160	9	0.300	2	2	1	0.317
1	2	39	164	11	0.300	2	2	1	0.296
1	2	40	168	1	0.350	1	1	1	0.288
1	2	41	172	5	0.300	1	1	1	0.329
1	2	42	176	3	0.700	2	2	1	0.279
1	2	43	180	4	0.450	1	1	1	0.376
1	2	44	184	8	0.300	2	2	1	0.408
1	2	45	188	7	0.800	1	1	1	0.315
1	2	46	192	10	0.900	1	1	1	0.596
1	2	47	196	6	0.450	1	1	1	0.423
1	2	48	200	11	0.800	1	1	1	0.402
1	2	49	204	NaN	NaN	NaN	NaN	NaN	NaN
1	2	50	208	12	0.750	1	1	1	0.325
1	2	51	212	6	0.800	1	1	1	0.250
1	2	52	216	7	0.850	2	2	1	0.316
1	2	53	220	13	0.750	1	1	1	0.391
1	2	54	224	5	0.100	1	1	1	0.333
1	2	55	228	2	0.550	2	2	1	0.236
1	2	56	232	1	0.150	1	1	1	0.362
1	2	57	236	4	0.250	1	1	1	0.296
1	2	58	240	3	0.750	1	1	1	0.355
1	2	59	244	9	0.200	1	1	1	0.349
1	2	60	248	NaN	NaN	NaN	NaN	NaN	NaN
1	2	61	252	NaN	NaN	NaN	NaN	NaN	NaN
1	2	62	256	NaN	NaN	NaN	NaN	NaN	NaN
1	2	63	260	NaN	NaN	NaN	NaN	NaN	NaN
1	2	64	264	10	0.650	1	1	1	0.367
1	2	65	268	8	0.250	1	1	1	0.321
