task	run	trial	onset	item	fixtime	fixcol	resp	acc	rt
2	3	1	12	5	0.700	2	2	1	0.441
2	3	2	16	11	0.200	1	1	1	0.435
2	3	3	20	NaN	NaN	NaN	NaN	NaN	NaN
2	3	4	24	8	0.600	2	2	1	0.376
2	3	5	28	2	0.850	1	1	1	0.394
2	3	6	32	12	0.350	2	2	1	0.400
2	3	7	36	10	0.550	2	2	1	0.495
2	3	8	40	NaN	NaN	NaN	NaN	NaN	NaN
2	3	9	44	4	0.150	2	2	1	0.340
2	3	10	48	7	0.750	2	2	1	0.271
2	3	11	52	13	0.800	1	1	1	0.283
2	3	12	56	9	0.500	1	1	1	0.352
2	3	13	60	3	0.700	2	2	1	0.419
2	3	14	64	6	0.550	2	2	1	0.629
2	3	15	68	1	0.850	2	2	1	0.407
2	3	16	72	5	0.450	1	1	1	0.340
2	3	17	76	11	0.450	2	2	1	0.317
2	3	18	80	6	0.600	1	1	1	0.388
2	3	19	84	9	0.750	2	2	1	0.295
2	3	20	88	13	0.750	2	2	1	0.234
2	3	21	92	NaN	NaN	NaN	NaN	NaN	NaN
2	3	22	96	10	0.400	1	1	1	0.345
2	3	23	100	2	0.200	2	1	0	0.425
2	3	24	104	NaN	NaN	NaN	NaN	NaN	NaN
2	3	25	108	1	0.400	2	2	1	0.383
2	3	26	112	7	0.300	1	1	1	0.370
2	3	27	116	NaN	NaN	NaN	NaN	NaN	NaN
2	3	28	120	12	0.750	2	2	1	0.392
2	3	29	124	NaN	NaN	NaN	NaN	NaN	NaN
2	3	30	128	3	0.500	2	2	1	0.455
2	3	31	132	NaN	NaN	NaN	NaN	NaN	NaN
2	3	32	136	NaN	NaN	NaN	NaN	NaN	NaN
2	3	33	140	4	0.650	1	1	1	0.543
2	3	34	144	8	0.400	2	2	1	0.345
2	3	35	148	7	0.500	1	1	1	0.624
2	3	36	152	2	0.600	1	1	1	0.417
2	3	37	156	NaN	NaN	NaN	NaN	NaN	NaN
2	3	38	160	9	0.150	1	1	1	0.483
2	3	39	164	1	0.700	2	2	1	0.376
2	3	40	168	11	0.800	2	2	1	0.341
2	3	41	172	10	0.100	1	1	1	0.588
2	3	42	176	12	0.700	1	1	1	0.448
2	3	43	180	13	0.650	1	1	1	0.433
2	3	44	184	6	0.500	2	2	1	0.469
2	3	45	188	4	0.100	1	1	1	0.505
2	3	46	192	5	0.300	2	2	1	0.422
2	3	47	196	NaN	NaN	NaN	NaN	NaN	NaN
2	3	48	200	3	0.800	2	2	1	0.421
2	3	49	204	NaN	NaN	NaN	NaN	NaN	NaN
2	3	50	208	8	0.150	1	1	1	0.472
2	3	51	212	7	0.150	2	2	1	0.345
2	3	52	216	2	0.850	1	1	1	0.373
2	3	53	220	12	0.650	1	1	1	0.537
2	3	54	224	3	0.650	1	1	1	0.432
2	3	55	228	8	0.550	1	1	1	0.376
2	3	56	232	1	0.500	1	1	1	0.856
2	3	57	236	9	0.250	1	1	1	0.400
2	3	58	240	13	0.500	1	1	1	0.421
2	3	59	244	NaN	NaN	NaN	NaN	NaN	NaN
2	3	60	248	11	0.800	2	2	1	0.390
2	3	61	252	4	0.300	1	1	1	0.406
2	3	62	256	NaN	NaN	NaN	NaN	NaN	NaN
2	3	63	260	5	0.350	1	1	1	0.414
2	3	64	264	6	0.100	2	2	1	0.573
2	3	65	268	10	0.400	2	2	1	0.401
