task	run	trial	onset	item	fixtime	fixcol	resp	acc	rt
1	2	1	12	4	0.450	1	1	1	0.315
1	2	2	16	8	0.450	2	2	1	0.256
1	2	3	20	11	0.450	1	1	1	0.324
1	2	4	24	12	0.450	2	2	1	0.270
1	2	5	28	5	0.900	2	2	1	0.285
1	2	6	32	6	0.650	1	1	1	0.267
1	2	7	36	7	0.650	2	2	1	0.255
1	2	8	40	9	0.150	1	1	1	0.330
1	2	9	44	2	0.850	1	1	1	0.373
1	2	10	48	13	0.350	1	1	1	0.346
1	2	11	52	1	0.800	1	1	1	0.319
1	2	12	56	10	0.900	2	2	1	0.237
1	2	13	60	3	0.650	1	1	1	0.316
1	2	14	64	5	0.350	1	1	1	0.299
1	2	15	68	1	0.600	2	2	1	0.417
1	2	16	72	7	0.300	2	2	1	0.319
1	2	17	76	3	0.350	2	2	1	0.279
1	2	18	80	NaN	NaN	NaN	NaN	NaN	NaN
1	2	19	84	NaN	NaN	NaN	NaN	NaN	NaN
1	2	20	88	NaN	NaN	NaN	NaN	NaN	NaN
1	2	21	92	8	0.200	2	1	0	0.320
1	2	22	96	6	0.100	2	2	1	0.440
1	2	23	100	9	0.400	1	1	1	0.342
1	2	24	104	12	0.650	1	1	1	0.321
1	2	25	108	11	0.900	2	2	1	0.274
1	2	26	112	10	0.100	1	1	1	0.546
1	2	27	116	NaN	NaN	NaN	NaN	NaN	NaN
1	2	28	120	13	0.350	1	1	1	0.365
1	2	29	124	2	0.850	2	2	1	0.267
1	2	30	128	4	0.300	2	2	1	0.327
1	2	31	132	10	0.750	2	2	1	0.405
1	2	32	136	5	0.850	1	1	1	0.398
1	2	33	140	13	0.750	2	2	1	0.320
1	2	34	144	6	0.200	1	1	1	0.443
1	2	35	148	NaN	NaN	NaN	NaN	NaN	NaN
1	2	36	152	8	0.300	1	1	1	0.385
1	2	37	156	9	0.700	1	1	1	0.358
1	2	38	160	3	0.700	1	1	1	0.373
1	2	39	164	4	0.450	2	2	1	0.370
1	2	40	168	2	0.600	1	1	1	0.417
1	2	41	172	NaN	NaN	NaN	NaN	NaN	NaN
1	2	42	176	1	0.100	1	1	1	0.555
1	2	43	180	7	0.550	2	2	1	0.331
1	2	44	184	NaN	NaN	NaN	NaN	NaN	NaN
1	2	45	188	NaN	NaN	NaN	NaN	NaN	NaN
1	2	46	192	11	0.550	2	2	1	0.367
1	2	47	196	NaN	NaN	NaN	NaN	NaN	NaN
1	2	48	200	12	0.200	1	1	1	0.508
1	2	49	204	1	0.550	2	2	1	0.373
1	2	50	208	6	0.300	1	1	1	0.398
1	2	51	212	2	0.100	2	1	0	0.338
1	2	52	216	NaN	NaN	NaN	NaN	NaN	NaN
1	2	53	220	10	0.900	1	1	1	0.430
1	2	54	224	5	0.850	2	2	1	0.418
1	2	55	228	NaN	NaN	NaN	NaN	NaN	NaN
1	2	56	232	11	0.750	2	2	1	0.433
1	2	57	236	8	0.450	2	2	1	0.433
1	2	58	240	12	0.900	1	1	1	0.435
1	2	59	244	NaN	NaN	NaN	NaN	NaN	NaN
1	2	60	248	4	0.900	2	2	1	0.427
1	2	61	252	13	0.400	2	2	1	0.345
1	2	62	256	7	0.500	1	1	1	0.426
1	2	63	260	9	0.650	1	1	1	0.618
1	2	64	264	3	0.450	2	2	1	0.670
1	2	65	268	NaN	NaN	NaN	NaN	NaN	NaN
