task	run	trial	onset	item	fixtime	fixcol	resp	acc	rt
1	3	1	12	6	0.150	1	1	1	0.480
1	3	2	16	3	0.150	2	2	1	0.452
1	3	3	20	10	0.450	2	2	1	0.332
1	3	4	24	5	0.500	1	1	1	0.438
1	3	5	28	7	0.300	1	1	1	0.525
1	3	6	32	2	0.400	1	1	1	0.443
1	3	7	36	1	0.350	2	2	1	0.377
1	3	8	40	4	0.600	1	1	1	0.417
1	3	9	44	9	0.850	1	1	1	0.434
1	3	10	48	13	0.850	1	1	1	0.387
1	3	11	52	8	0.300	2	2	1	0.338
1	3	12	56	NaN	NaN	NaN	NaN	NaN	NaN
1	3	13	60	12	0.200	1	1	1	0.383
1	3	14	64	11	0.150	2	2	1	0.429
1	3	15	68	13	0.850	1	1	1	0.357
1	3	16	72	12	0.550	2	2	1	0.466
1	3	17	76	4	0.450	1	1	1	0.343
1	3	18	80	8	0.400	2	2	1	0.306
1	3	19	84	NaN	NaN	NaN	NaN	NaN	NaN
1	3	20	88	9	0.750	1	1	1	0.347
1	3	21	92	11	0.200	1	1	1	0.509
1	3	22	96	NaN	NaN	NaN	NaN	NaN	NaN
1	3	23	100	NaN	NaN	NaN	NaN	NaN	NaN
1	3	24	104	NaN	NaN	NaN	NaN	NaN	NaN
1	3	25	108	10	0.500	2	2	1	0.304
1	3	26	112	2	0.200	2	2	1	0.400
1	3	27	116	6	0.100	1	1	1	0.441
1	3	28	120	7	0.550	2	2	1	0.299
1	3	29	124	3	0.350	2	2	1	0.311
1	3	30	128	1	0.300	2	2	1	0.320
1	3	31	132	5	0.100	2	2	1	0.418
1	3	32	136	3	0.850	2	2	1	0.282
1	3	33	140	NaN	NaN	NaN	NaN	NaN	NaN
1	3	34	144	10	0.350	1	1	1	0.473
1	3	35	148	5	0.450	2	2	1	0.419
1	3	36	152	4	0.250	2	2	1	0.354
1	3	37	156	9	0.100	1	1	1	0.475
1	3	38	160	7	0.450	2	2	1	0.327
1	3	39	164	12	0.800	2	2	1	0.378
1	3	40	168	6	0.400	1	1	1	0.413
1	3	41	172	11	0.150	1	1	1	0.346
1	3	42	176	NaN	NaN	NaN	NaN	NaN	NaN
1	3	43	180	NaN	NaN	NaN	NaN	NaN	NaN
1	3	44	184	NaN	NaN	NaN	NaN	NaN	NaN
1	3	45	188	8	0.650	2	2	1	0.560
1	3	46	192	13	0.500	2	2	1	0.330
1	3	47	196	2	0.150	2	2	1	0.332
1	3	48	200	1	0.700	2	2	1	0.503
1	3	49	204	10	0.300	1	1	1	0.316
1	3	50	208	NaN	NaN	NaN	NaN	NaN	NaN
1	3	51	212	1	0.750	2	2	1	0.316
1	3	52	216	6	0.500	2	2	1	0.288
1	3	53	220	5	0.750	1	1	1	0.457
1	3	54	224	4	0.650	2	2	1	0.446
1	3	55	228	7	0.600	1	1	1	0.447
1	3	56	232	2	0.750	1	1	1	0.428
1	3	57	236	12	0.600	2	2	1	0.314
1	3	58	240	11	0.450	1	1	1	0.400
1	3	59	244	9	0.100	1	1	1	0.416
1	3	60	248	NaN	NaN	NaN	NaN	NaN	NaN
1	3	61	252	NaN	NaN	NaN	NaN	NaN	NaN
1	3	62	256	3	0.700	1	1	1	0.418
1	3	63	260	8	0.150	1	1	1	0.367
1	3	64	264	NaN	NaN	NaN	NaN	NaN	NaN
1	3	65	268	13	0.900	1	1	1	0.368
