global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	c_comp_cor_27	c_comp_cor_28	c_comp_cor_29	c_comp_cor_30	c_comp_cor_31	c_comp_cor_32	c_comp_cor_33	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
9450.145805063354	n/a	89305255.7369565	n/a	8634.845386478073	n/a	74560554.84838167	n/a	6456.0751265261415	n/a	n/a	41680906.03934953	6491.083880057362	11415.240607295882	n/a	n/a	n/a	n/a	-0.0779494976	0.0923208658	-0.0661386384	0.058538774	-0.1225141302	0.2038765644	-0.2362736982	0.1200903471	-0.1172853684	0.0081420889	0.2421487644	-0.0247666316	0.2095022038	-0.2180293541	0.15209757	-0.1019734764	0.1112191602	-0.0038475326	0.0810861321	-0.1452438221	0.2493021922	-0.1528981538	0.0096737648	-0.0003267898	0.0317964328	-0.2199116929	0.0850095209	-0.0060077317	0.0800865002	-0.0218000973	0.0189480153	-0.0306857886	0.0197847885	-0.0207217823	0.01573041	-0.0080922168	-0.0156351129	0.1172838294	-0.106357413	-0.0891748224	0.0504978154	-0.2254511142	0.0005382582	-0.0187972095	0.0402127693	-0.0964457776	-0.0286453969	0.0094808588	-0.1173924972	0.1633667265	-0.0697231256	0.1850536962	-0.1615215575	0.1082575352	-0.0642881595	0.150940024	-0.0606223831	0.0801870642	-0.1352534149	0.0583110118	-0.1116362729	-0.1580950965	0.0109318819	0.1471134359	-0.0158406339	-0.1052617474	0.1119972658	-0.120592168	-0.121272929	0.1302569897	0.1966036568	-0.0486615505	-0.1198482854	0.1077721358	0.1347982042	-0.0889400874	-0.0351187005	-0.012877366	0.0482210598	0.0085357249	0.0355440731	-0.1505487329	-0.0180147104	-0.0118451747	-0.0369576421	0.0815768641	0.0004582001	-0.0554122697	-0.0052973055	-0.0353579104	-0.006898115	0.0306369776	0.0098361349	0.0418650185	0.093524422	-0.0809896588	-0.0224884552	-0.0919862661	0.1081788811	0.0125299979	-0.0330013804	0.1332631019	-0.2633679742	0.0005874933	-0.0864894362	0.0407049079	-0.0902000197	0.0436934709	-0.1242228437	0.1645837474	-0.0095679152	0.1366939588	-0.1936896498	0.1270280543	-0.0277110562	0.207045427	-0.0651236952	0.0635565893	-0.215167682	0.0721255876	-0.2003028867	0.0358370063	-0.0012385996	-0.1022147826	0.1919753927	-0.0251818079	-0.1204504798	0.1206759684	-0.001264541	-0.0419975392	0.1410892775	0.1608285962	-0.0537324113	-0.2055990922	0.1151451319	0.0104893996	-0.0545928271	-0.0895809898	-0.0553711612	0.1243677919	0.0622961349	0.0074469015	-0.0810279892	-0.0277389439	-0.0241563955	-0.0757550732	0.0533839126	0.0039043601	-0.0003047024	-0.1040819965	-0.0379072859	0.0395179817	0.0309847489	0.04347314	0.0965315084	-0.0290822713	-0.0496670629	-0.0650532142	0.0379154173	0.0063704424	-0.129253962	0.0835749594	-0.0136790227	0.0651330456	-0.1679274337	0.0743753386	0.0188092582	-0.1068648411	0.1221572947	-0.0763292658	0.1035470825	-0.1283199669	0.0659934993	-0.0532591422	0.0123473841	-0.1070853062	0.1408871931	-0.0451067126	0.2003820016	-0.0840157791	0.0610739242	-0.0068209636	0.1171060002	-0.1939777754	0.1186709048	0.1186491225	0.1186128217	0.00730908	n/a	5.34226504464e-05	n/a	0.00673699	n/a	4.53870342601e-05	n/a	0.14398	n/a	0.0207302404	n/a	0.000448837	n/a	2.01454652569e-07	n/a	0.000133482	n/a	n/a	1.7817444324e-08	-8.7234e-05	n/a	n/a	7.609770756e-09	0.0	0.0	0.0	0.0
9422.269401991836	-27.876403071517416	88779160.6837116	777.0938482057056	8425.209444771985	-209.6359417060885	70984154.18827505	43947.22805499853	6452.167004600745	-3.9081219253966992	15.273416983766404	41630459.05525855	6478.1295456495145	11193.387562930986	1.141061	46.071968	0.097842115	0.0431968	-0.1191460816	0.0894367427	-0.0459143568	-0.0835799156	-0.0067516239	0.1100083013	0.0412348659	0.038282974	-0.1230333283	0.0912704864	0.107506798	-0.0042798026	0.2110633031	-0.0975565252	0.0824703354	-0.0029803483	0.1476506969	-0.0900802965	0.0738696023	-0.0775002933	-0.0178142404	0.0044507379	0.0406716909	-0.1245567405	-0.0069574659	-0.0645389899	-0.0363575202	-0.1134706511	-0.0046509132	0.0833816804	-0.0216189002	0.0193237537	-0.1370654522	-0.2225225617	-0.08986997	-0.0665586947	-0.0169106014	0.0817274018	-0.0752832973	-0.0625129043	-0.0123808475	-0.1736963221	-0.0040726088	-0.15114515	0.0084790198	0.0672399969	0.0314422358	-0.0033499816	-0.0799090731	0.2585072076	-0.2176672093	0.0242754627	0.0243282808	0.3040252794	0.0993955448	-0.001077235	0.0654103895	-0.0292182571	-0.1403625561	0.0797308296	-0.062080408	0.0121518611	0.051183776	0.1759638542	-0.0399163775	-0.0335135626	-0.1078165888	-0.0753932816	-0.1278435716	0.2096520854	-0.0593866279	0.0494211225	-0.0017496459	-0.0839228562	-0.0173561879	0.032156843	0.0960845087	-0.0236553629	0.0906386462	0.1843077713	-0.0592133968	-0.0306093218	-0.0135113634	0.0733343417	0.1574069936	-0.0168758475	0.105845787	0.0494652298	0.0895680634	0.1058533063	0.120722053	-0.0580513025	0.0639497001	-0.0115540581	0.0216198287	0.1063968248	0.012347677	0.0585435064	-0.0695708668	-0.004206977	0.002546431	0.0592571458	-0.2343634216	-0.0277446463	0.0921726185	0.0870405792	-0.0864026091	0.0111291612	0.048412764	0.2147405981	-0.0019177919	0.0858552034	-0.0913302102	0.0744970775	-0.2641900968	0.2017910508	0.060882526	0.0687251891	-0.0172492009	0.1216281576	-0.090878283	0.1064394009	0.1273630316	0.0768208767	0.2062737222	-0.0114824476	-0.0860033652	-0.1653131227	-0.0402612257	0.0583498769	0.0491109496	-0.0994551162	0.0014674267	0.0744225857	-0.0107722929	0.0251718545	-0.0597438491	0.0758702898	0.0661248864	0.0439476995	0.0575832107	0.0532920873	0.1316611638	0.0830064911	0.0721894279	-0.0041609685	-0.135642187	0.0673646683	-0.096943223	0.0289632251	0.1231611683	-0.1155595863	-0.1185047478	-0.0416866548	-0.1144139105	0.1477485765	0.0305292713	-0.0162400538	-0.0243627826	-0.0646863646	-0.110257903	0.0809786835	-0.0557546766	0.075243917	-0.0448513309	0.0584485172	-0.1429374055	-0.0432350378	-0.0471632651	-0.0810366736	0.0269730537	-0.0105823187	0.0369604982	0.0847955365	0.0119586561	0.0926907308	0.0631040084	-0.0191305026	0.3199913644	0.0005484112	0.0347687491	0.0584598093	0.0646982468	-0.0612115751	0.1186128217	0.1184168613	0.1180905004	0.0131317	0.00582262	0.00017244154489	3.39029036644e-05	0.0297279	0.02299091	0.00088374803841	0.0005285819426281	0.176766	0.032786	0.031246218756	0.001074921796	0.000832004	0.000383167	6.92230656016e-07	1.46816949889e-07	-2.7577e-06	-0.0001362397	1.8561255856090004e-08	7.604909289999999e-12	-0.000292679	-0.000205445	4.2207648025e-08	8.5660997041e-08	0.0	0.0	0.0	0.0
9431.517245456813	9.24784346497654	88953517.55134927	85.5226087527093	8462.454776027429	37.2453312554444	71613140.83630945	1387.2147003277837	6449.033644494698	-3.1333601060468936	9.8179455541662	41590034.94782457	6477.372259803004	11386.94035804393	1.041171	42.038757	0.08499352	0.0488106	-0.0908789041	0.0914494147	-0.0420883498	-0.200647098	-0.0276352625	0.1014362201	0.0705343274	0.020994563	-0.0152216022	-0.0277516647	0.1773957704	-0.0800018493	0.1136423148	-0.0604162408	0.1006431965	0.1950653395	-0.0208351998	0.0444602911	0.0301492057	-0.0411202892	-0.0484626113	0.0011492863	-0.0553166114	0.0562890045	0.0098535738	-0.0082555713	-0.123881584	-0.1173099569	-0.1868749705	0.0346495606	-0.0504029478	-0.0736537334	-0.0307182471	-0.0422506944	-0.0104341967	-0.0358679853	0.1442840575	-0.1562615221	0.1731753021	0.0127569694	0.0030300036	-0.1656537554	0.0153218669	-0.1932840202	-0.0300916921	0.2138723901	0.0168316431	0.2273070901	0.0622749291	0.0166728459	-0.0282510552	-0.2199709584	0.1287216203	0.1203419076	-0.047194622	-0.3849203528	-0.135730926	0.0075677961	0.039004448	-0.0550591527	0.1388904426	-0.105272247	-0.0096581119	-0.0352121129	0.2099145035	0.0558976912	0.0246099896	-0.0028367949	-0.0687551711	-0.0348903981	-0.1815510566	0.0968617175	-0.0892725944	-0.1736840547	-0.1427825154	0.0521485177	0.0559788755	0.0103159177	-0.0099730302	0.0313292494	0.0701145284	-0.0573813424	0.0234293885	-0.1791423097	-0.0799583351	0.0287113092	-0.0330606598	0.0702074392	-0.1165520427	0.0055166326	-0.1085695018	-0.0505148195	-0.103971685	0.0731664043	0.0297364061	-0.0177957424	-0.0294388998	-0.1203677586	-0.0660187483	0.0180744516	0.0644765723	0.0801050686	-0.1862217406	0.0299567429	0.1785457214	0.0350253746	0.0734118702	-0.0988452613	0.0561097265	0.1918361045	-0.0701820107	-0.0955369407	0.1007281992	0.122126808	-0.1515604088	-0.0394785361	0.0767503451	-0.0082194299	0.3342182219	-0.2688359078	0.1382459461	0.2208078505	-0.1982407797	-0.0290954057	-0.0005181835	-0.0168371478	-0.0993202398	-0.0960126588	0.0238400923	-0.1235791266	0.0314943577	-0.0016441485	0.1863697877	0.0860205467	-0.1810273832	-0.0572067749	0.0207177555	0.1280438713	-0.0559430826	-0.0814858404	-0.0489756767	-0.0190523161	0.0272003802	0.0676280778	-0.1270827847	-0.0156057426	0.1312988742	-0.0677549435	0.0023692805	0.0585751065	-0.0935213573	-0.0374763036	0.1662967007	0.1112397245	0.0166825577	0.0152072163	-0.0131534139	-0.0597339803	0.0494458049	0.0143756679	-0.1028968119	0.1038861336	-0.0088865263	0.1112030514	-0.0716512027	0.1602742914	-0.0524983426	-0.0076591835	-0.0971414512	-0.108500919	-0.0213325441	-0.1005753746	-0.0217486541	0.1436802559	0.0397483827	-0.0386426578	0.1089005392	-0.0035276152	0.1380368253	-0.0288050467	-0.0173633746	-0.0631588017	-0.0476654827	-0.0104327687	0.118496684	0.1179527935	0.1170481578	0.0057377	-0.0073939999999999	3.292120129e-05	5.467123599999999e-05	-0.0110708	-0.0407987	0.00012256261264	0.00166453392169	0.152672	-0.024094	0.023308739584	0.000580520836	0.000920687	8.868299999999999e-05	8.47664551969e-07	7.864674488999998e-09	-1.16771e-05	-8.919400000000001e-06	7.955569636000002e-11	1.3635466441e-10	-0.000136145	0.000156534	2.4502893156e-08	1.8535461025e-08	0.0	0.0	0.0	0.0
9406.652813149862	-24.86443230695113	88485117.1471402	618.2399939469551	8413.970707922681	-48.48406810474808	70794903.0737809	2350.704859985849	6441.963648722479	-7.069995772219045	49.98484021919516	41498895.65146183	6467.8519480969135	11206.456547275864	0.999785	40.367744	0.06292978	0.032041	-0.1231155351	0.0859351137	0.0083324454	-0.1720170675	-0.0520479847	0.1442031293	0.1087569281	-0.0255208154	-0.0084699121	-0.0169498341	0.0633473919	-0.0896800195	0.0545548852	-0.0553769342	0.069344293	0.0779184585	0.0130587946	-0.06268365	-0.1109492729	-0.0379056527	-0.0784156528	0.1553556575	-0.0286019985	0.152356783	-0.0226275666	-0.0155092713	0.0883743903	0.0145413132	-0.1004402109	0.072738933	-0.0152152041	0.1163437932	0.0325970528	0.0405091131	-0.0367751432	0.0267827401	0.06631974	-0.0008162932	-0.0030731769	0.0371582057	0.0430745708	-0.1586560967	0.0650813613	-0.0339037315	-0.0219330301	0.0225431208	-0.0153225135	0.0388764481	-0.2020681421	0.1036265196	0.1242637257	-0.2205132813	-0.3329563299	-0.1364944981	0.1580217322	0.1500004622	-0.0031009926	0.0244750034	0.0830471929	0.2205608227	0.3032957454	0.1023998457	0.0133090681	0.0096995332	0.0313777169	-0.0691774373	0.0574432751	0.0007613859	-0.1501955367	-0.1247834262	0.0574900382	0.022000672	-0.1832577785	-0.1054570016	0.0176949048	-0.0076829619	0.0423606713	0.1777568788	-0.0872625888	-0.1335907168	0.0836977177	0.0217181446	0.0328082809	0.0248354297	-0.0917590894	0.0015910065	-0.1057747783	-0.0583788668	-0.100111841	-0.1274241328	0.0027637731	0.0212854982	0.0373232937	-0.0010234823	-0.100908471	-0.0738081894	-0.0832458114	0.0847323178	-0.1112714722	-0.0573390148	0.083711048	0.1039798194	-0.1338790728	0.062678205	0.1084357928	-0.0145891063	0.0045428197	0.0568419877	-0.0221753995	0.1777772126	0.0319695637	0.0856925086	0.2928522415	0.0577038977	0.0234765452	-0.1099232571	-0.3292503955	-0.0605382678	-0.0269616913	-0.0093649301	-0.2469057394	-0.3323539607	0.0122843802	-0.0359999243	-0.0857046453	-0.0360300329	0.0902522448	0.0375626546	0.0181604048	-0.1865145489	-0.0308893282	0.1125604876	0.1765216991	0.000770446	-0.0894564427	-0.0330098165	0.0950714428	0.063105823	0.0500117541	-0.0535892271	-0.0336083001	0.0720788803	-0.093535742	-0.0761035306	-0.0166346268	0.0408637972	0.0374106708	0.0627910264	0.0370515281	0.0588392366	-0.2148585539	0.1723458629	-0.0197001188	-0.0895447773	0.0105603758	-0.0147253718	-0.0163421113	-0.0627450387	-0.104504041	0.0012522234	-0.0849619144	0.0808930994	-0.0062242349	0.1100168467	0.0269590389	0.1899042319	-0.025160287	0.0155277663	-0.0825961633	-0.0936802203	-0.029804632	-0.0486306061	-0.0123393243	0.113381234	0.0580449119	-0.0382578682	0.0444846842	-0.0101016891	0.0231077966	-0.0050886645	0.0256733295	-0.0260049595	-0.1012336943	0.0839304512	0.1183225485	0.1172578276	0.115490384	-0.000197891	-0.005935591	3.9160847881e-08	3.523124051928101e-05	0.000908064	0.011978864	8.245802280959999e-07	0.0001434931827304	0.182042	0.02937	0.033139289764	0.0008625969	0.0010474	0.0001267129999999	1.09704676e-06	1.6056184368999998e-08	0.000114307	0.0001259841	1.587199345281e-08	1.3066090249e-08	-7.59356e-05	6.020940000000001e-05	3.6251718483600007e-09	5.7662153473599994e-09	0.0	0.0	0.0	0.0
9401.24225299693	-5.410560152931794	88383355.89953479	29.274161168493315	8447.733477605245	33.762769682563885	71364200.90865241	1139.924616637855	6432.828344338396	-9.1353043840827	83.45378618984063	41381280.50772347	6457.415310614329	11093.465651999966	1.034016	41.749863	0.0561086319999999	0.0329056	-0.147528428	0.0008973613	-0.0681136771	-0.0961089106	-0.0603473517	0.1329016361	0.037164385	0.0105673017	0.0139322293	-0.0272394358	0.0354622461	-0.1365183429	0.0600566437	0.028477099	0.0156976725	0.0622887163	-0.0393154119	0.024806135	0.0137884621	0.0034560206	-0.1623024674	0.064118118	-0.0474333273	-0.016381544	-0.0562969898	0.1175720133	0.0016397439	0.050673793	0.1133171343	-0.0286073947	-0.1021401408	0.0733812649	-0.0408418424	0.1088545106	0.1951556145	0.0226617742	-0.0119483135	-0.085536019	-0.1061176832	0.0149635053	0.1666889265	-0.1088981646	0.0692451781	-0.0599911522	-0.1550723075	-0.0687770155	0.0932958825	0.074119952	-0.0863846959	-0.3142647163	0.0301344926	-0.1103282223	-0.112922356	-0.2000477937	-0.0544138101	-0.0578422165	0.2441038229	0.2229170318	-0.061423593	-0.0379693164	0.0500487842	0.14621795	0.0583566033	-0.0863240053	-0.0210534676	-0.0678542941	-0.2968547794	-0.0875914306	-0.0126145036	0.0792493136	-0.0500657048	0.0019436291	0.0785709985	0.077962206	0.09602793	0.1853998261	-0.0091384155	-0.0238485558	0.0934045246	0.1444446362	-0.024401766	-0.0280360992	0.0523397221	0.0190925889	-0.0434800503	0.0896968489	0.0083092791	0.0835931382	-0.0324686648	0.1075772432	0.067093022	0.1567898328	-0.0109969793	0.1231512808	-0.0281128027	0.0022846884	-0.0299154188	0.0037798861	0.0267089174	0.0370538511	0.0537001677	0.181421498	-0.0456304296	0.055305165	0.0748275357	-0.0722157811	0.0229936436	-0.0520523334	-0.1017093386	-0.0309897839	0.1178169659	-0.2141839059	0.0910903122	0.0029312634	0.3518762701	-0.1269079964	-0.1859252054	0.2207135613	0.0756698936	0.0924360916	0.0550607853	-0.1495485053	-0.0147295421	0.1706778012	0.086873876	0.1090747383	-0.1640881183	-0.1685413511	-0.0532120466	0.0091245454	-0.022957416	0.0257816481	-0.1628101521	0.1724184374	0.0105267382	-0.037032107	-0.0191097404	-0.02107274	-0.021202277	0.1178887051	0.1003741822	0.0827006634	0.0916372432	-0.0217968137	-0.1426395242	0.0416466757	-0.0264992569	-0.0202084691	0.0585197243	0.0401140885	0.1458090638	-0.1297390293	-0.0245306943	0.0427545432	-0.1373330723	-0.1012886904	-0.0540354853	-0.0291525879	0.0799406592	0.0216696697	-0.1011904499	0.0181712339	-0.0691704424	0.0707273676	-0.0888390063	0.1085545986	0.0743266979	0.0521638468	-0.0612380022	-0.0305054865	-0.0373461199	-0.0599600053	-0.0255917499	0.0479453049	0.0440376991	-0.0326140584	0.0109285339	0.0116899157	-0.1041527147	-0.0142510694	-0.0602683798	0.0744790638	-0.0835281153	-0.0808209551	0.1180905004	0.1163333239	0.1134240387	0.00269766	0.002895551	7.277369475600001e-06	8.384215593601e-06	0.018811	0.017902936	0.000353853721	0.00032051511742	0.208256	0.0262139999999999	0.0433705615359999	0.0006871737959999	0.00103778	-9.619999999999898e-06	1.0769873284e-06	9.254439999999804e-11	2.75614e-05	-8.67456e-05	7.52479911936e-09	7.5963076996e-10	9.6217e-06	8.55573e-05	7.3200515832900015e-09	9.257711089e-11	0.0	0.0	0.0	0.0
9374.57196392929	-26.670289067640624	87882599.50688905	711.3043189515109	8403.467632513144	-44.26584509210079	70618268.25069606	1959.465041717864	6424.053717916412	-8.774626421984067	76.99406884538091	41268466.17067568	6448.751896803675	10992.882762590874	1.066522	43.062355	0.05031714	0.029075	-0.1568499418	0.058384135	-0.0325944397	-0.149129786	-0.0135459293	0.1718164465	-0.023086247	-0.0726413891	0.0302567307	0.0092147154	0.021945704	-0.0481872744	0.0387236741	0.0343817879	0.1022735285	0.0784753661	-0.0171940423	-0.0139330629	0.0808530167	0.1385846984	-0.0641143898	-0.0758498286	0.1033786264	0.029617773	-0.1117738578	0.1583582909	-0.0018744591	0.0963281258	0.030130251	-0.1071390939	-0.0328054631	-0.0040423516	0.0354100673	-0.0368379966	0.1317529844	0.0732207194	-0.0398062662	-0.1777100355	-0.0532457111	0.0638928758	0.0876934099	-0.1407243143	-0.0664417532	-0.013804257	-0.0165873082	-0.0845675514	0.4540316275	0.0137155187	0.0335953356	-0.0098012993	0.0727567709	-0.0422697727	-0.0955435502	-0.0669713806	-0.1219901763	0.0570322624	-0.1008912931	0.013581587	-0.039484948	-0.0852453608	-0.1903515901	-0.0345891197	0.2518405033	-0.1691009226	0.1441333657	-0.0665038116	0.0557573417	-0.0363110275	0.1092801739	0.1153114811	0.02658499	0.0809496154	0.1441136158	0.1336398905	-0.1007053521	-0.1348306387	-0.090457539	0.0484851519	-0.1108795108	0.0785617812	-0.0078132446	0.0524786896	-0.0998800507	-0.2426606565	0.0714001979	-0.1133044494	-0.0869513682	-0.1924597586	0.0911570709	-0.0294524716	-0.0110833978	-0.0294301262	-0.1481333027	-0.0321094393	0.0587528562	-0.0220655645	0.0666480747	-0.0091153187	0.0033350151	-0.0302147659	0.1008616049	0.1464263082	-0.0818950462	0.0584014976	-0.1279033459	-0.1548442444	-0.1156007274	-0.1332419417	0.1316423642	0.0779091521	-0.0430852108	-0.1769856532	-0.0817825012	0.0251523329	0.1992928044	-0.070708327	-0.0133305873	-0.2037388599	0.0940331622	-0.1015676305	0.0720720971	-0.004038773	-0.0257452226	-0.0366553967	0.2812840005	0.1461622862	0.0946240292	0.2307594559	0.1524545592	0.0647225368	-0.0295252427	-0.1572451939	-0.0755345105	-0.17337896	0.1404519576	0.0422319395	0.0493529048	-0.0914794338	0.0086602068	-0.1127165381	0.1348159701	-0.2033780421	0.1085543929	0.1354403809	0.0703449652	-0.0486162244	0.1358488395	-0.0555859423	-0.024670713	-0.0297457361	-0.0135708272	0.1122444725	0.0638456539	-0.1322974213	-0.049697956	-0.0070806283	-0.1131053037	0.0807213867	-0.0675115627	-0.0175855148	-0.0931180547	0.0533386991	-0.071973105	0.1047078062	-0.0243514485	0.0685621755	-0.06493426	0.0288768543	0.0761446279	-0.0538500566	-0.0870409113	-0.0418394171	0.0779064248	0.0114109059	0.0804610563	0.2113687153	-0.0210344267	0.0207098956	0.0676419962	0.0818407864	-0.1859373035	-0.0653412463	-0.0110785344	-0.1016136808	0.1178006533	0.1151810923	0.1108582214	0.00559885	0.0029011899999999	3.13471213225e-05	8.416903416099998e-06	0.0453694	0.0265583999999999	0.00205838245636	0.0007053486105599	0.199487	-0.0087689999999999	0.039795063169	7.689536099999998e-05	0.00110051	6.272999999999999e-05	1.2111222601e-06	3.935052899999999e-09	-8.626179999999998e-05	-0.0001138231999999	1.2955720858239996e-08	7.4410981392399975e-09	-5.55961e-05	-6.52178e-05	4.253361436839999e-09	3.09092633521e-09	0.0	0.0	0.0	0.0
