global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
9723.299558794755	n/a	n/a	94542554.31005828	6962.702788367638	n/a	n/a	48479230.11914249	6098.063533701795	n/a	37186378.86106362	n/a	6086.340723759945	8565.963158799126	n/a	n/a	n/a	n/a	-0.0629557312	0.0729613198	-0.0175985357	0.1023524456	-0.0684999387	-0.0258353903	0.0339820957	-0.043506137	0.1258407061	-0.0515506707	-0.1052188494	0.1766471783	-0.1371290381	0.1574181906	-0.0722042183	0.0076861691	-0.1279928751	0.064687208	-0.0200420907	0.0485489088	-0.0036245619	0.0020007118	-0.0358401049	-0.0393918648	0.0001092035	-0.0183099699	0.0476186895	-0.0192184779	0.0378567212	-0.1014513765	0.0247597989	-0.0750636354	0.041668682	-0.0021856815	0.0562484262	-0.1007332792	0.0090484929	-0.0344115032	0.0567087875	-0.0943846252	0.1107901537	-0.0766967625	0.0619078448	-0.0156788941	-0.0136505431	0.077088117	0.0133466631	-0.0001218219	-0.0059037503	0.055033105	0.0020950308	0.0599053832	-0.0098142106	-0.0110996671	0.1213393407	0.0215455723	0.0089598384	-0.0333349675	-0.0436761076	-0.0067303931	0.0545104424	0.1315112442	-0.0423012162	-0.0829144158	-0.0761781837	0.0803510423	0.1361546878	-0.0684438138	-0.0712208221	-0.1177072433	0.0377728928	0.006516095	0.1207843093	-0.0106328332	-0.0566272192	-0.0053810523	0.0624579203	0.0730699251	0.0045048565	0.0216293128	-0.0378300823	-0.0614580669	-0.0077124636	0.0076401698	-0.0312888554	0.0343211214	-0.0571889268	0.0586318139	-0.024816973	0.0552291999	-0.0946245947	0.0099076754	-0.0209614148	0.0509821608	-0.1208072852	0.0465592677	-0.0002093084	-0.0347080658	0.0549619207	-0.1447648704	0.031778696	-0.0059229215	-0.0142658576	0.0021209359	0.0071099017	-0.0050914776	0.0425779498	0.1133907712	-0.0889709586	0.0001070066	0.0647959577	-0.0676136662	-0.0259145739	-0.0162394364	0.0060312856	0.0112949504	0.0296029989	-0.0896891307	-0.0194953626	-0.0207731704	0.0085638567	0.0912244685	-0.166746555	-0.0602726807	-0.0400352597	0.0702750819	0.0223185513	0.0581744918	-0.1520881567	-0.0529607744	-0.0059002687	0.0659144366	0.1098404902	0.0222528531	-0.0115248739	-0.0020216747	-0.0077785162	-0.0404010332	-0.0908908892	0.0031230181	-0.0003136756	0.1071001042	-0.0018287127	0.0831981002	-0.0267381215	0.0016766491	-0.110810318	0.0164315659	-0.1415831734	0.0435365049	-0.2034369101	0.1666549476	-0.0185998079	0.1412054986	-0.1469066826	0.0964463762	-0.1194698744	0.1908923869	-0.1639145896	0.0458240227	-0.1180156063	0.1885839172	0.1186709048	0.1186491225	0.1186128217	-0.022401	n/a	n/a	0.000501804801	-0.0357012	n/a	n/a	0.00127457568144	0.0759983999999999	n/a	0.0057757568025599	n/a	-0.000664355	n/a	4.413675660250001e-07	n/a	0.000123556	n/a	1.5266085136e-08	n/a	0.00191944	n/a	3.6842499136e-06	n/a	0.0
9702.038048829663	-21.26150996509205	452.0518059957084	94129542.3009385	6892.476704054612	-70.22608431302615	4931.702917940257	47506235.11593553	6102.856279162257	4.792745460462356	37244854.76411019	22.970409048782525	6089.738135470994	8551.848163189672	1.006148	41.454781	0.0514043499999999	0.0359553	-0.0781072494	0.0842549354	-0.0836867731	0.0240209728	0.044876482	-0.1131375987	0.1053034714	0.0041680426	0.0757426834	-0.0220924131	-0.0045090494	0.0426384207	0.0460430286	-0.0382828725	-0.0228020976	-0.0183831616	-0.109612151	-0.0663200634	0.2081495637	-0.0091860778	-0.0128512966	0.0058778728	-0.0611980221	-0.0877973302	-0.0693013788	0.0126038944	-0.1046145513	0.0291636429	0.0230876588	0.0573798742	0.1220252858	-0.0616809351	0.0780941578	0.0218005046	0.1982261986	-0.1242932814	-0.0525687647	-0.0925811484	0.0930430785	-0.1827332279	0.0441337857	-0.0072733087	0.0573727529	-0.1323744547	0.0640566582	-0.0335485757	-0.007072213	-0.0577224917	0.1096266574	0.0156719828	-0.0391967088	0.0107173563	-0.0637161803	-0.0210344596	0.0941181595	0.0459686304	0.0160934271	-0.0315139739	0.0601010655	-0.132391619	-0.0542614646	-0.0136028122	-0.0839258665	0.0275146838	-0.1403280545	0.01638902	0.0679536025	-0.0749716655	-0.0385907726	-0.039761212	-0.0117768377	-0.0858137468	0.0846124269	-0.0745057521	0.175634401	-0.018143868	-0.0528010694	-0.0857162816	-0.0228507907	-0.0725358387	-0.0619406843	-0.0825419002	-0.0060089926	0.0596563321	0.0132939039	-0.0851331538	0.1460843129	-0.0538651483	-0.0118682303	-0.0049683163	-0.0892172942	0.0083124799	-0.0479458468	0.1028583825	-0.2015095695	0.0175399436	0.0347284599	0.0507055833	0.0546666342	-0.1684681586	-0.0198888371	0.0142577507	0.1256900921	-0.1011450974	0.0983563438	0.0021151412	0.1136344275	0.0476403322	-0.1069978958	0.0905934702	-0.0084275741	-0.0394571636	-0.0553481745	0.0744378659	-0.1102233298	0.0073672944	-0.0300885898	-0.1226593561	0.0026450123	-0.1198636426	0.0793488709	0.0652775741	-0.0409550722	0.0026730912	-0.0948971682	0.0648780173	0.0089292871	0.0509676101	-0.0778242061	0.0017535274	-0.037607659	0.0772063001	-0.0284617419	-0.0108131301	0.0664964024	0.008256152	0.1182656549	0.00771722	-0.116346511	-0.0016570413	-0.0448312916	0.1060219887	0.0007153331	-0.0396388409	-0.089701249	-0.0316321887	-0.0870215988	0.065459605	-0.0575485969	0.0976991332	-0.2675874488	0.1956287419	0.0748092471	0.0777392752	-0.0798752143	0.1649159062	0.0566326985	0.2346765984	-0.1369824576	0.0340226439	-0.0053858416	0.2398839178	0.1186128217	0.1184168613	0.1180905004	-0.0224037	-2.699999999997843e-06	7.289999999988353e-12	0.0005019257736899	-0.0684187	-0.0327175	0.0010704348062499	0.00468111850969	0.0816193999999999	0.005621	0.0066617264563599	3.159564100000001e-05	-0.000924102	-0.0002597469999999	8.53964506404e-07	6.746850400899997e-08	0.000125072	1.5159999999999902e-06	1.5643005184e-08	2.2982559999999706e-12	0.00191944	0.0	3.6842499136e-06	0.0	0.0
9684.90464004811	-17.133408781553953	293.5536964758301	93797377.8868254	6853.887350815993	-38.58935323861897	1489.1381833749124	46975771.81767547	6094.811319645558	-8.044959516699237	37146725.02207962	64.72137362532962	6079.940392568499	8592.789138422982	1.025629	42.257404	0.1237230999999999	0.0608103	-0.084764855	0.1174165907	-0.0461703205	-0.0050475524	-0.1016197769	0.0252560987	0.0385253219	-0.0247509099	0.1320215595	-0.0023687373	-0.0199997304	0.0351320371	0.0340005825	-0.0527486045	0.0011605212	0.0915311082	-0.1097656512	-0.0093475107	0.0134947294	-0.0657398874	0.0435871014	-0.1670450058	-0.0411889448	-0.1800647791	-0.0637560424	0.0819535348	-0.0442320422	0.1064949014	-0.02038367	0.0204069565	0.1142845782	0.1014453329	0.0670565794	-0.09745555	-0.0348796246	0.0719167305	0.0286798736	0.0362582895	0.0160534812	0.0599551641	0.057703331	0.1356127792	-0.1984073541	-0.0263416058	0.0691513213	-0.1161689757	-0.0150203523	-0.0922062663	-0.0292893483	-0.0923430206	-0.0853291626	0.0570578178	0.0023409544	-0.0124064442	-0.0330246678	0.0129230602	-0.024415308	0.0439607771	0.0326277008	-0.1286722849	0.0229366213	-0.0582713043	0.0566692225	0.0334196843	-0.0215415227	-0.1225301232	0.0330125837	0.0872102374	0.0413231634	-0.1139172786	0.0946882837	0.0085826754	-0.0257510988	-0.0523981508	0.0796507458	0.0152551326	-0.0987293128	0.1241679293	0.0790718018	0.0029895892	-0.04519963	-0.1550276887	0.0330394726	0.1110723185	-0.050724287	-0.0014506226	0.1161446442	-0.0077488592	-0.1024811743	-0.0680137602	0.0871900835	-0.0521693541	0.0837037857	0.0608211513	0.0908668795	0.032391012	0.0655879434	0.0359716506	-0.1720727269	0.0388612467	-0.1786314383	-0.095420364	0.1118655471	-0.0375200916	-0.054396955	-0.102169399	-0.0001111486	-0.0387196462	0.1202270928	0.1062470872	0.039349287	0.0106099152	-0.0432973599	0.0777388448	0.0171792868	0.0289302734	-0.0883537799	-0.0525702614	-0.0214227945	-0.0646722461	0.0774165416	-0.0550435415	0.0861837783	0.0248039263	0.050997282	0.0222889168	-0.1266709431	0.0278933727	-0.0236397859	-0.0447786733	-0.0444369152	0.0429030809	0.0060355303	0.0215213398	0.0079726381	0.0701726815	0.0270769377	-0.067510691	-0.1353903495	-0.0159715722	-0.1026433847	0.0550883824	-0.0178125162	-0.0106371579	0.0718544135	0.0207871688	-0.0902372753	-0.0517349359	-0.0020430165	-0.0347326779	-0.0704823663	0.1695440911	-0.0044744977	0.0967121337	0.0376797963	0.0420449019	0.056444687	0.090914764	-0.2021315336	-0.0079463728	0.0358432074	0.1030207695	0.118496684	0.1179527935	0.1170481578	-0.0470443	-0.0246406	0.0006071591683599	0.0022131661624899	-0.0423198	0.0260989	0.00068115258121	0.0017909654720399	0.0984345	0.0168151	0.0096893507902499	0.00028274758801	-0.00175607	-0.000831968	3.0837818449e-06	6.92170753024e-07	7.60289e-22	-0.000125072	5.780393635209999e-43	1.5643005184e-08	0.00175311	-0.0001663299999999	3.0733946721e-06	2.7665668899999973e-08	0.0
9680.505836857015	-4.398803191093975	19.34946951397854	93712193.25742276	6864.739955654512	10.852604838519255	117.77903178105156	47124654.65875952	6096.483776171407	1.6724565258491566	37167114.43312118	2.7971108308554307	6081.026964174396	8879.756722841648	1.080382	44.513317	0.09187445	0.0484563	-0.1416911702	0.0910199188	0.081176925	-0.0647785225	0.0054386086	-0.1619403947	0.0143759454	0.0643573069	0.1109932514	-0.0118913969	0.0270178639	0.0515359126	-0.1226110563	0.253729493	-0.0893082677	-0.1006036116	0.0278937892	-0.0065936508	0.0667893884	-0.1107413021	0.0007263053	0.0430063427	-0.0469792377	-0.1837757772	-0.029398334	-0.0076187535	-0.0158886076	0.0398621752	0.0559476805	0.0585452159	-0.0024721564	0.0335973876	-0.0261950611	0.0230223815	0.0074016512	0.0045325336	-0.0110615326	-0.1687486989	-0.1344774686	0.121786639	0.0585937751	0.0271597163	0.0088899636	-0.0105853127	0.0755945718	-0.0391563498	0.1672857233	-0.0142753026	-0.1501930884	-0.2010390492	0.1127664271	0.0141234802	0.0445311428	-0.0033030155	0.0580938193	0.1698182038	-0.0068806987	0.0831517586	-0.0571810772	0.0252222071	0.0222167686	0.065083471	-0.0657782551	0.0757803739	-0.0941413464	0.0248850471	0.0577355848	-0.0071932293	0.0215869502	-0.0758036947	0.0177257943	-0.0080548934	-0.0964942385	0.0528151761	-0.0343999219	0.0444143317	-0.0027180845	-0.1010289117	0.0184151641	0.0139226382	-0.0518814322	-0.1554352511	0.0138214914	0.0112814746	0.0486899554	0.0414561882	0.0952743556	0.0115237766	0.0099546589	-0.015353218	0.1023058386	0.0521895068	-0.1046225367	0.0175975272	0.0030904898	-0.1008417562	-0.1021599292	-0.1805396909	-0.1336042699	0.0176680138	-0.0847155878	-0.0206407484	0.0360763003	-0.0258481396	0.0684186903	0.1550750145	-0.0520982615	-0.0258670942	-0.0715210231	0.0909843321	0.2095322136	0.0582547467	-0.0640532426	0.0116644797	0.1116105857	0.0348630549	-0.0283733524	0.0242704195	-0.0381479015	-0.0821947265	0.0190513881	0.130302734	0.0111152614	-0.0348807522	-0.0748894882	-0.0246677982	0.0014697778	-0.0069536507	0.0420496587	0.0482322639	-0.000486037	0.0978920345	0.1069494336	-0.1489390389	-0.0333365189	-0.0716282275	0.0268741973	0.0823841287	-0.1601425211	0.0044619914	-0.1671098131	-0.0173438344	-0.0596870966	0.0026004291	-0.0230265348	0.1563239601	0.0704370605	0.1440511671	0.0635673545	-0.0714866314	0.0905375041	0.1587922883	0.0256098725	0.0672682802	-0.0899990624	0.0063470862	-0.1141519133	0.1315593665	-0.0444372976	-0.0098859442	0.0133288424	-0.0578784309	0.1183225485	0.1172578276	0.115490384	-0.0690627	-0.0220184	0.00048480993856	0.00476965653129	-0.0511706	-0.0088507999999999	7.833666063999998e-05	0.0026184303043599	0.10534	0.0069055	0.0110965156	4.768593025000012e-05	-0.00251589	-0.0007598199999999	6.329702492099999e-06	5.773264323999997e-07	0.000150335	0.000150335	2.2600612225000006e-08	2.2600612225000006e-08	0.00158127	-0.0001718399999999	2.5004148129e-06	2.952898559999997e-08	0.0
9683.560477884164	3.054641027149046	9.33083180474218	93771343.52884018	6771.58989951794	-93.15005613657286	8676.932958246674	45854429.76725338	6090.933155438198	-5.550620733209144	37099466.70401632	30.80939052393121	6076.714678644405	8741.152223157056	1.047912	43.175522	0.11097735	0.0480595	-0.1259018006	0.1326350939	-0.0434528867	-0.1981293558	0.0312054085	0.0113606064	0.2465853378	-0.005554188	0.0458084828	-0.0107070994	0.0960076932	0.0719896445	-0.005237145	-0.0306137002	-0.0086506667	-0.0056883811	0.0752224314	0.0660647727	0.0306546508	0.0267176676	0.1164076483	0.0232122488	-0.0256725294	-0.16210896	-0.0294729362	0.1172606241	-0.0839025646	-0.0006585093	0.0315959964	0.048930401	0.0589846079	0.0331696285	-0.121452581	-0.0202208627	-0.0312841145	0.1044308874	-0.085192201	-0.0163776493	0.0326011292	0.0478222728	0.0902429569	-0.0173327211	0.0406533621	0.2394319638	0.0949113226	-0.0290564553	0.0458459727	-0.0390665332	-0.0017442326	0.0759712372	0.0929471181	-0.0339197648	-0.0605929804	0.0455538264	-0.0967574876	-0.0880730925	-0.0168693827	-0.0134990547	0.0392818919	0.001992627	-0.0772078873	-0.0485206316	0.1700081205	0.1450607931	0.0292783087	-0.0193685522	0.0318954113	-0.0572755956	0.0948346754	0.0330038901	-0.0279076188	0.0179176932	-0.0226758428	-0.0861440855	-0.0761193289	0.062167576	0.0973567125	-0.0393430316	0.1120043441	-0.0554347377	-0.0232596186	-0.1390165917	0.0777120441	0.1176705286	0.0519640109	-0.0567816413	0.042549151	-0.0447811367	-0.0166099529	0.0640348863	0.1353574463	-0.0603489363	-0.0502132655	-0.0211375063	0.0030498936	-0.1609183725	0.1048391387	-0.1404110364	-0.0024826318	-0.0270101159	-0.0642945607	0.0002461608	-0.1291030328	0.0479342124	-0.0587999658	0.0357442752	-0.0388634365	-0.0113476793	-0.0297685107	-0.0639993979	-0.1195174414	-0.0340122252	0.1470433406	0.0592382077	-0.0593597559	-0.1372172067	-0.1232189654	0.0472703045	-0.1274610959	-0.1040698825	-0.0345215708	-0.0167349683	0.0438082653	0.0735860589	0.1712034705	-0.0511136265	-0.0165402615	-0.0455788119	-0.0743468003	-0.0149409413	-0.0360140431	-0.0447638012	-0.1300174853	0.0152127367	-0.111214873	-0.0323258227	0.0030330104	0.0578535558	-0.1637837937	-0.0017775322	-0.2227233032	-0.069111989	-0.04416947	-0.134453809	0.0361369303	0.0459243593	0.0184712607	0.0459620043	0.2105770039	-0.0467526041	0.1340591868	0.0696856026	0.1326271575	-0.0063444498	0.0657137255	-0.0539877454	0.1113859186	-0.0551758566	0.0974244555	0.0589886996	0.1204955132	-0.0263747305	0.1180905004	0.1163333239	0.1134240387	-0.0877967	-0.018734	0.000350962756	0.00770826053089	-0.075742	-0.0245714	0.00060375369796	0.005736850564	0.12761	0.0222699999999999	0.0162843121	0.0004959528999999	-0.00276469	-0.0002488	7.643510796100002e-06	6.19014400000002e-08	0.000473474	0.0003231389999999	2.24177628676e-07	1.0441881332099997e-07	0.00124517	-0.0003361	1.5504483289000002e-06	1.1296320999999998e-07	0.0
9687.695261678258	4.134783794093892	17.096437023901476	93851439.48314336	6798.9488395104045	27.35893999246491	748.5115975112959	46225705.32227988	6092.19871762887	1.2655621906724264	37114885.21507885	1.601647658459591	6076.261082805994	8899.514214803961	1.032696	42.548584	0.1086712	0.058784	-0.1410184428	0.1301102147	0.0930785452	-0.1354733722	-0.0955177262	0.0855529276	0.0008350785	0.0915171148	0.1612158295	0.0900486366	-0.0309903085	-0.0490682591	-0.0770539017	0.1682778027	-0.0144037831	0.0459066077	-0.0341138577	0.0520905005	-0.0648870747	0.0283570639	0.1137929904	-0.0626321815	-0.0497403045	-0.1364152831	-0.08362089	0.0503334449	0.0888683584	-0.0504163191	-0.0865560105	-0.0252750388	0.0727382505	-0.0272376784	-0.0667135764	0.0330590773	0.0787138264	0.0025868206	-0.0259828649	0.028220775	0.0417195494	-0.0304290123	0.0174942061	-0.0255157007	-0.0388209385	0.0418089551	0.095910186	0.0218910106	-0.0097545948	-0.0348345288	0.0904450717	0.0650561794	0.0639241991	-0.0925502119	-0.2386868121	0.1063083568	-0.1304815361	0.0978393311	0.0562862419	-0.1177594408	0.0086027841	0.1563208112	0.0283567652	0.035763054	-0.0373384562	-0.0355112894	0.1072910702	-0.0380468125	-0.0894821827	0.0380332543	-0.0917143621	0.0752197355	0.1911060474	0.201844234	-0.057380472	-0.0553161714	0.0388691947	-0.0428580895	0.0121533945	0.0832587255	-0.0438363945	0.0645817238	-0.0494354684	-0.1145562232	-0.0312426537	0.1403392347	-0.0450860824	0.0854355579	-0.0950135822	-0.0562096805	-0.0935982966	-0.0308347275	-0.0220260165	-0.048824107	-0.0584985646	-0.0088524947	-0.0433124665	-0.028419447	0.0140333934	0.0410608575	0.0180768334	-0.1032974212	-0.0554905583	-0.0618175941	0.0300783846	-0.0259495731	0.0112271776	-0.047786476	-0.0613995425	-0.0831387785	-0.1879247818	-0.0900732026	0.081674466	-0.0814233506	0.1788504028	-0.1893971029	-0.1002552874	-0.1695150391	0.0637062348	0.0942941129	0.0328189535	0.1065685507	-0.0508012184	-0.0515918366	0.0179097186	0.0484575412	0.0057583118	-0.0541002172	-0.1207225306	-0.0020570029	-0.0034926797	-0.2199342063	-0.0249342255	-0.0886060223	-0.091041616	-0.041591902	0.0749845704	0.123323342	-0.0230138697	0.0003891451	-0.1652108466	-0.005279208	-0.2301248519	-0.0422740537	-0.0709838093	0.0142777535	0.1486783078	0.1606026832	0.0448794867	-0.011799086	0.1345026413	-0.0867397814	0.190787376	0.0845927379	0.0042173699	0.1096894548	-0.0092995772	-0.015408929	-0.1219894142	-0.0687322573	0.0152186097	0.0848085732	0.0337474648	-0.118778116	0.1178006533	0.1151810923	0.1108582214	-0.0805187	0.007278	5.29692840000001e-05	0.00648326104969	-0.0313455	0.0443965	0.00197104921225	0.00098254037025	0.14386	0.0162499999999999	0.0206956995999999	0.0002640624999999	-0.00337125	-0.0006065599999999	1.13653265625e-05	3.679150335999999e-07	0.0003038	-0.0001696739999999	9.229444000000001e-08	2.878926627599999e-08	0.00128387	3.870000000000002e-05	1.6483221769000002e-06	1.4976900000000015e-09	0.0
9689.295286023736	1.600024345478232	2.560077906123045	93882443.1397618	6852.064254320585	53.11541481018048	2821.24729045754	46950784.54533792	6094.461850887364	2.263133258493326	37142465.25192143	5.12177214569862	6078.173985849636	8651.948160222095	1.02547	42.250893	0.1166255	0.0620154	-0.0953643903	0.1539672448	0.0275571479	-0.0082928096	0.0451880385	-0.06303151	0.0482754916	0.0742251976	0.168149574	-0.0303433008	0.0251238104	0.0961613752	-0.1161596603	-0.1762864756	0.0587368814	-0.0947980953	0.1052690916	0.045618266	0.0749547991	0.0221564351	0.123155818	-0.0527527064	-0.0469443569	-0.1314160444	-0.0765743061	0.037648451	0.1151722511	-0.1052849289	-0.0060855288	0.0892177844	-0.0411270816	0.0825926522	0.0274066312	-0.1182753098	0.0114340413	0.1124453966	0.0244307364	-0.1085567926	-0.0246265323	0.1047801433	-0.0854310449	-0.0366689121	0.0686781552	-0.061957352	0.1667213661	0.0365632499	-0.0659148323	0.0085476121	-0.0672001336	0.0815886475	0.0790058379	-0.0448075824	0.0244005632	-0.0418906433	-0.0858234516	-0.0463736471	0.0825902038	0.0618750327	0.1794786478	-0.0995200723	0.2200863503	-0.0955029418	-0.1644373844	-0.0297228101	-0.0488710621	0.0875117472	0.0092574427	0.0518830997	-0.100985934	-0.0043080288	-0.0674954541	-0.0346955046	0.0341102653	-0.1310344603	-0.0108425331	-0.177623769	0.0019440772	0.0084878932	-0.0594755694	0.0243208173	-0.0491973816	-0.068638798	-0.0260087966	0.1163159755	0.1288881648	0.1307703872	0.0315981398	0.0066933496	0.028129567	-0.0702578214	0.1323227421	-0.0633556206	-0.0042507823	0.1129090398	0.075122747	-0.0629645679	-0.0817906156	-0.0750520907	0.0702098152	-0.0069117209	0.0394386846	0.051632897	0.0751656817	0.1070465732	0.1505052476	-0.0316870818	-0.0380149363	-0.0388282623	-0.0130917328	0.0841668312	-0.1226247371	-0.0070427321	-0.0029779736	0.0587449461	-0.0267101756	-0.0720413751	-0.2026199339	-0.0957270501	0.0789730135	0.2294087373	-0.0124077008	0.079991073	0.0889898728	-0.1407191182	-0.0331607024	-0.0925584796	0.1532215825	0.0302266809	-0.0106231337	-0.078232934	-0.0106515586	0.044886954	-0.009897601	-0.0401728992	-0.0257282061	0.110275141	-0.0062354924	-0.1012718205	-0.1513764448	-0.0200970716	-0.2125096824	-0.0451771426	-0.0486987978	-0.0424619219	-0.0802925197	0.1279314256	0.0753073244	0.0092847671	0.1556574082	-0.0455557057	0.104317464	0.0320611013	0.1113708763	0.0286896352	0.0645309396	-0.1052561509	0.0996915881	-0.054499498	0.0424555071	-0.0128141025	0.0326368372	0.0235950402	0.117453149	0.1138033884	0.1078042307	-0.072022	0.0084966999999999	7.219391088999993e-05	0.005187168484	-0.0771588	-0.0458133	0.00209885845689	0.00595348041744	0.134987	-0.0088729999999999	0.0182214901689999	7.873012899999986e-05	-0.00264856	0.00072269	7.0148700736e-06	5.222808361000003e-07	0.00049707	0.0001932699999999	2.470785849e-07	3.7353292899999986e-08	0.00113098	-0.00015289	1.2791157603999998e-06	2.3375352100000044e-08	0.0
