task	run	trial	onset	item	fixtime	fixcol	resp	acc	rt
2	3	1	12	11	0.800	1	1	1	0.429
2	3	2	16	3	0.700	1	1	1	0.410
2	3	3	20	6	0.200	2	2	1	0.464
2	3	4	24	NaN	NaN	NaN	NaN	NaN	NaN
2	3	5	28	12	0.450	2	2	1	0.428
2	3	6	32	NaN	NaN	NaN	NaN	NaN	NaN
2	3	7	36	NaN	NaN	NaN	NaN	NaN	NaN
2	3	8	40	7	0.100	1	1	1	0.516
2	3	9	44	4	0.300	1	1	1	0.399
2	3	10	48	2	0.900	2	2	1	0.321
2	3	11	52	5	0.600	1	NaN	0	NaN
2	3	12	56	8	0.150	1	1	1	0.357
2	3	13	60	13	0.150	1	1	1	0.387
2	3	14	64	10	0.250	2	2	1	0.404
2	3	15	68	9	0.900	1	1	1	0.402
2	3	16	72	1	0.300	2	1	0	0.395
2	3	17	76	8	0.300	1	1	1	0.434
2	3	18	80	3	0.450	2	2	1	0.418
2	3	19	84	2	0.250	2	2	1	0.518
2	3	20	88	1	0.150	1	1	1	0.457
2	3	21	92	5	0.150	1	1	1	0.427
2	3	22	96	9	0.350	2	2	1	0.458
2	3	23	100	6	0.600	2	2	1	0.485
2	3	24	104	4	0.500	2	2	1	0.581
2	3	25	108	11	0.500	2	2	1	0.468
2	3	26	112	7	0.250	1	NaN	0	NaN
2	3	27	116	13	0.150	1	1	1	1.055
2	3	28	120	NaN	NaN	NaN	NaN	NaN	NaN
2	3	29	124	10	0.800	1	1	1	0.464
2	3	30	128	12	0.700	2	2	1	0.438
2	3	31	132	10	0.800	1	1	1	0.537
2	3	32	136	2	0.250	2	2	1	0.440
2	3	33	140	8	0.700	1	1	1	0.490
2	3	34	144	1	0.200	1	1	1	0.475
2	3	35	148	9	0.800	1	1	1	0.433
2	3	36	152	6	0.600	1	1	1	0.329
2	3	37	156	5	0.500	2	2	1	0.391
2	3	38	160	12	0.850	1	1	1	0.360
2	3	39	164	13	0.300	1	1	1	0.510
2	3	40	168	7	0.650	2	2	1	0.428
2	3	41	172	3	0.300	2	2	1	0.399
2	3	42	176	NaN	NaN	NaN	NaN	NaN	NaN
2	3	43	180	4	0.150	2	2	1	0.602
2	3	44	184	11	0.600	2	2	1	0.379
2	3	45	188	13	0.900	2	2	1	0.487
2	3	46	192	NaN	NaN	NaN	NaN	NaN	NaN
2	3	47	196	1	0.200	2	2	1	0.374
2	3	48	200	NaN	NaN	NaN	NaN	NaN	NaN
2	3	49	204	NaN	NaN	NaN	NaN	NaN	NaN
2	3	50	208	NaN	NaN	NaN	NaN	NaN	NaN
2	3	51	212	5	0.300	1	1	1	0.404
2	3	52	216	9	0.550	2	NaN	0	NaN
2	3	53	220	12	0.150	1	1	1	0.654
2	3	54	224	3	0.100	1	NaN	0	NaN
2	3	55	228	NaN	NaN	NaN	NaN	NaN	NaN
2	3	56	232	NaN	NaN	NaN	NaN	NaN	NaN
2	3	57	236	4	0.200	2	2	1	1.103
2	3	58	240	7	0.900	2	2	1	0.595
2	3	59	244	2	0.300	2	2	1	0.478
2	3	60	248	8	0.900	1	1	1	0.373
2	3	61	252	11	0.400	2	2	1	0.485
2	3	62	256	10	0.400	2	NaN	0	NaN
2	3	63	260	NaN	NaN	NaN	NaN	NaN	NaN
2	3	64	264	6	0.800	1	1	1	0.486
2	3	65	268	NaN	NaN	NaN	NaN	NaN	NaN
