global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
9616.409844252566	n/a	n/a	92475338.29263768	8607.765033415932	n/a	n/a	74093618.87049797	6105.834787583796	n/a	n/a	37281218.45326846	6287.586633426415	6801.305703986317	n/a	n/a	n/a	n/a	-0.119201517	0.0356485853	-0.0439406298	0.0681688164	-0.2140341216	0.1260159785	-0.0940947093	0.0129211069	-0.1000876273	-0.1853815452	0.0692484943	-0.0544437226	0.1305711954	-0.0619781962	0.0179082671	0.0144255444	-0.0477004259	0.1297654075	-0.1621788566	0.4302988404	-0.1383798128	0.1531596797	-0.1315206474	0.1016108931	0.0467338601	-0.1025418488	0.0944230005	-0.0275948321	0.0341727748	-0.0315584726	0.0008374507	-0.0405816398	0.1476801016	-0.0620422316	0.0162221207	-0.0297431827	0.0898014559	-0.005604756	0.0539665435	-0.0648271908	0.0210108029	-0.0391030355	0.0441705757	-0.0021601847	0.0674430042	-0.0486833084	0.0314562569	-0.0071708878	0.0939152114	-0.0392886284	0.003540734	-0.003547138	-0.0143341287	0.0161330044	0.0027273275	-0.0848513356	-0.0448429982	0.0784923143	0.0421698396	-0.0885613062	0.1061785553	0.0545689703	-0.0526841186	-0.0032525351	-0.0135377373	0.0061862416	0.0568540791	0.1030151849	-0.1018312369	-0.0267573919	0.0470515015	0.0174380041	0.0888785936	-0.1146382799	-0.0014480279	-0.0852344671	0.140631101	0.0283470696	0.0303862901	0.0058725644	-0.2120014735	-0.02742402	0.0198297432	0.0193924502	0.0466824902	-0.1102481793	-0.0004284983	-0.0614451265	-0.056386183	0.0029132271	0.1164594613	0.0176031635	-0.0983288561	0.0515086536	-0.0110806649	0.0244139348	0.0761522277	-0.0639275969	0.0751992601	-0.0099109785	0.0940099893	-0.0545583096	0.0457629465	-0.0919091944	0.0080592233	-0.0641360799	0.0423749208	-0.0002340104	-0.0922381648	0.0068394324	-0.0380922233	0.1081572905	-0.0050383388	-0.0331675932	0.0103226019	0.066049045	-0.0099170255	0.02574914	0.0152887015	0.0444742989	-0.111063439	-0.1239280111	0.1207297091	0.0155595708	0.0997480555	-0.0614080022	-0.0444562933	0.0755092857	-0.0044023263	-0.1021973927	-0.0035769417	0.0533548041	0.227564972	0.0009276114	-0.0221818865	-0.0453255481	-0.0736370271	-0.0435942678	0.0838257032	0.0451405717	0.067137612	0.0040323065	-0.1298747202	-0.097167128	0.0261536615	0.0533571508	0.0038742189	0.0951534064	-0.2449273636	0.0368540728	-0.050248576	0.0121906929	-0.1010217653	0.0987761102	-0.0061886879	0.261431752	-0.0915815302	0.0245920576	-0.1217636858	0.1150259786	-0.0630607143	0.0245121308	-0.0269975339	0.0710089969	-0.0776961307	0.0759893636	-0.1416358528	0.0355055827	0.1466326491	-0.0988095616	0.0365176121	-0.1440799183	0.1186709048	0.1186491225	0.1186128217	-0.015052	n/a	n/a	0.0002265627039999	0.0110163	n/a	0.0001213588656899	n/a	0.107756	n/a	0.011611355536	n/a	-0.000307063	n/a	n/a	9.4287685969e-08	0.0002514	n/a	6.320196e-08	n/a	-0.000369279	n/a	1.3636697984100006e-07	n/a	0.0	0.0	0.0
9594.840181435076	-21.569662817490094	465.2503540602149	92060958.10728107	8438.05780877914	-169.70722463679158	28800.54209392244	71200819.58429863	6104.002374430933	-1.8324131528634096	3.357737962786822	37258844.98705847	6279.475493010007	6775.3845708116005	0.998647	38.439396	0.0518474	0.0311851	-0.1106528252	-0.025184877	0.0029588917	0.1559197265	-0.1185038927	0.1058399059	0.106738065	0.073320122	-0.0615813639	0.0697107394	0.0684317643	0.0038327568	0.1591308081	0.0290929741	0.0792076714	0.0816996866	0.0620926424	-0.0366223501	0.022422085	0.0922107045	0.0364613873	0.0498519444	-0.0036121644	0.0892572691	0.1561943036	0.0303362897	0.0545709722	-0.1691198058	0.1643213917	0.0415554179	0.0048940727	-0.0266617199	0.1720453203	-0.0325940404	-0.0967769147	-0.0139557971	0.0764968631	0.0808604754	-0.0612844874	-0.1495027625	0.0442243219	-0.0292383703	0.0224752748	-0.0450442017	-0.0042342514	0.0236150989	-0.0269189402	0.0528049884	-0.0564401446	-0.0612183318	0.0368692307	-0.0069929275	-0.0929222852	0.0369026906	-0.0821534596	-0.1258857362	0.107774304	-0.0352774659	-0.037850321	-0.0186631297	-0.0006911952	-0.0588182788	-0.0519410597	-0.0232104266	-0.12757944	-0.0306472735	-0.0535860507	0.0853611439	-0.0384919475	-0.0856979396	0.0958122467	-0.0027955096	-0.0261938452	0.0671440933	-0.034646287	0.0800494211	0.1275991247	-0.0265516515	-0.0229608304	-9.62395e-05	-0.0073585894	0.0255052833	0.1057863054	0.0369764403	0.118670169	-0.1045482625	-0.0931567701	-0.0952070846	0.0896351971	0.1313346516	0.1654161563	0.0686895028	-0.0508769069	-0.054812968	-0.1202598441	-0.0147339465	0.031139778	-0.0035495762	0.0962799674	0.11618414	0.0528415421	-0.0073706071	-0.0877536534	-0.072648622	-0.0050853441	-0.0322346163	0.030302946	-0.0493355269	-0.0557642248	0.024154763	0.0527278521	0.0487620649	0.0135609797	-0.1286322277	0.0074625015	-0.031424217	0.085295296	0.0352030581	-0.0007559111	-0.0716740501	-0.0853387256	-0.0094141083	-0.1246489595	-0.0115895216	0.1098294621	-0.0835278702	-0.0315630637	-0.0318474813	0.0180562204	-0.0582397619	0.0497886228	0.1176202869	0.0841065309	0.0720200066	0.0387217921	-0.0397710656	-0.0535713522	-0.0791036162	0.2299875866	0.0895714891	-0.1233150486	-0.0300468783	-0.0933693514	0.0237124941	0.0682002664	-0.018685791	-0.0607690646	0.1132971384	-0.2395620731	0.1182658324	0.0501695087	-0.0088014799	-0.0497502752	0.0431102064	0.0327675044	0.2486209456	-0.0662861854	-0.0384443369	-0.0335359408	0.0761868362	-0.1690962575	-0.0735186546	-0.0719349014	-0.0224228535	-0.0091663247	0.0305616844	-0.1167162947	-0.0740140713	0.0705974579	-0.1223216604	0.077183218	-0.1276268988	0.1186128217	0.1184168613	0.1180905004	-0.0133028	0.0017491999999999	3.0597006399999978e-06	0.00017696448784	0.0398514	0.0288351	0.00158813408196	0.00083146299201	0.0971629	-0.0105931	0.0094406291364099	0.00011221376761	-0.000366182	-5.9119e-05	3.495056161e-09	1.34089257124e-07	0.000365229	0.000113829	1.3339222244100002e-07	1.2957041241000006e-08	-0.000409731	-4.045199999999996e-05	1.67879492361e-07	1.6363643039999963e-09	0.0	0.0	0.0
9581.520105364849	-13.320076070227516	177.42442651664769	91805527.52951084	8428.959874117438	-9.097934661702311	82.77241510860435	71047364.55948184	6107.80553694305	3.803162512117524	14.464045093576075	37305288.47711218	6281.256922851068	6747.988046726048	1.007208	38.768909	0.08313147	0.052404	-0.1064642867	0.0188663143	0.0672536542	0.0805810419	-0.2087497401	0.1549614928	-0.101206267	-0.0418682788	-0.0102462791	-0.1179214051	-0.0050605176	0.117052862	0.0399630672	-0.0146867497	0.0109220148	0.0156129468	-0.0923654528	-0.028122074	0.0919727909	-0.0462361382	-0.0881189034	0.199554236	-0.0269610857	0.0081268223	0.027310575	-0.0134244426	0.0177448164	-0.0233231574	-0.0152053099	0.1757926465	0.0678616484	0.1689775589	0.11333235	-0.0251747362	0.0346979513	0.0221550263	-0.013052473	0.055278236	0.0644098412	0.0568941929	0.0714602285	0.0617403161	0.1364455805	-0.0672788101	-0.0433991196	-0.0759875426	0.0336819339	0.0140052934	-0.0897223872	0.0887179518	0.122352147	0.1152175552	-0.1740256436	0.0524377765	-0.0705160947	0.0399149592	0.0882445849	0.015091989	0.1197120105	0.0464602102	-0.1482003494	-0.0745493928	-0.07202905	0.0404618274	0.004103696	-0.0505338932	-0.129102533	-0.087928794	0.1259956365	0.0973663932	-0.0735922903	-0.1206193294	-0.1114472218	-0.1250058985	0.1140684152	0.1318543899	0.1085114604	-0.0921449098	-0.1654492074	-0.0400012624	0.0451521345	-0.0409230717	0.0137933693	0.0931802863	-0.031266191	0.1188268201	0.0820474758	-0.0096115976	0.0902579216	0.0899298616	0.1416616438	0.0132802479	0.0022146133	0.1090037601	0.0375354222	0.0694749479	0.0102661955	0.02372907	0.0215083296	-0.0163067659	-0.0676914182	-0.0701725544	0.0016108469	-0.0449228004	0.0755596655	-0.0399403628	0.0332301605	-0.0987747801	0.1550050257	0.0986645256	0.17352869	-0.0066572109	-0.0445881257	-0.0362778496	-0.0593876238	0.1169698297	0.0176304461	-0.0250538781	-0.0187633227	0.0531510672	-0.1032362179	0.0924934864	-0.1343847258	0.1445754947	0.0989661181	-0.0208822221	-0.0863514807	0.0439770317	0.1288254977	-0.0931417503	-0.0687149637	0.0546005149	-0.1740158276	-0.0457497726	0.0510286627	-0.0788411406	0.1207636373	-0.0764739355	-0.0232886724	-0.1784976459	-0.0008696084	-0.0140972195	0.0649963577	0.1148908533	-0.1531257538	-0.2336621195	0.0430156951	0.0415699588	-0.2186321974	-0.0481517944	-0.0613047404	0.0370217084	-0.005789699	0.0470544353	0.0143269973	0.2399813345	-0.0706860222	0.0180016435	0.0099471764	0.1565064367	-0.0603969513	-0.0229438921	-0.0229987472	0.0205235617	-0.0286027867	0.0356513369	0.0083092128	0.0258654409	0.0480348325	-0.0743356342	-0.0334494755	-0.0610298809	0.118496684	0.1179527935	0.1170481578	-0.00789884	0.0054039599999999	2.9202783681599997e-05	6.239167334560001e-05	-0.00960501	-0.04945641	9.225621710010002e-05	0.0024459364900881	0.0891609	-0.0080019999999999	0.00794966608881	6.403200399999993e-05	-0.000110694	0.000255488	6.5274118144e-08	1.2253161635999998e-08	0.000274099	-9.113000000000004e-05	7.5130261801e-08	8.304676900000005e-09	-0.000350967	5.8764e-05	1.23177835089e-07	3.4532076959999994e-09	0.0	0.0	0.0
9585.203489879425	3.683384514575664	13.5673214822158	91876125.9423967	8342.43645032587	-86.52342379156835	7486.302864615335	69596245.92772569	6099.6960759592175	-8.109460983832832	65.76335744830698	37206292.21907228	6269.1948133442565	6790.731943095479	1.188715	45.755383	0.35660237	0.201638	-0.0808624279	-0.0051372066	-0.0202502268	0.0772408134	-0.0816415075	0.1052306463	0.1447688448	0.1264305773	0.0096859371	0.0676810834	-0.0035983228	-0.0771142979	0.1014592974	0.1072685909	0.1980949131	0.0220118949	0.1645722595	0.0344175432	0.0090117119	-0.1731849145	0.098674341	-0.0236935814	-0.0349442421	-0.0733240797	-0.0672779445	0.0371551639	0.0347354324	0.0278077795	-0.1607038408	-0.0159449144	-0.0947279609	-0.1652212231	0.1439545397	0.0469804939	0.0985408731	-0.0850661449	0.0091594859	-0.0197385345	-0.0478096753	-0.0056405662	-0.001755572	-0.1781554274	-0.0946475576	0.0768274607	-0.128472269	-0.1077499146	0.0137491987	0.1474153017	0.0461718596	-0.0037810565	-0.1191534746	-0.173590006	-0.0787353776	0.0018201238	0.0536764305	-0.0284763254	-0.0601588701	-0.0536794731	0.0957553434	-0.0591116719	0.0476585863	0.0449550681	0.0303835451	-0.1334190078	0.0620742492	0.0109226532	-0.1332781903	-0.189404065	0.0102885126	0.0540284686	-0.13074049	-0.1680087936	0.0016692314	0.0110591689	-0.0232313321	-0.0337818318	0.060600543	-0.0253355287	0.0288197376	0.2410217251	0.0903532622	-0.0858472362	0.0152405339	0.0111742433	-0.0090754323	-0.1325275507	-0.0782949783	0.1084361874	0.0211916762	0.0493664061	0.1090522928	0.0306117532	-0.0783276579	-0.0258803886	-0.1107357211	-0.0087831767	-0.068898472	-0.1168761696	-0.1063418359	0.0300975173	0.0711556327	0.057679522	0.0111453953	0.1136781735	-0.0203802931	-0.2253872086	-0.0297865994	0.1059403637	0.086562258	0.0553493495	0.0589984254	-0.0403172113	0.0746259096	-0.0397530345	0.0465173491	0.0604554421	0.0701091601	-0.0554988278	0.1573392683	-0.0010083379	0.1422785916	-0.0474316935	0.0209868282	-0.0426772255	-0.0087764337	-0.0739809881	0.0698465103	0.1568963919	0.0184037783	-0.0012916828	0.127064559	-0.0014640351	-0.0416746515	-0.0453336193	0.1141313293	0.1926306198	0.1047065788	0.0915364932	-0.1042299649	-0.2104126088	0.1431792982	-0.1350144859	0.0230896601	0.0004943202	0.0566416148	-0.0123224226	0.0471790697	0.0994548125	0.0545866385	0.173514746	-0.0392682941	0.0902429684	-0.0318111732	0.1066961879	0.0023958351	-0.2127458748	-0.1808293843	-0.0618428341	-0.0130267029	-0.0525156408	-0.0839529754	0.2107572168	-0.1637433611	-0.2017575939	0.0616221091	-0.2854870462	-0.0181933184	0.181135794	0.3371931679	-0.1406429507	0.1005699025	-0.2392988581	0.1183225485	0.1172578276	0.115490384	-0.012137	-0.0042381599999999	1.7962000185599994e-05	0.000147306769	0.107289	0.1168940099999999	0.011510929521	0.01366420957388	0.0122426	-0.0769183	0.0001498812547599	0.0059164248748899	0.00230672	0.002417414	5.843890447396e-06	5.3209571584e-06	0.000622513	0.000348414	3.87522435169e-07	1.21392315396e-07	-0.000756177	-0.00040521	5.71803655329e-07	1.6419514410000006e-07	0.0	0.0	0.0
9599.86043426516	14.656944385735189	214.82601872653424	92157320.35736966	8359.79969665201	17.363246326140143	301.4823229822192	69886250.96814303	6106.833580048028	7.137504088810601	50.943964617788055	37293416.37440222	6281.55139232241	6782.892510231452	1.130088	43.498779	0.2519628	0.159089	-0.0830824726	-0.0302315799	-0.0596040169	0.0829337846	-0.0293337318	0.0727062611	0.0349567821	-0.1187586061	0.1487700648	-0.0188445611	-0.0623849023	-0.0357067468	0.032933595	-0.2022985295	-0.0364373333	0.0701578805	0.008575416	0.0781401235	0.0981790886	-0.0563903141	0.0153028986	0.0311532597	0.1572651398	0.0195209152	0.0543153767	-0.061262907	0.0693732339	0.0798116074	-0.0131809307	0.0155945301	-0.0119310077	0.0610894964	0.1002311488	-0.0187971423	0.0654296134	0.1254080157	-0.0023747262	0.1231570454	-0.0604642498	0.1367980723	-0.0941446551	0.1999725985	-0.0161396032	0.107653786	0.0944179411	-0.0298510665	0.0408394322	0.1071360126	-0.0033958643	-0.005134008	-0.1774038771	-0.0531023294	0.1479907429	0.0054872304	-0.000984425	-0.0296626663	0.0169821791	0.0273391231	-0.1134380637	-0.0827304314	0.0207577319	0.0116259562	-0.0022934619	-0.0587342563	0.0282499448	0.1161275113	0.1105009285	0.0008494609	-0.0480941774	-0.0359306773	0.2244040424	0.0356627261	0.0286550012	0.018997932	-0.0378609971	0.050028093	-0.0059422278	0.0417863349	-0.0015048093	0.1981002043	-0.0586184412	0.0893273947	-0.197746585	-0.0253130778	-0.0827553855	0.0306323276	0.0098507781	-0.0179609227	0.1587669721	-0.0955030517	0.1143791356	0.0703719014	-0.0420632293	0.0241371726	0.0196047683	0.0323394569	0.1944208167	0.0126935336	-0.04228565	0.0399661541	-0.109291541	0.1878390666	0.0877500469	0.0108435806	-0.0866906683	0.0110989314	-0.1866544964	-0.0034903577	0.0194012896	-0.034507999	-0.1328644305	0.0813765114	0.1328242577	0.0354659349	-0.0041068204	-0.0842719232	-0.0734588839	0.0561038159	0.1100536058	-0.101394359	-0.0003796241	0.0314391183	0.022640205	-0.1538893526	0.0617319277	0.0774846227	-0.1477000885	0.03266425	-0.0977350282	0.0564409036	-0.1204642477	-0.0743894896	0.185247083	-0.0150161536	-0.0640037892	-0.0927926274	0.0005919704	0.0478011186	0.0300157638	0.0645054612	0.0462565449	-0.0352598854	0.1347955112	0.05825699	0.1656302112	0.0390190753	-0.0515795367	-0.0396666884	-0.0904708235	-0.0392423179	-0.0035506529	0.2449801394	-0.0957540443	0.0226790673	0.1164292651	-0.0306000305	0.1683441836	-0.0571738445	0.1506418349	-0.0373065956	0.2948547062	0.0452764752	-0.1099506354	-0.0631498966	-0.0508213718	0.0199042502	0.0161015648	-0.0172977027	-0.0580494468	0.1270490587	0.0940525834	-0.0271265408	0.1180905004	0.1163333239	0.1134240387	-0.0110368	0.0011002	1.2104400400000018e-06	0.0001218109542399	-0.0208804	-0.1281694	0.00043599110416	0.0164273950963599	0.0466755	0.0344329	0.00217860230025	0.00118562460241	0.000846994	-0.001459726	2.130799995076e-06	7.17398836036e-07	0.000913943	0.0002914299999999	8.352918072489999e-07	8.49314449e-08	-0.0007702269999999	-1.4049999999899971e-05	5.932496315288459e-07	1.9740249999718917e-10	0.0	0.0	0.0
9581.553861315751	-18.30657294940829	335.1306131520074	91806174.3972948	8409.530690239075	49.73099358706531	2473.171723156732	70720206.43007289	6108.525545663207	1.6919656151785605	2.862747642946564	37314084.342019975	6278.415328431133	6842.33504212201	1.107465	42.627972	0.1831771	0.10369	-0.1050332335	-0.0707152053	0.0470920352	0.0810623618	-0.1194890408	0.0314554767	-0.0242835671	0.1076262716	0.1023971397	0.0303855905	0.0784331163	0.1544000496	-0.0512883584	-0.0343359896	-0.064488352	-0.1871320143	0.0885278377	0.1302233826	0.0501666369	-0.0604622122	-0.0296789716	0.2081411165	0.0089613907	0.034703561	-0.167731601	-0.0185944573	0.1109012353	0.1228150445	-0.1057865984	-0.0552110632	0.1149464112	0.0483549878	0.1639220524	0.1565879905	0.0282503755	0.0341578049	-0.0187726609	-0.1271320743	0.0392723818	0.2089224839	0.0808176651	-0.0373486326	-0.0272113027	-0.1145539054	-0.043996664	0.0083223238	0.0473843302	-0.00050957	-0.1256135369	0.0175975559	-0.1547428088	0.0156977278	0.0815917533	-0.0418585027	-0.0712814174	-0.0097360331	-0.0184018697	-0.0400362789	-0.0122573611	-0.0356507436	-0.0198077205	0.0136300339	0.084664213	-0.056958827	0.0571667545	-0.0440765896	0.0615225132	0.0104539759	-0.1090340567	-0.0371062217	0.0082491295	0.0330567291	0.1046002019	0.0040386453	0.1130985981	0.0338945325	0.0288375986	0.0698654211	-0.0759149435	-0.1088836906	0.0402802007	0.0516417505	-0.093637477	0.0362868672	-0.0050307023	-0.0877517408	-0.1153763732	-0.0484293339	-0.0497159652	-0.0196736538	0.1610536364	0.0499082419	0.0718521327	0.0810861144	0.1414714826	0.0367253156	-0.025119544	0.0661250483	0.0386512792	-0.2004669067	0.0722484275	0.117014083	0.0560411916	0.0544914675	-0.0343692034	-0.1010605597	-0.0050806208	-0.1416102301	0.116272357	0.0262387776	-0.1019907269	-0.024552534	-0.0466583896	0.0190170956	0.0759324388	-0.1858599372	0.0078252283	-0.0391465794	0.0126725978	-0.0185703097	0.0444132578	0.0915263359	0.110603068	0.0308161406	-0.126079452	-0.0188938442	-0.0240649148	0.1598416973	0.044052443	-0.0004657775	-0.0512715627	0.0196111616	0.0200302487	-0.0212445019	-0.0663707105	-0.0749877741	0.1081033029	0.0030745423	0.0289439297	0.0454042494	-0.0391983085	0.1422568405	-0.013553134	-0.0695214665	0.056855473	0.0720046832	-0.0473246952	0.0032697748	-0.2570997729	0.1070503201	-0.0697802228	0.0462537195	0.0179055923	0.1441040848	0.0205260623	0.1686247549	0.1851200188	-0.0172021015	-0.0079806235	-0.0332806184	-0.1005930016	0.0006491038	0.0440449261	0.0921398069	0.0322981288	0.0105170566	0.0081552063	-0.1339243533	-0.0176116818	0.0718762694	-0.1326866095	0.1921828984	0.1178006533	0.1151810923	0.1108582214	-0.0145036	-0.0034668	1.2018702240000004e-05	0.00021035441296	0.0341851	0.0550655	0.00116862106201	0.00303220929025	0.102075	0.0553995	0.010419305625	0.00306910460025	-0.000329739	-0.001176733	1.3847005532890005e-06	1.08727808121e-07	0.000971116	5.717299999999999e-05	9.43066285456e-07	3.2687519289999982e-09	-0.000619227	0.0001509999999999	3.83442077529e-07	2.2800999999969805e-08	0.0	0.0	0.0
9561.610120636624	-19.943740679127583	397.75279227628846	91424388.09906071	8419.382481539313	9.851791300237892	97.057791823443	70886001.37045108	6093.526757307586	-14.99878835562049	224.9636521366968	37131068.34202351	6269.843705389861	6747.89603189942	1.058221	40.732483	0.05826665	0.0369784	-0.117042515	0.0506774033	-0.0942937894	0.0927914457	-0.1624010996	0.0026707579	0.0144970159	-0.0372685112	0.0842851014	-0.0551920582	0.0069234263	-0.0599820857	0.0047565883	0.0073590203	-0.0344220382	-0.0870156861	0.0055405185	-0.073644286	0.010488061	0.0680119499	0.0454394878	0.0058751982	0.1318454814	0.0138951388	-0.0644659654	0.129649338	0.0273742951	-0.2674874084	0.0811810627	0.0329866377	0.1017442861	0.0510045168	0.1121633509	-0.1052407111	-0.076514173	0.1071544377	-0.0355520392	0.002405323	0.0877045765	0.1580488765	0.0952798214	0.1092228497	0.1220874915	0.0031465234	-0.0784532189	0.0258356681	0.0364319189	0.0657779675	0.0285089417	0.0497154626	0.0470138549	-0.1097305037	0.0584863406	0.0158877173	-0.0555072205	-0.0660064112	0.072980437	-0.0799484536	-0.1356320625	-0.0585689345	0.1768313022	0.0456722392	0.0843140988	0.0498702488	-0.0073674534	0.0328425891	-0.0041237315	0.0489576318	0.0868717689	0.0412030488	-0.1441246849	-0.0842179749	-0.0603070882	-0.0859844396	0.0944696119	0.1053280475	0.0187206521	0.0383539248	0.0206687294	-0.0297347298	-0.0727789886	0.0173925373	0.1825742531	-0.2027995894	-0.0607444993	-0.0046000391	0.0241801508	0.0744598437	0.0808548297	0.0368456971	0.0699732014	0.0620270176	-0.0463345547	0.1187081999	0.096836026	0.0552675449	0.0809607275	0.157803691	0.1260379813	-0.0339820926	-0.0060254702	0.0398736765	0.0304052071	0.0370318199	0.1764127094	0.0236387157	-0.0028998204	-0.0401868611	0.0073569303	-0.1639672644	-0.0289716825	-0.0106960805	-0.0279157916	-0.162821878	-0.0470525462	-0.0649525909	0.0012482638	0.1380961817	0.0383038445	0.0238257771	-0.0661007572	-0.091250225	0.0153402454	-0.028882397	0.0721218861	-0.1142388876	0.0676838694	-0.0088544975	0.0074656613	-0.1178187571	0.1181669992	-0.0202441748	-0.204159674	0.1457812415	0.0996903078	-0.040535359	-0.0951220427	0.0604477897	0.0194062712	-0.114784146	0.0134153437	-0.1503739801	0.097233681	-0.0298341117	-0.0639158292	0.0743655445	-0.0112938941	-0.0399680162	-0.2078903047	0.0413638634	-0.0281140721	0.0945709271	-0.1674085795	0.0819145621	0.0505731829	0.0048856856	0.0543676812	0.0716159664	0.0165343198	0.0031260002	-0.0963303684	0.0361532558	0.0360007622	-0.1216012426	0.1126050266	-0.0457235374	0.0516212388	-0.0752867729	-0.2106027454	0.0791627351	0.0571500647	0.256797694	0.117453149	0.1138033884	0.1078042307	-0.0169385	-0.0024348999999999	5.9287380099999925e-06	0.0002869127822499	0.0273158	-0.0068693	0.00074615292964	4.718728249000003e-05	0.0972774	-0.0047975999999999	0.00946289255076	2.301696575999999e-05	0.000341202	0.000670941	4.50161825481e-07	1.1641880480400002e-07	0.00111402	0.000142904	1.2410405604e-06	2.0421553216000038e-08	-0.000549775	6.945200000000001e-05	3.02252550625e-07	4.8235803040000015e-09	0.0	0.0	0.0
