global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
9890.340752808394	n/a	n/a	97818840.2066625	8824.301472658834	n/a	n/a	77868296.48036885	6151.683921034182	n/a	n/a	37843215.06431049	6343.016506625854	7973.477121704913	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0102444	n/a	n/a	0.00010494773136	0.00979774	n/a	9.599570910759998e-05	n/a	0.0606816	n/a	0.00368225657856	n/a	-0.000276852	n/a	n/a	7.6647029904e-08	-0.0	n/a	0.0	n/a	-6.33977e-05	n/a	4.01926836529e-09	n/a
9821.14984785532	-69.19090495307319	4787.381328225208	96454984.3340286	8609.564341065745	-214.73713159308863	46112.03568482747	74124598.14295083	6134.162402872755	-17.521518161427593	307.003598681237	37627948.384817645	6319.033883026076	7793.7876189011795	1.125386	41.79491	0.05114046	0.030251	-0.0263039229	0.0957987861	-0.0118393493	0.030845482	-0.1297603707	0.0931104182	-0.1159716143	0.063270213	-0.1196001733	0.1912970202	-0.0543802768	0.1749770587	-0.1099197298	0.2322562362	-0.0092997177	-0.1276141331	0.2764796345	-0.0955680928	0.0269356831	-0.0238912615	0.079580729	-0.1012970252	0.0045573618	0.0523045488	-0.0537812744	0.1667632046	-0.1043708369	0.011145549	-0.0783671524	0.0355785257	-0.1653516882	0.0343753448	-0.068199674	0.0443512728	-0.0509530507	0.0443245331	-0.0565743069	0.1028493523	0.0025915225	-0.0024902744	0.0097727159	-0.0571384198	0.0305863784	-0.0261142269	0.0229012967	-0.0112126181	0.0381352601	-0.0250401404	0.109392122	-0.1167431314	0.0610695126	-0.0608787925	0.040363753	0.0659969258	-0.0201858291	-0.0417957409	0.0656405715	-0.0115760481	-0.065255535	0.0443969629	0.0396431332	-0.0847178677	-0.0349434627	-0.0846278929	0.1204415495	-0.053752769	-0.0345826571	-0.1268275873	0.01269045	0.1273234814	-0.0156510276	-0.1755830283	0.0237889232	0.0897366933	0.0395115597	-0.0798983437	-0.021230577	-0.0098319082	-0.0752618727	0.1107710922	-0.0869585501	-0.0142373791	-0.0296385318	-0.038217839	-0.0931039901	0.0461871035	0.0053518845	0.1942033324	-0.0946037632	-0.0147353198	-0.0138536596	0.1855843995	0.1985495189	0.1175666674	-0.0711096653	0.0782058019	-0.0496656077	0.0080322492	-0.0520092457	0.0379068058	-0.0218612471	0.0321040342	-0.0116566364	0.0425131233	-0.0365372712	0.1116035304	-0.0626646514	0.0141107883	-0.1075229689	0.1282203268	-0.0587535028	0.087632806	-0.0691312666	-0.0351383847	0.0308286469	0.0099432308	-0.0517432219	-0.0262559009	0.0781130598	-0.0445821718	0.0481643424	0.0058254504	0.0003778319	0.01796876	0.0063160811	-0.0410409654	-0.0110567966	-0.0262734241	0.0269906891	0.1130632915	-0.0917373268	-0.0138983869	0.190820971	0.0279709755	-0.001002002	-0.1072432322	0.0610664344	0.0334259386	0.0492395444	0.0645233264	0.0035248319	-0.2097925055	0.0769724648	0.1319758667	0.0045951032	0.0534024555	-0.0890252136	-0.0995286155	-0.0477255694	-0.0286759246	0.068898271	-0.1422519766	0.0480706309	-0.0242970766	0.0647049238	-0.101865091	0.1231756665	-0.126193087	0.0676307882	-0.0620459686	0.0196199821	-0.0595702707	0.2409592475	-0.022453605	0.0101135005	-0.0087871888	0.170511295	-0.0170156997	-0.0499705205	0.0636923758	-0.0992023783	0.1044430789	-0.1588398161	0.0510086255	0.1190908764	0.1190687058	0.119031758	0.0	-0.009436	0.0008084	6.535105600000012e-07	8.903809599999999e-05	0.0220041	0.01220636	0.0004841804168099	0.0001489952244495	0.0514803	-0.0092013	0.00265022128809	8.466392169000005e-05	0.000182928	0.00045978	2.1139764840000005e-07	3.3462653184000006e-08	5.65097e-05	5.65097e-05	3.19334619409e-09	3.19334619409e-09	-0.000125596	-6.219830000000001e-05	1.5774355216000003e-08	3.868628522890001e-09
9798.8193187402	-22.330529115120957	498.6525305612646	96016860.04131617	8550.5725830724	-58.99175799334444	3480.027511145317	73112291.49838942	6146.075825826126	11.913422953371082	141.92964646590897	37774248.05680429	6325.454795435855	7592.587046154997	1.019946	37.879044	0.045501595	0.0259484	-0.0283956746	-0.0268595842	0.0455604315	0.033030304	-0.1309535514	0.0140029717	0.1480862626	0.0678593218	-0.1103362179	0.1564875092	-0.047948735	-0.1253894248	-0.0386123588	0.0987204497	-0.140569573	-0.0181114186	-0.0637934202	0.0379800109	0.0902298116	0.1465273806	-0.0528051501	-0.0446261268	0.0395981855	0.0793047527	-0.0649734698	0.1853482191	0.1474802892	-0.0044702635	0.0517507104	0.0503939849	0.0190010202	-0.2981042551	-0.1078741302	0.119379467	-0.0925596753	0.0154851174	-0.0511675082	0.0489415804	-0.0080445456	-0.0873202878	0.0094544504	0.1531847223	-0.0023422079	-0.0032793353	0.2292210802	-0.0125664745	-0.0534365984	-0.0381495406	-0.0697085111	-0.0106485219	0.1000259954	-0.0218223007	0.1004396969	0.1089472424	0.0268699729	0.0948803007	0.0708740192	-0.1006889127	-0.0235847014	0.0545591094	0.0604720414	0.093430065	0.0710150385	-0.1947649331	0.1183660872	0.1321770159	-0.2221533812	-0.045764589	-0.0308953458	0.0856758927	-0.015917603	0.0473901143	-0.0556958569	0.0272592375	0.0667197276	0.014192597	-0.0520532394	-0.1116558349	-0.0113831902	0.1330433811	-0.0344471726	0.0357403133	-0.0753286442	0.0865536612	-0.0146936405	-0.045373866	0.0807554004	0.097444474	-0.2183006422	0.0041253888	-0.0261089196	-0.0404450121	-0.0391213813	0.1000007159	0.0810773546	0.0987353104	-0.0543826634	-0.0405482904	0.1076465945	0.043250328	0.1134188205	0.1085465938	-0.1461111292	-0.0454407935	-0.0853511577	-0.0241976675	0.1489131517	0.0504755954	-0.1196680087	-0.0762240125	-0.0643404111	0.0356078913	-0.1908765482	-0.0983707658	-0.1003374736	-0.0972342264	-0.1177435556	0.0478577014	0.1453257655	-0.0780491644	-0.0373422718	-0.0501186506	0.0181546134	-0.0164231316	0.041614186	0.0046705044	0.1476802114	-0.1302052811	-0.1633914265	-0.0809209299	0.0214731972	0.0446420535	-0.0061437112	0.0050352115	-0.082088878	-0.0043031932	0.07644385	0.0132326581	0.1151704058	0.0144614415	-0.0721123813	-0.1813773766	-0.1160291922	0.0531957559	0.0610590585	0.0234362567	0.0325282844	-0.2196548798	-0.0577991825	0.0943280813	0.1423268241	0.0041476425	-0.0423258501	0.010096887	0.0763116114	-0.0902358593	0.0869838152	-0.1300518493	0.0917829967	-0.0245281729	-0.0015331268	0.0343054569	0.1533956806	-9.40484e-05	0.1640935521	0.1704438564	0.2434821099	-0.1023289604	-0.0785469196	0.1849585559	0.1111821559	-0.1370050231	-0.1334038269	-0.0549600298	0.119031758	0.1188323059	0.1185001333	0.0	-0.0079559899999999	0.00148001	2.190429600100294e-06	6.329777688009842e-05	0.031799	0.0097949	0.001011176401	9.594006601000004e-05	0.0671479	0.0156675999999999	0.0045088404744099	0.0002454736897599	-0.000123266	-0.000306194	9.375476563600001e-08	1.5194506756e-08	-0.0	-5.65097e-05	0.0	3.19334619409e-09	-0.000134074	-8.477999999999996e-06	1.7975837476e-08	7.187648399999991e-11
9805.85464949374	7.03533075354062	49.495878811714434	96154785.406998	8552.629401635872	2.056818563471097	4.230502603039308	73147469.68172637	6131.2647437581445	-14.81108206798126	219.36815202447605	37592407.35805163	6313.753390148944	7541.38448211583	1.034711	38.427414	0.0504823664999999	0.0386219	-0.0175828332	0.0034285234	0.0075039135	0.0222416665	-0.122987385	0.0265132541	0.0252441587	0.0544239145	0.0253709476	0.0565318081	0.0154132138	-0.001830233	0.0089855637	-0.0247953735	-0.1475965616	-0.0030971145	0.0987018402	0.0730334001	-0.1713654197	0.1484017796	-0.0502971098	0.0026583671	-0.0456942136	-0.2673194946	0.0787029481	0.001357498	0.0097827607	0.0253423664	0.0798737611	0.025196311	-0.0980052185	-0.0368858039	0.1794114281	0.0815277428	0.0458221323	0.061180481	0.0208143197	0.19182818	-0.0274772395	-0.1563990505	0.0417603167	0.104614232	0.1183835144	-0.0023366953	-0.0627461217	-0.0500747291	-0.0844888311	0.0118066252	0.0218809841	0.1467614332	-0.1581049008	-0.0613349256	-0.0579123567	0.0128397378	0.0369958614	0.0596756468	-0.1694747677	-0.0008416765	-0.0089931492	0.0295845559	-0.0105038058	0.0200363524	-0.0996191144	0.101733925	-0.0568288014	0.1798007118	0.1243261281	0.2198868544	-0.1485017184	-0.0040127745	0.0305918414	-0.0297658894	-0.0632631219	0.077027186	-0.047107127	0.0767114332	-0.0373845757	-0.2364940343	0.0964438138	0.0428199435	-0.0422078207	0.0866517087	-0.0550790413	0.0850224555	-0.0767564597	0.0505424916	0.0894064168	-0.0731497062	0.0345782449	0.0324843779	0.0945335338	-0.0928565961	0.0712652004	0.0331855409	-0.0333070496	0.0360679862	-0.0540142786	-0.1077332494	0.1887311416	-0.042992641	0.0881673061	-0.1104007185	-0.1701344526	-0.1355019994	0.0821575976	-0.1033937163	0.0123647601	-0.0179477071	-0.0092607165	-0.1648854408	0.1064606538	-0.1311256703	0.0855837893	-0.0944037129	-0.0066118132	0.1455503329	0.0206897484	0.0698870749	-0.1748866404	0.0421437945	-0.1288101457	-0.1912709055	-0.0942927878	0.00872771	0.0725899163	0.0945320828	0.0331020549	0.1681094889	0.0270634139	-0.0184522457	-0.0145164311	0.1209747491	-0.0227770105	-0.02567407	0.0330549631	0.0198629551	-0.0417393016	0.0224741233	0.0976312318	-0.1247124499	0.0109595209	-0.0673677826	-0.0396135517	-0.0627162961	0.1811172752	-0.0076651245	-0.0895664102	0.1260806073	-0.06034721	0.0466708943	0.0793383591	-0.049031496	0.1058235641	0.0145192331	0.0767679416	-0.1240333596	0.0494334586	-0.0702971602	0.0603547365	0.0192308112	-0.0630009947	0.0505774522	0.0374981053	-0.1319368074	0.0713893812	0.1902493597	0.0721374457	0.1405123207	0.1262414928	0.2183544824	0.0100391511	-0.244147625	0.1139298078	0.1133302759	0.1189135508	0.1183599755	0.1174392582	0.0	-0.00828307	-0.00032708	1.0698132640006497e-07	6.86092486249e-05	-0.00626079	-0.03805979	3.919749142409999e-05	0.0014485476148441	0.0642183	-0.0029295999999999	0.00412399005489	8.582556159999944e-06	-1.56497e-06	0.00012170103	1.48111407030609e-08	2.4491311009000007e-12	-5.65819e-05	-5.65819e-05	3.20151140761e-09	3.20151140761e-09	-0.000139109	-5.034999999999995e-06	1.9351313881e-08	2.535122499999995e-11
9820.361119581508	14.50647008776832	210.43767440731705	96439492.51898818	8551.91800265842	-0.7113989774516085	0.5060885051191942	73135301.52419318	6137.452015487658	6.187271729513668	38.28233145483906	37668317.24241352	6316.043427755999	7734.754344388812	1.047277	38.8941	0.0877235565	0.0559377	-0.0933404666	0.0592618597	-0.0462158921	-0.0110980243	-0.144919988	0.0526344191	0.0493889219	-0.0296429256	-0.0475353318	0.0266990041	-0.0641677164	1.43724e-05	-0.1104418711	0.2054868622	0.1391524091	0.0661174798	0.0814338003	0.1305160047	-0.0934484381	0.0075975468	-0.0322002234	-0.0812358082	-0.0546197673	-0.0466948981	-0.1131131737	-0.0317760935	-0.0174348599	0.0810619917	0.0727127567	-0.1604229928	0.109823091	-0.0638666795	-0.0579964679	0.0521857817	-0.0285374335	0.0562260939	-0.0650552393	-0.0213449309	0.1584506237	0.1358501668	0.1035936477	-0.033594064	0.0139330858	0.032129146	0.0037353646	0.1840682665	0.0555780738	-0.0357475045	0.0429222915	0.0188588837	-0.0296104073	-0.1351141357	-0.0036909467	0.0645243538	0.0930958103	0.0154917673	0.0142814684	0.0268416511	0.0712501029	-0.1385570935	0.0997185252	-0.1211549591	-0.0202950033	0.0970219118	0.0041143247	0.0315858217	0.0873768781	-0.0296673038	-0.052094644	0.0783262413	0.0546563409	0.0046495876	0.0652681829	-0.0454907995	0.0572899412	-0.0541450683	0.136730835	-0.1865202669	-0.1525802526	-0.1495336764	0.0288807271	0.1606054791	0.1279298626	-0.1435738511	-0.0287554127	0.078592548	-0.0860209947	0.0108237556	0.0531381165	-0.0130974958	0.1152279159	0.1419975548	0.0440051688	0.0351612972	0.0054735155	0.0687446524	0.1139369561	-0.0353158202	-0.0694122046	0.1096117018	-0.1531281677	-0.0877176208	0.065120497	0.0898127061	-0.0037739556	0.1408834495	0.1554801134	0.1367202911	0.0005932009	0.0857921904	0.0719023238	0.0602870012	-0.0231534127	0.0294316079	0.1108709826	0.0903691566	0.0080976914	0.209056158	-0.0073262146	0.0554866793	-0.1530690052	0.0123671646	-0.0538142451	-0.0464044374	0.0078110247	-0.0227002337	-0.0807144862	0.1297337586	0.0588197204	0.0644345939	-0.1353768635	0.0104441902	0.0018225311	0.0333627432	0.0503728244	-0.0621897353	-0.0203739091	0.0226335123	-0.1056322093	-0.1849162218	0.1231419178	-0.0517586628	0.156214183	-0.1532931547	0.0067396365	-0.0336223595	0.059893123	-0.0560372408	-0.0038050321	-0.1077308791	0.0960588133	-0.1101392536	-0.050430043	0.0588902354	0.1025072601	-0.1044856475	0.1203221696	-0.0486030031	0.0801640746	0.0070992212	0.0069897492	0.0541336817	-0.0968521054	-0.0544789925	0.1022665917	0.0706005107	0.0852713978	0.0754924717	0.0907417817	-0.0131007823	-0.1747581858	0.2136403261	-0.0423093277	0.0910256642	0.1187363132	0.1176526523	0.1158538709	0.0	-0.0123831	-0.0041000299999999	1.6810246000899996e-05	0.0001533411656099	0.0476314	0.05389219	0.0022687502659599	0.0029043681429961	0.0553603	-0.008858	0.00306476281609	7.846416400000009e-05	-0.00026851	-0.00026694503	7.125964904170093e-08	7.209762010000002e-08	5.78468e-05	0.0001144287	3.34625227024e-09	1.309392738369e-08	-0.000175202	-3.609300000000001e-05	3.0695740804e-08	1.3027046490000006e-09
9801.815076262175	-18.546043319332966	343.95572280257494	96075578.78924048	8542.522967626179	-9.39503503224114	88.26668325703827	72974698.65242077	6129.131898220308	-8.320117267349815	69.22435134245255	37566257.82578168	6312.026933189552	7677.261023567726	1.060296	39.377567	0.0910023899999999	0.0561743	-0.0139037405	0.0500038126	-0.0320790986	-0.0296740616	-0.116851456	0.0092335875	-0.1167198681	-0.1930593771	-0.0776481086	0.059739048	-0.0315321436	0.1580034872	0.0102369515	0.1297537015	-0.1956213812	0.0110663393	-0.0221863624	-0.0429667609	0.0551929952	0.1193069012	0.0433755537	0.0976166684	0.0956437675	0.1642496283	-0.0514677058	-0.1186831124	0.0769266286	-0.0811651358	0.0222851531	0.0079894325	0.0788566619	0.0275733207	-0.060722021	-0.027033566	-0.0731032525	0.0754559822	-0.1154852834	0.0113533338	0.0447990111	0.0042771814	0.0376035447	-0.0121702715	-0.0049152104	0.1405053125	0.0890372399	0.0367318938	0.0507801361	-0.0418379993	0.1768461647	-0.0189172516	-0.0580305546	-0.0497655157	0.0864034621	-0.0366788398	0.0351122775	-0.1382012798	-0.0268584295	0.1913482483	0.0210291893	-0.0628575161	-0.0979623017	-0.022671603	0.0274015702	-0.230808907	-0.1440358066	-0.0325852389	-0.0856196557	-0.1255582343	0.0629507896	-0.098829287	-0.0389096702	0.0247656502	-0.032258278	0.0401139588	0.059004241	-0.0635897208	0.0815255041	0.0363707401	-0.0226174202	-0.1155957274	-0.1023880294	-0.0743519786	0.1419549769	0.0439087222	0.0805971477	-0.0132908008	0.0009814455	0.1548531883	0.0245459525	0.0308571003	-0.0583248261	-0.0651514918	-0.0181408374	0.0264613399	0.0545727753	0.1129263292	0.0220083604	0.0096250989	-0.0248211592	0.0832979145	0.0561903872	0.0513026386	0.0409249404	-0.1266486181	-0.0146556428	0.2666261213	0.1090032181	-0.0437223107	0.0651959656	0.0780282196	0.0223022331	-0.1149054058	0.0723624396	0.080387716	0.0123560742	0.0699532961	0.0573506368	-0.1095798256	0.2010240516	0.0878537866	-0.0340991893	0.1160020612	0.0055743677	-0.0877331825	-0.0850497508	-0.0608329019	-0.0086716084	-0.0386016687	-0.0096056209	-0.1978004513	0.0302134108	0.073201499	0.0865557749	-0.0939705669	-0.0418144179	-0.0481208485	-0.0322191976	-0.050580258	-0.1422622309	0.0481702634	0.0086994748	0.0274950372	0.0522760161	0.0481139505	-0.0171022205	0.0112834813	0.1049481728	-0.0673642939	0.0956715904	0.0553802604	0.0867249181	0.0118312333	0.1014991519	-0.0338293021	0.0727570238	-0.0830899897	0.1117887584	-0.0796152377	0.0271807378	-0.1394609284	0.0534555794	0.0006849406	0.0563138741	0.1077810248	-0.2018082919	-0.0510023741	0.1276367944	-0.0497097228	-0.1793225203	-0.0327665977	-0.0298849106	0.09326863	-0.1079356058	-0.1206479488	0.1185001333	0.1167117406	0.1137510521	0.0	-0.0131534	-0.0007703	5.933620900000024e-07	0.00017301193156	-0.0027125	-0.0503439	7.35765625e-06	0.0025345082672099	0.0744067999999999	0.0190464999999998	0.0055363718862399	0.0003627691622499	-0.00041547	-0.0001469599999999	2.1597241599999992e-08	1.726153209e-07	-0.000151309	-0.0002091558	2.2894413481e-08	4.374614867364e-08	-0.000114484	6.071800000000001e-05	1.3106586256e-08	3.6866755240000004e-09
9788.520820077192	-13.294256184983167	176.73724751196323	95815139.84508468	8504.019868396577	-38.5030992296015	1482.4886502845395	72318353.92208374	6129.055278138654	-0.076620081654255	0.0058706369127047	37565318.602479294	6308.226363561361	7570.215237435452	1.057075	39.257946	0.04889649	0.0308966	0.0063468395	-0.0397909442	-0.0050991174	-0.0714033552	-0.086985118	0.0898373589	0.0227844582	-0.0653677466	-0.0009895579	0.0765305014	-0.0201791152	-0.0096040059	0.0241538354	-0.0454989131	-0.0710797216	-0.082172875	0.1104337751	-0.0450645367	0.0587591783	-0.0452491107	-0.1282619316	0.115106937	-0.1332333895	0.0754434696	-0.0712138145	-0.0185539827	0.0906280766	0.099409243	-0.0267916195	-0.0720038864	0.0425833254	0.0268075645	-0.0934603419	-0.1411327032	-0.0095344981	-0.0100142691	0.0087616962	0.0992389817	0.0088740834	-0.1018157318	-0.0029195535	-0.0688762704	-0.0368621554	-0.0790952332	0.0673029193	0.0589187782	0.1157505263	-0.1015857435	0.0777631091	-0.035980704	0.0320070443	0.0938982449	0.0776562811	0.0076756654	-0.0769383596	0.0679465313	-0.0674628843	-0.0513053641	0.0585915785	0.2436621012	-0.0168008741	-0.0646878324	-0.1726380782	0.0337589811	-0.089990005	0.0097232355	0.0973005541	-0.0788035309	0.1113018102	-0.1401199963	0.1320825565	-0.0750346427	-0.0028758575	0.0191728307	-0.0742255517	0.0007341283	-0.1353845213	-0.0183630993	0.0158355774	-0.0672894674	-0.0872934682	-0.0303960886	0.0388895523	0.1439374557	-0.1179743571	0.0249483961	0.0856333709	-0.0076961836	0.1761958255	0.0890453363	-0.0394667491	-0.0198761481	0.0588645971	0.033056128	-0.0471081517	-0.0016652696	-0.0113051731	-0.0301119298	0.0311335664	-0.031595713	0.1384310451	0.0247943508	-0.0072848382	0.0380564716	0.0149229678	0.0680143029	-0.0124066086	0.0624863813	-0.1662133727	-0.0294060805	-0.1332896986	0.1431771245	0.136275394	-0.0699952667	-0.0294302372	-0.0150114198	0.0998796288	-0.0760914016	-0.095988027	0.0801665592	0.1311288917	-0.0106176868	0.1628581276	-0.1631826237	-0.1041227518	0.0531444459	-0.0524545612	0.1123462201	0.0563687816	-0.0499169334	-0.0686998922	-0.0586672063	0.0015367284	-0.0120145968	-0.0365136534	-0.0001661475	-0.0526221049	0.0466000773	-0.0026530292	0.0168292992	0.107746609	0.0573009976	-0.0055307713	0.0836861173	0.0729624449	0.1372101948	-0.0426808484	0.1058476813	0.158505651	0.1488768627	0.0613616015	-0.1158392794	0.0005999191	0.0106582179	0.084560442	-0.0436023483	0.000834652	-0.1099373379	0.077105507	0.0649315116	-0.1899490818	0.0023721294	0.0553355098	-0.2173128426	-0.0194881561	0.0430358055	-0.1200228771	-0.1643746312	-0.0036508928	0.0440341803	-0.0387113756	-0.047223021	-0.0052499471	0.0855653678	0.1182051284	0.1155391086	0.1111401934	0.0	-0.00905021	0.00410319	1.6836168176100012e-05	8.190630104409999e-05	0.0267026	0.0294151	0.00071302884676	0.00086524810801	0.0660901	-0.0083166999999999	0.00436790131801	6.916749888999832e-05	-0.000474962	-5.949200000000002e-05	3.5392980640000023e-09	2.25588901444e-07	-0.000126525	2.4784e-05	1.6008575625e-08	6.14246656e-10	-0.000171438	-5.6954e-05	2.9390987844e-08	3.2437581159999997e-09
