global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
9882.353057001204	n/a	97660901.94322103	n/a	8721.872182366787	n/a	n/a	76071054.36554359	6171.46050676653	n/a	n/a	38086924.78657899	6347.307763236629	9261.98240816956	n/a	n/a	n/a	n/a	0.0706703403	-0.0143735326	0.1921363418	-0.0113243502	0.0206300712	-0.0113715262	0.0593969177	-0.1843939371	-0.0355684651	0.027835041	-0.2579408628	0.2329994737	-0.0666759088	0.1767246061	-0.3755634784	0.1050908602	-0.129521333	0.074940901	-0.1051631726	0.1520884155	-0.2420256767	0.2976044883	-0.1610434946	-0.0066306666	0.1585493014	-0.1499003603	0.0422245256	-0.109436837	0.0655540406	0.0087601787	0.002528313	-0.0180600376	0.0706646685	-0.0975671529	0.0222518586	0.1601245962	-0.0522511034	0.0551026397	-0.014793812	0.006022198	-0.069031182	0.1235757572	-0.0011066885	0.0175964012	-0.0763351827	0.0294941392	-0.0925801919	0.1817006713	-0.0040155883	-0.0104427712	0.0166985908	-0.0657022868	-0.0006592898	0.0235083006	0.0905861832	-0.0488042592	-0.0052637047	0.0596790735	0.0989320107	-0.0850957056	-0.0220865648	0.0604454255	0.0297856523	0.051737928	-0.0425163793	-0.0319584822	0.0084192923	0.0419783709	-0.0749350119	-0.098283514	0.0377793624	0.0320305446	0.0441353975	-0.0871270823	-0.0318269155	-0.1365193599	0.1120104942	0.0332878876	0.1061390966	-0.0072455987	-0.0356863693	-0.0446399117	-0.0074026463	0.0754108585	0.1188714196	0.0503200588	-0.005012911	0.0418092457	0.0223291588	-0.1163366635	0.1081254412	-0.0248530871	0.0897182962	-0.1544354724	0.041760583	0.1300217113	-0.0078341795	0.0019666627	-0.082727707	0.1977968187	-0.0963467907	0.0454092353	-0.0326800352	0.028254799	-0.0592845002	0.0106027634	-0.0111460447	0.1119312999	-0.00746664	-0.0523574688	0.0025803079	0.0124004107	-0.0173928058	-0.1060547329	-0.0537078956	0.0584038555	-0.0250365629	-0.0800056728	0.0568335142	0.0404214535	-0.1984671143	-0.0311131944	-0.0877402066	-0.1241979765	0.1724292681	-0.0773349334	-0.0674882399	0.0331923643	0.1196359811	0.0320908882	-0.1099254276	-0.0667074869	-0.0369094123	-0.0621875619	0.0638207912	0.0182651646	0.0323349447	-0.1333231083	-0.0256258104	-0.0444541426	-0.052038218	0.0747782816	0.1807143228	0.0513285371	-0.0024317526	0.0685104245	-0.0136796818	0.0277255574	-0.0668033838	0.0725121996	-0.2024837489	-0.0606649473	0.0535424391	-0.0577107456	0.2865259549	-0.1131048112	0.2477298736	-0.1267242147	0.0527300664	-0.0638840896	0.0576571108	-0.1751386828	0.117347312	0.0413836353	-0.0271116125	0.0217098781	-0.1202601044	0.1186709048	0.1186491225	0.1186128217	-0.000346607	n/a	1.20136412449e-07	n/a	0.0228554	n/a	n/a	0.00052236930916	0.0709677	n/a	0.00503641444329	n/a	8.363459999999998e-05	n/a	6.994746317159997e-09	n/a	-0.0	n/a	n/a	0.0	-0.000332882	n/a	1.10810425924e-07	n/a	0.0	0.0
9843.192327305484	-39.16072969572088	96888435.19232556	1533.5627503013147	8530.846290940504	-191.02589142628312	36490.89119520611	72775338.43965337	6169.886478789365	-1.5740279771644057	2.47756407289627	38067499.16114783	6334.516841068564	9169.119848196187	1.064719	40.644169	0.038605313	0.0251653	0.0271812691	0.0292258381	0.1178503422	-0.0226330155	-0.0302458638	0.0097535218	-0.0118601072	-0.1125216498	-0.0383750693	0.0099524146	0.129593034	-0.2653124792	-0.0846498825	0.0300751782	-0.3674003351	-0.1719930397	0.0506483726	0.0367639211	0.0413256802	0.0899882339	0.1739643121	-0.0139684819	0.1759359583	-0.0026279134	0.118142136	0.0845835445	0.0323441377	-0.194776737	0.0448577935	-0.0081479413	-0.0186961662	0.0687719963	0.0780720302	-0.0070575453	0.0122236638	0.2526694089	-0.050741987	-0.0711619095	0.1122117225	0.2052258641	0.02223075	0.0217902702	-0.0201492141	-0.1043702382	0.0027063632	0.1469996498	0.0413066101	0.251347213	-0.0552548664	0.0039097559	0.0617156745	-0.0063918836	-0.0746298747	-0.0492729547	0.0505710417	0.0142323365	-0.0465168361	0.0262775018	0.0133966656	0.0224722179	-0.1703800724	-0.0182764803	-0.0181869049	-0.0915179129	0.0846754136	0.0570798555	-0.0063838355	0.0120092317	0.0108345888	0.0261911746	-0.1456707433	0.0722840289	0.0589413678	-0.0132100257	-0.0812155948	-0.0645678665	-0.0018710709	0.0105968549	0.0231925683	-0.0273184114	-0.0255374405	-0.0695289272	-0.2130483149	-0.0301528469	0.074443266	-0.0403066134	0.0161421651	0.0921974867	-0.024159207	-0.0451675074	0.0351545514	0.0976542413	0.1337360886	-0.1306597666	-0.0881800755	0.2697716539	0.0537959507	-0.0749599098	0.1675107999	0.0556068785	0.0047358717	-0.0587811288	-0.0452204343	-0.1369197473	0.0556505659	-0.0930889471	0.098125411	0.242232213	0.041678382	-0.0308067452	-0.0459831122	-0.0172755243	-0.0160311314	-0.0152801308	-0.0073708767	-0.1070582916	0.0104518672	0.0249681946	0.0121222776	-0.0077515052	-0.0584104012	0.1312601186	-0.0812061657	0.0369090914	-0.0629022284	0.0026966278	-0.0542654516	0.0300969677	0.0482949106	-0.006833009	0.1088489585	-0.0507733227	0.0191308775	0.0367472686	0.0811818451	-0.0262307502	-0.0121096049	-0.0208996197	-0.0443090856	0.0335446462	-0.0053964989	-0.0021728917	0.0884557845	0.0694309454	-0.061968283	-0.0213194401	-0.0273316595	-0.0220480304	-0.095380508	0.1040062182	-0.1609233627	-0.0359947535	0.1226248531	-0.129131567	0.2764953833	-0.1596299401	0.3613960605	0.0989153452	-0.0377539996	0.2395558401	0.1359026847	-0.118742937	-0.1109424373	-0.016515728	0.0417140125	-0.1434626749	-0.0585328656	0.1186128217	0.1184168613	0.1180905004	-0.00161082	-0.001264213	2.5947410724e-06	1.598234509369e-06	0.0468565	0.0240011	0.00057605280121	0.00219553159225	0.0636814	-0.0072862999999999	0.00405532070596	5.3090167689999935e-05	-2.11414e-05	-0.0001047759999999	4.4695879396e-10	1.0978010175999994e-08	-0.0	0.0	0.0	0.0	-0.000316584	1.6297999999999985e-05	1.0022542905600003e-07	2.656248039999995e-10	0.0	0.0
9814.357813627532	-28.83451367795169	96321619.29391178	831.4291790439831	8419.81713272486	-111.0291582156442	12327.473974074552	70893320.54852709	6161.904213615416	-7.9822651739496	63.71655730724863	37969063.53777142	6327.802028390274	8995.303488311087	1.062687	40.566593	0.044412838	0.0225209	-0.0101933721	-0.0173585478	0.0331629264	-0.0806756428	0.0129357966	0.0475096364	-0.0407302077	-0.1050153451	-0.0940190262	-0.0330701076	0.0845118602	0.015254179	0.1132236306	0.0163719271	-0.1408071274	0.1315190701	-0.0732524989	-0.0256061724	0.1515137587	-0.0161783263	0.081825013	-0.1037052982	0.0018298613	-0.0006674898	-0.2873358892	0.0346340966	0.0549962542	-0.1324300817	0.0147959121	0.0050821793	-0.0455778189	-0.0092156692	-0.0136789875	0.0268079432	-0.1058774766	-0.114525362	0.1024761935	0.1360054971	-0.1200182298	0.0281063327	0.1085946803	0.0731361223	0.1887130727	0.0018921986	-0.0047186171	0.0524111424	-0.0221530514	0.1269623813	-0.0296833355	0.1351661073	0.0659936639	0.1109103836	-0.0309517825	-0.0226674502	-0.0194989903	0.1390803304	0.074941801	-0.0620598978	-0.1298728429	0.0681690554	-0.0255092123	-0.1383788182	-0.0281394582	-0.0149117767	0.0611820709	0.116917489	-0.0003036658	0.0622616921	0.0762695185	0.1616840168	-0.008133721	-0.1138043359	0.0077335964	-0.0428459798	-0.0416577702	-0.0038775841	-0.0772339414	-0.0889283209	-0.124186877	0.170509467	0.0540683581	0.1168638693	-0.2007993999	-0.0230963442	-0.0736859768	0.0917222118	-0.0064422304	-0.0191006579	-0.0621271022	-0.0341203831	0.051216195	0.1058613255	0.0237598604	0.0282143633	-0.0133392049	-0.1699387881	0.1165160176	-0.1534545516	0.0123534354	0.015360265	-0.1306478531	0.1249171439	0.062195718	-0.1177761881	-0.0513902702	-0.0672502687	0.0298198997	0.110430823	0.0877151818	0.1006522595	-0.1293176108	0.0933586538	0.0578741145	0.1562915575	-0.0692590969	0.0246603442	0.0054782656	0.1062182034	-0.0165439144	0.0066371896	0.2221614754	0.0274217151	-0.0422406831	-0.0370559109	-0.0397923131	-0.0244671066	-0.0143626573	0.0974446458	-0.1737774813	-0.1635754154	0.0010153777	-0.1094119724	0.1385556012	0.0939949853	-0.1533067817	-0.0952527189	0.1109630649	-0.0041929098	-0.0341877386	-0.0025646719	0.1604591257	0.1026019635	0.0756070138	0.0685914577	0.065004722	-0.0195656384	0.0998026506	0.0172128217	-0.0938854823	0.11919803	-0.1091205848	-0.1715074708	0.0837026938	-0.1622548373	0.2056514535	0.0022145771	-0.1085716595	0.1569836825	0.0986328345	0.1689687306	0.1126418488	0.0247152938	0.1301242568	0.2955053185	-0.1352019583	0.0279910593	-0.0800573909	0.118496684	0.1179527935	0.1170481578	0.000667848	0.002278668	4.4602095110400006e-07	5.192327854224001e-06	0.0325974	-0.0142591	0.00020332193281	0.00106259048676	0.0787227999999999	0.0150413999999999	0.0061972792398399	0.0002262437139599	0.000215537	0.0002366784	4.6456198369e-08	5.601666502656e-08	8.039069999999999e-24	8.039069999999999e-24	6.462664646489999e-47	6.462664646489999e-47	-0.000296589	1.9995000000000028e-05	8.796503492099999e-08	3.9980002500000105e-10	0.0	0.0
9810.98823729293	-3.369576334602243	96255490.19230025	11.354044674711488	8492.760590382111	72.9434576572512	5320.748014995199	72126982.4455475	6170.071985419803	8.167771804387485	66.71249624854718	38069788.30526228	6331.637247734788	8997.253425725397	1.053879	40.23037	0.091109462	0.0657156	0.0184383616	0.0305840934	0.0090938689	-0.0850645619	0.0154409461	0.0337458888	-0.0981216181	-0.0014328793	-0.0308359515	0.0052812115	-0.030993904	-0.0275060375	-0.0239211681	0.1036304552	-0.042672879	0.018882164	-0.2705946415	-0.067551189	0.1471294918	0.2499041138	0.0353540395	-0.0817914102	-0.0514376864	-0.0368699721	0.0345364375	0.1635663063	-0.0443016782	0.0976720998	0.0784810877	0.0005576206	-0.0302551778	0.0633304696	0.0366800783	-0.0911844833	-0.085456758	0.1539426839	0.113488651	-0.0374600594	-0.1057158513	0.1462852643	-0.0774321414	-0.0149649273	0.2050513762	0.0924331445	0.0950361016	-0.1105338468	-0.0251272279	-0.1150860741	-0.1188946007	0.0045859512	-0.0303835127	-0.0182028887	0.0400175472	-0.0228875901	-0.1626326191	0.1103874669	0.1687307594	-0.0105797299	-0.0338408249	-0.1865445894	0.0013496574	0.0706750111	0.0631268372	-0.0509954241	-0.0504758199	-0.0353248338	-0.0596726228	0.025111479	0.0775492286	0.0306231807	0.0098652592	-0.1163737592	0.0457554786	-0.0983295095	-0.0427207097	-0.1011213484	-0.066137735	0.0660722026	-0.0964098463	-0.0047600411	0.0444227632	0.2065864296	-0.0006988305	-0.0804362007	0.0825132921	-0.0696701825	-0.0005204006	0.0566195755	-0.0652850081	-0.1503016097	0.0839331219	0.1378593434	0.0073852794	-0.1124231212	-0.1474436176	0.0513243837	0.1544605313	0.0341872964	-0.0322415076	-0.1554230237	0.0730634258	0.1840744061	0.1639343307	-0.0935908777	-0.1334118935	0.0647710251	-0.0623923157	-0.1722103785	0.0460646354	0.0390754869	0.0750828675	-0.0673254244	0.0534311723	0.1669195785	-0.0981322673	0.2013406237	-0.0356377147	-0.0071592684	-0.1321905292	0.0382932051	-0.0658030842	0.0223698402	0.0139786772	0.0341812312	0.0034190699	0.0236089778	-0.0357256838	0.0078023517	-0.0497889929	-0.172055252	-0.0203191375	-0.0541488705	-0.0550176321	0.161425126	-0.0496562054	0.0481469062	-0.126437459	0.0134982822	-0.059369069	-0.1025712995	0.0729387029	-0.0723050752	0.0900421651	0.0850976149	-0.0093141744	-0.0226709192	0.0260267293	0.088828073	-0.1476911418	0.2245803824	-0.0964697545	-0.2198718749	0.2199175245	-0.2001283725	-0.0307429664	0.3064640827	-0.3735168797	0.1938745951	0.2074969999	-0.1935907924	-0.0646346783	0.1579895061	-0.0883250557	0.1131145697	-0.0031825447	0.2773296247	-0.0420438992	0.1183225485	0.1172578276	0.115490384	0.00513001	0.004462162	2.63170026001e-05	1.9910889714244005e-05	0.0318849	-0.0007124999999999	5.07656249999997e-07	0.00101664684801	0.0182839	-0.0604388999999999	0.0003343009992099	0.0036528606332099	0.000215537	0.0	4.6456198369e-08	0.0	-0.0	-8.039069999999999e-24	6.462664646489999e-47	0.0	-0.000806507	-0.000509918	6.504535410490001e-07	2.600163667240001e-07	0.0	0.0
9808.302499599818	-2.6857376931111503	96202797.92365605	7.213186956198003	8395.358026436048	-97.40256394606332	9487.259463266952	70482036.39204417	6164.107600156468	-5.964385263335316	35.57389156949149	37996222.50630673	6330.407024858336	8957.03020369022	1.061195	40.509632	0.14825291	0.0743264	-0.0056635746	-0.0090935815	-0.067651913	-0.0398153144	0.0375847931	0.0175493809	-0.0927902288	-0.0109384446	-0.092891374	-0.0047405453	-0.0206088167	0.0651077602	0.0589434784	0.1824167943	0.0458211031	0.0684780095	0.0036807981	0.1506292242	-0.0592625757	-0.2896296823	0.2170607596	0.070241883	0.0953452421	-0.0059830724	0.0127979115	0.0787593548	-0.1108225055	-0.1787714216	-0.180905227	0.0067981465	0.006978335	0.0379696189	0.1391756192	-0.0599615005	-0.0404244877	0.0899608137	0.0914027442	-0.0675111792	-0.0107973312	0.0102510316	0.2059305943	-0.1096128981	-0.0623994103	0.0909812548	0.0601974526	-0.0074756368	0.0649763177	-0.1553453583	0.0229358447	0.0976888084	-0.1130548444	0.0661039506	-0.0740848706	-0.0206739181	-0.0203049474	0.0024726495	-0.0209232288	0.0129759874	0.1171936058	0.1092740294	-0.0730860876	-0.0990797033	0.0306277791	-0.0538377326	0.0280703258	-0.0093608005	0.1540491958	-0.1172602389	-0.1499454218	-0.0329472388	0.250579076	-0.0341525457	-0.0713517227	-0.0854457608	-0.0331670573	-0.0400723745	-0.1203438894	0.0863819409	0.0033313253	-0.0485084209	-0.0297760292	-0.0027439873	0.0129526238	-0.0906642234	-0.1035076397	-0.0635595927	-0.0035252022	0.0163875663	-0.0316180088	-0.1420755882	0.032767859	0.0895754426	0.0836483749	0.023665356	-0.1807712757	-0.034394242	-0.0335721227	0.0193235471	0.1276751258	-0.23134617	-0.0929144459	0.0251394942	-0.0458812227	0.0607357689	0.1625856248	0.0552053967	-0.102937581	-0.0759886995	-0.0854784148	-0.0745221268	0.0574665424	0.0578886924	0.1048162184	0.0254698825	0.0364281971	-0.0566305507	-0.0252460365	0.0494021166	0.0966919912	-0.0196503603	0.076774553	0.0155379286	0.0204103836	0.1112079871	-0.0048421115	-0.0584357795	0.0510995187	0.0578985509	-0.0034200843	0.1422768712	-0.0918686776	0.2242482198	0.1058812726	0.1348367696	-0.1620063668	-0.0304691616	-0.1024538815	0.0306933328	-0.0156584365	0.0864059183	-0.0089014087	0.0418575918	0.0552987086	0.0809980126	0.0865172129	0.0431078279	0.0668920327	0.09307534	-0.0692061449	0.0733612415	-0.0122875074	-0.2315835919	0.1025230845	-0.1007324676	-0.0111448547	0.1367319269	-0.0808899861	-0.2755447117	-0.1898842999	0.0431398875	-0.1574729141	-0.0299399986	-0.0128019171	-0.1731375156	0.0670504972	-0.0722780595	0.2034200387	0.1180905004	0.1163333239	0.1134240387	-0.0134472	-0.01857721	0.0001808271878399	0.0003451127313841	-0.0213249	-0.0532098	0.00283128281604	0.00045475136001	0.0660274	0.0477435	0.00435961755076	0.00227944179225	0.000448606	0.000233069	2.01247343236e-07	5.4321158761e-08	0.000198994	0.000198994	3.9598612036e-08	3.9598612036e-08	-0.000664122	0.000142385	4.41058030884e-07	2.0273488225000024e-08	0.0	0.0
9796.56024659003	-11.742253009788328	95972592.6650681	137.88050574588306	8449.969779146635	54.6117527105871	2982.443534122317	71401989.26849143	6159.944495797846	-4.163104358622149	17.331437900778738	37944916.191310175	6327.706175427895	8876.409659794295	1.040345	39.713696	0.06139194	0.0373525	-0.0029269378	0.0824767071	-0.0396758071	-0.0897416035	0.0562068131	0.0753084916	0.0069935254	0.0292617456	-0.0009631246	0.0180974123	-0.0581357993	0.05100209	-0.0196704431	0.0028487706	-0.0847500877	-0.0441273327	0.0033429943	-0.0401634625	0.0066849113	0.0521318548	0.0896818071	0.0105101931	-0.1244392824	-0.0834859804	-0.040599851	0.0579533247	0.0382912336	-0.0478472755	-0.0147443902	-0.0071794245	0.0160955371	0.0041213909	0.0786674105	-0.037352754	0.1914397217	-0.0232153438	-0.028513155	0.1345123245	-0.0509571444	-0.0195301987	-0.1480553617	-0.0778719684	-0.0335529993	-0.1155022625	-0.0283784653	0.0762519115	0.0666061835	0.0971050615	-0.1398956456	0.0940531699	0.0713713736	-0.0827242894	0.0489892797	-0.0439304502	0.092720156	-0.0403130206	-0.0701943652	-0.0377113143	0.0659425332	0.0084019346	-0.1394881385	-0.1228106521	-0.0398116513	0.001198877	-0.0057228772	-0.2321804565	0.1332145442	0.0531597045	-0.0458617515	0.1075063999	0.0219578314	0.0633141209	0.125204964	0.0394666873	-0.078690913	-0.0906261847	0.0915817342	0.0076853647	-0.029267146	-0.0489994561	0.0126168099	-0.0324835763	0.1267473412	0.0264861211	0.0829531276	-0.0277959785	0.0088484708	0.1096868121	0.0075700536	-0.1096789511	0.0560141997	0.0070542496	0.1060261486	-0.0193754254	0.0545058639	0.0098572479	0.111510837	-0.1133996913	-0.1718278658	0.0369816165	0.0524031746	-0.1591067454	-0.1376896811	-0.0007099676	-0.0429577932	-0.0311179533	-0.0669323427	0.0982399673	0.1195916019	-0.1271231619	-0.1477655556	0.0272517654	-0.0774504998	-0.0063786044	-0.0404076409	0.0874476699	-0.0658487299	-0.0560031478	-0.0368887885	-0.023878768	-0.0581413331	0.0249182954	-0.0173243949	0.0305547088	0.2054910383	-0.0193045442	0.03161903	0.2261446786	0.0364537577	0.1636596358	-0.0083233209	-0.0277955734	0.1031107664	-0.0948389131	0.0630530457	-0.0876286303	-0.0438040106	-0.0688762725	0.0434456991	0.0802308904	-0.0094161637	0.0526519142	0.0053288458	0.0851922408	-0.0645874966	0.0200912972	0.0034461099	0.080845616	-0.0519325042	0.1061839531	-0.0114692143	-0.1331006086	0.0084518413	-0.1461376286	-0.0822876217	-0.0256410175	0.1920084109	-0.1413840212	-0.0570421276	-0.0800342093	-0.1380700222	-0.0532743518	-0.1238365625	-0.1539669096	-0.0046735497	-0.0743476219	0.0182660822	0.1178006533	0.1151810923	0.1108582214	-0.00947746	0.0039697399999999	8.982224805160001e-05	1.5758835667599996e-05	0.0138121	0.035137	0.001234608769	0.00019077410641	0.0543327	-0.0116947	0.0029520422892899	0.00013676600809	0.000299501	-0.000149105	8.9700849001e-08	2.223230102500001e-08	0.000168393	-3.0601e-05	9.36421201e-10	2.8356202449e-08	-0.000632018	3.210399999999992e-05	3.99446752324e-07	1.0306668159999947e-09	0.0	0.0
9782.388030397326	-14.172216192704582	95695115.57726088	200.85171181275797	8481.371122233073	31.40134308643792	986.0443476321824	71933656.11304909	6154.00765793755	-5.936837860295782	35.2460437794414	37871810.25395401	6319.16290724494	8884.069274120802	1.027737	39.232418	0.04090813	0.0268276	-0.1048699402	-0.0407294649	-0.0554095604	-0.1679367592	0.0460400056	0.1488271868	-0.0102947589	0.0328029692	-0.094578941	0.0911261954	0.0659474581	0.0397881864	0.0075821464	0.0439702882	-0.0170779977	0.017401439	0.0311126632	-0.0685301315	-0.027840881	0.1185359182	-0.0054326932	-0.1216978638	0.096872624	0.0396150777	-0.0473333751	0.0083342018	-0.0571118796	-0.0550225684	-0.015290383	-0.0163245478	-0.121386059	-0.0403205356	0.1297704221	-0.0630459498	0.0237225068	-0.0053206049	0.0255869198	0.0950721583	0.0337374005	0.0468247436	0.0344496347	-0.1509534372	0.1096768689	0.0327026481	-0.0257415134	-0.0672035623	0.110632201	0.0014435218	0.0156313977	-0.2132136608	0.041426502	-0.0470016015	-0.0796186413	-0.2042325108	0.1546066193	0.0232039204	-0.1652235643	0.0874205235	0.0725396043	-0.109167435	0.1127507282	0.1238003182	0.0551998001	-0.0341818112	-0.0888217107	0.1158384105	-0.0122254963	-0.0073417208	-0.002784483	0.0371814173	-0.0463334001	0.0491403808	0.0275306756	0.0405675229	0.0731596511	0.1521298837	-0.1519311796	-0.0473183667	-0.0568086058	0.0982936824	0.0057313984	-0.1284509763	0.095592833	-0.0007788465	-0.048411412	-0.2183326594	0.0095351466	-0.0256948156	-0.1228107398	-0.1428745964	0.0102480058	0.0741628205	0.1044211109	0.0490587125	-0.0324407992	-0.0481362984	-0.0126615932	-0.0882573451	0.037071986	0.04432433	0.1595427226	-0.0608882951	0.0749888304	0.0721006746	0.2035486158	0.0527526504	-0.0371565756	0.0445875851	-0.0974601869	-0.1021701223	0.1199426473	-0.0364022139	-0.1290657341	-0.0201975479	-0.0630880083	-0.1026036018	0.0594776948	-0.0865614391	-0.1191779642	0.165349361	0.0438153833	-0.0353852736	0.1791521445	-0.0849513309	-0.0622654123	-0.0248643964	-0.1098184002	-0.105564529	-0.0301062799	0.0122392444	0.155892719	-0.0210814031	-0.143125612	-0.0484471633	-0.064857496	-0.1243646642	-0.0103518345	0.0139199534	0.2005990249	-0.0069737731	-0.1897576219	-0.0891954971	-0.0504111434	0.0755015543	0.0973368375	-0.0452315777	0.1261157789	0.0848579468	-0.0070492731	0.0408846445	0.002529562	-0.1266349435	-0.1062351808	-0.0975812696	-0.1092692158	-0.0807774942	0.0635457673	-0.0504472604	-0.1655517313	0.1452688527	-0.1113808492	0.0148272406	0.0375375082	-0.1579323224	0.0931842023	-0.0613392078	0.0079190787	0.117453149	0.1138033884	0.1078042307	-0.0124379	-0.00296044	0.00015470135641	8.764204993599999e-06	0.00972136	-0.00409074	1.6734153747600005e-05	9.45048402496e-05	0.0810179	0.0266852	0.00656390012041	0.00071209989904	0.000416155	0.000116654	1.73184984025e-07	1.3608155716e-08	0.000180731	1.2338000000000005e-05	1.5222624400000008e-10	3.2663694361e-08	-0.000646461	-1.4442999999999945e-05	4.17911824521e-07	2.086002489999984e-10	0.0	0.0
