global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	t_comp_cor_08	t_comp_cor_09	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	c_comp_cor_26	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	w_comp_cor_58	w_comp_cor_59	w_comp_cor_60	w_comp_cor_61	w_comp_cor_62	w_comp_cor_63	w_comp_cor_64	w_comp_cor_65	w_comp_cor_66	w_comp_cor_67	w_comp_cor_68	w_comp_cor_69	w_comp_cor_70	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
9852.01116078213	n/a	97062123.91217569	n/a	8594.571609612376	n/a	n/a	73866661.15275507	6140.758227244315	n/a	n/a	37708911.60546874	6309.344769268406	6851.127435977698	n/a	n/a	n/a	n/a	-0.0320118363	-0.0455605375	0.1190603801	-0.0191317399	0.0229173467	-0.032721006	0.0081186699	-0.0837295602	0.0977805135	-0.0740275291	-0.1632187923	0.0184758966	-0.130382961	0.0558931949	-0.2238333567	0.1233209625	-0.0279936714	0.110217005	-0.0053515035	0.1780996671	-0.0430164255	0.2725199456	-0.0253839533	0.0056242583	-0.1692941719	0.2468799883	-0.0620937297	0.0215081094	0.2209525778	0.0759049075	-0.0339225321	0.0224959455	-0.0588269403	0.132216195	-0.0323998575	0.0637601672	-0.1107194977	0.0627395379	-0.056295015	0.0284766681	-0.0024751838	0.0471339381	-0.0108780028	0.0494338525	-0.0082071799	0.0157987475	-0.0551714482	0.0687358628	-0.0668302342	0.07410402	-0.0598733504	0.0576739435	-0.1042939102	0.0299663359	-0.0568473178	0.0395484856	-0.0223253911	0.0321089174	-0.1026910692	0.0487542929	-0.0488472199	0.0098075784	-0.0097066467	-0.0420933918	0.0026767659	0.0721143058	-0.0747645916	0.0799971696	0.0611744794	0.0252203205	-0.112742672	-0.011169785	0.0609504505	0.0149723662	-0.0439577457	-0.001908394	0.0450418557	0.0396790129	-0.0006452075	-0.0024563091	-0.0346435668	-0.129656073	0.0256139137	0.061058698	-0.0419279212	-0.0175964353	-0.0076766194	-0.0452184457	0.0391462448	0.0513506298	-0.1103354657	-0.077332928	-0.0264475018	0.0754427793	0.024501818	-0.0628104385	-0.0468267182	-0.0144642805	-0.0976526756	0.0732208945	0.0184420844	0.0020707049	0.0080269229	-0.0491413277	-0.0782621253	0.0840639234	0.0949662785	0.0374855192	0.1143560485	-0.0398475304	0.009700187	-0.0024110254	0.0081852565	-0.0154107341	0.0191794512	-0.0128880361	0.0257694095	-0.0621270749	0.0228864951	0.0123338281	-0.0426848048	0.0249764548	-0.0647056456	0.1786421742	-0.0104552661	0.0139314634	-0.0410220473	0.0523957966	-0.1155491921	0.1581599319	-0.0506521159	0.0421037399	-0.0605323296	0.0100299197	-0.0348334577	-0.0438655067	0.0812997691	-0.0819159345	0.077188101	0.0002763673	0.0218218363	-0.0208315142	-0.0302400709	0.1352949147	0.0005734247	0.0213651187	-0.0308235385	-0.0138986177	0.0197487698	0.045143726	0.031499101	-0.0756236094	-0.0978329554	0.0035119083	0.061448015	0.0160126073	-0.0639665465	-0.0329841234	0.1218830629	0.0807374397	0.0218890864	-0.0193805388	-0.0226781979	-0.1044151355	0.0464018294	0.0264703662	0.0784530167	-0.0249846242	-0.0492582823	-0.0561750452	0.0124793059	0.0889337926	0.024183819	-0.1409526588	-0.0703932748	-0.0934717593	0.0107332183	0.0450980708	0.0174018971	0.0897720332	-0.0599452384	0.0391861977	-0.0782129907	0.0261341463	-0.1147483595	0.0104024157	-0.0961941368	0.0187703054	-0.0547699268	0.0274593019	-0.0244285102	0.0060159079	-0.1214146148	0.0375937909	-0.0534395474	0.0034953465	-0.029340976	0.0866239377	-0.0785411614	0.0812345925	-0.1545273489	0.001556716	-0.0845747045	-0.0112030534	0.1056992146	0.105687005	0.1056666568	0.1056381715	0.00307402	n/a	9.4495989604e-06	n/a	-0.00937243	n/a	n/a	8.784244410489998e-05	0.0628434	n/a	0.0039492929235599	n/a	6.93132e-05	n/a	4.804319694240001e-09	n/a	0.000252489	n/a	n/a	6.3750695121e-08	-0.000170899	n/a	2.9206468201e-08	n/a	0.0	0.0
9814.402897164477	-37.6082636176543	96322504.22787048	1414.3814923349803	8363.703530261138	-230.8680793512376	53300.07006332935	69951536.74210262	6131.462510700823	-9.295716543491835	86.41034605694779	37594832.52012964	6288.594386349172	6726.878122253995	0.986406	38.533234	0.086607739	0.0469642	-0.0056792962	-0.1028062141	-0.0276215069	0.0321415468	0.055161549	0.083626098	-0.015275234	-0.0158954337	0.0182981363	0.0369141573	0.0310578788	-0.0901985706	0.0784695785	-0.0315677396	-0.0689266626	0.0606350927	-0.1098373674	0.0561039578	0.0229130164	-0.1058348951	-0.0054186894	-0.0551680962	-0.0481380601	-0.0312697304	-0.1237431955	0.09539156	-0.0853538461	0.0658366033	-0.0865912562	-0.1686600265	0.1399356642	0.0283508872	-0.0955736715	0.0213789211	-0.1380123902	-0.0663895852	0.0510015389	0.0051545213	0.1480781217	-0.0429786542	0.0317805546	0.0014192187	-0.0415482674	-0.0222840894	-0.0070098607	0.0232932119	-0.0376113221	0.0016108779	-0.1491176139	0.039188481	-0.0430593863	-0.0063393897	0.0605513218	-0.0729857171	-0.1124367976	0.1011663311	-0.0320477173	-0.1193978974	0.0249998221	-0.0579341017	0.045317823	-0.0365894386	0.0396729048	0.0407458255	0.0133404745	0.0354582924	0.0201884723	0.0327324795	-0.0252871812	0.0902233731	-0.0553321308	0.0226052845	-0.0431960178	-0.022182888	0.0451402663	-0.0273800828	0.0352442944	0.0556373979	0.1081945617	-0.1054696414	0.105031393	-0.1361832785	0.024987106	0.0856334211	-0.0663574916	-0.0113523378	-0.1131454256	0.0020696853	-0.1345843649	0.0838440753	0.0429101633	-0.0054988429	-0.0418968175	0.0213880437	-0.1620930436	-0.0204490572	0.1351730433	0.0104127634	-0.0473286477	0.004502865	0.0871761145	-0.0278341621	0.1057377308	0.1245315003	0.0389168144	-0.0803102994	0.0274961862	0.0066790126	-0.0361407534	0.1156315389	0.0237209864	0.1089506528	0.0385483864	0.0004591286	0.0015118164	-0.0577564947	-0.0893880752	0.0079988463	-0.0552422138	0.0062914227	-0.0491749396	-0.0641431002	-0.0316494752	0.1059764278	-0.0337676118	0.0560613546	0.0389036534	0.0833013305	-0.0780003892	-0.012227081	-0.1272220438	0.0006598445	0.0563885088	-0.0478150367	0.0051657697	0.0257548897	0.0868912348	-0.0222081751	0.0895528101	0.072201276	0.0307636762	0.0129887089	0.0735136291	-0.0165545021	-0.0939536864	0.0335010453	0.0529843496	0.0626195081	0.0204160168	-0.1343689365	0.0450238761	-0.0391576928	-0.1452849732	0.0734337914	-0.07324901	0.0332212077	0.0396713011	-0.0319643087	0.1422112881	0.007988409	-0.0499123673	-0.0143450356	0.0524333218	0.0886400535	0.0914346894	-0.0476372042	-0.1127925555	-0.0598296703	-0.1324285363	0.1065793463	0.0302409002	0.0066905027	0.0394960273	-0.045479712	-0.0001329853	0.0235092985	0.0580947778	-0.0057342591	-0.0502750625	-0.0638951819	0.052555004	-0.0587461959	-0.0593817866	-0.0177772025	-0.0438103146	-0.1150144669	0.0748439982	-0.0439977958	-0.084113585	-0.0038311842	0.0950141784	-0.0041914216	-0.1010162863	-0.0287673137	-0.0285387975	-0.0394184672	-0.0374758802	0.0207987732	-0.071614425	0.0132789598	-0.1730389764	-0.0123028818	-0.0613589579	-0.0525528825	0.1056666568	0.1055567991	0.1053737875	0.1051177489	-0.000158494	-0.0032325139999999	2.5120348036e-08	1.0449146760195996e-05	0.0213457	0.0307181299999999	0.0009436035106968	0.0004556389084899	0.0874271999999999	0.0245837999999999	0.0076435152998399	0.0006043632224399	-0.000357977	-0.0004272902	1.28147532529e-07	1.8257691501604e-07	0.000289996	3.750699999999999e-05	1.406775048999999e-09	8.4097680016e-08	-7.42303e-05	9.666869999999998e-05	5.5101374380900014e-09	9.344837559689996e-09	0.0	0.0
9814.81998959358	0.4170924291029223	96330691.42812572	0.1739660944149763	8398.393462097014	34.68993183587554	1203.3913707776917	70533012.74419387	6144.583166026815	13.12065532599172	172.15159618347488	37755902.284220114	6303.213016280115	6676.240946403748	0.998326	38.998875	0.0801722479999999	0.0557115	-0.0768151254	0.0364569977	0.005380848	0.0448924839	0.108947592	0.0102080503	0.0142573467	0.0143761554	-0.0504355974	-0.0369102149	0.0139290919	0.0545561517	-0.0876687539	-0.0111729099	0.0896486952	-0.0917746436	-0.1130627907	0.0940229622	-0.0396074947	-0.0863350993	0.0007239502	-0.0495633994	-0.0669154933	-0.007227414	-0.0820398653	0.0598996223	-0.0446758952	0.1098047483	0.0922851672	-0.1397637243	-0.0394700799	-0.0614497341	0.0513258822	0.000463986	0.0922087048	0.1606341508	-0.1031388003	-0.0286121967	-0.0272609082	-0.0914554646	0.0153523525	-0.1222316708	-0.0329622075	-0.0036712844	0.0367989126	-0.0242718665	-0.0159908544	0.0605058288	-0.0491947906	-0.0466372405	0.0480523462	-0.0263324211	0.0241355577	0.050909362	-0.0879814533	0.0992674038	-0.0045354961	0.0334998328	0.171529365	0.0250266357	0.0547347344	0.0291564448	0.0665704983	0.0530090844	-0.1178222828	-0.0921565001	0.038822	-0.1283416792	-0.1056237346	0.0586145675	-0.0236032285	-0.0918589275	0.0719438584	0.0467943045	0.0289069164	-0.14746819	-0.0152001519	0.0966299508	-0.0193568459	0.0567796427	0.0088240336	-0.0876169843	-0.0384737814	0.0414616904	-0.1008790061	-0.0571157554	-0.0029571831	-0.0187231871	0.0126126392	-0.0550875152	0.1413935554	0.1114439893	-0.0501614092	-0.0894802928	-0.0307762092	0.0534490045	0.0999059139	0.1841310652	-0.0364687842	-0.0388689753	0.0467875055	0.0984945893	0.0258329689	0.1354086052	0.0354127481	-0.0296757945	-0.0634680274	-0.045276684	-0.0315609133	-0.0659836335	-0.1293328492	-0.0460882619	0.0095783341	0.0949761268	-0.050511498	0.0011124439	-0.0390901122	0.0153093386	-0.0051819954	-0.0270933964	0.0361181898	0.018836981	-0.0473206798	-0.128566161	0.0014208529	0.0487279346	0.0240505143	0.1103704023	-0.100946857	-0.0793503389	-0.0726863812	-0.0547523866	-0.071930617	-0.1006909887	0.0924691022	0.0667040477	-0.0728759504	-0.0281940781	-0.0858042136	0.185282302	0.031015151	-0.027703163	0.0302144473	0.023233855	0.0291901994	0.0358778514	0.0784535947	0.0199546578	0.0110925645	-0.0256028819	-0.0152255399	-0.2180082945	0.0028331112	0.104418739	0.0400915127	0.002979631	0.1194631486	0.0487120845	0.0353571622	-0.0479878139	-0.0647426854	-0.0332624369	0.0446312083	0.0126010556	0.026449704	-0.0329850393	-0.0918913426	0.1149206533	0.0062182074	-0.1010507896	0.0809693991	-0.0923486553	0.0355344099	0.1468623823	0.1425370912	-0.0678806545	0.0098916625	-0.1110191715	-0.1344799551	-0.0548363051	-0.0665064596	-0.02037969	-0.0774851286	-0.0218310307	0.0400381662	0.0227310628	-0.0233291383	0.0834582704	-0.1623010944	-0.0394019651	0.0100014622	0.0356546258	-0.1372880372	0.0432293481	-0.0072269365	-0.0541547273	0.0315585978	-0.086650033	0.0075640686	0.0510084156	-0.0321657974	-0.0547060696	0.0020402171	0.0624923417	0.1056015514	0.1052965477	0.1047888607	0.1040794675	-0.000193757	-3.5263000000000004e-05	3.7541775049e-08	1.243479169e-09	-0.0317814	-0.0531271	0.0028224887544099	0.00101005738596	0.0805112	-0.0069159999999998	0.00648205332544	4.783105599999854e-05	-4.7526e-05	0.000310451	2.2587206759999998e-09	9.6379823401e-08	0.000364652	7.465599999999998e-05	5.573518335999997e-09	1.32971081104e-07	-9.1001e-05	-1.67707e-05	8.281182001e-09	2.8125637848999996e-10	0.0	0.0
9821.125608506209	6.305618912629143	96454508.21805644	39.760829871306335	8432.730304554669	34.33684245765471	1179.0187499617991	71110940.38935468	6143.911027952428	-0.6721380743865666	0.4517695910400817	37747642.719395466	6301.662647365509	6706.956021849014	0.969077	37.856285	0.0514382660999999	0.0311985	-0.0198075677	-0.0561297444	0.0691656941	-0.0096196687	0.0837644384	-0.0239550001	-0.0536441388	0.1572633003	0.0518330254	-0.0080522015	-0.0525568648	0.0050367751	0.0462385127	0.03542458	0.0695113229	-0.1146647905	0.0779503662	0.0394291814	0.0653712987	-0.1481410998	-0.0154024618	0.0649240318	0.0294252084	0.020442923	-0.0710062151	0.0059238422	0.068293376	0.0541001222	-0.0076909945	-2.22485e-05	-0.1546914134	-0.0435174761	-0.0706320476	-0.0014328114	-0.0717561882	-0.1168320583	0.0314371606	0.0397356487	-0.057215976	0.0659952496	-0.0899734429	-0.0362120018	0.0579126776	-0.0966139126	0.0092047464	0.0851185141	0.0540077486	0.0983247698	-0.0791748348	0.0432091414	0.0610494617	0.0830214554	0.1378417076	-0.0523691354	0.0708458996	0.0738096266	-0.0140278757	0.119215752	-0.0112393858	0.0913530535	-0.0806041834	0.0756821372	-0.0052915508	-0.0086305234	-0.0779355672	-0.2266529945	-0.1000173028	-0.034519415	0.0554001568	0.1199619749	-0.0720143684	-0.0221217359	0.0770441367	0.0045504252	-0.0066002	0.013447968	-0.0456956456	-0.0531525809	-0.0645802135	0.0691086795	-0.0167355736	0.0790096472	-0.1124370855	-0.0300821957	0.0775241275	-0.0890231009	-0.023403122	0.0578208769	0.0599163961	-0.0079690827	-0.0105431381	-0.0366095279	-0.0783540421	-0.1254959126	-0.0172666907	-0.0736248267	-0.1011149167	-0.0186513265	0.1012082033	0.0570358297	-0.0272031937	-0.0144850995	0.0223135759	-0.0450412263	-0.141859879	0.0194824359	-0.0039383676	-0.0337349991	0.0797299833	0.0103855473	0.0452148356	0.0238220617	-0.0415377541	0.0816653083	-0.0080118205	0.0074219099	-0.1017396874	0.0793442477	0.0373370959	-0.0187018364	0.0474586382	-0.0320833152	-0.0828647089	0.0735297836	-0.0383271642	0.030589181	0.1248606648	-0.1543578154	-0.0693426859	0.0438618553	-0.0383354702	-0.1174469349	-0.1209108919	0.0386404822	0.0222609476	-0.1014461025	0.0309886357	-0.0659097554	-0.1058071004	0.120319231	0.0485751067	-0.1118437213	0.0432618243	0.0114140346	0.084089755	0.1040071348	0.0058543356	-0.1031661256	0.1050205036	0.0288375411	0.0373758154	0.0267667257	0.1124446086	0.0022955612	0.0424643965	-0.050688443	0.1618495603	0.0883614993	-0.0590217623	0.0145948396	0.0238885374	0.0465016403	-0.0725163266	0.0269365074	-0.0177809228	0.1332578225	0.0745965986	-0.114211089	0.0402022054	-0.0947737399	0.030323355	0.0721500398	-0.0652022474	0.0255228663	0.0208883466	-0.0325250606	-0.0311711351	-0.082819793	0.0769526481	0.0570380605	0.0088131444	-0.0706808048	-0.0395002157	0.0258843317	-0.0807465017	-0.04099986	0.0537391697	-0.0064993592	-0.0694465399	-0.0009567385	-0.0688392161	0.0140836881	-0.1658611045	-0.0196257633	0.0752699977	-0.0678046193	-0.0131351461	-0.0284485053	-0.0051147724	-0.0237584447	-0.0823795539	0.0733839631	0.0743305253	0.1476834717	0.1055039182	0.1049065715	0.1039134975	0.1025284424	-5.79409e-05	0.0001358161	3.35714789281e-09	1.8446013019210002e-08	-0.0025647	0.0292167	0.00085361555889	6.57768609e-06	0.0864642999999999	0.0059530999999998	0.0074760751744899	3.5439399609998714e-05	-0.000192282	-0.000144756	3.6972367524e-08	2.0954299536000003e-08	0.000277756	-8.689599999999999e-05	7.550914815999998e-09	7.7148395536e-08	0.0	9.1001e-05	0.0	8.281182001e-09	0.0	0.0
9815.862461780702	-5.263146725506886	96351155.8685955	27.70071345421385	8458.20104719109	25.470742636422077	648.7587304508493	71541164.95470446	6140.557827607045	-3.3532003453838115	11.243952556282112	37706450.43418615	6302.89834402498	6770.960505899815	0.986182	38.524502	0.0648788551	0.0375365	-0.0526992958	-0.0401865565	-0.0862023176	0.0830530542	0.0886349719	-0.0314889949	0.0385785991	0.0276686398	0.0442541656	0.0289044178	0.1187989502	-0.0698104158	0.066689506	0.0974030694	-0.0559822411	0.0379969285	-0.0052330014	-0.0403156819	-0.0951887772	0.0935401969	0.1328211848	0.0572877017	0.0943714611	0.0079772097	-0.1180231662	0.0300968558	0.0476745741	0.0974870198	0.0810099671	0.0873312037	0.0131760916	-0.068813373	-0.0563628107	-0.0190789234	-0.0763348705	-0.0697823343	-0.0032112936	-0.0549140111	0.0725355594	-0.0291619499	0.0347199212	-0.0842729269	-0.0499432199	-0.019872111	0.0743562512	0.0070198342	-0.0561299279	0.1168055717	0.1048389416	-0.0690483135	-0.0337724506	-0.0197798803	-0.0593240058	-0.0821422512	0.0598714466	0.0404732445	0.082531413	0.0965834493	0.079125012	0.0760094712	-0.0975449629	-0.0910717498	0.0858127648	0.0478592468	0.0719177616	0.0244192518	0.0763467279	0.016942715	0.0207988056	0.0231984864	-0.0185136645	-0.102184145	0.0600034137	-0.1175851096	0.0001753639	0.0409027333	-0.069633519	0.0300871381	-0.0083233651	-0.0527716132	0.0483844596	0.1157415995	0.0226124391	0.0181856307	0.0703577745	-0.0575090395	0.0252893766	0.0271008994	-0.043982168	-0.0366012615	-0.013803527	0.1907960156	0.1655812202	0.0849227447	-0.1438103011	0.0169439254	-0.0240591393	-0.0563847731	-0.01183697	0.0672756158	-0.0175829116	-0.0299071027	0.0082812629	-0.0808192591	-0.0072377787	0.0512764312	0.0246800493	0.010768956	-0.0847279425	0.0599716019	0.0731676277	0.009832482	0.1689450973	0.0523259253	0.1043056794	0.0161934239	0.133359336	-0.0501308554	0.0231967796	-0.0067731295	-0.0571576513	0.0899902783	-0.0478849725	-0.083007272	0.0279396835	0.0558204906	0.0275830802	-0.0357820541	-0.025220847	0.0217671015	0.0479241569	-0.1126472876	-0.0494066337	-0.0219145001	-0.0382003829	0.0479959537	-0.0157870312	0.0391558405	0.0226737689	0.0839996123	-0.0656967604	-0.0374484536	0.068413214	-0.0153590025	0.0014803952	-0.0854457884	0.1102720291	-0.0733367675	0.023812192	-0.0557405425	0.0183326753	-0.0322598155	0.1397293624	-0.063334723	-0.0664569067	-0.057897331	-0.0362249216	-0.0079699773	0.0233019253	0.0530249897	-0.0179901742	-0.1265028851	-0.0896336832	0.0563305947	-0.0529496177	-0.1108349614	-0.1327992054	-0.0953664152	-0.1244150634	0.1217049385	-0.033167165	-0.0233663329	-0.0854927118	0.0197700052	-0.0179490747	-0.0415484117	0.0490457077	0.0269993209	0.1026559287	0.0076893765	-0.0615013803	-0.0263592227	-0.0932515411	-0.1259175893	0.0616716946	-0.0670218898	-0.0097681422	-0.0168662812	-0.0325368322	0.0129717904	-0.036905753	-0.056378412	-0.1492907188	0.0300305154	-0.0037988794	-0.0721554299	-0.0074373308	-0.0034606516	-0.0426420805	-0.0182018432	-0.0731614232	0.000225187	0.0396726855	0.1295529485	0.1053737875	0.1043873508	0.1027501241	0.1004723146	-0.000132866	-7.492510000000001e-05	1.7653373956000003e-08	5.6137706100100024e-09	-0.0300261	-0.0274614	0.00075412848996	0.00090156668121	0.0639442	-0.0225200999999998	0.00408886071364	0.0005071549040099	-2.44618e-05	0.0001678202	5.9837965924e-10	2.816361952804e-08	0.000221256	-5.649999999999999e-05	3.192249999999999e-09	4.8954217536e-08	-7.21284e-05	-7.21284e-05	5.20250608656e-09	5.20250608656e-09	0.0	0.0
9792.435153313165	-23.42730846753693	95891786.23184344	548.8387820331276	8388.175155678084	-70.02589151300708	4903.625482191437	70361482.44233504	6129.9377687195465	-10.62005888749809	112.78565077392716	37576137.04837437	6297.810658159733	6760.585059269434	0.974625	38.073009	0.0543531259999999	0.027678	-0.0973144145	0.0636501819	0.0414437845	0.0601801206	0.1428979397	0.0050871521	-0.0081035749	0.0608470582	-2.05405e-05	0.0060540699	0.0886779278	0.0402241843	-0.0144828972	0.0079881113	-0.0355387917	-0.0783148418	-0.0720660282	-0.0464660938	-0.0643254826	0.034684077	0.055473713	-0.0011226461	0.0364585311	-0.0771160853	0.1618147256	-0.0441158946	-0.0243204749	0.0201600645	-0.1732622926	-0.078445513	-0.0524389854	-0.0103011479	0.1034576993	-0.1236110162	-0.1058429048	-0.0415090145	-0.0376984865	0.0285145235	-0.0396622035	-0.0338736912	0.0451043801	-0.0702207749	0.035804953	-0.0949346896	0.0780021699	-0.0431124253	0.0319482175	0.0858884017	0.0486325783	-0.0615279729	0.0535945705	-0.1076580104	-0.0988207013	0.0712844627	0.0300266158	0.0212359874	0.0266604073	0.1058571073	0.0576811922	-0.0058081853	0.0385257913	0.0543662696	0.0405246533	-0.1206286411	-0.019600229	-0.0153678439	0.0549501498	0.0850385777	-0.0229471442	-0.0662669052	-0.0743570763	0.0195317239	0.039842754	-0.1057851659	-0.1296152915	0.0679976802	0.1022212799	-0.0153593343	0.0076094163	0.1465019154	0.1193937832	0.087002663	-0.0111930348	-0.158091092	-0.0671497843	-0.0045984572	-0.0974722666	-0.0236255302	0.0974538048	0.0322959642	0.0627131346	-0.0303672449	-0.016832532	-0.0260652837	0.0191446139	-0.0085501443	-0.1431958076	-0.0329138854	0.0196874141	0.0683267339	0.0195804535	-0.0462742024	-0.0718967081	-0.0751850725	0.1364350005	-0.0241724844	-0.0125573862	0.0510612074	0.0174079153	-0.0407180448	0.000486255	0.0385319843	0.1325877724	0.1273982608	0.0334526537	0.1424647702	-0.0249481407	-0.1148365782	-0.0085477893	-0.0292460485	0.0364056734	0.0941072303	-0.0572178364	-0.0272343992	-0.0480977966	0.0660778491	-0.0238624842	0.0336874357	-0.0076880736	0.1446608077	0.032735609	0.0665678046	0.0211561957	0.0473817905	-0.000543184	0.0115647789	-0.0851825397	0.0152867341	0.0071393817	0.031120045	0.0144125823	-0.0478244125	0.0803527135	-0.0064062434	-0.023072634	-0.1211630387	-0.2214247665	0.0074066908	-0.0393493941	0.0582336484	0.0026337968	0.024545147	-0.0149306171	-0.0471805248	0.0279669683	-0.0828639337	-0.0577273507	0.1120264971	-0.2099556999	0.0130211416	-0.0557532158	-0.0213678464	-0.0738664907	0.0497371435	-0.0475415912	0.0886456067	-0.0132543503	0.1173403567	0.0895313151	0.0116583027	-0.1194627766	0.0863417112	0.1053950927	-0.006548082	-0.0502281346	-0.0501755505	0.0204467859	-0.007167595	0.1150696746	-0.0370646851	-0.0557040793	-0.0549448766	-0.0984943056	0.0064200515	0.0393553635	0.0188890657	0.0081232225	0.0859700339	-0.1517948286	-0.0119492545	-0.0194948696	-0.0247346776	-0.1340691744	-0.051682868	0.0299676966	-0.0927175118	0.0010644469	0.0020866196	0.0162259111	-0.0262873213	-0.1633627471	-0.0390642454	0.0002458519	-0.0267579701	0.1052111993	0.1037395254	0.101301965	0.0979212136	0.00423402	0.0043668859999999	1.7926925360399998e-05	1.9069693336996e-05	-0.0152501	0.014776	0.0002183301759999	0.00023256555001	0.0807318999999999	0.0167876999999998	0.0065176396776099	0.0002818268712899	-0.000266657	-0.0002421952	7.1105955649e-08	5.865851490304e-08	0.000242662	2.140599999999999e-05	4.5821683599999964e-10	5.8884846244e-08	-0.000176978	-0.0001048496	3.1321212484e-08	1.099343862016e-08	0.0	0.0
