global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	w_comp_cor_53	w_comp_cor_54	w_comp_cor_55	w_comp_cor_56	w_comp_cor_57	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
9800.05768169569	n/a	96041130.56456268	n/a	8639.892935662521	n/a	n/a	74647749.93971114	6185.120985163224	n/a	n/a	38255721.60110649	6354.978575287015	9280.306296049186	n/a	n/a	n/a	n/a	0.036816292	-0.0967379645	0.0462163853	-0.0656187181	0.0765612293	-0.0398146715	0.0156009266	0.1314967269	-0.0804301369	0.1321750107	-0.042523082	0.0768574019	-0.1692830618	0.0306216483	-0.1143222633	0.2296922756	-0.1727450404	0.0643011145	-0.09961447	0.1245016143	-0.1299325415	0.2120995936	-0.1607959841	0.1390012263	-0.1061252796	0.0009015979	-0.122481605	0.2406758533	0.0264208231	-0.0010301895	0.0266534465	-0.0324629399	0.0163966625	-0.0353502006	0.0327091953	-0.0452877506	0.0679867714	-0.055938802	0.0966441939	-0.0295625488	0.0229546645	-0.1105853116	0.058822971	-0.0527160693	0.067476959	-0.0205699596	0.0450299442	-0.0199783858	-0.0474048993	0.0201954681	-0.0727052255	-0.0097699268	0.0906582506	0.0017335225	-0.0326841665	-0.0315497463	-0.0174390506	0.0363815435	0.0397388376	0.1248706138	-0.0719809414	0.0230872749	0.0329938097	0.0561850644	0.0635724427	-0.1202213652	0.0546914779	0.0502936117	0.0936867798	-0.0587577409	-0.0669657436	-0.0058831138	0.0432695406	0.1355738176	-0.2281310937	-0.0020903621	-0.0223837423	-0.0186789179	0.00585245	0.0241160306	0.0135609258	0.0097201529	0.0107515655	-0.1370113314	-0.0775681098	0.170265101	0.0548225918	0.014095767	-0.0638158394	0.0633452769	-0.0992732084	0.0488526702	-0.0129910622	0.1069587888	-0.0739828865	0.0278776811	-0.0626481151	0.0220300603	-0.07648868	0.0070179768	-0.0204209859	0.0817064898	-0.114570007	0.0978427754	-0.0882664658	0.1018083053	0.0324530882	-0.0942543702	0.1296766596	-0.0813742931	0.0287331844	0.1415218394	-0.1008060693	-0.0262566905	0.0786392238	0.0039797886	-0.0456166453	-0.0512069857	-0.0065102637	-0.111614828	0.0128791999	0.0305594938	-0.1088762439	-0.0015034854	-0.0203708424	-0.0092705676	0.021807173	0.0617431163	-0.0984455772	-0.1483286768	0.0009300918	0.0007043469	0.0140823288	0.0674460757	-0.0181397784	-0.0489068031	-0.1322526745	-0.1320077131	0.0651434187	0.1476078375	0.0918407283	-0.1015283898	-0.0068457992	-0.0910092303	0.012833532	0.0044647106	-0.0377983573	0.1103710194	-0.1835519214	0.1120451742	-0.0010434492	0.0647228169	-0.0017610302	0.0825810045	-0.027629766	0.1212143468	-0.0772891875	0.0829591224	-0.0540165106	0.1500960263	-0.0377591916	0.1829592319	-0.0924176698	-0.0783932876	0.0577917214	-0.0170803096	0.0415293252	-0.0912368614	0.034430517	0.1186709048	0.1186491225	0.1186128217	0.0101092	n/a	0.00010219592464	n/a	-0.00717758	n/a	n/a	5.15176546564e-05	0.0879526999999999	n/a	0.0077356774372899	n/a	0.000177476	n/a	3.1497730576e-08	n/a	1.8525900000000003e-24	n/a	n/a	3.4320897081000014e-48	-0.000312489	n/a	9.7649375121e-08	n/a
9769.71783077648	-30.3398509192084	95447386.49299192	920.5065537997908	8451.629705168072	-188.2632304944491	35443.043956206064	71430044.67327936	6185.10600392426	-0.0149812389636281	0.0002244375208853	38255536.27977993	6342.7280517816935	9149.13360980886	1.088576	40.86013	0.057548455	0.0387855	-0.0023520208	0.0676754005	0.0439958332	-0.0449610452	0.0718120665	-0.0585697309	0.1324452697	-0.0909397468	0.0462447074	0.0031431997	-0.0770815308	-0.1159043015	-0.0471994933	-0.2054994	-0.0080683281	0.0818324287	0.0335347574	0.0661915809	-0.1416159556	0.0774793593	-0.0255526835	-0.0749948433	-0.042500248	0.0065550957	-0.2555835675	0.0221311794	-0.0938322412	-0.1165178419	-0.0740708274	-0.064146306	-0.0176868944	0.0173760436	-0.0515752452	-0.0067426898	-0.077520491	-0.0924601235	0.1091403457	-0.0043014728	0.0250708243	0.04191222	0.0167476256	-0.0160234292	0.061604981	-0.1222427113	0.0074902783	0.0044541967	0.0292515221	-0.0942800972	-0.0768895275	-0.0545146396	0.0051541745	-0.0060409036	0.0018037096	-0.035135612	-0.104576297	0.0176051169	0.0188921382	-0.0311064055	-0.0737068047	0.0612677	-0.1172188316	-0.0983499976	-0.0640536901	0.0713797734	-0.1112350301	-0.0073821624	0.1086120577	0.1033155326	-0.0489265531	-0.0490181494	-0.0638049983	0.0782572313	-0.069122815	0.0979244886	-0.0394829652	0.0616862486	0.0274496138	0.0407127545	-0.0716525868	0.0596843679	-0.1072220379	0.0092360366	0.1038589124	-0.1578211132	-0.0093688924	-0.0854013639	-0.0075193566	0.1013060194	-0.0543286829	0.0476167522	-0.0104625281	0.037613535	0.0183376807	0.0155848911	0.0506628202	-0.0071960258	-0.0983172176	0.0242943019	-0.0696147946	-0.0498195279	-0.01746088	0.1445364937	-0.0945400723	-0.0300121734	0.0205528191	0.1307991432	0.0244003471	-0.0062850538	0.080766439	0.0891713457	0.0101496185	0.0700538258	0.0264632484	-0.1141144744	-0.0625509333	0.1215864308	-0.0412849519	-0.0156215579	-0.0368832517	0.007257117	0.0257593944	-0.0246944917	-0.1718130222	-0.0385359556	-0.009017509	-0.0103529889	-0.0320931602	0.010103575	0.0072668687	0.0640829722	-0.156196565	0.0666432903	0.0856636184	-0.0093314814	-0.1065585435	0.1228091937	0.0185610809	0.071723193	-0.0800214	0.1018300612	0.049519311	-0.110524096	-0.032883996	-0.1168522231	0.0205442319	0.0740719846	0.0258025858	-0.0668168151	-0.0665910591	-0.0789487844	0.1440568449	0.0712940313	-0.162801175	-0.0214024594	-0.1556620876	0.1111614489	-0.0927788246	-0.0631778108	0.05730965	0.1245420423	0.0660109321	0.2601291545	-0.0638210129	-0.083092303	0.0502577934	-0.0554230697	0.0245303158	-0.1294437833	-0.0209632576	0.1186128217	0.1184168613	0.1180905004	0.00529393	-0.00481527	2.8025694844899995e-05	2.318682517290001e-05	0.0300418	0.03721938	0.0013852822475844	0.00090250974724	0.0883362	0.0003835000000001	0.00780328423044	1.470722500000813e-07	-4.66841e-05	-0.0002241601	2.1794051928100003e-09	5.024775043201e-08	-0.0	-1.8525900000000003e-24	3.4320897081000014e-48	0.0	-0.000234043	7.8446e-05	5.4776125849e-08	6.153774916e-09
9759.487651024923	-10.230179751557444	95247599.21050796	104.65657774917592	8471.325673153526	19.69596798545353	387.9311548840106	71763358.66063003	6186.296821975932	1.1908180516720677	1.4180476321880593	38270268.36958952	6346.82212655957	9143.466102582794	1.061834	39.856369	0.12056833	0.0859179999999999	0.08299608	-0.0519032297	0.0008023322	-0.0887134022	0.0466242758	0.0245264431	-0.0291011013	0.0347369564	-0.078813927	0.1322570424	-0.023283604	0.1112874167	-0.0882426697	-0.0548427141	0.0455160995	0.0424050568	0.0090728641	0.0728794479	-0.0407327406	-0.0242271444	0.0259882574	-0.0432400347	0.0451749228	0.0149020971	0.0013602413	-0.0138496554	0.1016594498	0.029408441	0.0286145801	-0.0787156839	-0.0129372151	-0.0049757469	-0.0133151274	-0.0464199898	0.0247113626	-0.1099640842	-0.0583898775	-0.0356451268	0.0352789384	0.0370244206	0.0191593629	0.1126921824	0.0218148479	-0.0667707941	-0.1595793082	0.1188748188	0.1031131073	-0.0589138403	0.0844945492	-0.0287962541	-0.0442619277	0.0237593214	-0.0190135988	-0.0135475085	-0.0608718384	-0.0165134119	0.0663206871	0.0989271082	-0.1156913512	0.0437548775	0.0018289703	0.1045597941	-0.2136858552	-0.1474026211	0.0805385234	0.1150643754	-0.0387604587	0.0398391906	0.0485135359	-0.0935377797	-0.0888528258	-0.0304855031	-0.1297008227	-0.0740443061	0.1204890044	0.0265128341	0.1190094951	-0.0195878697	-0.0101900545	0.0088629429	-0.0044890019	0.0167755003	-0.0128536623	-0.0163982056	-0.094890393	0.0509514314	-0.0185272704	-0.0369492089	-0.0829825638	-0.0166481097	-0.1712775022	0.0022187187	-0.0010494613	0.0959470851	-0.0363744932	0.0436216063	-0.0512151805	0.1308757277	0.0468298598	-0.005374126	-0.0002154259	0.0045715121	-0.0109961478	-0.103324154	0.0108764685	0.2049847227	-0.0805314611	0.115222668	0.0290155741	0.0671491504	-0.067503939	-0.0532844499	0.0177268648	-0.0033176779	-0.0687406064	-0.2192699843	-0.0531623602	0.05211023	-0.0068002786	0.0652979266	0.0897532483	0.0342026349	0.0671768924	0.0564667616	0.069001009	-0.0166703145	0.020620969	-0.0319779204	0.0710029182	-0.0587988436	0.0697632411	-0.0402469549	0.0980001029	-0.0474189442	-0.1305651677	0.0211705805	-0.0135836547	0.0118436867	-0.063614686	-0.0773163249	-0.0496180625	0.0758713651	-0.040840028	-0.1072924307	0.0189850423	-0.0791016275	0.0064706859	0.1555537662	-0.0909745917	0.0772737626	0.0369021207	-0.0072975507	-0.0266247758	-0.0040707769	-0.046586135	0.0704286434	-0.1231552402	-0.032666549	-0.1620657458	0.0339177998	0.0269236872	0.0487976999	0.0058709758	0.0141445792	0.0242269927	0.1209504769	-0.0651612821	0.0455465433	-0.0096732613	0.118496684	0.1179527935	0.1170481578	0.0140366	0.00874267	0.00019702613956	7.643427872890002e-05	-0.0532571	-0.0832989	0.00693870674121	0.00283631870041	0.103314	0.0149778	0.010673782596	0.0002243344928399	-5.25083e-05	-5.8241999999999975e-06	2.75712156889e-09	3.392130563999997e-11	-0.00019632	-0.00019632	3.85415424e-08	3.85415424e-08	-0.000165208	6.8835e-05	2.7293683264e-08	4.7382572250000005e-09
9754.063051920628	-5.424599104295339	95141746.02084316	29.4262754423218	8396.656524336966	-74.66914881655975	5575.481784989547	70503840.78769054	6187.0193872659465	0.722565290014245	0.52210059833337	38279208.89840469	6344.049778418701	9155.812029401468	1.045624	39.247906	0.11168822	0.0772590999999999	-0.0175196428	0.0402441098	0.0527032336	-0.0692266651	0.0595472793	0.0262562442	0.0823433373	-0.0855148382	0.1157715824	0.0307948987	-0.1010473626	-0.1074185473	0.0216235899	-0.1965828501	0.0554938981	0.1439936538	-0.0444570659	-0.0593992544	0.0245707168	-0.0038609575	-0.0440565962	0.0453125286	-0.010147634	-0.0830102842	0.083876752	-0.036632924	-0.0998277732	-0.1336303929	-0.0026471344	0.0217167419	-0.0089844975	0.0709466329	0.0282398094	-0.1038596086	-0.0552068549	0.0159751526	0.0062134233	0.0084394618	-0.0502169089	-0.0982682177	0.0493918456	-0.1645476128	-0.0327455881	0.0884029257	0.0165208052	0.1243866429	-0.1381838652	-0.0315751432	-0.0383373078	-0.0581328607	0.1202789134	0.0198855469	-0.0802143278	0.0529710939	-0.0268306122	0.1359344281	0.0076390383	-0.081915028	0.1661365891	0.0813706698	0.0281071486	0.1322458871	-0.1138420915	0.1105229493	0.016225692	-0.0424401977	-0.080892638	0.0215211088	0.0353584785	0.0804277068	-0.0705143567	0.0382601997	0.0247996862	0.1228449916	0.070630617	0.013079977	0.0107754064	-0.1206673098	0.062533439	-0.0401048362	-0.0701705541	-0.0476881	-0.1051960198	0.0164461183	-0.1165461179	-0.0026956887	0.0262977802	0.0983697594	-0.0789867942	0.0469813747	-0.0516444598	-0.0393959745	-0.075615782	-0.0631472985	0.0898755166	0.0667152806	0.0402868531	-0.0519645985	-0.0860255393	-0.0588475118	-0.0054209279	-0.0635168518	-0.1386485113	0.1430936533	-0.0719175949	-0.0536053856	0.0334846748	0.0687703968	-0.066696712	0.0871358414	0.0293159549	0.1628976665	0.1201956445	-0.1123047125	-0.0401362431	0.0880031031	0.1251158022	0.0635622942	-0.1010120346	0.0290217168	0.0004432185	-0.0696029353	0.0296770034	0.0962477326	0.1023475312	-0.1114999307	-0.1098360704	-0.0647606583	-0.0217484524	-0.185868849	-0.0991650527	-0.1859175139	-0.0710640963	0.0437236828	0.0341372511	0.002546004	-0.0127932939	0.0284417846	-0.0017682794	-0.0132019641	-0.1181637297	0.0319455888	-0.0267323139	0.0438488588	0.0035227139	0.0680088003	0.0146283798	-0.0742312709	-0.1348088154	-0.0157703032	0.1358768004	-0.0111943373	-0.1393805688	-0.015287796	-0.107433124	0.0483095503	-0.0614861788	-0.0815215083	-0.0484121178	0.0434370147	0.1484005588	-0.0322133053	-0.1576714522	0.0532080856	-0.03968579	0.0928300178	0.0381279091	0.0465929048	-0.0460713888	0.1183225485	0.1172578276	0.115490384	0.017375	0.0033384	0.000301890625	1.1144914560000013e-05	0.0210825	0.0743396	0.00552637612816	0.00044447180625	0.0838340999999999	-0.0194799000000001	0.0070281563228099	0.00037946650401	-9.8896e-05	-4.63877e-05	9.780418816e-09	2.1518187112899997e-09	-0.000252031	-5.571100000000001e-05	3.103715521000001e-09	6.3519624961e-08	2.32997e-05	0.0001885077	5.4287602009e-10	3.553515295929e-08
9749.325080839964	-4.737971080663556	95049339.53189518	22.448369961204182	8455.346177271793	58.68965293482688	3444.475361610433	71492878.97750472	6186.268856354688	-0.7505309112584655	0.5632966487544626	38269922.36310394	6351.8493857718	9157.583237070688	1.038016	38.96233	0.137769485	0.0882772	0.0731555641	-0.034380543	-0.0440335308	-0.0772655185	0.0467879796	0.0519020206	-0.0019347095	0.0054152326	-0.0565188264	0.0235490762	-0.1238421785	0.0558605185	-0.1211330599	-0.0116678245	0.0011329445	-0.0199129816	0.0381231933	-0.1200128396	-0.0700882905	-0.0221121732	-0.0132001668	-0.064600026	-0.0256277049	-0.061272841	0.1743654317	-0.1613198365	-0.1133560209	-0.0748515598	-0.0216670537	0.0040611911	-0.0434920475	-0.0008992686	-0.1854678908	-0.0126972672	-0.0178667405	-0.0953761704	0.2024284828	-0.0742806765	-0.194583179	0.0386503252	-0.1263451317	0.1162617618	-0.0894590251	0.1264668176	0.0424186289	0.0052260344	-0.0880561198	-0.0247923808	-0.0858629508	-0.0366432567	-0.0438211713	-0.001222937	0.0781217651	0.0145607248	0.17479709	0.0954195863	-0.0162263438	-0.0471049142	0.1837786277	-0.0044759242	0.0518120497	0.0754479493	-0.0625298844	-0.1628791004	0.0580968571	-0.0290041538	0.0022869925	0.1499774371	-0.1710147583	0.0965241867	-0.1433023242	0.0352213637	0.046081379	-0.0294671932	0.0341895945	-0.0080721729	-0.0370027574	0.0869585514	-0.0097323198	-0.0018563175	0.0968643407	-0.0854686884	-0.070160757	-0.0164789838	-0.0476553175	0.0837998429	-0.0382814857	0.0388204757	-0.0679401524	-0.0327693992	-0.146294891	-0.0729159196	0.1774455626	-0.0849402109	-0.0493647145	0.0828522433	-0.1104201235	-0.2570300397	0.1632533475	-0.0566924866	-0.0002500044	0.059263471	0.0699996109	-0.091593891	0.0585953776	-0.0932286967	0.1084413714	0.02213876	-0.0014189032	-0.0155229804	0.039584285	0.0891644725	-0.0398428015	-0.0183765702	-0.104592594	0.010690665	0.1087076608	-0.0187720638	-0.0882466353	-0.0908021138	0.0046598286	-0.0392564769	0.0881360621	0.2434591192	0.1111720216	0.0455688082	0.1349062505	-0.1202033183	-0.1139682499	0.1009092609	0.0183995998	0.0093633593	-0.04423354	0.0454692271	0.1404783419	0.0171932193	-0.0235093087	0.0718432134	0.0392850962	0.0774785934	-0.0019818343	0.0448717001	-0.0265758296	-0.046856066	0.0098670824	-0.1066171999	0.0092047517	0.1594337906	-0.0779377718	0.0548410025	0.0524660026	-0.0061816927	-0.0584814367	-0.0142421219	-0.0934731654	0.0476298408	-0.1428403757	-0.0276174031	-0.1047220438	-0.0738764887	-0.0273590037	-0.0130517449	-0.0391348418	0.0317832323	-0.0699410707	0.1526067783	-0.0805433585	0.1054800069	-0.0434445783	0.1180905004	0.1163333239	0.1134240387	0.0157723	-0.0016027	0.00024876544729	2.5686472900000064e-06	-0.0643031	-0.0853856	0.00729070068736	0.00413488866961	0.0973165	0.0134824000000001	0.00947050117225	0.00018177510976	0.000294449	0.000393345	8.6700213601e-08	1.54720289025e-07	-0.000320933	-6.890200000000003e-05	4.747485604000003e-09	1.0299799048900003e-07	-0.000260429	-0.0002837287	6.782326404100001e-08	8.050197520369e-08
9734.490665859668	-14.83441498029606	94760308.523709	220.05986780763212	8359.37483616879	-95.97134110300247	9210.498313108854	69879147.65157199	6185.888659996076	-0.3801963586120109	0.1445492711018328	38265218.51386805	6346.105564471911	8990.505663159258	1.024382	38.450581	0.12085739	0.0788132	-0.0706064098	0.0218820686	-0.0373099214	-0.0639359263	0.0857394749	0.0626371515	0.0794766893	-0.068183279	0.1201312388	0.0099759049	-0.045894217	-0.075025384	0.0191768931	-0.0277877122	0.0193653527	0.0761830808	0.1188258985	-0.0240999392	0.0233736233	0.0097764247	0.1187774482	-0.0864544138	-0.1764611939	0.0258822856	0.0526871359	0.164370398	-0.0005885189	-0.0738868613	-0.144869292	-0.1060735815	-0.04008312	0.0517393766	-0.0410942104	-0.0559051482	0.2324062959	0.0331871871	-0.0702948526	-0.0274571562	0.0041325206	-0.117637058	-0.0511264083	-0.0450286666	0.0227590674	0.0479059352	-0.0297812841	-0.0640602967	-0.0058951561	-0.1247894706	-0.0173655462	0.0183888562	-0.0974272559	-0.0908847392	0.1463092972	0.0535369861	0.1003183171	-0.1179229675	-0.1453877302	0.0987266712	0.0504846507	-0.0364323631	-0.1830368417	0.0414036955	0.0205721333	-0.1065546867	-0.0790051063	-0.154740629	-0.0573055784	-0.0002874132	0.0396676188	0.0414708575	0.0025288719	-0.0276762743	-0.014805428	0.0275551218	-0.0714917023	0.0362809235	0.026306863	-0.0518707261	-0.040553845	-0.0897890659	0.0248336648	-0.0054685441	0.0646132145	-0.0700230322	0.0844470923	-0.021054831	-0.0488611075	0.2063080016	-0.0531132319	-0.0248445992	-0.0739125133	-0.0645365122	-0.0735037009	-0.1847067606	-0.0860058568	0.1014190551	0.0587840586	0.0114940955	-0.0288612147	-0.084674022	0.0272142867	0.1225050864	0.0175992506	0.0660757543	-0.0384110842	0.0396296348	0.0202262766	0.0183194754	0.1031302164	-0.0420720254	-0.0974164868	0.0264705232	-0.0447999586	0.032761306	0.1690062056	-0.062555446	-0.0288219476	0.0015924312	-0.070379191	0.002220469	-0.1007098705	0.1320248945	0.046703182	-0.0584881164	-0.0752496169	0.1040566384	0.0896689627	-0.1285954986	-0.0050640273	-0.0370927679	-0.0341166561	0.1058104357	-0.1035861114	-0.1124293613	-0.0019984466	-0.0758929953	-0.0224050372	-0.1175604082	-0.0627370506	0.068438821	0.0407464414	-0.0914102336	0.1586350563	0.1175989428	-0.0464117841	0.0319187864	0.0048212223	-0.0629788642	-0.1205497444	0.0660704571	0.0969711168	-0.0534405009	-0.0801346182	0.0030466752	-0.1022138921	0.0173426934	-0.0757020044	0.0094343696	0.016550952	0.0569231022	0.0574542559	-0.0264501727	-0.1085959248	-0.0249874537	-0.0091269947	0.0913216038	0.0814805803	0.0808931466	-0.0409484992	0.1178006533	0.1151810923	0.1108582214	0.0118965	-0.0038757999999999	0.00014152671225	1.502182563999999e-05	0.0120557	0.0763588	0.00583066633744	0.00014533990249	0.0882889	-0.0090275999999999	0.00779492986321	8.149756175999994e-05	5.28052e-05	-0.0002416438	2.78838914704e-09	5.839172607844001e-08	-0.0	0.000320933	1.0299799048900003e-07	0.0	-0.000191102	6.932700000000002e-05	3.6519974404e-08	4.806232929000003e-09
9737.695289371544	3.20462351187598	94822709.54864876	10.269611852868335	8437.824816573293	78.44998040450264	6154.399425466848	71196887.63518013	6175.3859983507455	-10.50266164533059	110.30590163629827	38135392.22862643	6333.320109115814	9048.455867074474	1.046717	39.288933	0.0944438149999999	0.0644977	0.076628766	0.0001229397	-0.0892632867	-0.0026299935	0.0613037469	0.0861970377	-0.0686702711	-0.0149147648	-0.1122267389	-0.0068266908	-0.0694646563	0.0619652508	-0.0846105241	0.0628488062	-0.0459088747	-0.0852982832	-0.0186491161	-0.2228854958	0.1262432609	0.1049396398	-0.1446836535	-0.1176763094	-0.0806888429	0.0782633065	-0.0130745122	0.0121205734	0.0536719689	-0.1205019832	0.0051641433	-0.0058307012	0.0649925465	0.0198073713	0.0451456804	0.0508842563	0.0680319601	0.0264437675	0.021077677	-0.1155782455	-0.0929436151	0.1494713311	-0.0612755923	-0.0068342548	-0.0517885327	0.0633064285	0.0097468072	-0.0271112177	0.0605463555	0.0179805113	0.1025113966	0.0620633785	0.0260544564	0.0211350903	-0.0500125077	0.0278789227	0.2342706267	-0.1086559214	-0.0632100685	0.1129814605	-0.0767613022	-0.0883117764	0.1476274963	-0.0721977555	0.02295561	0.0908098742	-0.1392131241	0.0174319882	0.1069533316	-0.0544874368	0.0083684285	0.007257925	0.1174519994	0.0853499042	0.0253072296	-0.1394380623	0.0629779163	0.0697076107	0.1528563828	-0.0611472881	0.0595474258	0.0581981833	-0.0540310377	0.0125452566	-0.1030119113	0.0771338681	-0.1076104401	-0.1137653598	-0.1023173067	-0.016087282	0.1105872439	-0.0379175306	-0.0856888239	-0.0718597312	0.0804538126	-0.0038488115	-0.0668587671	-0.0120026519	0.0733452895	-0.0885937173	0.0390695882	-0.0108286993	-0.0268904264	-0.0636251197	0.0366095918	-0.0168177671	-0.0116074601	-0.0800437837	-0.1066763037	0.0524293988	0.0934846935	-0.1463967157	0.0042887297	-0.0364265771	-0.040736186	0.025445487	-0.0388651572	0.05559094	0.0904040595	-0.0431639827	0.0163174165	0.2020741517	0.0277797797	0.2074342786	-0.1202424037	-0.0705552692	-0.0122490535	0.0528901648	0.0015650326	0.0789030601	-0.0130728392	0.1169427814	-0.0884913815	-0.0383231216	-0.0014252525	0.0357334272	0.0099098182	0.1019498535	0.1228228479	0.1117925268	-0.092504928	-0.099777997	-0.0563655026	-0.1589278185	0.0090974002	-0.0010014789	0.0079163596	-0.0882540964	0.0383950625	0.1424083271	0.0317098135	0.0772487196	0.0311222321	-0.0775442428	-0.0113597923	0.0101553776	-0.0560538746	0.053314926	-0.1004771291	-0.0798608845	-0.0101294694	-0.035924452	-0.0348518613	0.1236865722	0.023961578	-0.0346806918	-0.0814177863	0.071681815	-0.0315432657	0.1211495926	-0.0138414186	0.117453149	0.1138033884	0.1078042307	0.0133277	0.0014311999999999	0.00017762758729	2.0483334399999967e-06	-0.048638	-0.0606937	0.00368372521969	0.002365655044	0.109466	0.0211770999999999	0.0119828051559999	0.0004484695644099	6.57615e-05	1.2956300000000003e-05	4.32457488225e-09	1.6786570969000008e-10	-0.00011723	-0.00011723	1.37428729e-08	1.37428729e-08	-0.000283752	-9.265000000000004e-05	8.051519750400001e-08	8.584022500000005e-09
