task	run	trial	onset	item	fixtime	fixcol	resp	acc	rt
2	1	1	12	9	0.350	2	2	1	0.395
2	1	2	16	1	0.250	2	2	1	0.420
2	1	3	20	12	0.700	2	2	1	0.324
2	1	4	24	NaN	NaN	NaN	NaN	NaN	NaN
2	1	5	28	NaN	NaN	NaN	NaN	NaN	NaN
2	1	6	32	NaN	NaN	NaN	NaN	NaN	NaN
2	1	7	36	13	0.550	1	1	1	0.346
2	1	8	40	8	0.450	2	2	1	0.341
2	1	9	44	4	0.350	2	2	1	0.365
2	1	10	48	6	0.150	2	2	1	0.514
2	1	11	52	5	0.500	2	2	1	0.312
2	1	12	56	7	0.650	2	2	1	0.332
2	1	13	60	2	0.300	1	1	1	0.398
2	1	14	64	NaN	NaN	NaN	NaN	NaN	NaN
2	1	15	68	11	0.700	2	2	1	0.378
2	1	16	72	NaN	NaN	NaN	NaN	NaN	NaN
2	1	17	76	3	0.450	1	1	1	0.446
2	1	18	80	10	0.450	2	2	1	0.345
2	1	19	84	7	0.150	2	2	1	0.461
2	1	20	88	9	0.100	2	2	1	0.442
2	1	21	92	8	0.300	2	2	1	0.383
2	1	22	96	4	0.250	1	1	1	0.407
2	1	23	100	12	0.200	1	1	1	0.434
2	1	24	104	13	0.500	1	1	1	0.376
2	1	25	108	3	0.600	1	1	1	0.342
2	1	26	112	2	0.750	1	1	1	0.365
2	1	27	116	5	0.200	2	2	1	0.457
2	1	28	120	NaN	NaN	NaN	NaN	NaN	NaN
2	1	29	124	11	0.500	2	2	1	0.388
2	1	30	128	6	0.900	2	2	1	0.350
2	1	31	132	1	0.600	1	1	1	0.358
2	1	32	136	10	0.600	1	1	1	0.416
2	1	33	140	NaN	NaN	NaN	NaN	NaN	NaN
2	1	34	144	NaN	NaN	NaN	NaN	NaN	NaN
2	1	35	148	3	0.150	1	1	1	0.477
2	1	36	152	11	0.400	2	2	1	0.355
2	1	37	156	6	0.350	2	2	1	0.429
2	1	38	160	4	0.150	1	1	1	0.428
2	1	39	164	NaN	NaN	NaN	NaN	NaN	NaN
2	1	40	168	13	0.350	1	1	1	0.369
2	1	41	172	8	0.300	2	2	1	0.331
2	1	42	176	7	0.350	1	1	1	0.394
2	1	43	180	5	0.900	1	1	1	0.473
2	1	44	184	9	0.400	1	1	1	0.408
2	1	45	188	1	0.350	2	2	1	0.376
2	1	46	192	2	0.900	1	1	1	0.421
2	1	47	196	NaN	NaN	NaN	NaN	NaN	NaN
2	1	48	200	12	0.900	1	1	1	0.438
2	1	49	204	10	0.350	1	1	1	0.390
2	1	50	208	10	0.650	1	1	1	0.421
2	1	51	212	4	0.700	1	1	1	0.421
2	1	52	216	13	0.300	1	1	1	0.426
2	1	53	220	7	0.650	1	1	1	0.393
2	1	54	224	2	0.700	1	1	1	0.363
2	1	55	228	NaN	NaN	NaN	NaN	NaN	NaN
2	1	56	232	5	0.300	2	2	1	0.408
2	1	57	236	11	0.700	1	1	1	0.427
2	1	58	240	NaN	NaN	NaN	NaN	NaN	NaN
2	1	59	244	1	0.550	2	2	1	0.471
2	1	60	248	9	0.750	2	2	1	0.403
2	1	61	252	6	0.250	2	2	1	0.373
2	1	62	256	8	0.100	2	2	1	0.485
2	1	63	260	NaN	NaN	NaN	NaN	NaN	NaN
2	1	64	264	12	0.250	1	1	1	0.418
2	1	65	268	3	0.800	2	2	1	0.375
